Exercice,Outre-mer,Code Insee 2024 Région,Nom 2024 Région,Code Insee 2024 Département,Nom 2024 Département,Code Siren 2024 EPCI,Nom 2024 EPCI,Strate population 2024,Commune rurale,Commune de montagne,Commune touristique,Tranche revenu par habitant,Présence QPV,Code Insee 2024 Commune,Nom 2024 Commune,Catégorie,Code Siren Collectivité,Code Insee Collectivité,Libellé Budget,Agrégat,Montant BP,Montant BA,Montant flux BP-BA,Montant,Montant en millions,Population totale,Montant en € par habitant,Compte 2024 Disponible,ordre_analyse1_section1,ordre_analyse1_section2,ordre_analyse1_section3,ordre_analyse2_section1,ordre_analyse2_section2,ordre_analyse2_section3,ordre_analyse3_section1,ordre_analyse3_section2,ordre_analyse3_section3,ordre_analyse4_section1,annee_join,Population totale du dernier exercice
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,8,Non,Non,Non,2,Non,35047,Bruz,Commune,213500473,35047,BRUZ,Dépenses de fonctionnement,14416981.48,790186.74,1092276.84,14114891.38,14.114891380000001,18734,753.4371399594321,1,,4,,,1,2,,,,,2020,20118
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35051,Cesson-Sévigné,Commune,213500515,35051,CESSON-SEVIGNE,Dépenses de fonctionnement,15818293.35,0.0,0.0,15818293.35,15.81829335,18070,875.3897814056447,1,,4,,,1,2,,,,,2020,18212
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35055,Chantepie,Commune,213500556,35055,CHANTEPIE,Dépenses de fonctionnement,8440205.61,1515166.03,390000.0,9565371.64,9.56537164,10653,897.904030789449,1,,4,,,1,2,,,,,2020,10391
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35058,La Chapelle-Chaussée,Commune,213500580,35058,CHAPELLE-CHAUSSEE (LA ),Dépenses de fonctionnement,786175.42,0.0,0.0,786175.42,0.7861754200000001,1286,611.3339191290825,1,,4,,,1,2,,,,,2020,1323
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35059,La Chapelle-des-Fougeretz,Commune,213500598,35059,CHAPELLE-DES-FOUGERETZ (LA ),Dépenses de fonctionnement,3433925.9,13671.17,0.0,3447597.07,3.44759707,4869,708.0708708153625,1,,4,,,1,2,,,,,2020,4696
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Non,Non,Non,2,Non,35065,La Chapelle-Thouarault,Commune,213500655,35065,CHAPELLE-THOUARAULT (LA ),Dépenses de fonctionnement,1238500.87,144205.34,164826.89,1217879.32,1.21787932,2203,552.8276532001815,1,,4,,,1,2,,,,,2020,2294
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35066,Chartres-de-Bretagne,Commune,213500663,35066,CHARTRES-DE-BRETAGNE,Dépenses de fonctionnement,7640215.59,771545.78,41017.54,8370743.83,8.37074383,7926,1056.1120148877114,1,,4,,,1,2,,,,,2020,8377
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35076,Chavagne,Commune,213500762,35076,CHAVAGNE,Dépenses de fonctionnement,2758639.09,0.0,15000.0,2743639.09,2.74363909,4093,670.324722697288,1,,4,,,1,2,,,,,2020,4476
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Non,Non,Non,2,Non,35079,Chevaigné,Commune,213500796,35079,CHEVAIGNE,Dépenses de fonctionnement,1478822.11,38464.17,0.0,1517286.28,1.51728628,2332,650.6373413379074,1,,4,,,1,2,,,,,2020,2414
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35080,Cintré,Commune,213500804,35080,CINTRE,Dépenses de fonctionnement,1512373.67,7093.11,5765.0,1513701.78,1.51370178,2320,652.4576637931035,1,,4,,,1,2,,,,,2020,2600
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35081,Clayes,Commune,213500812,35081,CLAYES,Dépenses de fonctionnement,456983.6,0.0,0.0,456983.6,0.4569836,917,498.346346782988,1,,4,,,1,2,,,,,2020,969
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35088,Corps-Nuds,Commune,213500887,35088,CORPS-NUDS,Dépenses de fonctionnement,2380310.42,752445.52,56500.0,3076255.94,3.07625594,3352,917.7374522673031,1,,4,,,1,2,,,,,2020,3621
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35120,Gévezé,Commune,213501208,35120,GEVEZE,Dépenses de fonctionnement,3517381.08,182688.21,0.0,3700069.29,3.70006929,5403,684.8175624652971,1,,4,,,1,2,,,,,2020,6000
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35131,L'Hermitage,Commune,213501315,35131,HERMITAGE (L' ),Dépenses de fonctionnement,2907071.9,112619.76,0.0,3019691.66,3.0196916600000003,4517,668.5170821341599,1,,4,,,1,2,,,,,2020,4767
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500782,Communauté d'agglomération du Pays de Saint Malo Agglomération,3,Oui,Non,Non,2,Non,35132,Hirel,Commune,213501323,35132,HIREL,Dépenses de fonctionnement,696000.8,6006.94,0.0,702007.74,0.70200774,1428,491.60205882352943,1,,4,,,1,2,,,,,2020,1415
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200038990,Communauté de communes de Saint-Méen Montauban,4,Oui,Non,Non,1,Non,35135,Irodouër,Commune,213501356,35135,IRODOUER,Dépenses de fonctionnement,1395817.54,164479.8,10000.0,1550297.34,1.5502973400000002,2289,677.2814941022281,1,,4,,,1,2,,,,,2020,2318
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500634,Communauté de communes Roche aux Fées Communauté,6,Non,Non,Non,2,Non,35136,Janzé,Commune,213501364,35136,JANZE,Dépenses de fonctionnement,5401292.79,1087617.38,500000.0,5988910.17,5.98891017,8434,710.0913172871709,1,,4,,,1,2,,,,,2020,8744
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35139,Laillé,Commune,213501398,35139,LAILLE,Dépenses de fonctionnement,3671412.54,42.34,0.0,3671454.88,3.6714548799999998,5169,710.2833971754691,1,,4,,,1,2,,,,,2020,5276
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35144,Langan,Commune,213501448,35144,LANGAN,Dépenses de fonctionnement,531709.73,0.0,0.0,531709.73,0.53170973,998,532.7752805611223,1,,4,,,1,2,,,,,2020,1094
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,4,Non,Non,Non,3,Non,35150,Lécousse,Commune,213501505,35150,LECOUSSE,Dépenses de fonctionnement,2267773.85,0.0,0.0,2267773.85,2.26777385,3336,679.7883243405277,1,,4,,,1,2,,,,,2020,3423
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200043990,Communauté de communes Vallons de Haute-Bretagne Communauté,2,Oui,Non,Non,1,Non,35160,Loutehel,Commune,213501604,35160,LOUTEHEL,Dépenses de fonctionnement,169683.52,1420.58,0.0,171104.1,0.1711041,263,650.5859315589354,1,,4,,,1,2,,,,,2020,245
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,3,Oui,Non,Non,1,Non,35170,Mecé,Commune,213501703,35170,MECE,Dépenses de fonctionnement,280433.93,0.0,0.0,280433.93,0.28043393,620,452.3127903225806,1,,4,,,1,2,,,,,2020,621
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35180,Miniac-sous-Bécherel,Commune,213501802,35180,MINIAC-SOUS-BECHEREL,Dépenses de fonctionnement,376590.18,0.0,0.0,376590.18,0.37659018,790,476.6964303797468,1,,4,,,1,2,,,,,2020,812
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35189,Montgermont,Commune,213501893,35189,MONTGERMONT,Dépenses de fonctionnement,2359725.45,0.0,0.0,2359725.45,2.35972545,3425,688.9709343065693,1,,4,,,1,2,,,,,2020,3760
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,2,Oui,Non,Non,1,Non,35190,Monthault,Commune,213501901,35190,MONTHAULT,Dépenses de fonctionnement,165420.36,4045.71,10000.0,159466.07,0.15946607000000002,273,584.1247985347985,1,,4,,,1,2,,,,,2020,254
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35196,Mordelles,Commune,213501968,35196,MORDELLES,Dépenses de fonctionnement,5151620.88,454935.79,6378.11,5600178.56,5.60017856,7502,746.4914102905891,1,,4,,,1,2,,,,,2020,7783
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,3,Oui,Non,Non,1,Non,35200,Moutiers,Commune,213502008,35200,MOUTIERS,Dépenses de fonctionnement,444490.46,94549.36,0.0,539039.82,0.53903982,945,570.4125079365078,1,,4,,,1,2,,,,,2020,936
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35204,Nouvoitou,Commune,213502040,35204,NOUVOITOU,Dépenses de fonctionnement,2137215.11,13858.74,0.0,2151073.85,2.15107385,3156,681.582335234474,1,,4,,,1,2,,,,,2020,3613
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35208,Orgères,Commune,213502081,35208,ORGERES,Dépenses de fonctionnement,2400313.68,647259.96,361483.25,2686090.39,2.68609039,4843,554.6335721660129,1,,4,,,1,2,,,,,2020,5535
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35210,Pacé,Commune,213502107,35210,PACE,Dépenses de fonctionnement,8472469.14,1738.02,0.0,8474207.16,8.47420716,12036,704.0717148554337,1,,4,,,1,2,,,,,2020,12257
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35216,Parthenay-de-Bretagne,Commune,213502164,35216,PARTHENAY-DE-BRETAGNE,Dépenses de fonctionnement,841391.58,4804.09,0.0,846195.67,0.8461956700000001,1760,480.79299431818185,1,,4,,,1,2,,,,,2020,1819
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,2,Oui,Non,Non,1,Non,35230,Poilley,Commune,213502305,35230,POILLEY,Dépenses de fonctionnement,219486.57,0.0,0.0,219486.57,0.21948657000000002,382,574.5721727748692,1,,4,,,1,2,,,,,2020,371
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,3,Non,Non,Non,1,Non,35235,Rannée,Commune,213502354,35235,RANNEE,Dépenses de fonctionnement,641142.76,0.0,0.0,641142.76,0.64114276,1141,561.9130236634531,1,,4,,,1,2,,,,,2020,1104
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,RENNES,Dépenses de fonctionnement,262564488.17,6878831.24,90621.53,269352697.88,269.35269788,220925,1219.2042452415978,1,,4,,,1,2,,,,,2020,229178
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35240,Le Rheu,Commune,213502404,35240,RHEU (LE ),Dépenses de fonctionnement,7508646.92,632644.41,126368.67,8014922.66,8.01492266,9027,887.8833122853662,1,,4,,,1,2,,,,,2020,9771
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,ROMILLE,Dépenses de fonctionnement,2607907.35,136504.96,15510.0,2728902.31,2.72890231,3977,686.1710611013327,1,,4,,,1,2,,,,,2020,4196
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35250,Saint-Armel,Commune,213502503,35250,SAINT-ARMEL,Dépenses de fonctionnement,1237580.43,37706.16,0.0,1275286.59,1.27528659,2016,632.5826339285715,1,,4,,,1,2,,,,,2020,2312
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35266,Saint-Erblon,Commune,213502669,35266,SAINT-ERBLON,Dépenses de fonctionnement,2254439.55,21833.53,1416.0,2274857.08,2.27485708,3147,722.8652939307277,1,,4,,,1,2,,,,,2020,3542
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35275,Saint-Gilles,Commune,213502750,35275,SAINT-GILLES,Dépenses de fonctionnement,3641696.41,0.0,0.0,3641696.41,3.64169641,5066,718.8504559810501,1,,4,,,1,2,,,,,2020,5473
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,4,Non,35278,Saint-Grégoire,Commune,213502784,35278,SAINT-GREGOIRE,Dépenses de fonctionnement,9110355.46,724124.42,1057313.85,8777166.03,8.77716603,10007,877.1026311581892,1,,4,,,1,2,,,,,2020,10206
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,1,Non,35281,Saint-Jacques-de-la-Lande,Commune,213502818,35281,SAINT-JACQUES-DE-LA-LANDE,Dépenses de fonctionnement,11135064.46,280174.77,28337.37,11386901.86,11.38690186,13239,860.1028672860488,1,,4,,,1,2,,,,,2020,13782
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,3,Non,Non,Non,1,Non,35310,Saint-Sauveur-des-Landes,Commune,213503105,35310,SAINT-SAUVEUR-DES-LANDES,Dépenses de fonctionnement,661552.41,29369.69,0.0,690922.1,0.6909221,1537,449.5264150943396,1,,4,,,1,2,,,,,2020,1577
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35315,Saint-Sulpice-la-Forêt,Commune,213503154,35315,SAINT-SULPICE-LA-FORET,Dépenses de fonctionnement,941191.57,17856.5,997.94,958050.13,0.95805013,1370,699.3066642335766,1,,4,,,1,2,,,,,2020,1539
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,3,Non,35334,Thorigné-Fouillard,Commune,213503345,35334,THORIGNE-FOUILLARD,Dépenses de fonctionnement,6089882.1,233184.64,0.0,6323066.74,6.32306674,8673,729.0518551827511,1,,4,,,1,2,,,,,2020,8782
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35351,Le Verger,Commune,213503519,35351,VERGER (LE ),Dépenses de fonctionnement,931102.73,0.0,0.0,931102.73,0.93110273,1469,633.8343975493533,1,,4,,,1,2,,,,,2020,1445
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35352,Vern-sur-Seiche,Commune,213503527,35352,VERN-SUR-SEICHE,Dépenses de fonctionnement,6760491.98,1093371.85,574642.93,7279220.9,7.2792209,8106,898.0040587219344,1,,4,,,1,2,,,,,2020,8384
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35353,Vezin-le-Coquet,Commune,213503535,35353,VEZIN-LE-COQUET,Dépenses de fonctionnement,3675111.71,0.0,0.0,3675111.71,3.67511171,5829,630.4875124378109,1,,4,,,1,2,,,,,2020,6411
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35363,Pont-Péan,Commune,213503634,35363,PONT-PEAN,Dépenses de fonctionnement,2611663.16,3592.35,0.0,2615255.51,2.61525551,4592,569.5242835365854,1,,4,,,1,2,,,,,2020,4442
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35206,Noyal-Châtillon-sur-Seiche,Commune,213503642,35206,NOYAL-CHATILLON-SUR-SEICHE,Dépenses de fonctionnement,5336823.86,4962112.55,875000.0,9423936.41,9.42393641,7044,1337.8671791595684,1,,4,,,1,2,,,,,2020,7713
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35001,Acigné,Commune,213500010,35001,ACIGNE,Dépenses d'équipement,1742132.36,6017.4,0.0,1748149.76,1.74814976,6899,253.3917611248007,1,,,,,,,,2,,,2020,7051
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35022,Bécherel,Commune,213500226,35022,BECHEREL,Dépenses d'équipement,104770.87,0.0,0.0,104770.87,0.10477087,680,154.0748088235294,1,,,,,,,,2,,,2020,706
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35024,Betton,Commune,213500242,35024,BETTON,Dépenses d'équipement,2668524.05,0.0,0.0,2668524.05,2.66852405,12027,221.87777916354867,1,,,,,,,,2,,,2020,12959
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35032,Bourgbarré,Commune,213500325,35032,BOURGBARRE,Dépenses d'équipement,392277.69,0.0,0.0,392277.69,0.39227769,4188,93.66707020057306,1,,,,,,,,2,,,2020,4646
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35039,Brécé,Commune,213500390,35039,BRECE,Dépenses d'équipement,778986.74,0.0,0.0,778986.74,0.77898674,2149,362.48801302931594,1,,,,,,,,2,,,2020,2191
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,8,Non,Non,Non,2,Non,35047,Bruz,Commune,213500473,35047,BRUZ,Dépenses d'équipement,3810930.27,12705.62,0.0,3823635.89,3.8236358900000003,18734,204.101414006619,1,,,,,,,,2,,,2020,20118
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35051,Cesson-Sévigné,Commune,213500515,35051,CESSON-SEVIGNE,Dépenses d'équipement,7356785.49,0.0,0.0,7356785.49,7.35678549,18070,407.1270332042059,1,,,,,,,,2,,,2020,18212
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35055,Chantepie,Commune,213500556,35055,CHANTEPIE,Dépenses d'équipement,1320041.92,0.0,0.0,1320041.92,1.32004192,10653,123.91269313808316,1,,,,,,,,2,,,2020,10391
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35058,La Chapelle-Chaussée,Commune,213500580,35058,CHAPELLE-CHAUSSEE (LA ),Dépenses d'équipement,431547.03,0.0,0.0,431547.03,0.43154703000000005,1286,335.57311819595645,1,,,,,,,,2,,,2020,1323
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35059,La Chapelle-des-Fougeretz,Commune,213500598,35059,CHAPELLE-DES-FOUGERETZ (LA ),Dépenses d'équipement,1694194.84,0.0,0.0,1694194.84,1.69419484,4869,347.95539946600945,1,,,,,,,,2,,,2020,4696
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Non,Non,Non,2,Non,35065,La Chapelle-Thouarault,Commune,213500655,35065,CHAPELLE-THOUARAULT (LA ),Dépenses d'équipement,180598.62,0.0,0.0,180598.62,0.18059862,2203,81.9784929641398,1,,,,,,,,2,,,2020,2294
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35066,Chartres-de-Bretagne,Commune,213500663,35066,CHARTRES-DE-BRETAGNE,Dépenses d'équipement,2487367.16,0.0,0.0,2487367.16,2.4873671600000002,7926,313.8237648246278,1,,,,,,,,2,,,2020,8377
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35076,Chavagne,Commune,213500762,35076,CHAVAGNE,Dépenses d'équipement,577476.6,0.0,0.0,577476.6,0.5774766,4093,141.0888345956511,1,,,,,,,,2,,,2020,4476
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Non,Non,Non,2,Non,35079,Chevaigné,Commune,213500796,35079,CHEVAIGNE,Dépenses d'équipement,804027.19,0.0,0.0,804027.19,0.8040271899999999,2332,344.7800986277873,1,,,,,,,,2,,,2020,2414
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35080,Cintré,Commune,213500804,35080,CINTRE,Dépenses d'équipement,81329.85,0.0,0.0,81329.85,0.08132985000000001,2320,35.05596982758621,1,,,,,,,,2,,,2020,2600
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35081,Clayes,Commune,213500812,35081,CLAYES,Dépenses d'équipement,476905.77,0.0,0.0,476905.77,0.47690577,917,520.0717230098146,1,,,,,,,,2,,,2020,969
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35088,Corps-Nuds,Commune,213500887,35088,CORPS-NUDS,Dépenses d'équipement,678768.94,2692.92,0.0,681461.86,0.68146186,3352,203.30007756563245,1,,,,,,,,2,,,2020,3621
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35120,Gévezé,Commune,213501208,35120,GEVEZE,Dépenses d'équipement,2289346.4,0.0,0.0,2289346.4,2.2893464,5403,423.71763834906534,1,,,,,,,,2,,,2020,6000
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35131,L'Hermitage,Commune,213501315,35131,HERMITAGE (L' ),Dépenses d'équipement,1900512.5,0.0,0.0,1900512.5,1.9005125,4517,420.7466238653974,1,,,,,,,,2,,,2020,4767
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500782,Communauté d'agglomération du Pays de Saint Malo Agglomération,3,Oui,Non,Non,2,Non,35132,Hirel,Commune,213501323,35132,HIREL,Dépenses d'équipement,166302.01,0.0,0.0,166302.01,0.16630201,1428,116.45799019607844,1,,,,,,,,2,,,2020,1415
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200038990,Communauté de communes de Saint-Méen Montauban,4,Oui,Non,Non,1,Non,35135,Irodouër,Commune,213501356,35135,IRODOUER,Dépenses d'équipement,1453054.94,3594.0,0.0,1456648.94,1.45664894,2289,636.369130624727,1,,,,,,,,2,,,2020,2318
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500634,Communauté de communes Roche aux Fées Communauté,6,Non,Non,Non,2,Non,35136,Janzé,Commune,213501364,35136,JANZE,Dépenses d'équipement,2225562.3,89453.17,0.0,2315015.47,2.31501547,8434,274.4860647379654,1,,,,,,,,2,,,2020,8744
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35139,Laillé,Commune,213501398,35139,LAILLE,Dépenses d'équipement,1074036.97,0.0,0.0,1074036.97,1.0740369699999999,5169,207.78428516153994,1,,,,,,,,2,,,2020,5276
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35144,Langan,Commune,213501448,35144,LANGAN,Dépenses d'équipement,208578.86,0.0,0.0,208578.86,0.20857885999999998,998,208.99685370741483,1,,,,,,,,2,,,2020,1094
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,4,Non,Non,Non,3,Non,35150,Lécousse,Commune,213501505,35150,LECOUSSE,Dépenses d'équipement,313942.19,0.0,0.0,313942.19,0.31394219,3336,94.1073711031175,1,,,,,,,,2,,,2020,3423
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200043990,Communauté de communes Vallons de Haute-Bretagne Communauté,2,Oui,Non,Non,1,Non,35160,Loutehel,Commune,213501604,35160,LOUTEHEL,Dépenses d'équipement,21326.32,0.0,0.0,21326.32,0.02132632,263,81.08866920152091,1,,,,,,,,2,,,2020,245
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,3,Oui,Non,Non,1,Non,35170,Mecé,Commune,213501703,35170,MECE,Dépenses d'équipement,333575.84,0.0,0.0,333575.84,0.33357584,620,538.0255483870968,1,,,,,,,,2,,,2020,621
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35180,Miniac-sous-Bécherel,Commune,213501802,35180,MINIAC-SOUS-BECHEREL,Dépenses d'équipement,7167.0,0.0,0.0,7167.0,0.007167,790,9.072151898734177,1,,,,,,,,2,,,2020,812
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35189,Montgermont,Commune,213501893,35189,MONTGERMONT,Dépenses d'équipement,976051.39,0.0,0.0,976051.39,0.97605139,3425,284.9785080291971,1,,,,,,,,2,,,2020,3760
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,2,Oui,Non,Non,1,Non,35190,Monthault,Commune,213501901,35190,MONTHAULT,Dépenses d'équipement,196581.98,2733.0,0.0,199314.98,0.19931498,273,730.0915018315019,1,,,,,,,,2,,,2020,254
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35196,Mordelles,Commune,213501968,35196,MORDELLES,Dépenses d'équipement,788493.25,3538.0,0.0,792031.25,0.79203125,7502,105.57601306318315,1,,,,,,,,2,,,2020,7783
2020,Non,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,3,Oui,Non,Non,1,Non,35200,Moutiers,Commune,213502008,35200,MOUTIERS,Dépenses d'équipement,69579.02,0.0,0.0,69579.02,0.06957902,945,73.6285925925926,1,,,,,,,,2,,,2020,936
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35204,Nouvoitou,Commune,213502040,35204,NOUVOITOU,Dépenses d'équipement,1122985.41,0.0,0.0,1122985.41,1.1229854099999999,3156,355.82554182509506,1,,,,,,,,2,,,2020,3613
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35208,Orgères,Commune,213502081,35208,ORGERES,Dépenses d'équipement,1574216.25,1293.72,0.0,1575509.97,1.57550997,4843,325.3169461077844,1,,,,,,,,2,,,2020,5535
2020,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35210,Pacé,Commune,213502107,35210,PACE,Dépenses d'équipement,1346783.22,0.0,0.0,1346783.22,1.34678322,12036,111.89624626121635,1,,,,,,,,2,,,2020,12257
