Identifiant,Insee commune,Insee département,Insee Région,Nom du projet,Dernier label,Année du dernier label,Région,Département,Commune principale,Adresse,Commune porteuse ?,Autre collectivité ?,Contexte urbain,Tranches ?,Nb tranches,Type opération,Anru ?,Vocations,Procedures,Démarches,Description,Caractéristiques initiales,Contexte,Aspects fonciers,Superficie (ha),Superficie non bâtie publique (ha),Année engagement,Année autorisation,Année permis,Année début travaux,Année livraison,Année achèvement,Année complémentaire,Programme détaillé,Etudes préalables,Opérations marquantes,Surface de plancher totale,Nombre habitants,Nombre logements,SHON logements,Nombre logements sociaux,Equipements public,SHON equipements public,SHON espaces verts,SHON bureaux,types de bureaux,Densité brute,Densité brute logement,Densité logement,Concertation ++ ?,Concertation ++ détail,Portage,Périmètre
1380,35238,35,53,La Courrouze,3,2022,Bretagne,ILLE-ET-VILAINE,Rennes,"Secteur de La Courrouze
Cadrant sud-ouest intra-rocade, porte de Saint Nazaire, Boulevard Jean Mermoz
",X, ,Centre, ,,"{""Renouvellement - Quartier existant""}", ,"{Habitat,""Activités (bureaux, activité économique, loisir, culture)"",Commerciale}",{ZAC},"{""Autre (à préciser)"",""HQE Aménagement"",ÉcoQuartier,""Agenda 21""}","Aujourd'hui dernière opportunité foncière d'envergure pour les communes de Rennes et de Saint-Jacques-de-la-Lande, La Courrouze bénéficie d'une position idéale : intrarocade et proche du centre ville. L'opération conjugue mixité des formes urbaines, mixité sociale et mixité des fonctions tout en respectant et en valorisant l'environnement végétal du site.

Cette opération s'inscrit donc pleinement dans une démarche de développement durable et de renouvellement urbain en recomposant la ville sur elle-même. Fidèle à la politique de maîtrise foncière de Rennes Métropole, l'opération permet de limiter l'étalement urbain en réinvestissant un site anciennement occupé par des activités parfois polluantes nécessitant un important travail de remise en état du sol. Il s'agit de recréer un « morceau de ville », en reconstituant un maillage entre les quartiers, tout en continuant d'accueillir certaines fonctions liées au secteur de la défense nationale.

Le quartier de La Courrouze, représente 115ha et est situé au sud-ouest de Rennes. Les objectifs de Rennes Métropole visent à développer l'offre de logements et d'emplois intra-rocade - 5 000 logements, 3 000 emplois - tout en assurant une liaison aisée avec les quartiers adjacents et le centre ville. Depuis 2005, le pilotage et la concertation assurent un portage fort et ambitieux de l'agglomération. Les transports en commun en site propre (métro et bus) ainsi qu'une coulée verte support de circulations douces constituent notamment les axes forts dictant la trame de l'aménagement.","Localisée au Sud - Ouest de Rennes, l'opération englobe un vaste secteur d'environ 115 hectares principalement composé de friches industrielles et militaires délaissées depuis les années 50.","Les deux collectivités de Rennes et de Saint Jacques de la Lande font partie de Rennes Métropole.
En situation de renouvellement urbain, le projet s'inscrit de fait dans un lien à la ville et dans une logique de densification de l'espace intrarocade. L'objectif est bien de faire de la couture urbaine et de lier ces deux villes. Un des objectifs du projet est de relier le Pigeon Blanc au sud à Cleunay au nord en désenclavant tout le secteur délaissé de La Courrouze.","Stratégie foncière mise en œuvre :
A l'origine de l'opération seul 4% du foncier était maitrisé par la collectivité. Les 96% restant font l'objet d'acquisition par l'aménageur par voie amiable ou expropriations.",115.0,59.98,2003,2005,2007,2006,2009,2028,,"Sur les 115 ha du périmètre de la ZAC, 89 ha sont en secteur opérationnel : espaces privés : 28,5 ha, espaces publics : 60,5 ha (dont 46,2 ha d'espaces libres (dont 40 haparcs) et 14,3 ha de voirie). Un total de 535 000 m² surface plancher (SP) développées : 379 000 m² SP de logements  dont 57% non aidés, 43 % aidés avec 21% de PLUS, 10% de locatif intermédiaire, 11% d'accession aidé ; 20 000 m² SP d'équipements, 120 000 m² SP de bureaux, 16 000 m² SP de commerces et services.",Les études préalables ont été réalisées dans le cadre d'un marché de définition où 3 équipes de maîtrise d'œuvre ont travaillé,"Siège du Crédit Agricole : Premier bâtiment construit le long de la rocade. Il symbolise la porte d'entrée de la ZAC de la Courrouze. Ce programme a suivi la démarche HQE. Halle de la Courrouze : Ancienne halle de stockage de véhicules et munitionettes, ce bâtiment datant de 1852 est un symbole de l'histoire de l'arsenal Courrouze. Réhabilitée en 2017 en ERP, elle accueille des manifestations diverses (colloques, salons, expositions) sur près de 1700m².",528103,10400,5185,365685,1600,"auditorium (livré), crèche inter-entreprise (livré), crèche et groupe scolaire maternelle et élémentaire de Rennes, MJC/bibliothèque/Scènes de Musiques Actuelles, locaux associatifs, maison de quartier, école maternelle de Saint-Jacques-de-la-Lande), gymnase, P+R (800 places), salles associatives",20000,400000.0,124000,"Siège social départemental du Crédit Agricole et le siège social de Legendre déjà livrés. 
Agence de l’Anssi, l’autorité chargée de la cybersécurité en France. Digitaléo, espace de coworking.",4592.2,45.09,94.24,X,"Consultations, ateliers de travail durant lesquels les participants et les partenaires élaborent conjointement des projets. Des balades-échanges, des rendez-vous conviviaux (goûters de concertation...), des animations de proximité ont également été organisés.",EPCI,"POLYGON ((-1.6972707014632 48.1025229622866, -1.70051567789182 48.1010765723753, -1.70142207567925 48.1005887507541, -1.7021488595249 48.1004934653425, -1.70394544062021 48.0993076064972, -1.70490676357912 48.0988529852411, -1.7068435108546 48.0960816920098, -1.7096646112708 48.0965722794875, -1.71076357404914 48.0967303707829, -1.71161723262314 48.0961203876074, -1.70949519507573 48.0941778535164, -1.7072340689351 48.0924207708829, -1.70303635670469 48.0888370613193, -1.70079974094626 48.0870174727406, -1.70015499350229 48.0874962884938, -1.70108684869912 48.0880261601984, -1.69989651858733 48.0889101272758, -1.69914570309774 48.0886901221089, -1.69788423197689 48.0893306534236, -1.69659712768406 48.0889534767623, -1.69488255353161 48.0905227711044, -1.69395350578576 48.0913976829528, -1.69496846685991 48.0916437585886, -1.69542422581691 48.0907499991792, -1.69676096782317 48.0910903580033, -1.6958466340644 48.0914730537881, -1.69728404119684 48.0924421620683, -1.69651312781704 48.0926443095732, -1.6972949789865 48.0939520843428, -1.69552528482288 48.0954881526081, -1.69364423697726 48.0976251102014, -1.69242810428904 48.0988611021103, -1.69083242056711 48.0999345053118, -1.68884108993328 48.1006351197986, -1.68596330733796 48.101401244133, -1.68997421145042 48.1010527993301, -1.69122532844693 48.1002722343419, -1.69287331075983 48.0991970282458, -1.69462990502904 48.0988556448947, -1.69449858336351 48.0998787293177, -1.69456839342866 48.1007895270521, -1.69442632571798 48.1016724876452, -1.6972707014632 48.1025229622866))"
