Session,"Statut de l’établissement de la filière de formation (public, privé…)",Code UAI de l'établissement,Établissement,Code départemental de l’établissement,Département de l’établissement,Région de l’établissement,Académie de l’établissement,Commune de l’établissement,Filière de formation,Sélectivité,Filière de formation très agrégée,Filière de formation détaillée,Filière de formation détaillée bis,Filière de formation très détaillée,Coordonnées GPS de la formation,Capacité de l’établissement par formation,Effectif total des candidats pour une formation,Dont effectif des candidates pour une formation,Effectif total des candidats en phase principale,Dont effectif des candidats ayant postulé en internat,Effectif des candidats néo bacheliers généraux en phase principale,Dont effectif des candidats boursiers néo bacheliers généraux en phase principale,Effectif des candidats néo bacheliers technologiques en phase principale,Dont effectif des candidats boursiers néo bacheliers technologiques en phase principale,Effectif des candidats néo bacheliers professionnels en phase principale,Dont effectif des candidats boursiers néo bacheliers professionnels en phase principale,Effectif des autres candidats en phase principale,Effectif total des candidats en phase complémentaire,Effectif des candidats néo bacheliers généraux en phase complémentaire,Effectif des candidats néo bacheliers technologique en phase complémentaire,Effectif des candidats néo bacheliers professionnels en phase complémentaire,Effectifs des autres candidats en phase complémentaire,Effectif total des candidats classés par l’établissement en phase principale,Effectif des candidats classés par l’établissement en phase complémentaire,Effectif des candidats classés par l’établissement en internat (CPGE),Effectif des candidats classés par l’établissement hors internat (CPGE),Effectif des candidats néo bacheliers généraux classés par l’établissement,Dont effectif des candidats boursiers néo bacheliers généraux classés par l’établissement,Effectif des candidats néo bacheliers technologiques classés par l’établissement,Dont effectif des candidats boursiers néo bacheliers technologiques classés par l’établissement,Effectif des candidats néo bacheliers professionnels classés par l’établissement,Dont effectif des candidats boursiers néo bacheliers professionnels classés par l’établissement,Effectif des autres candidats classés par l’établissement,Effectif total des candidats ayant reçu une proposition d’admission de la part de l’établissement,Effectif total des candidats ayant accepté la proposition de l’établissement (admis),Dont effectif des candidates admises,Effectif des admis en phase principale,Effectif des admis en phase complémentaire,Dont effectif des admis ayant reçu leur proposition d’admission à l'ouverture de la procédure principale,Dont effectif des admis ayant reçu leur proposition d’admission avant le baccalauréat,Dont effectif des admis ayant reçu leur proposition d’admission avant la fin de la procédure principale,Dont effectif des admis en internat,Dont effectif des admis boursiers néo bacheliers,Effectif des admis néo bacheliers,Effectif des admis néo bacheliers généraux,Effectif des admis néo bacheliers technologiques,Effectif des admis néo bacheliers professionnels,Effectif des autres candidats admis,Dont effectif des admis néo bacheliers sans information sur la mention au bac,Dont effectif des admis néo bacheliers sans mention au bac,Dont effectif des admis néo bacheliers avec mention Assez Bien au bac,Dont effectif des admis néo bacheliers avec mention Bien au bac,Dont effectif des admis néo bacheliers avec mention Très Bien au bac,Dont effectif des admis néo bacheliers avec mention Très Bien avec félicitations au bac,Effectif des admis néo bacheliers généraux ayant eu une mention au bac,Effectif des admis néo bacheliers technologiques ayant eu une mention au bac,Effectif des admis néo bacheliers professionnels ayant eu une mention au bac,Dont effectif des admis issus du même établissement (BTS/CPGE),Dont effectif des admises issues du même établissement (BTS/CPGE),Dont effectif des admis issus de la même académie,Dont effectif des admis issus de la même académie (Paris/Créteil/Versailles réunies),% d’admis ayant reçu leur proposition d’admission à l'ouverture de la procédure principale,% d’admis ayant reçu leur proposition d’admission avant le baccalauréat,% d’admis ayant reçu leur proposition d’admission avant la fin de la procédure principale,% d’admis dont filles,% d’admis néo bacheliers issus de la même académie,% d’admis néo bacheliers issus de la même académie (Paris/Créteil/Versailles réunies),% d’admis néo bacheliers issus du même établissement (BTS/CPGE),% d’admis néo bacheliers boursiers,% d’admis néo bacheliers,% d’admis néo bacheliers sans information sur la mention au bac,% d’admis néo bacheliers sans mention au bac,% d’admis néo bacheliers avec mention Assez Bien au bac,% d’admis néo bacheliers avec mention Bien au bac,% d’admis néo bacheliers avec mention Très Bien au bac,% d’admis néo bacheliers avec mention Très Bien avec félicitations au bac,% d’admis néo bacheliers généraux,Dont % d’admis avec mention (BG),% d’admis néo bacheliers technologiques,Dont % d’admis avec mention (BT),% d’admis néo bacheliers professionnels,Dont % d’admis avec mention (BP),Effectif des candidats en terminale générale ayant reçu une proposition d’admission de la part de l’établissement,Dont effectif des candidats boursiers en terminale générale ayant reçu une proposition d’admission de la part de l’établissement,Effectif des candidats en terminale technologique ayant reçu une proposition d’admission de la part de l’établissement,Dont effectif des candidats boursiers en terminale technologique ayant reçu une proposition d’admission de la part de l’établissement,Effectif des candidats en terminale professionnelle ayant reçu une proposition d’admission de la part de l’établissement,Dont effectif des candidats boursiers en terminale générale professionnelle ayant reçu une proposition d’admission de la part de l’établissement,Effectif des autres candidats ayant reçu une proposition d’admission de la part de l’établissement,Regroupement 1 effectué par les formations pour les classements,Rang du dernier appelé du groupe 1,Regroupement 2 effectué par les formations pour les classements,Rang du dernier appelé du groupe 2,Regroupement 3 effectué par les formations pour les classements,Rang du dernier appelé du groupe 3,list_com,tri,cod_aff_form,Concours communs et banque d'épreuves,Lien de la formation sur la plateforme Parcoursup,Taux d’accès,Part des terminales générales qui étaient en position de recevoir une proposition en phase principale,Part des terminales technologiques qui étaient en position de recevoir une proposition en phase principale,Part des terminales professionnelles qui étaient en position de recevoir une proposition en phase principale,etablissement_id_paysage,composante_id_paysage
2024,Public,0353074B,Université de Rennes (EPE),35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,Licence - Sciences - technologies - santé,formation non sélective,Licence,"Université de Rennes (EPE) - Licence - Portail Informatique, sciences et technologies du numérique",Informatique,"Informatique, sciences et technologies du numérique","48.1152, -1.63859",251,1531,276,1360,,812,141,88,23,9,3,451,171,17,5,0,149,1279,71,,,812,141,88,23,9,3,370,1226,212,28,175,37,93.0,167.0,187.0,,29,122,111,10,1,90,0,49,49,21,3,0.0,70,3,0,,,91,91,44.0,79.0,88.0,13.0,75.0,75.0,0.0,24.0,58.0,0.0,40.0,40.0,17.0,2.0,0.0,91.0,57.0,8.0,2.0,1.0,0.0,766.0,131.0,76.0,23.0,5.0,1.0,379.0,Tous les candidats,1347,,,,,Liste d'appel propre à cette formation,1_universités,19304,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19304,94,87.0,11.0,2.0,91D9w,
2024,Public,0353074B,Université de Rennes (EPE),35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,Licence - Sciences - technologies - santé,formation non sélective,Licence,Université de Rennes (EPE) - Licence - Portail Portail Biologie Environnement Chimie du vivant,Sciences de la vie,Portail Biologie Environnement Chimie du vivant,"48.1176, -1.63941",390,3263,2225,3214,,2164,297,106,20,12,5,932,49,8,2,0,39,3204,47,,,2164,297,106,20,12,5,922,2399,389,246,364,25,165.0,282.0,343.0,,46,263,249,11,3,126,0,61,105,72,23,2.0,194,5,3,,,182,182,42.0,72.0,88.0,63.0,69.0,69.0,0.0,17.0,68.0,0.0,23.0,40.0,27.0,9.0,1.0,95.0,74.0,4.0,2.0,1.0,1.0,1722.0,259.0,36.0,16.0,6.0,5.0,635.0,Tous les candidats,3812,,,,,Liste d'appel propre à cette formation,1_universités,19310,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19310,84,95.0,4.0,1.0,91D9w,
2024,Public,0350937D,Université de Rennes 2,35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,Licence - Arts-lettres-langues,formation non sélective,Licence,Université de Rennes 2 - Licence - Langues étrangères appliquées - Parcours Anglais et Allemand (niveau B1/B2 attendu pour l'anglais) - débutant,Langues étrangères appliquées,Anglais et Allemand (niveau B1/B2 attendu pour l'anglais) - débutant,"48.12162, -1.70445",40,282,201,255,,150,41,21,8,12,3,72,27,2,1,0,24,254,20,,,150,41,21,8,12,3,71,198,36,24,26,10,8.0,27.0,30.0,,5,21,17,2,2,15,0,8,6,7,0,0.0,12,0,1,,,18,18,22.0,75.0,83.0,67.0,86.0,86.0,0.0,24.0,58.0,0.0,38.0,29.0,33.0,0.0,0.0,81.0,57.0,10.0,0.0,10.0,5.0,112.0,32.0,14.0,6.0,7.0,2.0,65.0,Tous les candidats,254,,,,,Liste d'appel commune à plusieurs formations,1_universités,23328,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=23328,100,84.0,10.0,6.0,ti37C,
2024,Public,0352317D,Sciences Po Rennes – Institut d'études politiques,35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,Sciences politiques,formation sélective,Autre formation,Réseau ScPo – concours commun - Sciences Po / Instituts d'études politiques - Sciences Humaines et Sociales - Grade Master - Cursus général,Sciences Po / Instituts d'études politiques - Sciences Humaines et Sociales - Grade Master,Cursus général,"48.1208, -1.6683",145,12363,7665,12363,,9616,1119,25,14,5,3,2717,0,0,0,0,0,2502,0,,,1701,118,0,0,0,0,801,1245,144,88,144,0,9.0,100.0,144.0,,9,84,84,0,0,60,0,0,1,31,45,7.0,84,0,0,,,44,44,6.0,69.0,100.0,61.0,52.0,52.0,0.0,11.0,58.0,0.0,0.0,1.0,37.0,54.0,8.0,100.0,100.0,0.0,0.0,0.0,0.0,776.0,90.0,0.0,0.0,0.0,0.0,469.0,Tous les candidats,1508,,,,,Liste d'appel propre à cette formation,3_Autres formations,25827,Réseau ScPo – concours commun,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=25827,12,100.0,0.0,0.0,JaqkX,
2024,Privé enseignement supérieur,0352048L,Institut de Formation en Ergothérapie de Rennes - Association IFPEK,35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,D.E secteur sanitaire,formation sélective,IFSI,Institut de Formation en Ergothérapie de Rennes - Association IFPEK - D.E Ergothérapeute,D.E Ergothérapeute,,"48.1249, -1.69727",64,390,339,390,,143,10,39,4,3,0,205,0,0,0,0,0,377,0,,,140,8,34,4,3,0,200,162,65,56,65,0,20.0,41.0,56.0,,4,22,20,2,0,43,0,6,5,7,3,1.0,15,1,0,,,10,10,31.0,63.0,86.0,86.0,45.0,45.0,0.0,18.0,34.0,0.0,27.0,23.0,32.0,14.0,5.0,91.0,68.0,9.0,5.0,0.0,0.0,40.0,7.0,4.0,4.0,0.0,0.0,118.0,Tous les candidats,231,,,,,Liste d'appel commune à plusieurs formations,3_Autres formations,26034,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=26034,47,95.0,5.0,0.0,,
2024,Public,0350937D,Université de Rennes 2,35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,Licence - Sciences humaines et sociales,formation non sélective,Licence,Université de Rennes 2 - Licence - Administration économique et sociale - Entièrement en distanciel,Administration économique et sociale,,"48.12162, -1.70445",50,539,370,539,,116,34,50,15,4,2,369,0,0,0,0,0,538,0,,,116,34,50,15,4,2,368,200,54,44,54,0,24.0,46.0,54.0,,4,8,7,1,0,46,0,2,2,3,1,0.0,5,1,0,,,2,2,44.0,85.0,100.0,81.0,25.0,25.0,0.0,50.0,15.0,0.0,25.0,25.0,38.0,12.0,0.0,88.0,62.0,12.0,12.0,0.0,0.0,31.0,11.0,16.0,6.0,0.0,0.0,153.0,Tous les candidats,308,,,,,Liste d'appel commune à plusieurs formations,1_universités,26532,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=26532,58,63.0,29.0,8.0,ti37C,
2024,Public,0350937D,Université de Rennes 2,35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,Licence - Arts-lettres-langues,formation non sélective,Licence,"Université de Rennes 2 - Licence - Langues, littératures et civilisations étrangères et régionales - Parcours Espagnol - Entièrement en distanciel","Langues, littératures et civilisations étrangères et régionales",Espagnol,"48.12162, -1.70445",40,255,198,143,,42,13,3,1,2,2,96,112,8,0,1,103,140,109,,,42,13,3,1,2,2,93,237,38,27,17,21,12.0,23.0,34.0,,3,5,5,0,0,33,0,1,0,2,2,0.0,4,0,0,,,1,1,32.0,61.0,89.0,71.0,20.0,20.0,0.0,60.0,13.0,0.0,20.0,0.0,40.0,40.0,0.0,100.0,80.0,0.0,0.0,0.0,0.0,50.0,15.0,2.0,1.0,3.0,3.0,182.0,Tous les candidats,137,,,,,Liste d'appel commune à plusieurs formations,1_universités,26542,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=26542,96,82.0,10.0,7.0,ti37C,
2024,Public,0350937D,Université de Rennes 2,35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,Licence - Arts-lettres-langues,formation non sélective,Licence,Université de Rennes 2 - Licence - Lettres - Parcours généraliste EAD - Entièrement en distanciel,Lettres,généraliste EAD,"48.12162, -1.70445",60,324,259,223,,42,8,6,1,4,2,171,101,4,1,0,96,221,95,,,42,8,6,1,4,2,169,273,58,47,34,24,17.0,39.0,53.0,,1,4,4,0,0,54,0,0,3,1,0,0.0,4,0,0,,,1,1,29.0,67.0,91.0,81.0,25.0,25.0,0.0,25.0,7.0,0.0,0.0,75.0,25.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,38.0,8.0,5.0,2.0,3.0,2.0,227.0,Tous les candidats,221,,,,,Liste d'appel commune à plusieurs formations,1_universités,26543,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=26543,100,78.0,10.0,12.0,ti37C,
2024,Public,0350937D,Université de Rennes 2,35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,Licence - Sciences humaines et sociales,formation non sélective,Licence,Université de Rennes 2 - Licence - Psychologie - Entièrement en distanciel,Psychologie,,"48.12162, -1.70445",200,4320,3699,4320,,492,124,100,27,42,13,3686,0,0,0,0,0,4278,0,,,492,124,100,27,42,13,3644,500,200,174,200,0,94.0,188.0,198.0,,5,15,14,0,1,185,0,1,5,6,3,0.0,13,0,1,,,0,0,47.0,94.0,99.0,87.0,0.0,0.0,0.0,33.0,8.0,0.0,7.0,33.0,40.0,20.0,0.0,93.0,87.0,0.0,0.0,7.0,7.0,100.0,21.0,3.0,1.0,5.0,2.0,392.0,Tous les candidats,3482,,,,,Liste d'appel commune à plusieurs formations,1_universités,26544,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=26544,14,96.0,3.0,2.0,ti37C,
2024,Public,0353074B,Université de Rennes (EPE),35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,Licence - Sciences - technologies - santé,formation non sélective,Licence_Las,Université de Rennes (EPE) - Licence - Portail Portail Biologie Environnement Chimie du vivant,Sciences de la vie,Portail Biologie Environnement Chimie du vivant,"48.1176, -1.63941",200,1909,1370,1909,,1551,215,72,17,10,4,276,0,0,0,0,0,1899,0,,,1551,215,72,17,10,4,266,1033,199,129,199,0,37.0,157.0,189.0,,25,191,188,2,1,8,0,37,82,51,19,2.0,152,2,0,,,171,171,19.0,79.0,95.0,65.0,90.0,90.0,0.0,13.0,96.0,0.0,19.0,43.0,27.0,10.0,1.0,98.0,80.0,1.0,1.0,1.0,0.0,975.0,142.0,5.0,5.0,1.0,1.0,52.0,Tous les candidats,2542,,,,,Liste d'appel propre à cette formation,1_universités,27346,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=27346,68,99.0,1.0,0.0,91D9w,
2024,Public,0353074B,Université de Rennes (EPE),35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,Licence - Sciences - technologies - santé,formation non sélective,Licence_Las,"Université de Rennes (EPE) - Licence - Portail Informatique, sciences et technologies du numérique",Informatique,"Informatique, sciences et technologies du numérique","48.1158, -1.63859",20,263,93,263,,143,26,9,4,5,3,106,0,0,0,0,0,241,0,,,143,26,9,4,5,3,84,127,20,9,20,0,2.0,10.0,16.0,,2,10,9,1,0,10,0,5,3,1,1,0.0,5,0,0,,,8,8,10.0,50.0,80.0,45.0,80.0,80.0,0.0,20.0,50.0,0.0,50.0,30.0,10.0,10.0,0.0,90.0,50.0,10.0,0.0,0.0,0.0,87.0,17.0,5.0,2.0,0.0,0.0,35.0,Tous les candidats,1231,,,,,Liste d'appel propre à cette formation,1_universités,27348,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=27348,77,93.0,7.0,0.0,91D9w,
2024,Public,0353074B,Université de Rennes (EPE),35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,Licence - Sciences - technologies - santé,formation non sélective,PASS,Université de Rennes (EPE) - Licence - Parcours d'Accès Spécifique Santé (PASS),Parcours d'Accès Spécifique Santé (PASS),,"48.1173, -1.69604",40,2105,1300,2105,,1823,223,29,15,9,6,244,0,0,0,0,0,2105,0,,,1823,223,29,15,9,6,244,278,40,23,40,0,1.0,35.0,39.0,,6,38,38,0,0,2,0,0,1,10,25,2.0,38,0,0,,,38,38,2.0,88.0,98.0,58.0,100.0,100.0,0.0,16.0,95.0,0.0,0.0,3.0,26.0,66.0,5.0,100.0,100.0,0.0,0.0,0.0,0.0,257.0,36.0,0.0,0.0,0.0,0.0,21.0,Tous les candidats,1043,,,,,Liste d'appel propre à cette formation,1_universités,27361,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=27361,27,100.0,0.0,0.0,91D9w,
2024,Public,0350710G,Lycée Francois René De Chateaubriand,35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,Classe préparatoire économique et commerciale,formation sélective,CPGE,Lycée Francois René De Chateaubriand - CPGE - ECG,ECG - Mathématiques appliquées + HGG,,"48.1241, -1.65012",23,1334,583,1334,144,1197,84,1,0,0,0,136,0,0,0,0,0,654,0,74,580,637,38,0,0,0,0,17,308,21,13,21,0,5.0,9.0,19.0,4,1,21,21,0,0,0,0,0,0,10,9,2.0,21,0,0,0,0,14,14,24.0,43.0,90.0,62.0,67.0,67.0,0.0,5.0,100.0,0.0,0.0,0.0,48.0,43.0,10.0,100.0,100.0,0.0,0.0,0.0,0.0,300.0,25.0,0.0,0.0,0.0,0.0,8.0,Tous les candidats,417,,,,,Liste d'appel commune à plusieurs formations,2_Lycées,31471,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=31471,31,100.0,0.0,0.0,7W67W,
2024,Privé sous contrat d'association,0350776D,Lycée St Vincent-Providence,35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,Classe préparatoire économique et commerciale,formation sélective,CPGE,Lycée St Vincent-Providence - CPGE - ECG,ECG - Mathématiques appliquées + HGG,,"48.1137, -1.6647",26,660,278,660,0,592,28,1,0,0,0,67,0,0,0,0,0,553,0,0,553,538,20,0,0,0,0,15,302,25,16,25,0,24.0,24.0,25.0,0,0,25,25,0,0,0,0,0,3,17,5,0.0,25,0,0,0,0,16,16,96.0,96.0,100.0,64.0,64.0,64.0,0.0,0.0,100.0,0.0,0.0,12.0,68.0,20.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,297.0,16.0,0.0,0.0,0.0,0.0,5.0,Tous les candidats,302,,,,,Liste d'appel commune à plusieurs formations,2_Lycées,31479,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=31479,47,100.0,0.0,0.0,,
2024,Public,0353074B,Université de Rennes (EPE),35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,Diplôme d'Université,formation sélective,Autre formation,"Université de Rennes (EPE) - Diplôme d'Université - PAREO - ORA - s'Orienter, Réfléchir et Agir",Diplôme d'Université - PAREO,"ORA - s'Orienter, Réfléchir et Agir","48.12188, -1.63894",20,120,69,73,,32,8,17,4,10,5,14,47,6,6,6,29,23,16,,,13,4,4,1,1,0,5,41,22,15,10,11,10.0,11.0,19.0,,7,16,8,5,3,6,0,6,9,1,0,0.0,6,3,1,,,12,12,45.0,50.0,86.0,68.0,75.0,75.0,0.0,44.0,73.0,0.0,38.0,56.0,6.0,0.0,0.0,50.0,38.0,31.0,19.0,19.0,6.0,16.0,5.0,7.0,1.0,4.0,3.0,14.0,Tous les candidats,23,,,,,Liste d'appel commune à plusieurs formations,3_Autres formations,32443,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=32443,33,70.0,22.0,9.0,91D9w,
2024,Public,0350937D,Université de Rennes 2,35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,Diplôme d'Université,formation sélective,Autre formation,"Université de Rennes 2 - Diplôme d'Université - PAREO - ORA - s'Orienter, Réfléchir et Agir",Diplôme d'Université - PAREO,"ORA - s'Orienter, Réfléchir et Agir","48.12162, -1.70445",20,102,54,62,,22,4,16,3,13,6,11,40,6,10,8,16,26,19,,,8,2,9,0,7,3,2,44,20,8,9,11,9.0,11.0,19.0,,5,15,6,2,7,5,0,9,5,1,0,0.0,2,1,3,,,12,12,45.0,55.0,95.0,40.0,80.0,80.0,0.0,33.0,75.0,0.0,60.0,33.0,7.0,0.0,0.0,40.0,13.0,13.0,7.0,47.0,20.0,10.0,2.0,12.0,2.0,13.0,8.0,9.0,Tous les candidats,25,,,,,Liste d'appel commune à plusieurs formations,3_Autres formations,32529,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=32529,41,36.0,32.0,32.0,ti37C,
2024,Public,0350937D,Université de Rennes 2,35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,Licence - Arts-lettres-langues,formation non sélective,Licence,Université de Rennes 2 - Licence - Lettres - Parcours Français pour le professorat des écoles,Lettres,Français pour le professorat des écoles,"48.12162, -1.70445",40,363,319,311,,158,45,21,8,7,3,125,52,7,4,4,37,311,51,,,158,45,21,8,7,3,125,288,37,31,24,13,6.0,27.0,31.0,,6,12,9,2,1,25,0,7,2,3,0,0.0,4,1,0,,,7,7,16.0,73.0,84.0,84.0,58.0,58.0,0.0,50.0,32.0,0.0,58.0,17.0,25.0,0.0,0.0,75.0,33.0,17.0,8.0,8.0,0.0,122.0,29.0,22.0,7.0,11.0,7.0,133.0,Tous les candidats,310,,,,,Liste d'appel commune à plusieurs formations,1_universités,35478,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=35478,100,81.0,13.0,6.0,ti37C,
2024,Public,0353074B,Université de Rennes (EPE),35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,Licence - Sciences - technologies - santé,formation non sélective,PASS,Université de Rennes (EPE) - Licence - Parcours d'Accès Spécifique Santé (PASS),Parcours d'Accès Spécifique Santé (PASS),,"47.64462, -2.74638",22,1671,1345,1671,,1217,169,134,33,55,23,265,0,0,0,0,0,1670,0,,,1217,169,134,33,55,23,264,351,21,17,21,0,16.0,18.0,21.0,,1,21,21,0,0,0,0,0,0,11,8,2.0,21,0,0,,,17,17,76.0,86.0,100.0,81.0,81.0,81.0,0.0,5.0,100.0,0.0,0.0,0.0,52.0,38.0,10.0,100.0,100.0,0.0,0.0,0.0,0.0,334.0,54.0,0.0,0.0,0.0,0.0,17.0,Tous les candidats,665,,,,,Liste d'appel propre à cette formation,1_universités,35500,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=35500,26,100.0,0.0,0.0,91D9w,
2024,Public,0350937D,Université de Rennes 2,35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,DEUST,formation sélective,Autre formation,Université de Rennes 2 - DEUST - Métiers des bibliothèques et de la documentation,Métiers des bibliothèques et de la documentation,,"48.12162, -1.70445",20,372,293,372,,139,24,9,3,12,5,212,0,0,0,0,0,180,0,,,71,13,2,0,5,2,102,43,20,16,20,0,9.0,18.0,19.0,,2,8,7,0,1,12,0,1,4,0,3,0.0,6,0,1,,,4,4,45.0,90.0,95.0,80.0,50.0,50.0,0.0,25.0,40.0,0.0,12.0,50.0,0.0,38.0,0.0,88.0,75.0,0.0,0.0,12.0,12.0,16.0,4.0,0.0,0.0,1.0,1.0,26.0,Tous les candidats,64,,,,,Liste d'appel commune à plusieurs formations,3_Autres formations,39913,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=39913,17,92.0,3.0,5.0,ti37C,
2024,Public,0350028R,Lycée Bréquigny,35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,BTS - Services,formation sélective,BTS,Lycée Bréquigny - BTS - Services - Gestion de la PME,Gestion de la PME,,"48.0852, -1.69164",30,1113,700,1113,,68,8,506,152,234,108,305,0,0,0,0,0,790,0,,,56,3,395,88,164,67,175,173,29,19,29,0,1.0,23.0,25.0,,11,22,3,9,10,7,0,6,8,6,2,0.0,1,6,9,0,0,20,20,3.0,79.0,86.0,66.0,91.0,91.0,0.0,50.0,76.0,0.0,27.0,36.0,27.0,9.0,0.0,14.0,5.0,41.0,27.0,45.0,41.0,27.0,3.0,62.0,23.0,52.0,23.0,32.0,Autres candidats,109,Bacheliers professionnels toutes series,144,Bacheliers technologiques toutes series,166,Liste d'appel commune à plusieurs formations,2_Lycées,4636,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4636,32,21.0,39.0,39.0,506E3,
2024,Public,0350697T,I.U.T de Rennes,35,Ille-et-Vilaine,Bretagne,Rennes,Rennes,BUT - Production,formation sélective,BUT,I.U.T de Rennes - BUT - Génie civil - Construction durable,Génie civil - Construction durable,,"48.1232, -1.6307",150,2830,653,2788,,1437,136,840,138,24,7,487,42,0,27,0,15,1331,4,,,889,59,286,36,1,1,155,785,149,31,148,1,63.0,108.0,123.0,,17,137,82,54,1,12,0,6,58,62,11,0.0,78,52,1,,,88,88,42.0,72.0,83.0,21.0,64.0,64.0,0.0,12.0,92.0,0.0,4.0,42.0,45.0,8.0,0.0,60.0,57.0,39.0,38.0,1.0,1.0,420.0,47.0,253.0,33.0,1.0,1.0,111.0,Autres candidats,1024,Bacheliers technologiques toutes series,300,,,Liste d'appel commune à plusieurs formations,1_universités,4661,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4661,37,71.0,29.0,0.0,91D9w,
2024,Public,0350700W,Lycée agricole Theodore Monod,35,Ille-et-Vilaine,Bretagne,Rennes,Le Rheu,Classe préparatoire scientifique,formation sélective,CPGE,Lycée agricole Theodore Monod - CPGE - TB,TB,,"48.0997, -1.80391",24,239,155,239,41,0,0,220,27,0,0,19,0,0,0,0,0,183,0,36,147,0,0,179,20,0,0,4,45,25,14,25,0,10.0,24.0,24.0,20,4,25,0,25,0,0,0,0,3,13,9,0.0,0,25,0,0,0,9,9,40.0,96.0,96.0,56.0,36.0,36.0,0.0,16.0,100.0,0.0,0.0,12.0,52.0,36.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,45.0,5.0,0.0,0.0,0.0,Tous les candidats,74,,,,,Liste d'appel commune à plusieurs formations,2_Lycées,4666,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4666,29,0.0,100.0,0.0,,
2024,Privé sous contrat d'association,0350793X,Lycée Frédéric OZANAM,35,Ille-et-Vilaine,Bretagne,Rennes,Cesson-Sévigné,BTS - Production,formation sélective,BTS,Lycée Frédéric OZANAM - BTS - Production - Conception de produits industriels,Conception de produits industriels,,"48.1296, -1.59731",15,195,12,190,,20,2,104,7,33,4,33,5,0,3,2,0,143,0,,,19,1,83,6,25,3,16,73,12,0,12,0,1.0,11.0,12.0,,1,10,2,7,1,2,0,6,3,1,0,0.0,1,2,1,1,0,10,10,8.0,92.0,100.0,0.0,100.0,100.0,10.0,10.0,83.0,0.0,60.0,30.0,10.0,0.0,0.0,20.0,10.0,70.0,20.0,10.0,10.0,13.0,1.0,34.0,4.0,15.0,2.0,11.0,Autres candidats,115,Bacheliers professionnels toutes series,27,,,Liste d'appel commune à plusieurs formations,2_Lycées,4686,,https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=4686,75,14.0,67.0,19.0,,
