journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
27398384,e5b30f15-ded4-42db-b224-4aeb4890af57,2024-05-01T10:10:00+02:00,2024-05-01,10:10:00,-1.709,48.041,35066,35,Chartres-de-Bretagne,Rennes Métropole,France,2024-05-01T10:20:00+02:00,2024-05-01,10:20:00,-1.596,48.123,35051,35,Cesson-Sévigné,Rennes Métropole,France,1,A,15717,16,NON
27387252,4f0704ae-5156-4202-9cd2-222dafa2970c,2024-05-01T13:20:00+02:00,2024-05-01,13:20:00,-1.621,47.994,35032,35,Bourgbarré,Rennes Métropole,France,2024-05-01T13:30:00+02:00,2024-05-01,13:30:00,-1.626,48.086,35055,35,Chantepie,Rennes Métropole,France,1,C,13085,13,NON
27413385,6b3ecfd2-05b6-4f43-a325-540a7198a8be,2024-05-01T14:30:00+02:00,2024-05-01,14:30:00,-1.636,48.090,35238,35,Rennes,Rennes Métropole,France,2024-05-01T14:50:00+02:00,2024-05-01,14:50:00,-1.669,48.133,35238,35,Rennes,Rennes Métropole,France,1,C,15359,20,NON
27389556,5ee64bee-3725-4bc4-b065-8e03143b5b46,2024-05-01T15:00:00+02:00,2024-05-01,15:00:00,-1.201,47.913,35235,35,Rannée,CA Vitré Communauté,France,2024-05-01T15:20:00+02:00,2024-05-01,15:20:00,-1.375,47.907,35239,35,Retiers,CC Roche aux Fées Communauté,France,1,C,15581,20,NON
27389568,5ee64bee-3725-4bc4-b065-8e03143b5b46,2024-05-01T15:00:00+02:00,2024-05-01,15:00:00,-1.201,47.913,35235,35,Rannée,CA Vitré Communauté,France,2024-05-01T15:20:00+02:00,2024-05-01,15:20:00,-1.375,47.907,35239,35,Retiers,CC Roche aux Fées Communauté,France,1,C,15581,20,NON
27414454,064ee013-8f2f-4778-8e76-cadc593b972f,2024-05-01T15:30:00+02:00,2024-05-01,15:30:00,-1.669,48.133,35238,35,Rennes,Rennes Métropole,France,2024-05-01T15:50:00+02:00,2024-05-01,15:50:00,-1.647,48.086,35238,35,Rennes,Rennes Métropole,France,1,C,19807,23,NON
27390959,999a0942-5d35-4686-a5c2-995ad38e2013,2024-05-01T15:40:00+02:00,2024-05-01,15:40:00,-1.718,48.079,35281,35,Saint-Jacques-de-la-Lande,Rennes Métropole,France,2024-05-01T16:10:00+02:00,2024-05-01,16:10:00,-2.040,48.200,35184,35,Montauban-de-Bretagne,CC de Saint-Méen Montauban,France,1,C,33185,30,NON
27392394,41c4d175-b270-4664-b273-5133f87cd6ab,2024-05-01T16:50:00+02:00,2024-05-01,16:50:00,-1.723,48.107,35238,35,Rennes,Rennes Métropole,France,2024-05-01T17:20:00+02:00,2024-05-01,17:20:00,-1.402,48.105,35068,35,Châteaubourg,CA Vitré Communauté,France,1,B,27722,25,NON
27416058,5c98d5b2-6583-4c71-bbae-8b29f06a93c4,2024-05-01T17:20:00+02:00,2024-05-01,17:20:00,-1.762,48.024,35047,35,Bruz,Rennes Métropole,France,2024-05-01T17:40:00+02:00,2024-05-01,17:40:00,-1.665,47.998,35208,35,Orgères,Rennes Métropole,France,1,C,15193,17,NON
27391340,72661ae7-d992-408a-b85e-f24d9120d896,2024-05-01T18:20:00+02:00,2024-05-01,18:20:00,-1.772,48.007,35047,35,Bruz,Rennes Métropole,France,2024-05-01T18:30:00+02:00,2024-05-01,18:30:00,-1.745,48.024,35047,35,Bruz,Rennes Métropole,France,1,C,3616,7,NON
