journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
20361983,01335eb8-df95-4f6f-977b-245c240d3606,2023-12-01T00:10:00+01:00,2023-12-01,00:10:00,-1.655,48.109,35238,35,Rennes,Rennes Métropole,France,2023-12-01T00:10:00+01:00,2023-12-01,00:10:00,-1.655,48.110,35238,35,Rennes,Rennes Métropole,France,1,C,997,3,NON
20342849,eb4ed35d-09f2-4b6a-a6c8-e947266acab7,2023-12-01T02:50:00+01:00,2023-12-01,02:50:00,-1.736,48.106,35353,35,Vezin-le-Coquet,Rennes Métropole,France,2023-12-01T03:40:00+01:00,2023-12-01,03:40:00,-1.928,48.411,35225,35,Plesder,CC Bretagne Romantique,France,1,C,43420,43,NON
20343338,ad5d62cf-b4b9-49a4-9def-173b92f24f98,2023-12-01T04:30:00+01:00,2023-12-01,04:30:00,-1.712,48.120,35238,35,Rennes,Rennes Métropole,France,2023-12-01T04:50:00+01:00,2023-12-01,04:50:00,-1.462,48.100,35327,35,Servon-sur-Vilaine,CC Pays de Châteaugiron Communauté,France,1,C,24878,22,NON
20343344,ad5d62cf-b4b9-49a4-9def-173b92f24f98,2023-12-01T04:30:00+01:00,2023-12-01,04:30:00,-1.712,48.120,35238,35,Rennes,Rennes Métropole,France,2023-12-01T04:50:00+01:00,2023-12-01,04:50:00,-1.462,48.100,35327,35,Servon-sur-Vilaine,CC Pays de Châteaugiron Communauté,France,1,C,24878,21,NON
20347889,8cc2d1aa-80a4-4b29-ba0f-ca4f45acc17d,2023-12-01T04:50:00+01:00,2023-12-01,04:50:00,-1.667,48.098,35238,35,Rennes,Rennes Métropole,France,2023-12-01T05:10:00+01:00,2023-12-01,05:10:00,-1.502,48.225,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,25403,20,NON
20347941,e82bee31-caad-4382-97eb-78857e135d5e,2023-12-01T05:00:00+01:00,2023-12-01,05:00:00,-1.715,48.077,35281,35,Saint-Jacques-de-la-Lande,Rennes Métropole,France,2023-12-01T05:10:00+01:00,2023-12-01,05:10:00,-1.659,48.138,35238,35,Rennes,Rennes Métropole,France,1,C,12376,12,NON
20343575,48ed382a-51b0-48d3-9027-b333de9547e0,2023-12-01T05:10:00+01:00,2023-12-01,05:10:00,-1.581,48.156,35334,35,Thorigné-Fouillard,Rennes Métropole,France,2023-12-01T05:20:00+01:00,2023-12-01,05:20:00,-1.497,48.226,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,11367,13,NON
20343875,5bb8c6e4-9033-422e-9f71-36faa0887e12,2023-12-01T05:20:00+01:00,2023-12-01,05:20:00,-1.645,48.109,35238,35,Rennes,Rennes Métropole,France,2023-12-01T05:30:00+01:00,2023-12-01,05:30:00,-1.497,48.226,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,21650,20,NON
20344028,ed35ecab-b3e0-47f1-afaa-1e0a8e2671d5,2023-12-01T05:20:00+01:00,2023-12-01,05:20:00,-1.672,48.088,35238,35,Rennes,Rennes Métropole,France,2023-12-01T05:40:00+01:00,2023-12-01,05:40:00,-1.497,48.225,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,27868,22,NON
20344045,ed35ecab-b3e0-47f1-afaa-1e0a8e2671d5,2023-12-01T05:20:00+01:00,2023-12-01,05:20:00,-1.672,48.088,35238,35,Rennes,Rennes Métropole,France,2023-12-01T05:40:00+01:00,2023-12-01,05:40:00,-1.497,48.226,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,27816,21,NON
20344764,fbfa0fd1-48dc-4f35-95da-f9226880ecf7,2023-12-01T05:40:00+01:00,2023-12-01,05:40:00,-1.580,48.140,35334,35,Thorigné-Fouillard,Rennes Métropole,France,2023-12-01T06:10:00+01:00,2023-12-01,06:10:00,-1.194,48.068,35109,35,Étrelles,CA Vitré Communauté,France,1,C,32719,22,OUI
20350471,5ebce330-43b4-4e50-bd3c-f5cc774c46c7,2023-12-01T05:50:00+01:00,2023-12-01,05:50:00,-1.801,48.122,35131,35,L'Hermitage,Rennes Métropole,France,2023-12-01T06:10:00+01:00,2023-12-01,06:10:00,-1.674,48.105,35238,35,Rennes,Rennes Métropole,France,1,C,13357,14,NON
20350623,b6bab066-61ac-49eb-84cf-99a039f16d9d,2023-12-01T06:10:00+01:00,2023-12-01,06:10:00,-1.675,48.086,35238,35,Rennes,Rennes Métropole,France,2023-12-01T07:10:00+01:00,2023-12-01,07:10:00,-1.584,47.261,44114,44,Orvault,Nantes Métropole,France,1,C,97177,60,OUI
20346980,86f12b19-cacb-440f-a516-821bdb814265,2023-12-01T06:30:00+01:00,2023-12-01,06:30:00,-1.645,48.123,35238,35,Rennes,Rennes Métropole,France,2023-12-01T07:00:00+01:00,2023-12-01,07:00:00,-1.412,48.095,35068,35,Châteaubourg,CA Vitré Communauté,France,1,C,21351,23,OUI
20352255,e7cc2ca8-1728-477f-958f-9f86b62ff221,2023-12-01T06:30:00+01:00,2023-12-01,06:30:00,-1.761,48.023,35047,35,Bruz,Rennes Métropole,France,2023-12-01T07:00:00+01:00,2023-12-01,07:00:00,-1.411,48.104,35068,35,Châteaubourg,CA Vitré Communauté,France,1,B,33359,25,OUI
20347445,125f8a5e-eb32-4fe0-8f1d-2a5c92ea5b21,2023-12-01T06:30:00+01:00,2023-12-01,06:30:00,-1.848,48.070,35196,35,Mordelles,Rennes Métropole,France,2023-12-01T07:00:00+01:00,2023-12-01,07:00:00,-1.414,48.095,35068,35,Châteaubourg,CA Vitré Communauté,France,1,C,40586,32,OUI
20353498,3404b5a3-72f3-433d-b89f-69dcff36b0da,2023-12-01T06:30:00+01:00,2023-12-01,06:30:00,-1.714,48.108,35238,35,Rennes,Rennes Métropole,France,2023-12-01T07:40:00+01:00,2023-12-01,07:40:00,-1.566,47.237,44109,44,Nantes,Nantes Métropole,France,1,C,105495,68,OUI
20353454,ecd7150c-b8a5-4304-94d6-1ce3d05a8791,2023-12-01T06:30:00+01:00,2023-12-01,06:30:00,-1.675,48.097,35238,35,Rennes,Rennes Métropole,France,2023-12-01T07:20:00+01:00,2023-12-01,07:20:00,-0.801,48.081,53130,53,Laval,CA Laval Agglomération,France,1,C,73179,48,OUI
20353696,dd467fbc-a8e3-41d7-8b39-8d66d3befdeb,2023-12-01T06:50:00+01:00,2023-12-01,06:50:00,-1.497,47.949,35136,35,Janzé,CC Roche aux Fées Communauté,France,2023-12-01T07:20:00+01:00,2023-12-01,07:20:00,-1.679,48.096,35238,35,Rennes,Rennes Métropole,France,1,C,25023,20,NON
20353728,d6430d34-ed59-4645-b832-6fe8bbc44465,2023-12-01T06:50:00+01:00,2023-12-01,06:50:00,-1.706,48.153,35189,35,Montgermont,Rennes Métropole,France,2023-12-01T07:40:00+01:00,2023-12-01,07:40:00,-1.991,48.637,35288,35,Saint-Malo,CA du Pays de Saint Malo Agglomération,France,1,C,62015,40,NON
20352437,8096aec2-b5af-48f7-882b-44238481c7fe,2023-12-01T06:50:00+01:00,2023-12-01,06:50:00,-1.653,48.098,35238,35,Rennes,Rennes Métropole,France,2023-12-01T07:20:00+01:00,2023-12-01,07:20:00,-1.216,48.109,35360,35,Vitré,CA Vitré Communauté,France,1,C,36375,26,OUI
20352363,30a61aed-0dea-46fa-bbb2-0f1f83f88b0a,2023-12-01T06:50:00+01:00,2023-12-01,06:50:00,-1.693,48.085,35238,35,Rennes,Rennes Métropole,France,2023-12-01T07:50:00+01:00,2023-12-01,07:50:00,-1.581,47.260,44109,44,Nantes,Nantes Métropole,France,1,C,99518,62,OUI
