journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
21213600,ea3810b8-aeb9-439c-8a70-5f9760352ed8,2024-01-01T03:30:00+01:00,2024-01-01,03:30:00,-1.680,48.104,35238,35,Rennes,Rennes Métropole,France,2024-01-01T04:10:00+01:00,2024-01-01,04:10:00,-1.195,48.056,35109,35,Étrelles,CA Vitré Communauté,France,1,C,40490,39,OUI
21213721,a0095c86-f737-4647-a899-943975ef0960,2024-01-01T03:50:00+01:00,2024-01-01,03:50:00,-1.532,48.133,35001,35,Acigné,Rennes Métropole,France,2024-01-01T04:30:00+01:00,2024-01-01,04:30:00,-1.246,48.224,35260,35,Saint-Christophe-des-Bois,CA Vitré Communauté,France,1,C,42382,37,OUI
21214092,09448597-2611-4d2c-b897-57ee792197c3,2024-01-01T06:00:00+01:00,2024-01-01,06:00:00,-1.703,48.104,35238,35,Rennes,Rennes Métropole,France,2024-01-01T06:10:00+01:00,2024-01-01,06:10:00,-1.640,48.094,35238,35,Rennes,Rennes Métropole,France,1,C,10619,15,NON
21215303,6c200781-06de-4255-9455-0dabb72fd317,2024-01-01T08:00:00+01:00,2024-01-01,08:00:00,-1.659,48.118,35238,35,Rennes,Rennes Métropole,France,2024-01-01T08:10:00+01:00,2024-01-01,08:10:00,-1.691,48.119,35238,35,Rennes,Rennes Métropole,France,1,C,3169,5,NON
21223908,5a94573c-5b98-48b5-ac98-05417f8fd91e,2024-01-01T09:10:00+01:00,2024-01-01,09:10:00,-1.790,48.097,35240,35,Le Rheu,Rennes Métropole,France,2024-01-01T09:20:00+01:00,2024-01-01,09:20:00,-1.679,48.091,35238,35,Rennes,Rennes Métropole,France,1,A,11060,13,NON
21216802,1d01ab4f-dfd2-4ebd-909b-028af07f7e13,2024-01-01T11:00:00+01:00,2024-01-01,11:00:00,-1.691,48.119,35238,35,Rennes,Rennes Métropole,France,2024-01-01T11:10:00+01:00,2024-01-01,11:10:00,-1.659,48.118,35238,35,Rennes,Rennes Métropole,France,1,C,4523,7,NON
21217403,15512697-08e8-4112-979a-fd71ca2b84f7,2024-01-01T11:20:00+01:00,2024-01-01,11:20:00,-1.679,48.092,35238,35,Rennes,Rennes Métropole,France,2024-01-01T12:20:00+01:00,2024-01-01,12:20:00,-2.176,48.511,22048,22,Corseul,CA Dinan Agglomération,France,1,C,74977,60,NON
21227915,30df6d29-5168-4cf9-8918-642d99199a81,2024-01-01T11:40:00+01:00,2024-01-01,11:40:00,-1.673,48.104,35238,35,Rennes,Rennes Métropole,France,2024-01-01T12:20:00+01:00,2024-01-01,12:20:00,-1.923,47.792,35219,35,Pipriac,CA Redon Agglomération,France,1,C,43919,44,NON
21217173,9891c387-dd0f-48f3-a7f3-0aca0dbdd645,2024-01-01T13:10:00+01:00,2024-01-01,13:10:00,-1.697,48.104,35238,35,Rennes,Rennes Métropole,France,2024-01-01T13:50:00+01:00,2024-01-01,13:50:00,-1.195,48.055,35109,35,Étrelles,CA Vitré Communauté,France,1,C,46098,33,OUI
21230676,6a7f2911-4a8c-4f72-9269-4b2960c413fd,2024-01-01T14:10:00+01:00,2024-01-01,14:10:00,-1.627,48.139,35051,35,Cesson-Sévigné,Rennes Métropole,France,2024-01-01T14:50:00+01:00,2024-01-01,14:50:00,-0.840,48.105,53054,53,Changé,CA Laval Agglomération,France,1,C,65581,44,OUI
21219547,b7e246b7-c857-4a45-99ed-41bfeaed3b17,2024-01-01T16:50:00+01:00,2024-01-01,16:50:00,-1.576,48.116,35051,35,Cesson-Sévigné,Rennes Métropole,France,2024-01-01T17:10:00+01:00,2024-01-01,17:10:00,-1.331,48.048,35161,35,Louvigné-de-Bais,CA Vitré Communauté,France,1,C,26231,22,OUI
21219883,3deb5cfa-2b77-4b9f-8090-7e96013c43c1,2024-01-01T17:00:00+01:00,2024-01-01,17:00:00,-1.571,48.123,35051,35,Cesson-Sévigné,Rennes Métropole,France,2024-01-01T17:30:00+01:00,2024-01-01,17:30:00,-1.306,48.079,35087,35,Cornillé,CA Vitré Communauté,France,1,C,25817,24,OUI
21221478,b0b73f32-efa2-4137-8f1d-4c00290ca1f6,2024-01-01T17:00:00+01:00,2024-01-01,17:00:00,-1.653,48.083,35238,35,Rennes,Rennes Métropole,France,2024-01-01T17:40:00+01:00,2024-01-01,17:40:00,-1.038,48.047,35217,35,Le Pertre,CA Vitré Communauté,France,1,C,54973,40,OUI
21222092,6bbce8c4-a661-4052-85dc-9ded045ab39c,2024-01-01T17:30:00+01:00,2024-01-01,17:30:00,-1.653,48.083,35238,35,Rennes,Rennes Métropole,France,2024-01-01T17:50:00+01:00,2024-01-01,17:50:00,-1.828,48.154,35275,35,Saint-Gilles,Rennes Métropole,France,1,C,21411,18,NON
21220769,074ac281-0b5f-4058-87c4-ca2bf23a8950,2024-01-01T17:50:00+01:00,2024-01-01,17:50:00,-1.644,48.086,35238,35,Rennes,Rennes Métropole,France,2024-01-01T18:20:00+01:00,2024-01-01,18:20:00,-1.187,48.057,35109,35,Étrelles,CA Vitré Communauté,France,1,C,38608,30,OUI
