journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_postalcode,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_postalcode,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
3520022,03a12055-5720-41fb-8595-dd3bb898aab5,2020-07-01T06:10:00+02:00,2020-07-01,06:10:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-01T07:20:00+02:00,2020-07-01,07:20:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3519972,03a12055-5720-41fb-8595-dd3bb898aab5,2020-07-01T06:10:00+02:00,2020-07-01,06:10:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-01T07:20:00+02:00,2020-07-01,07:20:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3519983,03a12055-5720-41fb-8595-dd3bb898aab5,2020-07-01T06:10:00+02:00,2020-07-01,06:10:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-01T07:20:00+02:00,2020-07-01,07:20:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3520100,c7452eea-3583-4042-b1e2-c2e13e01aac8,2020-07-01T07:00:00+02:00,2020-07-01,07:00:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-01T08:10:00+02:00,2020-07-01,08:10:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3520316,0e23a694-4222-46b6-8192-15cb2c4b6300,2020-07-01T07:00:00+02:00,2020-07-01,07:00:00,-1.65,48.13,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-01T07:40:00+02:00,2020-07-01,07:40:00,-1.17,48.34,35115,35300,35,Fougères (35),Fougeres Agglomeration,France,1,C,50145,37,NON
3520514,d3b8e7ba-b016-4152-be87-aeb80cb40cc6,2020-07-01T07:30:00+02:00,2020-07-01,07:30:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-01T08:40:00+02:00,2020-07-01,08:40:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3520813,154da4fd-654d-4b8f-ba5d-1111e7d98d19,2020-07-01T07:30:00+02:00,2020-07-01,07:30:00,-1.76,48.14,35210,35740,35,Pacé (35),Rennes Metropole,France,2020-07-01T08:30:00+02:00,2020-07-01,08:30:00,-2.54,48.46,22093,22400,22,Lamballe-Armor (22),Communaute De Communes Lamballe Terre-Mer,France,1,C,73307,52,NON
3520597,24601ea2-ca03-4ec5-9bfb-a6220465f3d6,2020-07-01T07:40:00+02:00,2020-07-01,07:40:00,-1.65,48.13,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-01T08:20:00+02:00,2020-07-01,08:20:00,-1.19,48.33,35227,35137,35,Pleumeleuc (35),,France,1,B,48746,37,NON
3520493,df882419-d8d0-4b01-8eb7-1fc7fb7a223f,2020-07-01T07:40:00+02:00,2020-07-01,07:40:00,-1.69,48.10,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-01T08:20:00+02:00,2020-07-01,08:20:00,-1.17,48.33,35227,35137,35,Pleumeleuc (35),,France,1,C,53587,42,NON
3520581,1ce38674-f031-4e76-b841-cc4fb20711d9,2020-07-01T07:40:00+02:00,2020-07-01,07:40:00,-1.65,48.12,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-01T08:40:00+02:00,2020-07-01,08:40:00,-1.97,48.60,35284,35430,35,Saint-Jouan-des-Guérets (35),Saint-Malo Agglomeration,France,1,C,64764,50,NON
3520831,d6ac7b97-e957-4e6f-9cb3-e006969d4f6b,2020-07-01T07:50:00+02:00,2020-07-01,07:50:00,-1.71,48.10,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-01T08:50:00+02:00,2020-07-01,08:50:00,-2.00,48.64,35288,35400,35,Saint-Malo (35),Saint-Malo Agglomeration,France,1,B,70953,54,NON
3520897,d89ce692-6f24-4127-9e42-7a17e341c512,2020-07-01T08:00:00+02:00,2020-07-01,08:00:00,-1.62,48.14,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2020-07-01T08:30:00+02:00,2020-07-01,08:30:00,-1.17,48.33,35227,35137,35,Pleumeleuc (35),,France,1,C,44768,32,NON
3520953,9bc01c66-6bfb-41c3-92bf-dffb96dca245,2020-07-01T08:00:00+02:00,2020-07-01,08:00:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-01T08:50:00+02:00,2020-07-01,08:50:00,-2.05,48.45,22050,22100,22,Dinan (22),Dinan Agglomeration,France,1,C,60240,49,NON
3520954,dc443668-5f50-4fd0-bfc8-38b856d76a7c,2020-07-01T08:10:00+02:00,2020-07-01,08:10:00,-1.64,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-01T08:30:00+02:00,2020-07-01,08:30:00,-1.41,48.10,35068,35220,35,Châteaubourg (35),Vitre Communaute,France,1,C,20319,17,NON
3522364,a7145485-ed1e-4972-8da0-6a869c09192f,2020-07-01T17:00:00+02:00,2020-07-01,17:00:00,-1.60,48.11,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2020-07-01T17:40:00+02:00,2020-07-01,17:40:00,-1.19,48.34,35115,35300,35,Fougères (35),Fougeres Agglomeration,France,1,C,49650,38,NON
3522928,b8ff62f2-a9c7-40bf-96a4-9af58d4debd1,2020-07-01T18:00:00+02:00,2020-07-01,18:00:00,-1.69,48.15,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,2020-07-01T18:30:00+02:00,2020-07-01,18:30:00,-1.87,48.37,35265,35190,35,Saint-Domineuc (35),,France,1,B,28898,21,NON
3525004,56847f3e-5350-440d-bfef-ca255991fe01,2020-07-02T03:10:00+02:00,2020-07-02,03:10:00,-1.68,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-02T04:10:00+02:00,2020-07-02,04:10:00,-2.51,48.46,22093,22400,22,Lamballe-Armor (22),Communaute De Communes Lamballe Terre-Mer,France,1,B,80599,60,NON
3525101,66b12695-fd1d-4030-b6b3-22791cf118c1,2020-07-02T05:40:00+02:00,2020-07-02,05:40:00,-1.65,48.12,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-02T07:00:00+02:00,2020-07-02,07:00:00,-1.60,47.20,44109,44000,44,Nantes (44),Nantes Metropole,France,1,B,113340,87,NON
3525147,f219c24c-58b7-4cb5-a2ec-94ac4225a30e,2020-07-02T05:50:00+02:00,2020-07-02,05:50:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-02T07:00:00+02:00,2020-07-02,07:00:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3525086,f219c24c-58b7-4cb5-a2ec-94ac4225a30e,2020-07-02T06:00:00+02:00,2020-07-02,06:00:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-02T07:10:00+02:00,2020-07-02,07:10:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3525502,25295c05-8217-40bd-8660-75c15552c024,2020-07-02T07:00:00+02:00,2020-07-02,07:00:00,-1.70,48.12,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-02T08:00:00+02:00,2020-07-02,08:00:00,-2.54,48.46,22093,22400,22,Lamballe-Armor (22),Communaute De Communes Lamballe Terre-Mer,France,1,C,78887,56,NON
3525362,b1ddccf7-ed44-4948-bcf2-3d96684e93a8,2020-07-02T07:00:00+02:00,2020-07-02,07:00:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-02T08:10:00+02:00,2020-07-02,08:10:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3525464,2daac405-9891-4496-b60b-65a10329e574,2020-07-02T07:00:00+02:00,2020-07-02,07:00:00,-1.65,48.13,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-02T07:40:00+02:00,2020-07-02,07:40:00,-1.17,48.34,35115,35300,35,Fougères (35),Fougeres Agglomeration,France,1,C,50145,37,NON
3525537,b1ddccf7-ed44-4948-bcf2-3d96684e93a8,2020-07-02T07:00:00+02:00,2020-07-02,07:00:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-02T08:10:00+02:00,2020-07-02,08:10:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3525541,25295c05-8217-40bd-8660-75c15552c024,2020-07-02T07:00:00+02:00,2020-07-02,07:00:00,-1.76,48.14,35210,35740,35,Pacé (35),Rennes Metropole,France,2020-07-02T08:00:00+02:00,2020-07-02,08:00:00,-2.54,48.46,22093,22400,22,Lamballe-Armor (22),Communaute De Communes Lamballe Terre-Mer,France,1,C,73307,52,NON
3525558,b1ddccf7-ed44-4948-bcf2-3d96684e93a8,2020-07-02T07:00:00+02:00,2020-07-02,07:00:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-02T08:10:00+02:00,2020-07-02,08:10:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3525592,2219cadc-d7fb-4a0d-b112-7cf3b5c6e77e,2020-07-02T07:00:00+02:00,2020-07-02,07:00:00,-1.67,48.10,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-02T07:50:00+02:00,2020-07-02,07:50:00,-1.20,48.35,35115,35300,35,Fougères (35),Fougeres Agglomeration,France,1,B,48422,42,NON
3525785,d218b422-4b62-4fec-a76d-1c3de0e2f63b,2020-07-02T07:40:00+02:00,2020-07-02,07:40:00,-1.65,48.12,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-02T08:40:00+02:00,2020-07-02,08:40:00,-1.97,48.60,35284,35430,35,Saint-Jouan-des-Guérets (35),Saint-Malo Agglomeration,France,1,B,64764,50,NON
3525801,d0178958-77ae-4e35-9be5-c5b4d8b76bcd,2020-07-02T07:50:00+02:00,2020-07-02,07:50:00,-1.62,48.14,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2020-07-02T08:20:00+02:00,2020-07-02,08:20:00,-1.17,48.34,35115,35300,35,Fougères (35),Fougeres Agglomeration,France,1,C,45966,33,NON
3525894,6f287e34-4d39-4204-8a2d-0104d2a81821,2020-07-02T08:00:00+02:00,2020-07-02,08:00:00,-1.68,48.10,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-02T08:40:00+02:00,2020-07-02,08:40:00,-1.17,48.33,35227,35137,35,Pleumeleuc (35),,France,1,C,53737,42,NON
3525883,ef76fa94-e8f1-425f-897d-cb4b5b753a64,2020-07-02T08:00:00+02:00,2020-07-02,08:00:00,-1.62,48.14,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2020-07-02T08:30:00+02:00,2020-07-02,08:30:00,-1.17,48.33,35227,35137,35,Pleumeleuc (35),,France,1,C,44768,32,NON
3525971,26544cf6-2597-41b8-9765-bdb1d98975e8,2020-07-02T08:00:00+02:00,2020-07-02,08:00:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-07-02T08:50:00+02:00,2020-07-02,08:50:00,-2.05,48.45,22050,22100,22,Dinan (22),Dinan Agglomeration,France,1,B,60240,49,NON
