journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
47039165,b1db7569334ae70a59c0727a15d77f56effcbc46476ae83c3a46bfca3ec40ba4,2024-11-01T01:00:00+0100,2024-11-01,01:00:00,-1.612,48.114,35051,35,Cesson-Sévigné,Rennes Métropole,France,2024-11-01T01:00:00+0100,2024-11-01,01:20:00,-1.715,47.981,35139,35,Laillé,Rennes Métropole,France,1,C,22317,22,NON
47038122,d556bb489899339a2e5c020845f3fe846277df45006d79a6020b41765ed0b65f,2024-11-01T01:00:00+0100,2024-11-01,01:00:00,-1.476,48.104,35039,35,Brécé,Rennes Métropole,France,2024-11-01T01:00:00+0100,2024-11-01,01:30:00,-1.925,47.940,35057,35,La Chapelle-Bouëxic,CC Vallons de Haute-Bretagne Communauté,France,1,C,44628,31,NON
47041360,74fe44d3b393bfe046e4bbd64c258e834b39c4274fa9e51a7545e74d2b6eb66d,2024-11-01T02:30:00+0100,2024-11-01,02:30:00,-1.675,48.112,35238,35,Rennes,Rennes Métropole,France,2024-11-01T02:30:00+0100,2024-11-01,03:20:00,-1.205,48.124,35360,35,Vitré,CA Vitré Communauté,France,1,C,41148,45,OUI
47039562,43846cfe6e8d2d19901c5abf901ed72c29e8aeedbba1ce24156888511bf122c3,2024-11-01T02:50:00+0100,2024-11-01,02:50:00,-1.686,48.112,35238,35,Rennes,Rennes Métropole,France,2024-11-01T02:50:00+0100,2024-11-01,02:50:00,-1.703,48.127,35238,35,Rennes,Rennes Métropole,France,1,C,2838,5,NON
47045903,c8794a86518145835fd287ceb59d5bee82b17ae15ca9c7931e01dde8ccc0c7e7,2024-11-01T05:10:00+0100,2024-11-01,05:10:00,-1.705,48.092,35281,35,Saint-Jacques-de-la-Lande,Rennes Métropole,France,2024-11-01T05:10:00+0100,2024-11-01,05:30:00,-1.496,48.226,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,26862,25,NON
47047665,df8bda4347c505b255a14ec03ead818b414370c708376ed2778bdb21fc0a929b,2024-11-01T07:00:00+0100,2024-11-01,07:00:00,-1.630,48.177,35024,35,Betton,Rennes Métropole,France,2024-11-01T07:00:00+0100,2024-11-01,07:30:00,-1.653,48.083,35238,35,Rennes,Rennes Métropole,France,1,C,15118,20,NON
47046264,e976019e0ff5000e8db9ef90fda1480e12e17eeeee0903ed8ded06b39fc66fa0,2024-11-01T07:10:00+0100,2024-11-01,07:10:00,-1.580,48.153,35334,35,Thorigné-Fouillard,Rennes Métropole,France,2024-11-01T07:10:00+0100,2024-11-01,07:30:00,-1.399,48.259,35253,35,Saint-Aubin-du-Cormier,CC Liffré-Cormier Communauté,France,1,C,21582,17,NON
47085833,0a5cc24083086b3df32ff55fa89be1f44d1eedba803e95ede638afbba4e0c713,2024-11-01T09:10:00+0100,2024-11-01,09:10:00,-1.671,48.104,35238,35,Rennes,Rennes Métropole,France,2024-11-01T09:10:00+0100,2024-11-01,10:00:00,-2.400,48.363,22185,22,Plénée-Jugon,CA Lamballe Terre et Mer,France,1,C,67456,51,NON
47079543,9e2ac26115f191c6bef78c094ec87f1e97cc534b43ed189bdf0ec96745d04a68,2024-11-01T09:10:00+0100,2024-11-01,09:10:00,-1.649,48.127,35238,35,Rennes,Rennes Métropole,France,2024-11-01T09:10:00+0100,2024-11-01,10:10:00,-1.645,47.447,44073,44,Héric,CC d'Erdre et Gesvres,France,1,A,81361,55,OUI
47051420,1a7fab0b2ca722929d068bab188f007329bd0a72db11ef55db0a6eeb1a225a19,2024-11-01T09:30:00+0100,2024-11-01,09:30:00,-1.583,48.160,35334,35,Thorigné-Fouillard,Rennes Métropole,France,2024-11-01T09:30:00+0100,2024-11-01,09:50:00,-1.829,48.154,35275,35,Saint-Gilles,Rennes Métropole,France,1,C,23178,22,NON
47051495,128e61bea8be6ec06c9776dc895911b3dc98465a6cc7a1c28bf9e4de9301c0e0,2024-11-01T09:40:00+0100,2024-11-01,09:40:00,-1.697,47.974,35139,35,Laillé,Rennes Métropole,France,2024-11-01T09:40:00+0100,2024-11-01,10:00:00,-1.623,48.102,35051,35,Cesson-Sévigné,Rennes Métropole,France,1,C,19615,18,NON
47050397,431b36bb68e3d555545c147c31df27f5f332f114d63a9944a0b7c6b2f2b0b33b,2024-11-01T10:40:00+0100,2024-11-01,10:40:00,-1.651,48.105,35238,35,Rennes,Rennes Métropole,France,2024-11-01T10:40:00+0100,2024-11-01,10:50:00,-1.626,48.064,35352,35,Vern-sur-Seiche,Rennes Métropole,France,1,C,6811,11,NON
47054357,983dc8f60c3f0a61a4f21c5c30334501276e80f07db53396a2c105662e421418,2024-11-01T11:10:00+0100,2024-11-01,11:10:00,-1.476,48.104,35039,35,Brécé,Rennes Métropole,France,2024-11-01T11:10:00+0100,2024-11-01,11:20:00,-1.392,48.113,35068,35,Châteaubourg,CA Vitré Communauté,France,1,C,10310,13,OUI
47052327,bb9aed454b6657c49a5183a822dfbaf30d130fdaf7a1886266457d2e5ed7f711,2024-11-01T11:10:00+0100,2024-11-01,11:10:00,-1.615,47.989,35032,35,Bourgbarré,Rennes Métropole,France,2024-11-01T11:10:00+0100,2024-11-01,12:00:00,-2.083,47.651,35236,35,Redon,CA Redon Agglomération,France,1,C,66470,49,NON
47058333,72d7d3107f7989cb98c96c5cd5ba0c1e4ffa77dfb16c09bfbe3e809637910f6f,2024-11-01T11:20:00+0100,2024-11-01,11:20:00,-1.768,48.026,35047,35,Bruz,Rennes Métropole,France,2024-11-01T11:20:00+0100,2024-11-01,11:30:00,-1.712,48.075,35281,35,Saint-Jacques-de-la-Lande,Rennes Métropole,France,1,C,7601,11,NON
47088477,55aeac9b57588e827c69cec841963e7792139547ff14330949f559f55a495fe8,2024-11-01T11:20:00+0100,2024-11-01,11:20:00,-1.705,48.100,35238,35,Rennes,Rennes Métropole,France,2024-11-01T11:20:00+0100,2024-11-01,11:50:00,-1.154,48.056,35006,35,Argentré-du-Plessis,CA Vitré Communauté,France,1,C,47279,32,OUI
47088558,55aeac9b57588e827c69cec841963e7792139547ff14330949f559f55a495fe8,2024-11-01T11:20:00+0100,2024-11-01,11:20:00,-1.705,48.100,35238,35,Rennes,Rennes Métropole,France,2024-11-01T11:20:00+0100,2024-11-01,12:00:00,-1.154,48.056,35006,35,Argentré-du-Plessis,CA Vitré Communauté,France,1,C,47279,37,OUI
47056773,63bc6feb8ba65acc0922e8c262781e3557804dc9bea776e5affc0aae1b616e66,2024-11-01T11:40:00+0100,2024-11-01,11:40:00,-1.610,48.114,35051,35,Cesson-Sévigné,Rennes Métropole,France,2024-11-01T11:40:00+0100,2024-11-01,12:10:00,-1.201,48.109,35360,35,Vitré,CA Vitré Communauté,France,1,C,33708,32,OUI
47074682,2abaae4661d86202f67195ce3ac9699d50bb90307a49dc98908270e4ca359af8,2024-11-01T11:40:00+0100,2024-11-01,11:40:00,-1.942,48.296,35022,35,Bécherel,Rennes Métropole,France,2024-11-01T11:40:00+0100,2024-11-01,11:50:00,-1.841,48.330,35337,35,Tinténiac,CC Bretagne Romantique,France,1,C,8634,11,NON
47052463,db748969cc9a227e0a7d0e7ff2108d9cf146660696abcede16d5a53659484326,2024-11-01T11:50:00+0100,2024-11-01,11:50:00,-1.622,48.063,35352,35,Vern-sur-Seiche,Rennes Métropole,France,2024-11-01T11:50:00+0100,2024-11-01,12:00:00,-1.651,48.104,35238,35,Rennes,Rennes Métropole,France,1,C,6673,11,NON
47053638,a46b1f1c220eac750fa0e432721fd0c9e200e6a7fba19cd3e583893d76a9e037,2024-11-01T12:00:00+0100,2024-11-01,12:00:00,-1.715,48.079,35281,35,Saint-Jacques-de-la-Lande,Rennes Métropole,France,2024-11-01T12:00:00+0100,2024-11-01,12:20:00,-1.641,48.091,35238,35,Rennes,Rennes Métropole,France,1,C,8917,13,NON
47056913,668a0dceb8fc4567a73891e81873db0632890aa4de1f782dda95045d4db3ffc9,2024-11-01T12:10:00+0100,2024-11-01,12:10:00,-1.639,48.122,35238,35,Rennes,Rennes Métropole,France,2024-11-01T12:10:00+0100,2024-11-01,12:30:00,-1.496,48.226,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,18109,20,NON
