journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
19410787,9fec6573-619b-4e7b-8fe6-64c1ab5305b7,2023-11-01T04:50:00+01:00,2023-11-01,04:50:00,-1.654,48.087,35238,35,Rennes,Rennes Métropole,France,2023-11-01T05:10:00+01:00,2023-11-01,05:10:00,-1.497,48.224,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,25604,25,NON
19414180,610c5178-7458-4f12-97c4-471be786ad06,2023-11-01T06:00:00+01:00,2023-11-01,06:00:00,-1.740,48.044,35047,35,Bruz,Rennes Métropole,France,2023-11-01T06:40:00+01:00,2023-11-01,06:40:00,-2.066,47.641,44185,44,Saint-Nicolas-de-Redon,CA Redon Agglomération,France,1,C,59120,39,OUI
19414507,d2146fda-ddf0-4ec2-9839-02c4d44a08ff,2023-11-01T06:30:00+01:00,2023-11-01,06:30:00,-1.659,48.125,35238,35,Rennes,Rennes Métropole,France,2023-11-01T06:50:00+01:00,2023-11-01,06:50:00,-1.655,48.084,35238,35,Rennes,Rennes Métropole,France,1,C,6446,10,NON
19424885,72feec36-dd1d-4cde-995d-4ab7b9fb1f87,2023-11-01T08:50:00+01:00,2023-11-01,08:50:00,-1.696,48.095,35281,35,Saint-Jacques-de-la-Lande,Rennes Métropole,France,2023-11-01T08:50:00+01:00,2023-11-01,08:50:00,-1.701,48.059,35206,35,Noyal-Châtillon-sur-Seiche,Rennes Métropole,France,1,A,4621,4,NON
19416436,7e7a5809-c768-4685-a204-defb428ff481,2023-11-01T09:20:00+01:00,2023-11-01,09:20:00,-1.624,48.127,35051,35,Cesson-Sévigné,Rennes Métropole,France,2023-11-01T10:10:00+01:00,2023-11-01,10:10:00,-0.765,48.076,53130,53,Laval,CA Laval Agglomération,France,1,C,72300,47,OUI
19416439,7e7a5809-c768-4685-a204-defb428ff481,2023-11-01T09:20:00+01:00,2023-11-01,09:20:00,-1.620,48.131,35051,35,Cesson-Sévigné,Rennes Métropole,France,2023-11-01T10:10:00+01:00,2023-11-01,10:10:00,-0.765,48.076,53130,53,Laval,CA Laval Agglomération,France,1,C,72634,48,OUI
19416446,afa7f8a8-929b-46b2-8d2a-ca9d8d111b0e,2023-11-01T10:00:00+01:00,2023-11-01,10:00:00,-1.703,48.041,35066,35,Chartres-de-Bretagne,Rennes Métropole,France,2023-11-01T10:50:00+01:00,2023-11-01,10:50:00,-1.652,47.410,44073,44,Héric,CC d'Erdre et Gesvres,France,1,C,75532,49,OUI
19416032,963f7243-1410-4288-8f4b-d559890668d3,2023-11-01T11:00:00+01:00,2023-11-01,11:00:00,-1.610,48.114,35051,35,Cesson-Sévigné,Rennes Métropole,France,2023-11-01T11:30:00+01:00,2023-11-01,11:30:00,-1.201,48.109,35360,35,Vitré,CA Vitré Communauté,France,1,C,33755,28,OUI
19429359,568e7ecf-3171-4fc1-b946-d9a160d2233a,2023-11-01T11:50:00+01:00,2023-11-01,11:50:00,-1.694,48.090,35281,35,Saint-Jacques-de-la-Lande,Rennes Métropole,France,2023-11-01T12:20:00+01:00,2023-11-01,12:20:00,-1.944,47.926,35057,35,La Chapelle-Bouëxic,CC Vallons de Haute-Bretagne Communauté,France,1,C,28359,32,NON
19429425,568e7ecf-3171-4fc1-b946-d9a160d2233a,2023-11-01T12:00:00+01:00,2023-11-01,12:00:00,-1.694,48.090,35281,35,Saint-Jacques-de-la-Lande,Rennes Métropole,France,2023-11-01T12:20:00+01:00,2023-11-01,12:20:00,-1.944,47.926,35057,35,La Chapelle-Bouëxic,CC Vallons de Haute-Bretagne Communauté,France,1,C,28359,25,NON
19418147,e63675af-9f8b-4366-a465-7a4cfc65d48f,2023-11-01T12:10:00+01:00,2023-11-01,12:10:00,-1.614,47.988,35032,35,Bourgbarré,Rennes Métropole,France,2023-11-01T12:40:00+01:00,2023-11-01,12:40:00,-1.671,48.132,35238,35,Rennes,Rennes Métropole,France,1,C,21116,22,NON
19417302,cc100f9e-95e1-4cac-a4e3-7acbc0bf1aba,2023-11-01T12:40:00+01:00,2023-11-01,12:40:00,-1.708,48.103,35238,35,Rennes,Rennes Métropole,France,2023-11-01T13:00:00+01:00,2023-11-01,13:00:00,-1.497,48.226,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,25346,19,NON
19429988,98587f08-9286-4345-987f-586ada251b79,2023-11-01T13:00:00+01:00,2023-11-01,13:00:00,-1.683,48.117,35238,35,Rennes,Rennes Métropole,France,2023-11-01T13:10:00+01:00,2023-11-01,13:10:00,-1.622,48.136,35051,35,Cesson-Sévigné,Rennes Métropole,France,1,C,8838,9,NON
19430255,6a83e802-f805-4675-83d0-b68a4dde7779,2023-11-01T13:30:00+01:00,2023-11-01,13:30:00,-1.658,48.124,35238,35,Rennes,Rennes Métropole,France,2023-11-01T13:50:00+01:00,2023-11-01,13:50:00,-1.731,48.205,35177,35,La Mézière,CC Val d'Ille-Aubigné,France,1,C,14637,15,NON
19419370,c1bd2683-c687-48a2-b68b-36ac4d437013,2023-11-01T15:00:00+01:00,2023-11-01,15:00:00,-1.622,48.114,35051,35,Cesson-Sévigné,Rennes Métropole,France,2023-11-01T15:40:00+01:00,2023-11-01,15:40:00,-1.200,48.119,35360,35,Vitré,CA Vitré Communauté,France,1,C,36774,35,OUI
19431586,2d9d4d58-dc4c-4711-beb0-31dc52b7d507,2023-11-01T15:30:00+01:00,2023-11-01,15:30:00,-1.684,48.117,35238,35,Rennes,Rennes Métropole,France,2023-11-01T15:40:00+01:00,2023-11-01,15:40:00,-1.622,48.135,35051,35,Cesson-Sévigné,Rennes Métropole,France,1,C,9111,12,NON
19432011,19a29802-4542-486b-a2e9-3977c049bb28,2023-11-01T16:20:00+01:00,2023-11-01,16:20:00,-1.714,48.032,35047,35,Bruz,Rennes Métropole,France,2023-11-01T16:30:00+01:00,2023-11-01,16:30:00,-1.681,48.098,35238,35,Rennes,Rennes Métropole,France,1,C,8711,14,NON
19422153,2a3fb722-56c7-484c-b3b4-4d15f902c649,2023-11-01T17:20:00+01:00,2023-11-01,17:20:00,-1.670,48.135,35238,35,Rennes,Rennes Métropole,France,2023-11-01T17:40:00+01:00,2023-11-01,17:40:00,-1.519,48.064,35099,35,Domloup,CC Pays de Châteaugiron Communauté,France,1,C,23329,24,NON
19432903,9d63024d-dc28-44e9-b2e1-345966878f12,2023-11-01T17:50:00+01:00,2023-11-01,17:50:00,-1.681,48.098,35238,35,Rennes,Rennes Métropole,France,2023-11-01T18:00:00+01:00,2023-11-01,18:00:00,-1.714,48.032,35047,35,Bruz,Rennes Métropole,France,1,C,8805,14,NON
19423579,bbd19efe-d4b0-4824-a3ae-a68c77a44f7a,2023-11-01T18:30:00+01:00,2023-11-01,18:30:00,-1.576,47.985,35088,35,Corps-Nuds,Rennes Métropole,France,2023-11-01T19:40:00+01:00,2023-11-01,19:40:00,-0.794,48.058,53130,53,Laval,CA Laval Agglomération,France,1,C,74184,66,OUI
19435633,e1afe483-9c16-404c-b18b-674c1f249c74,2023-11-01T19:50:00+01:00,2023-11-01,19:50:00,-1.708,48.128,35238,35,Rennes,Rennes Métropole,France,2023-11-01T20:50:00+01:00,2023-11-01,20:50:00,-0.907,47.954,53077,53,Cossé-le-Vivien,CC du Pays de Craon,France,1,C,79194,59,OUI
19424010,2723f045-1be1-469b-8553-7022e51b4622,2023-11-01T20:10:00+01:00,2023-11-01,20:10:00,-1.704,48.090,35281,35,Saint-Jacques-de-la-Lande,Rennes Métropole,France,2023-11-01T21:00:00+01:00,2023-11-01,21:00:00,-1.704,48.129,35238,35,Rennes,Rennes Métropole,France,1,C,6054,48,NON
