journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
9041294,df9df765-0cc1-4057-a318-40aac0daf13f,2022-10-01T00:10:00+02:00,2022-10-01,00:10:00,-1.608,48.150,35051,35,Cesson-Sévigné,Rennes Métropole,France,2022-10-01T00:50:00+02:00,2022-10-01,00:50:00,-1.205,48.103,35360,35,Vitré,CA Vitré Communauté,France,1,C,39751,41,OUI
9044485,5c38ea8e-13a3-471b-b628-e266e84726ac,2022-10-01T01:10:00+02:00,2022-10-01,01:10:00,-1.654,48.103,35238,35,Rennes,Rennes Métropole,France,2022-10-01T02:00:00+02:00,2022-10-01,02:00:00,-1.152,48.049,35006,35,Argentré-du-Plessis,CA Vitré Communauté,France,1,C,41042,46,OUI
9095946,2020c2dc-ca7d-4409-856b-8c2a0cfe5ebe,2022-10-01T08:10:00+02:00,2022-10-01,08:10:00,-1.760,48.028,35047,35,Bruz,Rennes Métropole,France,2022-10-01T08:30:00+02:00,2022-10-01,08:30:00,-1.674,48.092,35238,35,Rennes,Rennes Métropole,France,1,C,11772,21,OUI
9154847,063a02b2-5dd4-4431-a1a6-61ade52c5561,2022-10-01T08:20:00+02:00,2022-10-01,08:20:00,-1.792,48.077,35076,35,Chavagne,Rennes Métropole,France,2022-10-01T08:40:00+02:00,2022-10-01,08:40:00,-2.098,48.002,35223,35,Plélan-le-Grand,CC Brocéliande Communauté,France,1,B,25673,20,OUI
9154894,b0287074-a8d5-4750-91cd-95b75718cc2e,2022-10-01T08:50:00+02:00,2022-10-01,08:50:00,-1.687,48.116,35238,35,Rennes,Rennes Métropole,France,2022-10-01T09:10:00+02:00,2022-10-01,09:10:00,-1.948,48.139,35023,35,Bédée,CC Montfort Communauté,France,1,C,25673,23,OUI
9154912,b92003cd-18b7-46d6-859d-3cbd8f113156,2022-10-01T09:20:00+02:00,2022-10-01,09:20:00,-1.628,48.140,35051,35,Cesson-Sévigné,Rennes Métropole,France,2022-10-01T09:30:00+02:00,2022-10-01,09:30:00,-1.502,48.224,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,14144,10,OUI
9056611,a9b0aec2-4257-4295-ba25-e3e3a7490d80,2022-10-01T09:50:00+02:00,2022-10-01,09:50:00,-1.680,48.109,35238,35,Rennes,Rennes Métropole,France,2022-10-01T10:30:00+02:00,2022-10-01,10:30:00,-1.497,48.224,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,B,23673,35,OUI
9057131,15aec31b-fe66-40d2-987d-b11cfc477a9e,2022-10-01T11:30:00+02:00,2022-10-01,11:30:00,-1.581,48.140,35334,35,Thorigné-Fouillard,Rennes Métropole,France,2022-10-01T12:00:00+02:00,2022-10-01,12:00:00,-1.260,48.344,35243,35,Romagné,CA Fougères Agglomération,France,1,C,36936,33,OUI
9057184,95806170-3866-4e29-8d6c-1ab0ca2ac735,2022-10-01T11:40:00+02:00,2022-10-01,11:40:00,-1.668,48.087,35238,35,Rennes,Rennes Métropole,France,2022-10-01T12:10:00+02:00,2022-10-01,12:10:00,-1.497,48.224,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,26889,32,OUI
9057610,7e6ae352-6dc5-4309-8861-aee22197fc71,2022-10-01T12:20:00+02:00,2022-10-01,12:20:00,-1.660,48.086,35238,35,Rennes,Rennes Métropole,France,2022-10-01T12:50:00+02:00,2022-10-01,12:50:00,-1.497,48.225,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,26592,32,OUI
