journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
31868909,9d4caf20-a6c8-41d7-915b-7d78535cca29,2024-08-01T04:10:00+02:00,2024-08-01,04:10:00,-1.653,48.128,35238,35,Rennes,Rennes Métropole,France,2024-08-01T04:40:00+02:00,2024-08-01,04:40:00,-1.460,48.102,35327,35,Servon-sur-Vilaine,CC Pays de Châteaugiron Communauté,France,1,C,18812,21,NON
31870883,9d4caf20-a6c8-41d7-915b-7d78535cca29,2024-08-01T04:20:00+02:00,2024-08-01,04:20:00,-1.620,48.143,35051,35,Cesson-Sévigné,Rennes Métropole,France,2024-08-01T04:30:00+02:00,2024-08-01,04:30:00,-1.460,48.102,35327,35,Servon-sur-Vilaine,CC Pays de Châteaugiron Communauté,France,1,C,15813,14,NON
31873852,cc2633d9-6693-4b38-9b16-7e584a49b873,2024-08-01T05:20:00+02:00,2024-08-01,05:20:00,-1.711,48.041,35066,35,Chartres-de-Bretagne,Rennes Métropole,France,2024-08-01T06:00:00+02:00,2024-08-01,06:00:00,-1.198,48.071,35109,35,Étrelles,CA Vitré Communauté,France,1,C,43974,37,NON
31872544,cc2633d9-6693-4b38-9b16-7e584a49b873,2024-08-01T05:20:00+02:00,2024-08-01,05:20:00,-1.711,48.041,35066,35,Chartres-de-Bretagne,Rennes Métropole,France,2024-08-01T06:00:00+02:00,2024-08-01,06:00:00,-1.198,48.071,35109,35,Étrelles,CA Vitré Communauté,France,1,C,43974,37,NON
31872643,2fd13bcf-462b-454d-b2d8-c9b7ffd330a1,2024-08-01T05:30:00+02:00,2024-08-01,05:30:00,-1.677,48.084,35238,35,Rennes,Rennes Métropole,France,2024-08-01T06:10:00+02:00,2024-08-01,06:10:00,-1.195,48.069,35109,35,Étrelles,CA Vitré Communauté,France,1,C,39410,33,NON
31872646,2fd13bcf-462b-454d-b2d8-c9b7ffd330a1,2024-08-01T05:30:00+02:00,2024-08-01,05:30:00,-1.677,48.084,35238,35,Rennes,Rennes Métropole,France,2024-08-01T06:10:00+02:00,2024-08-01,06:10:00,-1.195,48.069,35109,35,Étrelles,CA Vitré Communauté,France,1,C,39372,33,NON
31872647,13437bb6-2a0e-404f-a8da-cd6b354a1d0a,2024-08-01T05:30:00+02:00,2024-08-01,05:30:00,-1.767,48.026,35047,35,Bruz,Rennes Métropole,France,2024-08-01T05:50:00+02:00,2024-08-01,05:50:00,-1.696,48.154,35278,35,Saint-Grégoire,Rennes Métropole,France,1,C,18117,19,NON
31872756,4680df8a-3e97-4eb3-a50b-7a7506b007bf,2024-08-01T06:00:00+02:00,2024-08-01,06:00:00,-1.505,47.961,35136,35,Janzé,CC Roche aux Fées Communauté,France,2024-08-01T06:30:00+02:00,2024-08-01,06:30:00,-1.428,48.094,35068,35,Châteaubourg,CA Vitré Communauté,France,1,C,21467,25,NON
31874418,3b257537-18ba-49d8-97c0-766bca32b141,2024-08-01T06:50:00+02:00,2024-08-01,06:50:00,-1.497,47.950,35136,35,Janzé,CC Roche aux Fées Communauté,France,2024-08-01T07:20:00+02:00,2024-08-01,07:20:00,-1.651,48.084,35238,35,Rennes,Rennes Métropole,France,1,C,21571,21,NON
31874447,603c1435-f693-45da-9ff7-463895a1dba7,2024-08-01T06:50:00+02:00,2024-08-01,06:50:00,-1.488,47.951,35136,35,Janzé,CC Roche aux Fées Communauté,France,2024-08-01T07:30:00+02:00,2024-08-01,07:30:00,-1.188,48.117,35360,35,Vitré,CA Vitré Communauté,France,1,C,32210,37,NON
31874510,6704568c-9a10-4c42-9d3d-9b56ff306091,2024-08-01T07:00:00+02:00,2024-08-01,07:00:00,-1.499,47.953,35136,35,Janzé,CC Roche aux Fées Communauté,France,2024-08-01T07:30:00+02:00,2024-08-01,07:30:00,-1.426,48.097,35068,35,Châteaubourg,CA Vitré Communauté,France,1,C,22387,27,NON
31874585,2f93f9c7-5cc1-4ce8-b3a4-9924ea8cadb2,2024-08-01T07:00:00+02:00,2024-08-01,07:00:00,-1.631,48.179,35024,35,Betton,Rennes Métropole,France,2024-08-01T07:10:00+02:00,2024-08-01,07:10:00,-1.623,48.130,35051,35,Cesson-Sévigné,Rennes Métropole,France,1,C,6777,9,NON
31874872,6b6b97d8-ae19-4d58-9b0f-9d2ea0ab18ab,2024-08-01T07:10:00+02:00,2024-08-01,07:10:00,-1.751,47.994,35047,35,Bruz,Rennes Métropole,France,2024-08-01T07:50:00+02:00,2024-08-01,07:50:00,-1.490,48.222,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,39280,38,NON
31874881,c877d167-b544-41e5-a24f-20684245f0db,2024-08-01T07:10:00+02:00,2024-08-01,07:10:00,-1.692,48.117,35238,35,Rennes,Rennes Métropole,France,2024-08-01T07:40:00+02:00,2024-08-01,07:40:00,-2.049,48.193,35184,35,Montauban-de-Bretagne,CC de Saint-Méen Montauban,France,1,C,30180,26,NON
31875024,6b6b97d8-ae19-4d58-9b0f-9d2ea0ab18ab,2024-08-01T07:10:00+02:00,2024-08-01,07:10:00,-1.751,48.026,35047,35,Bruz,Rennes Métropole,France,2024-08-01T07:50:00+02:00,2024-08-01,07:50:00,-1.490,48.222,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,35122,33,NON
31875064,53ba99ad-b17c-428b-93e7-07e3d4f2a129,2024-08-01T07:10:00+02:00,2024-08-01,07:10:00,-1.623,48.090,35055,35,Chantepie,Rennes Métropole,France,2024-08-01T07:40:00+02:00,2024-08-01,07:40:00,-1.197,48.068,35109,35,Étrelles,CA Vitré Communauté,France,1,C,34271,27,NON
31875067,c220dc79-cdba-452e-ae67-166c36edf55e,2024-08-01T07:10:00+02:00,2024-08-01,07:10:00,-1.672,48.083,35238,35,Rennes,Rennes Métropole,France,2024-08-01T07:30:00+02:00,2024-08-01,07:30:00,-1.528,48.111,35207,35,Noyal-sur-Vilaine,CC Pays de Châteaugiron Communauté,France,1,C,13673,14,NON
31876281,c3200cfe-1d77-4cbf-a656-63b0a0806c01,2024-08-01T07:20:00+02:00,2024-08-01,07:20:00,-1.659,48.101,35238,35,Rennes,Rennes Métropole,France,2024-08-01T07:40:00+02:00,2024-08-01,07:40:00,-1.500,48.044,35069,35,Châteaugiron,CC Pays de Châteaugiron Communauté,France,1,C,15537,21,NON
31876399,4ebc0866-cc32-4874-b53f-6e57bc84bc13,2024-08-01T07:20:00+02:00,2024-08-01,07:20:00,-1.663,48.096,35238,35,Rennes,Rennes Métropole,France,2024-08-01T08:40:00+02:00,2024-08-01,08:40:00,-1.592,47.262,44114,44,Orvault,Nantes Métropole,France,1,B,99940,78,NON
31876401,81d1484c-b6a3-479c-b145-8e3915e245bc,2024-08-01T07:20:00+02:00,2024-08-01,07:20:00,-1.714,47.978,35139,35,Laillé,Rennes Métropole,France,2024-08-01T07:40:00+02:00,2024-08-01,07:40:00,-1.636,48.103,35238,35,Rennes,Rennes Métropole,France,1,C,19769,20,NON
31876414,dd0601d9-c6c9-4508-b0f2-45dda4f25398,2024-08-01T07:20:00+02:00,2024-08-01,07:20:00,-1.653,48.109,35238,35,Rennes,Rennes Métropole,France,2024-08-01T08:00:00+02:00,2024-08-01,08:00:00,-1.226,48.121,35360,35,Vitré,CA Vitré Communauté,France,1,C,39565,38,NON
31876416,bda221fa-bcd1-4b53-b797-68c186115e4f,2024-08-01T07:20:00+02:00,2024-08-01,07:20:00,-1.566,47.978,35088,35,Corps-Nuds,Rennes Métropole,France,2024-08-01T08:00:00+02:00,2024-08-01,08:00:00,-1.392,47.701,44036,44,Châteaubriant,CC Châteaubriant-Derval,France,1,C,42800,39,NON
31876421,eedafd14-18f5-47d3-ab7f-f8d33972e508,2024-08-01T07:20:00+02:00,2024-08-01,07:20:00,-1.674,48.087,35238,35,Rennes,Rennes Métropole,France,2024-08-01T08:40:00+02:00,2024-08-01,08:40:00,-1.584,47.261,44114,44,Orvault,Nantes Métropole,France,1,A,97303,74,NON
31887045,bdb6912b-50a8-4abc-a809-6528ef72a045,2024-08-01T07:20:00+02:00,2024-08-01,07:20:00,-1.794,48.099,35240,35,Le Rheu,Rennes Métropole,France,2024-08-01T07:40:00+02:00,2024-08-01,07:40:00,-1.697,48.154,35278,35,Saint-Grégoire,Rennes Métropole,France,1,B,12695,18,NON
31876517,ed301218-594e-40da-9e25-873899d8e523,2024-08-01T07:30:00+02:00,2024-08-01,07:30:00,-1.579,48.164,35334,35,Thorigné-Fouillard,Rennes Métropole,France,2024-08-01T08:00:00+02:00,2024-08-01,08:00:00,-1.179,48.349,35115,35,Fougères,CA Fougères Agglomération,France,1,C,40874,33,NON
31876714,7c2dc553-d127-4014-b360-f9af3c8c16ac,2024-08-01T07:30:00+02:00,2024-08-01,07:30:00,-1.723,47.978,35139,35,Laillé,Rennes Métropole,France,2024-08-01T08:00:00+02:00,2024-08-01,08:00:00,-1.621,48.134,35051,35,Cesson-Sévigné,Rennes Métropole,France,1,C,24424,26,NON
31876948,9b852065-d2d0-4735-9095-a3d3e97401a9,2024-08-01T07:30:00+02:00,2024-08-01,07:30:00,-1.657,48.138,35238,35,Rennes,Rennes Métropole,France,2024-08-01T08:30:00+02:00,2024-08-01,08:30:00,-2.006,48.645,35288,35,Saint-Malo,CA du Pays de Saint Malo Agglomération,France,1,C,68192,56,NON
