journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
25052111,d326b9d0-df91-45f2-99b4-0c0ca5b8b073,2024-03-01T00:40:00+01:00,2024-03-01,00:40:00,-1.662,48.137,35238,35,Rennes,Rennes Métropole,France,2024-03-01T01:20:00+01:00,2024-03-01,01:20:00,-1.302,48.237,35170,35,Mecé,CA Vitré Communauté,France,1,C,36197,34,OUI
25052551,14e997ae-a36c-48b5-8744-ad28e6f521c7,2024-03-01T02:00:00+01:00,2024-03-01,02:00:00,-1.664,48.102,35238,35,Rennes,Rennes Métropole,France,2024-03-01T03:00:00+01:00,2024-03-01,03:00:00,-1.924,48.588,35306,35,Saint-Père-Marc-en-Poulet,CA du Pays de Saint Malo Agglomération,France,1,C,62747,57,NON
25052990,9d358616-7af7-4d33-a18c-99ed8bcaeb7c,2024-03-01T02:30:00+01:00,2024-03-01,02:30:00,-1.673,48.112,35238,35,Rennes,Rennes Métropole,France,2024-03-01T03:30:00+01:00,2024-03-01,03:30:00,-2.359,48.375,22185,22,Plénée-Jugon,CA Lamballe Terre et Mer,France,1,C,64161,55,NON
25052991,1ad5c99c-925c-4d22-87b9-cb4bec436530,2024-03-01T02:30:00+01:00,2024-03-01,02:30:00,-1.674,48.116,35238,35,Rennes,Rennes Métropole,France,2024-03-01T03:20:00+01:00,2024-03-01,03:20:00,-1.892,48.524,35179,35,Miniac-Morvan,CA du Pays de Saint Malo Agglomération,France,1,C,52627,46,NON
25052992,9d358616-7af7-4d33-a18c-99ed8bcaeb7c,2024-03-01T02:30:00+01:00,2024-03-01,02:30:00,-1.673,48.112,35238,35,Rennes,Rennes Métropole,France,2024-03-01T03:40:00+01:00,2024-03-01,03:40:00,-2.400,48.363,22185,22,Plénée-Jugon,CA Lamballe Terre et Mer,France,1,C,68036,61,NON
25057049,c6f5d526-15ff-446c-bc50-38880b5302e8,2024-03-01T04:30:00+01:00,2024-03-01,04:30:00,-1.683,48.112,35238,35,Rennes,Rennes Métropole,France,2024-03-01T05:30:00+01:00,2024-03-01,05:30:00,-2.359,48.375,22185,22,Plénée-Jugon,CA Lamballe Terre et Mer,France,1,C,62225,51,NON
25053241,67d95c07-f9b9-42e5-9e56-01f92922a112,2024-03-01T05:10:00+01:00,2024-03-01,05:10:00,-1.654,48.091,35238,35,Rennes,Rennes Métropole,France,2024-03-01T05:30:00+01:00,2024-03-01,05:30:00,-1.497,48.224,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,26154,19,NON
25053243,67d95c07-f9b9-42e5-9e56-01f92922a112,2024-03-01T05:10:00+01:00,2024-03-01,05:10:00,-1.674,48.093,35238,35,Rennes,Rennes Métropole,France,2024-03-01T05:30:00+01:00,2024-03-01,05:30:00,-1.497,48.226,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,29050,23,NON
25053503,d256f672-409a-428b-ba44-6e8ed76691d1,2024-03-01T05:20:00+01:00,2024-03-01,05:20:00,-1.651,48.086,35238,35,Rennes,Rennes Métropole,France,2024-03-01T05:50:00+01:00,2024-03-01,05:50:00,-1.199,48.069,35109,35,Étrelles,CA Vitré Communauté,France,1,C,37811,33,OUI
25063127,d256f672-409a-428b-ba44-6e8ed76691d1,2024-03-01T05:30:00+01:00,2024-03-01,05:30:00,-1.651,48.086,35238,35,Rennes,Rennes Métropole,France,2024-03-01T06:10:00+01:00,2024-03-01,06:10:00,-1.199,48.069,35109,35,Étrelles,CA Vitré Communauté,France,1,B,37811,38,OUI
