journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_postalcode,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_postalcode,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
4639751,cd1e7863-1579-42d8-83ae-1c7d9f441ac5,2021-09-01T07:20:00+02:00,2021-09-01,07:20:00,-1.849,48.071,35196,35310,35,Mordelles (35),Rennes Metropole,France,2021-09-01T07:40:00+02:00,2021-09-01,07:40:00,-1.736,48.104,35353,35132,35,Vezin-le-Coquet (35),Rennes Metropole,France,1,B,10762,11,NON
4640224,1b4f42ad-fe37-4999-a218-4c5ff7ad9754,2021-09-01T07:30:00+02:00,2021-09-01,07:30:00,-1.488,47.957,35136,35150,35,Janzé (35),,France,2021-09-01T07:50:00+02:00,2021-09-01,07:50:00,-1.643,48.087,35238,35000,35,Rennes (35),Rennes Metropole,France,1,C,22693,19,OUI
4640124,10785369-e013-4b1c-8a46-6d546113bba7,2021-09-01T07:40:00+02:00,2021-09-01,07:40:00,-1.758,48.029,35047,35170,35,Bruz (35),Rennes Metropole,France,2021-09-01T07:50:00+02:00,2021-09-01,07:50:00,-1.684,48.102,35238,35000,35,Rennes (35),Rennes Metropole,France,1,B,11438,14,OUI
4622783,38aa0551-0de4-4e42-a04e-4fd13a5f4267,2021-09-01T07:50:00+02:00,2021-09-01,07:50:00,-1.61,48.11,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-09-01T08:50:00+02:00,2021-09-01,08:50:00,-0.85,48.07,53201,53940,53,Saint-Berthevin (53),Communaute D'Agglomeration De Laval,France,1,C,60239,61,OUI
4622768,38aa0551-0de4-4e42-a04e-4fd13a5f4267,2021-09-01T07:50:00+02:00,2021-09-01,07:50:00,-1.60,48.10,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-09-01T08:50:00+02:00,2021-09-01,08:50:00,-0.85,48.07,53201,53940,53,Saint-Berthevin (53),Communaute D'Agglomeration De Laval,France,1,B,58051,60,OUI
4640340,dc90a97b-2fff-4a39-ade5-844b9aa2b3bc,2021-09-01T07:50:00+02:00,2021-09-01,07:50:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-01T08:40:00+02:00,2021-09-01,08:40:00,-0.78,48.07,53130,53000,53,Laval (53),Communaute D'Agglomeration De Laval,France,1,C,73341,53,OUI
4640296,12c890da-dc31-48d0-8fff-9f04afe862ab,2021-09-01T07:50:00+02:00,2021-09-01,07:50:00,-1.705,48.113,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-01T08:10:00+02:00,2021-09-01,08:10:00,-1.963,48.141,35188,35160,35,Montfort-sur-Meu (35),,France,1,C,25543,22,OUI
4640406,6ff5fa30-1d21-42bc-981e-0393cd749bf6,2021-09-01T07:50:00+02:00,2021-09-01,07:50:00,-1.714,48.104,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-01T09:00:00+02:00,2021-09-01,09:00:00,-2.743,48.505,22278,22000,22,Saint-Brieuc (22),Saint-Brieuc Armor Agglomeration,France,1,C,96066,69,OUI
4640111,706346c3-6cb6-40d2-8bd7-ffd606828525,2021-09-01T08:00:00+02:00,2021-09-01,08:00:00,-1.698,48.128,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-01T08:10:00+02:00,2021-09-01,08:10:00,-1.624,48.131,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,1,C,7820,9,OUI
4622761,4cd180ff-f514-4117-9f84-091944dca365,2021-09-01T08:10:00+02:00,2021-09-01,08:10:00,-1.656,48.099,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-01T08:50:00+02:00,2021-09-01,08:50:00,-1.266,48.077,35338,35370,35,Torcé (35),Vitre Communaute,France,1,C,31561,35,OUI
4622790,4cd180ff-f514-4117-9f84-091944dca365,2021-09-01T08:20:00+02:00,2021-09-01,08:20:00,-1.637,48.095,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-01T08:50:00+02:00,2021-09-01,08:50:00,-1.266,48.077,35338,35370,35,Torcé (35),Vitre Communaute,France,1,C,30186,31,OUI
4640025,ded31393-23b8-4188-8d83-d6dc38be6a58,2021-09-01T08:20:00+02:00,2021-09-01,08:20:00,-1.656,48.110,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-01T08:30:00+02:00,2021-09-01,08:30:00,-1.621,48.098,35055,35135,35,Chantepie (35),Rennes Metropole,France,1,C,4075,7,OUI
4641549,d0fd7103-aa83-4b41-b63e-d8ce689eee73,2021-09-01T17:00:00+02:00,2021-09-01,17:00:00,-1.209,48.368,35150,35133,35,Lécousse (35),Fougeres Agglomeration,France,2021-09-01T17:50:00+02:00,2021-09-01,17:50:00,-1.829,48.154,35275,35590,35,Saint-Gilles (35),Rennes Metropole,France,1,C,61404,45,OUI
4641928,1fdf9668-431a-4393-ae46-23a82a5f6f4a,2021-09-01T17:30:00+02:00,2021-09-01,17:30:00,-1.607,48.112,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-09-01T18:10:00+02:00,2021-09-01,18:10:00,-1.906,48.406,35226,35720,35,Pleugueneuc (35),,France,1,B,44199,37,OUI
4641948,1fdf9668-431a-4393-ae46-23a82a5f6f4a,2021-09-01T17:30:00+02:00,2021-09-01,17:30:00,-1.619,48.126,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-09-01T18:00:00+02:00,2021-09-01,18:00:00,-1.874,48.365,35265,35190,35,Saint-Domineuc (35),,France,1,B,35923,28,OUI
4641898,cd882eca-e4d8-408a-9035-a215af87bcd0,2021-09-01T17:40:00+02:00,2021-09-01,17:40:00,-1.738,48.052,35047,35170,35,Bruz (35),Rennes Metropole,France,2021-09-01T18:10:00+02:00,2021-09-01,18:10:00,-1.946,47.808,35219,35550,35,Pipriac (35),Redon Agglomération,France,1,B,34935,26,OUI
4641716,b2b16db7-f1ff-40d0-82db-d881949b785c,2021-09-01T18:00:00+02:00,2021-09-01,18:00:00,-1.684,48.107,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-01T18:20:00+02:00,2021-09-01,18:20:00,-1.758,48.029,35047,35170,35,Bruz (35),Rennes Metropole,France,1,B,11556,14,OUI
4641803,d4618a94-fca8-4bdd-9776-745ab71f7336,2021-09-01T18:00:00+02:00,2021-09-01,18:00:00,-1.621,48.134,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-09-01T18:10:00+02:00,2021-09-01,18:10:00,-1.698,48.128,35238,35000,35,Rennes (35),Rennes Metropole,France,1,C,8259,9,OUI
4641960,aa1f6621-bd32-4031-95bf-7e3ff9d2715c,2021-09-01T18:00:00+02:00,2021-09-01,18:00:00,-1.625,48.099,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-01T18:10:00+02:00,2021-09-01,18:10:00,-1.656,48.110,35238,35000,35,Rennes (35),Rennes Metropole,France,1,C,3068,5,NON
4624323,e2482cd9-97ed-4ae1-b1a7-90ea0f58116f,2021-09-01T18:50:00+02:00,2021-09-01,18:50:00,-1.62,48.13,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-09-01T18:50:00+02:00,2021-09-01,18:50:00,-1.69,48.15,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,1,B,7829,0,NON
4643426,22ec34e4-b99e-4893-9d80-980985b2f43e,2021-09-02T03:30:00+02:00,2021-09-02,03:30:00,-1.676,48.083,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T04:40:00+02:00,2021-09-02,04:40:00,-2.537,48.468,22093,22400,22,Lamballe-Armor (22),Communaute D'Agglomeration Lamballe Terre-Mer,France,1,B,83506,61,OUI
4643428,22ec34e4-b99e-4893-9d80-980985b2f43e,2021-09-02T03:30:00+02:00,2021-09-02,03:30:00,-1.691,48.086,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T04:30:00+02:00,2021-09-02,04:30:00,-2.517,48.468,22093,22400,22,Lamballe-Armor (22),Communaute D'Agglomeration Lamballe Terre-Mer,France,1,B,80611,61,OUI
4643429,22ec34e4-b99e-4893-9d80-980985b2f43e,2021-09-02T03:30:00+02:00,2021-09-02,03:30:00,-1.682,48.091,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T04:30:00+02:00,2021-09-02,04:30:00,-2.517,48.468,22093,22400,22,Lamballe-Armor (22),Communaute D'Agglomeration Lamballe Terre-Mer,France,1,B,81651,62,OUI
4643487,3bc4a128-28c4-4ca5-aed0-06dae5328d88,2021-09-02T06:00:00+02:00,2021-09-02,06:00:00,-1.64,48.09,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T07:30:00+02:00,2021-09-02,07:30:00,-1.61,47.17,44020,44340,44,Bouguenais (44),Nantes Metropole,France,1,B,112321,83,OUI
4643524,31f1f51a-8813-46e3-8492-656dc4c0d79e,2021-09-02T06:10:00+02:00,2021-09-02,06:10:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T07:20:00+02:00,2021-09-02,07:20:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,OUI
4643617,f4ebe8ac-a121-4c6c-920c-926cd8efe11a,2021-09-02T06:30:00+02:00,2021-09-02,06:30:00,-1.755,48.040,35047,35170,35,Bruz (35),Rennes Metropole,France,2021-09-02T06:50:00+02:00,2021-09-02,06:50:00,-1.644,48.112,35238,35000,35,Rennes (35),Rennes Metropole,France,1,B,13263,18,OUI
4643649,29fc69ca-a747-476d-a823-ab7eec4905e0,2021-09-02T06:50:00+02:00,2021-09-02,06:50:00,-1.691,47.975,35139,35890,35,Laillé (35),Rennes Metropole,France,2021-09-02T07:10:00+02:00,2021-09-02,07:10:00,-1.579,48.140,35334,35235,35,Thorigné-Fouillard (35),Rennes Metropole,France,1,B,24251,20,OUI
4643708,7f5457fa-6828-4efe-ad65-9d8a0d93af05,2021-09-02T07:00:00+02:00,2021-09-02,07:00:00,-1.713,48.118,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T07:40:00+02:00,2021-09-02,07:40:00,-1.192,48.348,35115,35300,35,Fougères (35),Fougeres Agglomeration,France,1,B,52743,40,OUI
4643760,31ed9980-5280-43a5-ab3f-bd12aeaf88b3,2021-09-02T07:20:00+02:00,2021-09-02,07:20:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T08:30:00+02:00,2021-09-02,08:30:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,B,97476,68,OUI
4643853,a1db26cc-1c85-4eb7-a0ed-33e7a8cc6d2c,2021-09-02T07:20:00+02:00,2021-09-02,07:20:00,-1.849,48.071,35196,35310,35,Mordelles (35),Rennes Metropole,France,2021-09-02T07:40:00+02:00,2021-09-02,07:40:00,-1.736,48.104,35353,35132,35,Vezin-le-Coquet (35),Rennes Metropole,France,1,B,10762,11,NON
4643873,92b5756f-b7f6-4b14-a23a-3cf882bca2d7,2021-09-02T07:20:00+02:00,2021-09-02,07:20:00,-1.703,48.121,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T08:30:00+02:00,2021-09-02,08:30:00,-2.766,48.506,22278,22000,22,Saint-Brieuc (22),Saint-Brieuc Armor Agglomeration,France,1,C,97556,72,OUI
4644197,ff20e36a-6ab8-4ee1-8bd3-5c0f3903a0d7,2021-09-02T07:30:00+02:00,2021-09-02,07:30:00,-1.706,48.109,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T08:20:00+02:00,2021-09-02,08:20:00,-2.383,47.919,56165,56800,56,Ploërmel (56),,France,1,C,61977,45,OUI
4644495,93fa1447-dd5e-4da9-a9d3-f4f5180cd22f,2021-09-02T07:30:00+02:00,2021-09-02,07:30:00,-1.698,48.105,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T07:50:00+02:00,2021-09-02,07:50:00,-1.742,48.047,35047,35170,35,Bruz (35),Rennes Metropole,France,1,C,9778,11,OUI
4626663,999c0ed2-306d-451a-a27b-ba95a1973eca,2021-09-02T07:40:00+02:00,2021-09-02,07:40:00,-1.62,48.14,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-09-02T08:40:00+02:00,2021-09-02,08:40:00,-0.85,48.07,53201,53940,53,Saint-Berthevin (53),Communaute D'Agglomeration De Laval,France,1,C,62221,61,OUI
4627276,999c0ed2-306d-451a-a27b-ba95a1973eca,2021-09-02T07:40:00+02:00,2021-09-02,07:40:00,-1.62,48.14,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-09-02T08:40:00+02:00,2021-09-02,08:40:00,-0.85,48.07,53201,53940,53,Saint-Berthevin (53),Communaute D'Agglomeration De Laval,France,1,B,62174,61,OUI
4626712,22376666-b4f9-45aa-aa6d-65201a3f3f69,2021-09-02T07:50:00+02:00,2021-09-02,07:50:00,-1.62,48.11,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-09-02T08:50:00+02:00,2021-09-02,08:50:00,-0.85,48.07,53201,53940,53,Saint-Berthevin (53),Communaute D'Agglomeration De Laval,France,1,C,60394,61,OUI
4626716,22376666-b4f9-45aa-aa6d-65201a3f3f69,2021-09-02T07:50:00+02:00,2021-09-02,07:50:00,-1.62,48.11,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-09-02T08:50:00+02:00,2021-09-02,08:50:00,-0.85,48.07,53201,53940,53,Saint-Berthevin (53),Communaute D'Agglomeration De Laval,France,1,C,60359,61,OUI
4644164,546fabc4-e0de-47ab-b6da-bb526c3db145,2021-09-02T07:50:00+02:00,2021-09-02,07:50:00,-1.659,48.135,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T08:50:00+02:00,2021-09-02,08:50:00,-2.069,48.615,35093,35800,35,Dinard (35),,France,1,B,72714,55,OUI
4644286,687bca97-2ea8-4623-a1d9-cc0bf9719efb,2021-09-02T07:50:00+02:00,2021-09-02,07:50:00,-1.670,48.121,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T08:40:00+02:00,2021-09-02,08:40:00,-1.993,48.621,35288,35400,35,Saint-Malo (35),Saint-Malo Agglomeration,France,1,C,64778,48,OUI
4644494,59383022-6938-4d28-a8c7-260748958108,2021-09-02T07:50:00+02:00,2021-09-02,07:50:00,-1.650,48.105,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T08:10:00+02:00,2021-09-02,08:10:00,-1.695,48.043,35066,35131,35,Chartres-de-Bretagne (35),Rennes Metropole,France,1,B,9663,12,NON
4644649,546fabc4-e0de-47ab-b6da-bb526c3db145,2021-09-02T07:50:00+02:00,2021-09-02,07:50:00,-1.659,48.135,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T08:40:00+02:00,2021-09-02,08:40:00,-2.069,48.615,35093,35800,35,Dinard (35),,France,1,C,72714,55,OUI
4644349,25512430-6b86-448c-bbe3-e4774e5a2270,2021-09-02T08:00:00+02:00,2021-09-02,08:00:00,-1.690,48.089,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T08:20:00+02:00,2021-09-02,08:20:00,-1.491,48.037,35069,35410,35,Châteaugiron (35),,France,1,C,19217,20,OUI
4644472,7792d49d-8505-42f8-abac-6ca2f5a1043f,2021-09-02T08:00:00+02:00,2021-09-02,08:00:00,-1.698,48.128,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T08:10:00+02:00,2021-09-02,08:10:00,-1.624,48.131,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,1,C,7820,9,OUI
4626760,58cc3373-1541-46e7-92c3-51275012ae72,2021-09-02T08:10:00+02:00,2021-09-02,08:10:00,-1.661,48.117,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T09:00:00+02:00,2021-09-02,09:00:00,-1.205,48.119,35360,35500,35,Vitré (35),Vitre Communaute,France,1,B,38417,51,OUI
4644181,63bd09d4-99f7-49b7-b1ff-46b8977d9845,2021-09-02T08:20:00+02:00,2021-09-02,08:20:00,-1.579,48.164,35334,35235,35,Thorigné-Fouillard (35),Rennes Metropole,France,2021-09-02T08:30:00+02:00,2021-09-02,08:30:00,-1.688,48.158,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,1,B,9411,11,NON
4644240,11a7e5c3-3126-4eae-a7ad-61c69b334237,2021-09-02T08:20:00+02:00,2021-09-02,08:20:00,-1.686,48.127,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T09:00:00+02:00,2021-09-02,09:00:00,-2.044,48.452,22050,22100,22,Dinan (22),Communaute D'Agglomeration Dinan Agglomeration,France,1,C,51136,41,OUI
4626623,a7c2aaa5-fb98-413f-86e4-0fbd8dbc7723,2021-09-02T08:30:00+02:00,2021-09-02,08:30:00,-1.76,48.14,35210,35740,35,Pacé (35),Rennes Metropole,France,2021-09-02T08:30:00+02:00,2021-09-02,08:30:00,-1.62,48.13,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,1,B,12655,0,NON
4644947,742357bd-dcc3-4827-80c3-c44f602800b3,2021-09-02T08:30:00+02:00,2021-09-02,08:30:00,-1.783,48.054,35076,35310,35,Chavagne (35),Rennes Metropole,France,2021-09-02T08:40:00+02:00,2021-09-02,08:40:00,-1.742,48.047,35047,35170,35,Bruz (35),Rennes Metropole,France,1,C,5198,7,OUI
4645340,f716eab5-f78b-49be-b137-ca358b01b8ed,2021-09-02T11:50:00+02:00,2021-09-02,11:50:00,-1.642,48.113,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T12:30:00+02:00,2021-09-02,12:30:00,-1.230,47.941,35125,35130,35,La Guerche-de-Bretagne (35),Vitre Communaute,France,1,C,50984,43,OUI
4627512,0a40ddfc-6a92-4de8-9927-0af1acdfc99e,2021-09-02T17:20:00+02:00,2021-09-02,17:20:00,-1.69,48.15,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,2021-09-02T17:20:00+02:00,2021-09-02,17:20:00,-1.79,48.09,35240,35650,35,Le Rheu (35),Rennes Metropole,France,1,B,11773,0,NON
4646497,a4c8b5f4-b59c-4371-bb6d-c93a68a60f75,2021-09-02T17:40:00+02:00,2021-09-02,17:40:00,-1.688,48.158,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,2021-09-02T17:50:00+02:00,2021-09-02,17:50:00,-1.579,48.164,35334,35235,35,Thorigné-Fouillard (35),Rennes Metropole,France,1,B,9565,11,NON
4647032,975d6e96-943d-4a19-bcc3-aeb89e55798f,2021-09-02T18:50:00+02:00,2021-09-02,18:50:00,-1.706,48.109,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T19:10:00+02:00,2021-09-02,19:10:00,-1.767,48.026,35047,35170,35,Bruz (35),Rennes Metropole,France,1,B,12756,13,OUI
4647224,f1f06368-49f9-4b73-966a-7f1db9473d49,2021-09-02T19:40:00+02:00,2021-09-02,19:40:00,-1.684,48.107,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T20:10:00+02:00,2021-09-02,20:10:00,-1.498,48.217,35152,35340,35,Liffré (35),,France,1,B,22950,20,OUI
4647390,5717fdc0-ead2-4984-9d15-e130a7c3b672,2021-09-02T21:20:00+02:00,2021-09-02,21:20:00,-1.673,48.093,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-02T21:30:00+02:00,2021-09-02,21:30:00,-1.696,48.042,35066,35131,35,Chartres-de-Bretagne (35),Rennes Metropole,France,1,C,7156,8,OUI
4648327,d09cef7f-169b-4ce7-a11d-6bf362d151ba,2021-09-03T03:00:00+02:00,2021-09-03,03:00:00,-1.691,48.086,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-03T04:00:00+02:00,2021-09-03,04:00:00,-2.517,48.468,22093,22400,22,Lamballe-Armor (22),Communaute D'Agglomeration Lamballe Terre-Mer,France,1,B,80611,61,OUI
4648333,d09cef7f-169b-4ce7-a11d-6bf362d151ba,2021-09-03T03:30:00+02:00,2021-09-03,03:30:00,-1.676,48.083,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-03T04:40:00+02:00,2021-09-03,04:40:00,-2.537,48.468,22093,22400,22,Lamballe-Armor (22),Communaute D'Agglomeration Lamballe Terre-Mer,France,1,B,83506,61,OUI
4648335,d09cef7f-169b-4ce7-a11d-6bf362d151ba,2021-09-03T03:30:00+02:00,2021-09-03,03:30:00,-1.682,48.091,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-03T04:40:00+02:00,2021-09-03,04:40:00,-2.537,48.468,22093,22400,22,Lamballe-Armor (22),Communaute D'Agglomeration Lamballe Terre-Mer,France,1,B,83223,62,OUI
4648448,2942e8cf-ac4e-463f-b25d-e7f5d09bcad4,2021-09-03T06:10:00+02:00,2021-09-03,06:10:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-03T07:20:00+02:00,2021-09-03,07:20:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,OUI
4648389,2942e8cf-ac4e-463f-b25d-e7f5d09bcad4,2021-09-03T06:10:00+02:00,2021-09-03,06:10:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-03T07:20:00+02:00,2021-09-03,07:20:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,OUI
4648711,2d3bdf82-cbd7-4d42-95fa-5975b251d010,2021-09-03T06:30:00+02:00,2021-09-03,06:30:00,-1.755,48.040,35047,35170,35,Bruz (35),Rennes Metropole,France,2021-09-03T06:50:00+02:00,2021-09-03,06:50:00,-1.644,48.112,35238,35000,35,Rennes (35),Rennes Metropole,France,1,B,13263,18,OUI
4648593,eb9c55b9-88ac-4963-934a-83c1b128f037,2021-09-03T07:00:00+02:00,2021-09-03,07:00:00,-1.73,48.05,35047,35170,35,Bruz (35),Rennes Metropole,France,2021-09-03T08:00:00+02:00,2021-09-03,08:00:00,-0.80,48.07,53201,53940,53,Saint-Berthevin (53),Communaute D'Agglomeration De Laval,France,1,B,79898,59,OUI
4648660,2d944b74-5dd4-4f2c-bbf3-8866d5943bb6,2021-09-03T07:00:00+02:00,2021-09-03,07:00:00,-1.707,48.086,35281,35136,35,Saint-Jacques-de-la-Lande (35),Rennes Metropole,France,2021-09-03T07:50:00+02:00,2021-09-03,07:50:00,-1.192,48.348,35115,35300,35,Fougères (35),Fougeres Agglomeration,France,1,C,56398,43,OUI
4648745,0bcb663d-b778-4ef7-a8aa-557a0a59cb8f,2021-09-03T07:10:00+02:00,2021-09-03,07:10:00,-1.705,48.116,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-03T08:20:00+02:00,2021-09-03,08:20:00,-2.750,48.496,22278,22000,22,Saint-Brieuc (22),Saint-Brieuc Armor Agglomeration,France,1,C,95383,68,OUI
4649061,23db36ad-78e4-440b-8898-02c83f570c7c,2021-09-03T07:30:00+02:00,2021-09-03,07:30:00,-1.706,48.109,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-09-03T08:20:00+02:00,2021-09-03,08:20:00,-2.383,47.919,56165,56800,56,Ploërmel (56),,France,1,C,61977,45,OUI
