iris2019,semaine_glissante,clage_65,ti_classe,td_classe,tp_classe
352380703,2021-12-30-2022-01-05,65,[500;1000[,[2500;Max],[15;20[
352380704,2021-12-30-2022-01-05,65,[1000;Max],[2500;Max],[30;Max]
352380705,2021-12-30-2022-01-05,65,[500;1000[,[2500;Max],[5;10[
352380706,2021-12-30-2022-01-05,65,[500;1000[,[2500;Max],[10;15[
352380707,2021-12-30-2022-01-05,65,[500;1000[,[2500;Max],[5;10[
352380708,2021-12-30-2022-01-05,65,[1000;Max],[2500;Max],[15;20[
352380801,2021-12-30-2022-01-05,65,[1000;Max],[2500;Max],[25;30[
352380802,2021-12-30-2022-01-05,65,[250;500[,[2500;Max],[5;10[
352380803,2021-12-30-2022-01-05,65,[250;500[,[2500;Max],[5;10[
352380804,2021-12-30-2022-01-05,65,[1000;Max],[2500;Max],[15;20[
352380805,2021-12-30-2022-01-05,65,[50;150[,[2500;Max],[1;5[
352380806,2021-12-30-2022-01-05,65,[1000;Max],[2500;Max],[5;10[
352380807,2021-12-30-2022-01-05,65,[50;150[,[2500;Max],[1;5[
352380808,2021-12-30-2022-01-05,65,[250;500[,[2500;Max],[5;10[
352380901,2021-12-30-2022-01-05,65,[500;1000[,[2500;Max],[10;15[
352380902,2021-12-30-2022-01-05,65,[250;500[,[2500;Max],[1;5[
352380903,2021-12-30-2022-01-05,65,[500;1000[,[2500;Max],[15;20[
352380904,2021-12-30-2022-01-05,65,[1000;Max],[2500;Max],[10;15[
352380905,2021-12-30-2022-01-05,65,[50;150[,[2500;Max],[0;1[
352381001,2021-12-30-2022-01-05,65,[20;50[,[2500;Max],[1;5[
352381002,2021-12-30-2022-01-05,65,[250;500[,[2500;Max],[1;5[
352381003,2021-12-30-2022-01-05,65,[250;500[,[2500;Max],[1;5[
352381004,2021-12-30-2022-01-05,65,[500;1000[,[2500;Max],[10;15[
352381005,2021-12-30-2022-01-05,65,[500;1000[,[2500;Max],[10;15[
352381006,2021-12-30-2022-01-05,65,[50;150[,[2500;Max],[0;1[
352381007,2021-12-30-2022-01-05,65,[500;1000[,[2500;Max],[1;5[
352381008,2021-12-30-2022-01-05,65,[1000;Max],[2500;Max],[25;30[
352381101,2021-12-30-2022-01-05,65,[250;500[,[2500;Max],[10;15[
352381102,2021-12-30-2022-01-05,65,[50;150[,[2500;Max],[1;5[
352381103,2021-12-30-2022-01-05,65,[500;1000[,[2500;Max],[10;15[
352381104,2021-12-30-2022-01-05,65,[500;1000[,[2500;Max],[15;20[
352381105,2021-12-30-2022-01-05,65,[20;50[,[1000;1500[,[1;5[
352381106,2021-12-30-2022-01-05,65,[500;1000[,[2500;Max],[10;15[
352381107,2021-12-30-2022-01-05,65,[1000;Max],[2500;Max],[20;25[
352381108,2021-12-30-2022-01-05,65,[500;1000[,[2500;Max],[10;15[
352381109,2021-12-30-2022-01-05,65,[250;500[,[2500;Max],[5;10[
352381201,2021-12-30-2022-01-05,65,[250;500[,[1500;2000[,[20;25[
352381202,2021-12-30-2022-01-05,65,[150;250[,[2500;Max],[1;5[
352381203,2021-12-30-2022-01-05,65,[500;1000[,[2500;Max],[10;15[
352381204,2021-12-30-2022-01-05,65,[50;150[,[2500;Max],[1;5[
352381205,2021-12-30-2022-01-05,65,[150;250[,[2500;Max],[5;10[
352381206,2021-12-30-2022-01-05,65,[500;1000[,[2500;Max],[10;15[
352381207,2021-12-30-2022-01-05,65,[20;50[,[1500;2000[,[1;5[
352380101,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380102,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380103,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[25;30[
352380104,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380105,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380106,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[10;15[
352380107,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380108,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380109,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380110,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380201,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380202,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380203,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380204,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380205,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380206,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380207,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380208,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380209,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380301,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380302,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380303,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380304,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380305,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[25;30[
352380306,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380307,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[30;Max]
352380308,2021-12-31-2022-01-06,0,,,
352380401,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380402,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380403,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380501,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380502,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[25;30[
352380503,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380504,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380505,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380506,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380507,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380508,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[25;30[
352380509,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380510,2021-12-31-2022-01-06,0,[500;1000[,[2500;Max],[10;15[
352380601,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380602,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380603,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380604,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380605,2021-12-31-2022-01-06,0,[500;1000[,[2500;Max],[25;30[
352380606,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380607,2021-12-31-2022-01-06,0,[1000;Max],,[20;25[
352380701,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380702,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380703,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380704,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380705,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380706,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380707,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380708,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380801,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380802,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380803,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380804,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380805,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380806,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352380807,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380808,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380901,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380902,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380903,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380904,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352380905,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[10;15[
352381001,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352381002,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352381003,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352381004,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[25;30[
352381005,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352381006,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[25;30[
352381007,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352381008,2021-12-31-2022-01-06,0,[500;1000[,[2500;Max],[10;15[
352381101,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[25;30[
352381102,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352381103,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352381104,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352381105,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352381106,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352381107,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[25;30[
352381108,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352381109,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352381201,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[10;15[
352381202,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352381203,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[20;25[
352381204,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352381205,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352381206,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[15;20[
352381207,2021-12-31-2022-01-06,0,[1000;Max],[2500;Max],[25;30[
352380101,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[1;5[
352380102,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[15;20[
352380103,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[30;Max]
352380104,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[5;10[
352380105,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[5;10[
352380106,2021-12-31-2022-01-06,65,[150;250[,[2500;Max],[5;10[
352380107,2021-12-31-2022-01-06,65,[150;250[,[2500;Max],[1;5[
352380108,2021-12-31-2022-01-06,65,[250;500[,[2500;Max],[1;5[
352380109,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[5;10[
352380110,2021-12-31-2022-01-06,65,[250;500[,[2500;Max],[5;10[
352380201,2021-12-31-2022-01-06,65,[20;50[,[2500;Max],[1;5[
352380202,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[10;15[
352380203,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[25;30[
352380204,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[5;10[
352380205,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[5;10[
352380206,2021-12-31-2022-01-06,65,[50;150[,[2500;Max],[0;1[
352380207,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[10;15[
352380208,2021-12-31-2022-01-06,65,[150;250[,[2500;Max],[1;5[
352380209,2021-12-31-2022-01-06,65,[250;500[,[2500;Max],[5;10[
352380301,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[5;10[
352380302,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[25;30[
352380303,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[10;15[
352380304,2021-12-31-2022-01-06,65,[50;150[,[2500;Max],[1;5[
352380305,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[15;20[
352380306,2021-12-31-2022-01-06,65,[250;500[,[2500;Max],[5;10[
352380307,2021-12-31-2022-01-06,65,[0;10[,[2500;Max],[0;1[
352380308,2021-12-31-2022-01-06,65,,,
352380401,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[15;20[
352380402,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[20;25[
352380403,2021-12-31-2022-01-06,65,[0;10[,[2500;Max],[0;1[
352380501,2021-12-31-2022-01-06,65,[20;50[,[2500;Max],[1;5[
352380502,2021-12-31-2022-01-06,65,[20;50[,[2500;Max],[1;5[
352380503,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[10;15[
352380504,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[15;20[
352380505,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[15;20[
352380506,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[10;15[
352380507,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[30;Max]
352380508,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[15;20[
352380509,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[10;15[
352380510,2021-12-31-2022-01-06,65,[50;150[,[1500;2000[,[5;10[
352380601,2021-12-31-2022-01-06,65,[250;500[,[2500;Max],[5;10[
352380602,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[15;20[
352380603,2021-12-31-2022-01-06,65,[20;50[,[2500;Max],[0;1[
352380604,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[5;10[
352380605,2021-12-31-2022-01-06,65,[0;10[,[0;300[,
352380606,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[5;10[
352380607,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[30;Max]
352380701,2021-12-31-2022-01-06,65,[250;500[,[2500;Max],[10;15[
352380702,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[1;5[
352380703,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[10;15[
352380704,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[30;Max]
352380705,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[10;15[
352380706,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[10;15[
352380707,2021-12-31-2022-01-06,65,[20;50[,[2500;Max],[0;1[
352380708,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[20;25[
352380801,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[25;30[
352380802,2021-12-31-2022-01-06,65,[150;250[,[2500;Max],[1;5[
352380803,2021-12-31-2022-01-06,65,[250;500[,[2500;Max],[5;10[
352380804,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[15;20[
352380805,2021-12-31-2022-01-06,65,[50;150[,[2500;Max],[1;5[
352380806,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[5;10[
352380807,2021-12-31-2022-01-06,65,[50;150[,[2500;Max],[0;1[
352380808,2021-12-31-2022-01-06,65,[250;500[,[2500;Max],[5;10[
352380901,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[10;15[
352380902,2021-12-31-2022-01-06,65,[250;500[,[2500;Max],[5;10[
352380903,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[10;15[
352380904,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[10;15[
352380905,2021-12-31-2022-01-06,65,[50;150[,[2500;Max],[0;1[
352381001,2021-12-31-2022-01-06,65,[20;50[,[2500;Max],[0;1[
352381002,2021-12-31-2022-01-06,65,[250;500[,[2500;Max],[5;10[
352381003,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[5;10[
352381004,2021-12-31-2022-01-06,65,[250;500[,[2500;Max],[5;10[
352381005,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[15;20[
352381006,2021-12-31-2022-01-06,65,[20;50[,[2500;Max],[0;1[
352381007,2021-12-31-2022-01-06,65,[50;150[,[2500;Max],[0;1[
352381008,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[25;30[
352381101,2021-12-31-2022-01-06,65,[250;500[,[2000;2500[,[15;20[
352381102,2021-12-31-2022-01-06,65,[20;50[,[2500;Max],[1;5[
352381103,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[10;15[
352381104,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[20;25[
352381105,2021-12-31-2022-01-06,65,[20;50[,[1000;1500[,[1;5[
352381106,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[5;10[
352381107,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[15;20[
352381108,2021-12-31-2022-01-06,65,[250;500[,[2500;Max],[5;10[
352381109,2021-12-31-2022-01-06,65,[250;500[,[2500;Max],[5;10[
352381201,2021-12-31-2022-01-06,65,[20;50[,[2000;2500[,[1;5[
352381202,2021-12-31-2022-01-06,65,[150;250[,[2500;Max],[1;5[
352381203,2021-12-31-2022-01-06,65,[1000;Max],[2500;Max],[15;20[
352381204,2021-12-31-2022-01-06,65,[250;500[,[2500;Max],[5;10[
352381205,2021-12-31-2022-01-06,65,[150;250[,[2500;Max],[5;10[
352381206,2021-12-31-2022-01-06,65,[500;1000[,[2500;Max],[10;15[
352381207,2021-12-31-2022-01-06,65,[10;20[,[1500;2000[,[1;5[
352380101,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380102,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380103,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[25;30[
352380104,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380105,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352380106,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352380107,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380108,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380109,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380110,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380201,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352380202,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380203,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380204,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380205,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380206,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380207,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380208,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380209,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380301,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380302,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380303,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380304,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352380305,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[25;30[
352380306,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352380307,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[30;Max]
352380308,2022-01-01-2022-01-07,0,,,
352380401,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380402,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352380403,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352380501,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[25;30[
352380502,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[25;30[
352380503,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380504,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380505,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380506,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380507,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380508,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380509,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352380510,2022-01-01-2022-01-07,0,[500;1000[,[2500;Max],[10;15[
352380601,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380602,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380603,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352380604,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380605,2022-01-01-2022-01-07,0,[500;1000[,[2500;Max],[25;30[
352380606,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380607,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[30;Max]
352380701,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380702,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380703,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352380704,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[25;30[
352380705,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380706,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380707,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380708,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352380801,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380802,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352380803,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352380804,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[25;30[
352380805,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380806,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380807,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380808,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380901,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380902,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380903,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380904,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380905,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352381001,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352381002,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352381003,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352381004,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[25;30[
352381005,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352381006,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[25;30[
352381007,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352381008,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352381101,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[25;30[
352381102,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352381103,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352381104,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352381105,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352381106,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352381107,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[25;30[
352381108,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352381109,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352381201,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352381202,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352381203,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352381204,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352381205,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352381206,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[15;20[
352381207,2022-01-01-2022-01-07,0,[1000;Max],[2500;Max],[20;25[
352380101,2022-01-01-2022-01-07,65,[500;1000[,[2500;Max],[5;10[
352380102,2022-01-01-2022-01-07,65,[500;1000[,[2500;Max],[10;15[
352380103,2022-01-01-2022-01-07,65,[1000;Max],[2500;Max],[25;30[
352380104,2022-01-01-2022-01-07,65,[500;1000[,[2500;Max],[5;10[
352380105,2022-01-01-2022-01-07,65,[500;1000[,[2500;Max],[5;10[
352380106,2022-01-01-2022-01-07,65,[250;500[,[2500;Max],[5;10[
352380107,2022-01-01-2022-01-07,65,[250;500[,[2500;Max],[5;10[
352380108,2022-01-01-2022-01-07,65,[250;500[,[2500;Max],[1;5[
352380109,2022-01-01-2022-01-07,65,[1000;Max],[2500;Max],[5;10[
352380110,2022-01-01-2022-01-07,65,[250;500[,[2500;Max],[5;10[
352380201,2022-01-01-2022-01-07,65,[20;50[,[2500;Max],[0;1[
352380202,2022-01-01-2022-01-07,65,[500;1000[,[2500;Max],[10;15[
352380203,2022-01-01-2022-01-07,65,[1000;Max],[2500;Max],[25;30[
352380204,2022-01-01-2022-01-07,65,[1000;Max],[2500;Max],[5;10[
352380205,2022-01-01-2022-01-07,65,[1000;Max],[2500;Max],[15;20[
352380206,2022-01-01-2022-01-07,65,[50;150[,[2500;Max],[0;1[
352380207,2022-01-01-2022-01-07,65,[500;1000[,[2500;Max],[10;15[
352380208,2022-01-01-2022-01-07,65,[150;250[,[2500;Max],[5;10[
352380209,2022-01-01-2022-01-07,65,[250;500[,[2500;Max],[5;10[
352380301,2022-01-01-2022-01-07,65,[500;1000[,[2500;Max],[5;10[
352380302,2022-01-01-2022-01-07,65,[1000;Max],[2500;Max],[20;25[
352380303,2022-01-01-2022-01-07,65,[500;1000[,[2500;Max],[5;10[
352380304,2022-01-01-2022-01-07,65,[50;150[,[2500;Max],[1;5[
352380305,2022-01-01-2022-01-07,65,[1000;Max],[2500;Max],[15;20[
352380306,2022-01-01-2022-01-07,65,[250;500[,[2500;Max],[5;10[
352380307,2022-01-01-2022-01-07,65,[0;10[,[2500;Max],[0;1[
352380308,2022-01-01-2022-01-07,65,,,
352380401,2022-01-01-2022-01-07,65,[1000;Max],[2500;Max],[15;20[
352380402,2022-01-01-2022-01-07,65,[1000;Max],[2500;Max],[15;20[
352380403,2022-01-01-2022-01-07,65,[0;10[,[2500;Max],[0;1[
352380501,2022-01-01-2022-01-07,65,[10;20[,[2500;Max],[0;1[
352380502,2022-01-01-2022-01-07,65,[20;50[,[2500;Max],[0;1[
352380503,2022-01-01-2022-01-07,65,[500;1000[,[2500;Max],[10;15[
