Exercice,Outre-mer,Code Insee 2024 Région,Nom 2024 Région,Code Insee 2024 Département,Nom 2024 Département,Code Siren 2024 EPCI,Nom 2024 EPCI,Strate population 2024,Commune rurale,Commune de montagne,Commune touristique,Tranche revenu par habitant,Présence QPV,Code Insee 2024 Commune,Nom 2024 Commune,Catégorie,Code Siren Collectivité,Code Insee Collectivité,Siret Budget,Libellé Budget,Type de budget,Nomenclature,Agrégat,Montant,Montant en millions,Population totale,Montant en € par habitant,Compte 2024 Disponible,code_type_budget,Population totale du dernier exercice
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802213,ZAC PORTE ST MALO - RENNES,Budget annexe,M14,Subventions d'équipement versées,0,0,212229,0,1,3,229178
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802247,ZAC ARMORIQUE - RENNES,Budget annexe,M14,Subventions d'équipement versées,0,0,212229,0,1,3,229178
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802312,ZAC BLOSNE EST - RENNES,Budget annexe,M14,Subventions d'équipement versées,0,0,212229,0,1,3,229178
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,21350245300177,COMMERCES - ROMILLE,Budget annexe,M14,Subventions d'équipement versées,0,0,3648,0,1,3,4196
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35275,Saint-Gilles,Commune,213502750,35275,21350275000044,ASST - SAINT-GILLES,Budget annexe,M49,Subventions d'équipement versées,0,0,3835,0,1,3,5473
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,1,Non,35281,Saint-Jacques-de-la-Lande,Commune,213502818,35281,21350281800205,ZAC GAUTRAIS - SAINT-JACQUES-DE-LA-LANDE,Budget annexe,M14A,Subventions d'équipement versées,0,0,10441,0,1,3,13782
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,3,Non,35334,Thorigné-Fouillard,Commune,213503345,35334,21350334500158,CONSTRUCTION FL - THORIGNE-FOUILLARD,Budget annexe,M14,Subventions d'équipement versées,0,0,7363,0,1,3,8782
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35001,Acigné,Commune,213500010,35001,21350001000136,ZONE JOVAL - ACIGNE,Budget annexe,M14,Subventions d'équipement versées,0,0,6369,0,1,3,7051
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35001,Acigné,Commune,213500010,35001,21350001000219,SPANC - ACIGNE,Budget annexe,M49,Subventions d'équipement versées,0,0,6369,0,1,3,7051
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35024,Betton,Commune,213500242,35024,21350024200242,LOT ROBINAIS - BETTON,Budget annexe,M14,Subventions d'équipement versées,0,0,10480,0,1,3,12959
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35055,Chantepie,Commune,213500556,35055,21350055600120,TNIC - CHANTEPIE,Budget annexe,M4,Subventions d'équipement versées,0,0,9324,0,1,3,10391
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35055,Chantepie,Commune,213500556,35055,21350055600153,ZAC CENTRE VILLE - CHANTEPIE,Budget annexe,M14,Subventions d'équipement versées,0,0,9324,0,1,3,10391
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35058,La Chapelle-Chaussée,Commune,213500580,35058,21350058000013,CHAPELLE-CHAUSSEE (LA ),Budget principal,M14,Subventions d'équipement versées,0,0,1132,0,1,1,1323
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,21350245300011,ROMILLE,Budget principal,M14,DETR,"19540,16","0,01954016",3648,"5,35640350877193",1,1,4196
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35022,Bécherel,Commune,213500226,35022,21350022600013,BECHEREL,Budget principal,M14,Dépôts au Trésor,"78558,45","0,07855845",768,"102,2896484375",1,1,706
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35032,Bourgbarré,Commune,213500325,35032,21350032500013,BOURGBARRE,Budget principal,M14,Dépôts au Trésor,1179317,"1,179317",3390,"347,881120943953",1,1,4646
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35039,Brécé,Commune,213500390,35039,21350039000058,ASST - BRECE,Budget annexe,M49A,Dépôts au Trésor,0,0,1930,0,1,3,2191
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,8,Non,Non,Non,2,Non,35047,Bruz,Commune,213500473,35047,21350047300177,PARC GRANDES ECOLES KERN LANN - BRUZ,Budget annexe,M14,Dépôts au Trésor,0,0,16636,0,1,3,20118
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35059,La Chapelle-des-Fougeretz,Commune,213500598,35059,21350059800114,ZA CROIX ROUGE - LA CHAPELLE-DES FOUGERE,Budget annexe,M14,Dépôts au Trésor,0,0,3915,0,1,3,4696
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35076,Chavagne,Commune,213500762,35076,21350076200066,LOT BOSQUET - CHAVAGNE,Budget annexe,M14,Dépôts au Trésor,0,0,3811,0,1,3,4476
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35080,Cintré,Commune,213500804,35080,21350080400041,ASST - CINTRE,Budget annexe,M49,Dépôts au Trésor,0,0,2105,0,1,3,2600
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35081,Clayes,Commune,213500812,35081,21350081200044,ASST - CLAYES,Budget annexe,M49A,Dépôts au Trésor,0,0,705,0,1,3,969
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35139,Laillé,Commune,213501398,35139,21350139800019,LAILLE,Budget principal,M14,Fonds de roulement,"597373,6","0,5973736",4458,"134,000358905339",1,1,5276
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35196,Mordelles,Commune,213501968,35196,21350196800134,ZAC VAL SERMON - MORDELLES,Budget annexe,M14,Fonds de roulement,"748038,3","0,7480383",7332,"102,023772504092",1,3,7783
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35353,Vezin-le-Coquet,Commune,213503535,35353,21350353500014,VEZIN-LE-COQUET,Budget principal,M14,Fonds de roulement,"118352,8","0,1183528",4208,"28,1256653992395",1,1,6411
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35022,Bécherel,Commune,213500226,35022,21350022600013,BECHEREL,Budget principal,M14,Dotation globale de fonctionnement,119306,"0,119306",768,"155,346354166667",1,1,706
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,8,Non,Non,Non,2,Non,35047,Bruz,Commune,213500473,35047,21350047300011,BRUZ,Budget principal,M14,Dotation globale de fonctionnement,3271965,"3,271965",16636,"196,6797908151",1,1,20118
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35055,Chantepie,Commune,213500556,35055,21350055600013,CHANTEPIE,Budget principal,M14,Dotation globale de fonctionnement,1151732,"1,151732",9324,"123,523380523381",1,1,10391
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35059,La Chapelle-des-Fougeretz,Commune,213500598,35059,21350059800015,CHAPELLE-DES-FOUGERETZ (LA ),Budget principal,M14,Dotation globale de fonctionnement,560080,"0,56008",3915,"143,060025542784",1,1,4696
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,21350245300011,ROMILLE,Budget principal,M14,Dotation globale de fonctionnement,798911,"0,798911",3648,"218,999725877193",1,1,4196
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,3,Non,35334,Thorigné-Fouillard,Commune,213503345,35334,21350334500018,THORIGNE-FOUILLARD,Budget principal,M14,Dotation globale de fonctionnement,1647837,"1,647837",7363,"223,799674045905",1,1,8782
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35363,Pont-Péan,Commune,213503634,35363,21350363400015,PONT-PEAN,Budget principal,M14,Dotation globale de fonctionnement,648918,"0,648918",3794,"171,037954665261",1,1,4442
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35088,Corps-Nuds,Commune,213500887,35088,21350088700103,CORPS-NUDS,Budget principal,M14,Subventions reçues et participations,"20279,49","0,02027949",2910,"6,9688969072165",1,1,3621
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35120,Gévezé,Commune,213501208,35120,21350120800085,LOT ETABLETTES - GEVEZE,Budget annexe,M14,Subventions reçues et participations,0,0,4026,0,1,3,6000
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35120,Gévezé,Commune,213501208,35120,21350120800093,LOT FERME COUALEUC - GEVEZE,Budget annexe,M14,Subventions reçues et participations,0,0,4026,0,1,3,6000
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35131,L'Hermitage,Commune,213501315,35131,21350131500112,ZA TERTRAIS II - L HERMITAGE,Budget annexe,M14,Subventions reçues et participations,0,0,3807,0,1,3,4767
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35139,Laillé,Commune,213501398,35139,21350139800019,LAILLE,Budget principal,M14,Subventions reçues et participations,"94655,53","0,09465553",4458,"21,2327344100493",1,1,5276
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35139,Laillé,Commune,213501398,35139,21350139800126,CELLULE COMMERCIALE - LAILLE,Budget annexe,M14,Subventions reçues et participations,0,0,4458,0,1,3,5276
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35144,Langan,Commune,213501448,35144,21350144800012,LANGAN,Budget principal,M14,Subventions reçues et participations,"1153,78","0,00115378",917,"1,25821155943293",1,1,1094
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35210,Pacé,Commune,213502107,35210,21350210700120,LOCATION BUREAU DE POSTE - PACE,Budget annexe,M14,Subventions reçues et participations,0,0,9804,0,1,3,12257
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35216,Parthenay-de-Bretagne,Commune,213502164,35216,21350216400014,PARTHENAY-DE-BRETAGNE,Budget principal,M14,Subventions reçues et participations,"49253,93","0,04925393",1361,"36,1895150624541",1,1,1819
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238801892,ZAC ATALANTE CHAMPEAUX - RENNES,Budget annexe,M14,Subventions reçues et participations,0,0,212229,0,1,3,229178
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238801967,ZAC ATALANTE VILLEJEAN - RENNES,Budget annexe,M14,Subventions reçues et participations,0,0,212229,0,1,3,229178
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,21350245300128,CENTRE 1ERE INTERVENTION - ROMILLE,Budget annexe,M14,Subventions reçues et participations,0,0,3648,0,1,3,4196
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35250,Saint-Armel,Commune,213502503,35250,21350250300120,ZAC BOSCHAUX - SAINT-ARMEL,Budget annexe,M14,Subventions reçues et participations,0,0,1775,0,1,3,2312
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35266,Saint-Erblon,Commune,213502669,35266,21350266900137,LOT COMMUNS - SAINT-ERBLON,Budget annexe,M14,Subventions reçues et participations,"4838,34","0,00483834",2549,"1,89813260102001",1,3,3542
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,4,Non,35278,Saint-Grégoire,Commune,213502784,35278,21350278400019,SAINT-GREGOIRE,Budget principal,M14,Subventions reçues et participations,"612127,1","0,6121271",8805,"69,5203975014197",1,1,10206
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35315,Saint-Sulpice-la-Forêt,Commune,213503154,35315,21350315400063,ZA - SAINT-SULPICE-LA-FORET,Budget annexe,M14,Subventions reçues et participations,0,0,1464,0,1,3,1539
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35351,Le Verger,Commune,213503519,35351,21350351900042,CANT SCOL - LE VERGER,Budget annexe,M14,Subventions reçues et participations,0,0,1566,0,1,3,1445
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35001,Acigné,Commune,213500010,35001,21350001000201,ZAC CENTRE - ACIGNE,Budget annexe,M14,Subventions reçues et participations,"276482,2","0,2764822",6369,"43,410613911132",1,3,7051
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35024,Betton,Commune,213500242,35024,21350024200242,LOT ROBINAIS - BETTON,Budget annexe,M14,Subventions reçues et participations,0,0,10480,0,1,3,12959
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35039,Brécé,Commune,213500390,35039,21350039000017,BRECE,Budget principal,M14,Subventions reçues et participations,"63497,31","0,06349731",1930,"32,9001606217617",1,1,2191
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35051,Cesson-Sévigné,Commune,213500515,35051,21350051500126,QUARTIER ACTIV CHATILLON - CESSON-SEVIGN,Budget annexe,M14,Subventions reçues et participations,0,0,15924,0,1,3,18212
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35055,Chantepie,Commune,213500556,35055,21350055600112,BUREAUX LA MARELLE - CHANTEPIE,Budget annexe,M14,Subventions reçues et participations,0,0,9324,0,1,3,10391
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Non,Non,Non,2,Non,35065,La Chapelle-Thouarault,Commune,213500655,35065,21350065500146,LOT CLOS FAUVEL 2 - LA CHAPELLE-THOUARAU,Budget annexe,M14,Subventions reçues et participations,0,0,1966,0,1,3,2294
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35120,Gévezé,Commune,213501208,35120,21350120800085,LOT ETABLETTES - GEVEZE,Budget annexe,M14,Dépenses d'intervention,0,0,4026,0,1,3,6000
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35131,L'Hermitage,Commune,213501315,35131,21350131500013,HERMITAGE (L' ),Budget principal,M14,Dépenses d'intervention,"266620,7","0,2666207",3807,"70,0343314946152",1,1,4767
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35180,Miniac-sous-Bécherel,Commune,213501802,35180,21350180200069,LOT RES FORGE - MINIAC-SOUS-BECHEREL,Budget annexe,M14,Dépenses d'intervention,0,0,701,0,1,3,812
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35180,Miniac-sous-Bécherel,Commune,213501802,35180,21350180200077,LOT CLOS VIGNE - MINIAC-SOUS-BECHEREL,Budget annexe,M14,Dépenses d'intervention,0,0,701,0,1,3,812
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35196,Mordelles,Commune,213501968,35196,21350196800019,MORDELLES,Budget principal,M14,Dépenses d'intervention,"880703,1","0,8807031",7332,"120,11771685761",1,1,7783
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35204,Nouvoitou,Commune,213502040,35204,21350204000107,LOT GREE - NOUVOITOU,Budget annexe,M14,Dépenses d'intervention,0,0,2989,0,1,3,3613
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238801934,ZAC CLEMENCEAU - RENNES,Budget annexe,M14,Dépenses d'intervention,0,0,212229,0,1,3,229178
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802197,ZAC PLAISANCE - RENNES,Budget annexe,M14,Dépenses d'intervention,0,0,212229,0,1,3,229178
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802213,ZAC PORTE ST MALO - RENNES,Budget annexe,M14,Dépenses d'intervention,0,0,212229,0,1,3,229178
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35240,Le Rheu,Commune,213502404,35240,21350240400071,EAU - LE RHEU,Budget annexe,M49,Dépenses d'intervention,0,0,7942,0,1,3,9771
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35240,Le Rheu,Commune,213502404,35240,21350240400154,ZAC ACQUETS - LE RHEU,Budget annexe,M14,Dépenses d'intervention,0,0,7942,0,1,3,9771
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,21350245300060,ASST - ROMILLE,Budget annexe,M49A,Dépenses d'intervention,0,0,3648,0,1,3,4196
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35275,Saint-Gilles,Commune,213502750,35275,21350275000069,SPANC - SAINT-GILLES,Budget annexe,M49A,Dépenses d'intervention,0,0,3835,0,1,3,5473
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,3,Non,35334,Thorigné-Fouillard,Commune,213503345,35334,21350334500158,CONSTRUCTION FL - THORIGNE-FOUILLARD,Budget annexe,M14,Dépenses d'intervention,0,0,7363,0,1,3,8782
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35351,Le Verger,Commune,213503519,35351,21350351900059,ASST - LE VERGER,Budget annexe,M49A,Dépenses d'intervention,0,0,1566,0,1,3,1445
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35001,Acigné,Commune,213500010,35001,21350001000086,ASST - ACIGNE,Budget annexe,M49A,Ventes de biens et services,"53636,66","0,05363666",6369,"8,42151986183074",1,3,7051
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35032,Bourgbarré,Commune,213500325,35032,21350032500013,BOURGBARRE,Budget principal,M14,Ventes de biens et services,"330700,7","0,3307007",3390,"97,5518289085546",1,1,4646
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35051,Cesson-Sévigné,Commune,213500515,35051,21350051500167,ASST NON COLLECTIF - CESSON-SEVIGNE,Budget annexe,M49,Ventes de biens et services,17773,"0,017773",15924,"1,11611404169807",1,3,18212
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Non,Non,Non,2,Non,35079,Chevaigné,Commune,213500796,35079,21350079600072,ZAC BRANCHERE - CHEVAIGNE,Budget annexe,M14,Ventes de biens et services,0,0,1897,0,1,3,2414
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35120,Gévezé,Commune,213501208,35120,21350120800085,LOT ETABLETTES - GEVEZE,Budget annexe,M14,Ventes de biens et services,"323507,9","0,3235079",4026,"80,3546696472926",1,3,6000
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35120,Gévezé,Commune,213501208,35120,21350120800101,LOT BEAUVAIS - GEVEZE,Budget annexe,M14,Ventes de biens et services,"55461,97","0,05546197",4026,"13,7759488325882",1,3,6000
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35131,L'Hermitage,Commune,213501315,35131,21350131500096,ZAC HAUTIERE - L HERMITAGE,Budget annexe,M14,Ventes de biens et services,0,0,3807,0,1,3,4767
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35196,Mordelles,Commune,213501968,35196,21350196800118,ZAC PATIS RUES - MORDELLES,Budget annexe,M14,Ventes de biens et services,1068,"0,001068",7332,"0,145662847790507",1,3,7783
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35208,Orgères,Commune,213502081,35208,21350208100085,ZAM ORMES BLANCHES - ORGERES,Budget annexe,M14,Ventes de biens et services,0,0,3843,0,1,3,5535
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35216,Parthenay-de-Bretagne,Commune,213502164,35216,21350216400014,PARTHENAY-DE-BRETAGNE,Budget principal,M14,Ventes de biens et services,"109845,7","0,1098457",1361,"80,709551800147",1,1,1819
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238801686,EAU - RENNES,Budget annexe,M49,Ventes de biens et services,2128591,"2,128591",212229,"10,0296896277135",1,3,229178
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238801900,ZAC FOUGERES PAINLEVE - RENNES,Budget annexe,M14,Ventes de biens et services,0,0,212229,0,1,3,229178
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802171,ZAC GENERAL DE GAULLE - RENNES,Budget annexe,M14,Ventes de biens et services,0,0,212229,0,1,3,229178
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,21350245300128,CENTRE 1ERE INTERVENTION - ROMILLE,Budget annexe,M14,Ventes de biens et services,0,0,3648,0,1,3,4196
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35001,Acigné,Commune,213500010,35001,21350001000185,URBANISME SECTEUR BOTREL - ACIGNE,Budget annexe,M14,Dépenses d'intervention,0,0,6369,0,1,3,7051
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35001,Acigné,Commune,213500010,35001,21350001000219,SPANC - ACIGNE,Budget annexe,M49,Dépenses d'intervention,0,0,6369,0,1,3,7051
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35024,Betton,Commune,213500242,35024,21350024200218,ZA RENAUDAIS - BETTON,Budget annexe,M14,Dépenses d'intervention,0,0,10480,0,1,3,12959
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,2,Non,35024,Betton,Commune,213500242,35024,21350024200242,LOT ROBINAIS - BETTON,Budget annexe,M14,Dépenses d'intervention,0,0,10480,0,1,3,12959
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35039,Brécé,Commune,213500390,35039,21350039000058,ASST - BRECE,Budget annexe,M49A,Dépenses d'intervention,0,0,1930,0,1,3,2191
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35039,Brécé,Commune,213500390,35039,21350039000082,ZAC VALLON - BRECE,Budget annexe,M14,Dépenses d'intervention,0,0,1930,0,1,3,2191
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,8,Non,Non,Non,2,Non,35047,Bruz,Commune,213500473,35047,21350047300011,BRUZ,Budget principal,M14,Dépenses d'intervention,1375130,"1,37513",16636,"82,6598942053378",1,1,20118
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,8,Non,Non,Non,2,Non,35047,Bruz,Commune,213500473,35047,21350047300201,CANT SCOL - BRUZ,Budget annexe,M14,Dépenses d'intervention,0,0,16636,0,1,3,20118
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35059,La Chapelle-des-Fougeretz,Commune,213500598,35059,21350059800114,ZA CROIX ROUGE - LA CHAPELLE-DES FOUGERE,Budget annexe,M14,Dépenses d'intervention,0,0,3915,0,1,3,4696
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35066,Chartres-de-Bretagne,Commune,213500663,35066,21350066300132,ZAC PORTES SEICHE - CHARTRES DE BRETAGNE,Budget annexe,M14,Dépenses d'intervention,0,0,7216,0,1,3,8377
2012,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35076,Chavagne,Commune,213500762,35076,21350076200066,LOT BOSQUET - CHAVAGNE,Budget annexe,M14,Dépenses d'intervention,0,0,3811,0,1,3,4476
