country_code,eutl_id,country_name,name,activity_code,activity_name,city,zip_code,address1,address2,emissions_start_year,emissions_end_year,company_country_code,company_name,snapshot_date,year,emissions_tco2e,geometry
FR,185,France,ENERSUD- Chaufferie du Blosne,20,Combustion of fuels,Rennes,35000,Avenue des Pays Bas,,2005,,FR,ENERSUD,2026-06-21,2016,32523,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,185,France,ENERSUD- Chaufferie du Blosne,20,Combustion of fuels,Rennes,35000,Avenue des Pays Bas,,2005,,FR,ENERSUD,2026-06-21,2017,32195,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,185,France,ENERSUD- Chaufferie du Blosne,20,Combustion of fuels,Rennes,35000,Avenue des Pays Bas,,2005,,FR,ENERSUD,2026-06-21,2018,31367,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,185,France,ENERSUD- Chaufferie du Blosne,20,Combustion of fuels,Rennes,35000,Avenue des Pays Bas,,2005,,FR,ENERSUD,2026-06-21,2019,30774,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,185,France,ENERSUD- Chaufferie du Blosne,20,Combustion of fuels,Rennes,35000,Avenue des Pays Bas,,2005,,FR,ENERSUD,2026-06-21,2020,29292,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,185,France,ENERSUD- Chaufferie du Blosne,20,Combustion of fuels,Rennes,35000,Avenue des Pays Bas,,2005,,FR,ENERSUD,2026-06-21,2021,34483,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,185,France,ENERSUD- Chaufferie du Blosne,20,Combustion of fuels,Rennes,35000,Avenue des Pays Bas,,2005,,FR,ENERSUD,2026-06-21,2022,27674,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,185,France,ENERSUD- Chaufferie du Blosne,20,Combustion of fuels,Rennes,35000,Avenue des Pays Bas,,2005,,FR,ENERSUD,2026-06-21,2023,29249,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,185,France,ENERSUD- Chaufferie du Blosne,20,Combustion of fuels,Rennes,35000,Avenue des Pays Bas,,2005,,FR,ENERSUD,2026-06-21,2024,31279,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,185,France,ENERSUD- Chaufferie du Blosne,20,Combustion of fuels,Rennes,35000,Avenue des Pays Bas,,2005,,FR,ENERSUD,2026-06-21,2025,34592,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,190,France,COGELYO OUEST - CITROEN LA JANAIS,1,Combustion installations with a rated thermal input exceeding 20 MW,CHARTRES DE BRETAGNE,35131,La Janais,,2005,2012,FR,SNC COGELYO OUEST,2026-06-21,2005,25488,"{'x': -1.7012578, 'y': 48.0281458}"
FR,190,France,COGELYO OUEST - CITROEN LA JANAIS,1,Combustion installations with a rated thermal input exceeding 20 MW,CHARTRES DE BRETAGNE,35131,La Janais,,2005,2012,FR,SNC COGELYO OUEST,2026-06-21,2006,25948,"{'x': -1.7012578, 'y': 48.0281458}"
FR,190,France,COGELYO OUEST - CITROEN LA JANAIS,1,Combustion installations with a rated thermal input exceeding 20 MW,CHARTRES DE BRETAGNE,35131,La Janais,,2005,2012,FR,SNC COGELYO OUEST,2026-06-21,2007,25982,"{'x': -1.7012578, 'y': 48.0281458}"
FR,190,France,COGELYO OUEST - CITROEN LA JANAIS,1,Combustion installations with a rated thermal input exceeding 20 MW,CHARTRES DE BRETAGNE,35131,La Janais,,2005,2012,FR,SNC COGELYO OUEST,2026-06-21,2008,25183,"{'x': -1.7012578, 'y': 48.0281458}"
FR,190,France,COGELYO OUEST - CITROEN LA JANAIS,1,Combustion installations with a rated thermal input exceeding 20 MW,CHARTRES DE BRETAGNE,35131,La Janais,,2005,2012,FR,SNC COGELYO OUEST,2026-06-21,2009,25412,"{'x': -1.7012578, 'y': 48.0281458}"
FR,190,France,COGELYO OUEST - CITROEN LA JANAIS,1,Combustion installations with a rated thermal input exceeding 20 MW,CHARTRES DE BRETAGNE,35131,La Janais,,2005,2012,FR,SNC COGELYO OUEST,2026-06-21,2010,24898,"{'x': -1.7012578, 'y': 48.0281458}"
FR,190,France,COGELYO OUEST - CITROEN LA JANAIS,1,Combustion installations with a rated thermal input exceeding 20 MW,CHARTRES DE BRETAGNE,35131,La Janais,,2005,2012,FR,SNC COGELYO OUEST,2026-06-21,2011,12371,"{'x': -1.7012578, 'y': 48.0281458}"
FR,190,France,COGELYO OUEST - CITROEN LA JANAIS,1,Combustion installations with a rated thermal input exceeding 20 MW,CHARTRES DE BRETAGNE,35131,La Janais,,2005,2012,FR,SNC COGELYO OUEST,2026-06-21,2012,12420,"{'x': -1.7012578, 'y': 48.0281458}"
FR,191,France,ESEO BARRE THOMAS - CF GOMMA,1,Combustion installations with a rated thermal input exceeding 20 MW,Rennes,35000,194 route de Lorient,,2005,2014,FR,ESEO BARRE THOMAS,2026-06-21,2005,7288,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,191,France,ESEO BARRE THOMAS - CF GOMMA,1,Combustion installations with a rated thermal input exceeding 20 MW,Rennes,35000,194 route de Lorient,,2005,2014,FR,ESEO BARRE THOMAS,2026-06-21,2006,5904,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,191,France,ESEO BARRE THOMAS - CF GOMMA,1,Combustion installations with a rated thermal input exceeding 20 MW,Rennes,35000,194 route de Lorient,,2005,2014,FR,ESEO BARRE THOMAS,2026-06-21,2007,5143,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,191,France,ESEO BARRE THOMAS - CF GOMMA,1,Combustion installations with a rated thermal input exceeding 20 MW,Rennes,35000,194 route de Lorient,,2005,2014,FR,ESEO BARRE THOMAS,2026-06-21,2008,4720,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,191,France,ESEO BARRE THOMAS - CF GOMMA,1,Combustion installations with a rated thermal input exceeding 20 MW,Rennes,35000,194 route de Lorient,,2005,2014,FR,ESEO BARRE THOMAS,2026-06-21,2009,4904,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,191,France,ESEO BARRE THOMAS - CF GOMMA,1,Combustion installations with a rated thermal input exceeding 20 MW,Rennes,35000,194 route de Lorient,,2005,2014,FR,ESEO BARRE THOMAS,2026-06-21,2010,5381,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,191,France,ESEO BARRE THOMAS - CF GOMMA,1,Combustion installations with a rated thermal input exceeding 20 MW,Rennes,35000,194 route de Lorient,,2005,2014,FR,ESEO BARRE THOMAS,2026-06-21,2011,3427,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,191,France,ESEO BARRE THOMAS - CF GOMMA,1,Combustion installations with a rated thermal input exceeding 20 MW,Rennes,35000,194 route de Lorient,,2005,2014,FR,ESEO BARRE THOMAS,2026-06-21,2012,3356,"{'x': -1.6818644999999999, 'y': 48.1119791}"
