annee,code_postal_acheteur,achat_etranger,amm,substance,cas,fonction,classification,classification_mention,quantite_substance
2023,35000,Non,2130164,thiencarbazone-methyl,317815-83-1,Herbicide,Env A,,0.15
2023,35000,Non,2130202,fluopyram,658066-35-4,Fongicide,Env A,,1.25
2023,35000,Non,2130202,prothioconazole,178928-70-6,Fongicide,Env A,,1.25
2023,35000,Non,2140156,"2,4-mcpa",94-74-6,Herbicide,Env A,,4.0005
2023,35000,Non,2140156,clopyralid,1702-17-6,Herbicide,Autre,,0.3495
2023,35000,Non,2140156,fluroxypyr,69377-81-7,Herbicide,Env B,,0.9
2023,35000,Non,2140257,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.07
2023,35000,Non,2140257,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,1.05
2023,35000,Non,2140257,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.35
2023,35000,Non,2150140,glyphosate,1071-83-6,Herbicide,Env A,,21.6
2023,35000,Non,2160226,phosphate ferrique,10045-86-0,Molluscicide,Autre,,2.42
2023,35000,Non,2160384,trinexapac-ethyl,95266-40-3,Régulateur de croissance,Env A,,1.25
2023,35000,Non,2160484,difenoconazole,119446-68-3,Fongicide,CMR,,0.26
2023,35000,Non,2160484,fludioxonil,131341-86-1,Fongicide,Env A,,0.26
2023,35000,Non,2160937,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.09
2023,35000,Non,2160937,florasulame,145701-23-1,Herbicide,Env A,,0.075
2023,35000,Non,2160937,halauxifen-methyl,943831-98-9,Herbicide,Env A,,0.09375
2023,35000,Non,2161101,fluxapyroxad,907204-31-3,Fongicide,Santé A,,1.5
2023,35000,Non,2161101,pyraclostrobine,175013-18-0,Fongicide,Santé A,,3
2023,35000,Non,2170361,mesotrione,104206-82-8,Herbicide,CMR,,2
2023,35000,Non,2170381,mesotrione,104206-82-8,Herbicide,CMR,,1.05
2023,35000,Non,2170381,terbuthylazine,5915-41-3,Herbicide,Env A,,4.95
2023,35000,Non,2171141,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,3
2023,35000,Non,2171141,ethephon,16672-87-0,Régulateur de croissance,Santé A,,1.5
2023,35000,Non,2180124,metalaxyl,57837-19-1,Fongicide,Env B,,0.0252
2023,35000,Non,2180124,prothioconazole,178928-70-6,Fongicide,Env A,,0.126
2023,35000,Non,2190173,metaldehyde,108-62-3,Molluscicide,CMR,,0.18
2023,35000,Non,2190173,phosphate ferrique,10045-86-0,Molluscicide,Autre,,0.2916
2023,35000,Non,2190509,mefentrifluconazole,1417782-03-6,Fongicide,Env A,,2
2023,35000,Non,2190686,fluxapyroxad,907204-31-3,Fongicide,Santé A,,2.5
2023,35000,Non,2190686,mefentrifluconazole,1417782-03-6,Fongicide,Env A,,5
2023,35000,Non,2190883,prothioconazole,178928-70-6,Fongicide,Env A,,1.25
2023,35000,Non,2210324,tefluthrine,79538-32-2,Insecticide,Santé A,,0.44
2023,35000,Non,8300063,soufre pour pulverisation (micronise),7704-34-9,Fongicide,Autre,,80
2023,35000,Non,8400096,dicamba,1918-00-9,Herbicide,Env B,,2.88
2023,35000,Non,8400255,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.08
2023,35000,Non,9100418,nicosulfuron,111991-09-4,Herbicide,Env A,,0.2
2023,35000,Non,9500328,phosphure de magnesium,12057-74-8,Insecticide,Santé A,,7.8624
2023,35000,Non,9800262,flazasulfuron,104040-78-0,Herbicide,Env A,,3.75
2023,35000,Non,9900251,dimethenamide-p (dmta-p),163515-14-8,Herbicide,Env A,,28.8
2023,35000,Non,9900412,fluroxypyr,69377-81-7,Herbicide,Env B,,4
2023,35132,Non,2000080,clopyralid,1702-17-6,Herbicide,Autre,,0.18
2023,35132,Non,2000080,triclopyr,55335-06-3,Herbicide,Env B,,0.72
2023,35132,Non,2000380,clethodime,99129-21-2,Herbicide,Env B,,1.2
2023,35132,Non,2030323,fludioxonil,131341-86-1,Fongicide,Env A,,0.0125
2023,35132,Non,2060088,benoxacor,98730-04-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,1.2
2023,35132,Non,2060088,mesotrione,104206-82-8,Herbicide,CMR,,2.4
2023,35132,Non,2060088,s-metolachlore,87392-12-9,Herbicide,Env A,,24
2023,35132,Non,2060127,prothioconazole,178928-70-6,Fongicide,Env A,,0.52
2023,35132,Non,2080117,prosulfuron,94125-34-5,Herbicide,Env A,Substitution,0.30
2023,35132,Non,2080123,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.32
2023,35132,Non,2080125,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.02
2023,35132,Non,2080145,diflufenicanil,83164-33-4,Herbicide,Env A,,7
2023,35132,Non,2080145,flufenacet,142459-58-3,Herbicide,Env A,,14
2023,35132,Non,2090093,glyphosate,1071-83-6,Herbicide,Env A,,45
2023,35132,Non,2090111,cypermethrine,52315-07-8,Insecticide,Env A,,1.041
2023,35132,Non,2090112,dimethenamide-p (dmta-p),163515-14-8,Herbicide,Env A,,7
2023,35132,Non,2090112,metazachlore,67129-08-2,Herbicide,CMR,,7
2023,35132,Non,2090153,dicamba,1918-00-9,Herbicide,Env B,,2.4
2023,35132,Non,2090153,tritosulfuron,142469-14-5,Herbicide,Env A,,0.5
2023,35132,Non,2100018,tebuconazole,107534-96-3,Fongicide,CMR,,3.75
2023,35132,Non,2100030,phosphate ferrique,10045-86-0,Molluscicide,Autre,,0.0594
2023,35132,Non,2100052,cyprodinil,121552-61-2,Fongicide,Env A,,1.5
2023,35132,Non,2100111,mesotrione,104206-82-8,Herbicide,CMR,,1.875
2023,35132,Non,2100111,nicosulfuron,111991-09-4,Herbicide,Env A,,0.75
2023,35132,Non,2100138,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.6875
2023,35132,Non,2100138,pinoxaden,243973-20-8,Herbicide,CMR,,2.75
2023,35132,Non,2100140,clodinafop-propargyl,105512-06-9,Herbicide,Env A,,0.125
2023,35132,Non,2100140,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.03125
2023,35132,Non,2100140,pinoxaden,243973-20-8,Herbicide,CMR,,0.125
2023,35132,Non,2100151,pyraclostrobine,175013-18-0,Fongicide,Santé A,,9
2023,35132,Non,2100175,prothioconazole,178928-70-6,Fongicide,Env A,,0.09
2023,35132,Non,2100234,diflufenicanil,83164-33-4,Herbicide,Env A,,2.4
2023,35132,Non,2100234,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.15
2023,35132,Non,2100234,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.54
2023,35132,Non,2100234,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.18
2023,35132,Non,2110102,difenoconazole,119446-68-3,Fongicide,CMR,,0.09950
2023,35132,Non,2110102,fludioxonil,131341-86-1,Fongicide,Env A,,0.09950
2023,35132,Non,2110102,sedaxane,874967-67-6,Fongicide,CMR,,0.1990
2023,35132,Non,2110104,clopyralid,1702-17-6,Herbicide,Autre,,0.48
2023,35132,Non,2110104,florasulame,145701-23-1,Herbicide,Env A,,0.015
2023,35132,Non,2110104,fluroxypyr-meptyl,81406-37-3,Herbicide,Env A,,0.864
2023,35132,Non,2110162,azoxystrobine,131860-33-8,Fongicide,Santé A,,1.25
2023,35132,Non,2130063,nicosulfuron,111991-09-4,Herbicide,Env A,,0.4
2023,35132,Non,2130083,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,0.5
2023,35132,Non,2130091,diflufenicanil,83164-33-4,Herbicide,Env A,,2.5
2023,35132,Non,2130202,fluopyram,658066-35-4,Fongicide,Env A,,3.75
2023,35132,Non,2130202,prothioconazole,178928-70-6,Fongicide,Env A,,3.75
2023,35132,Non,2130266,bromuconazole,116255-48-2,Fongicide,CMR,,5.845
2023,35132,Non,2130266,tebuconazole,107534-96-3,Fongicide,CMR,,3.745
2023,35132,Non,2140082,trinexapac-ethyl,95266-40-3,Régulateur de croissance,Env A,,0.875
2023,35132,Non,2150140,glyphosate,1071-83-6,Herbicide,Env A,,28.8
2023,35132,Non,2150964,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,0.36
2023,35132,Non,2160937,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.162
2023,35132,Non,2160937,florasulame,145701-23-1,Herbicide,Env A,,0.135
2023,35132,Non,2160937,halauxifen-methyl,943831-98-9,Herbicide,Env A,,0.16875
2023,35132,Non,2170230,azoxystrobine,131860-33-8,Fongicide,Santé A,,0.00075
2023,35132,Non,2170230,fludioxonil,131341-86-1,Fongicide,Env A,,0.001875
2023,35132,Non,2170230,metalaxyl-m,70630-17-0,Fongicide,Autre,,0.00145
2023,35132,Non,2170230,thiabendazole,148-79-8,Fongicide,Env A,,0.015
2023,35132,Non,2170381,mesotrione,104206-82-8,Herbicide,CMR,,0.35
2023,35132,Non,2170381,terbuthylazine,5915-41-3,Herbicide,Env A,,1.65
2023,35132,Non,2170423,mesotrione,104206-82-8,Herbicide,CMR,,0.5
2023,35132,Non,2171035,tebuconazole,107534-96-3,Fongicide,CMR,,1.25
2023,35132,Non,2180124,metalaxyl,57837-19-1,Fongicide,Env B,,0.0286
2023,35132,Non,2180124,prothioconazole,178928-70-6,Fongicide,Env A,,0.143
2023,35132,Non,2190173,metaldehyde,108-62-3,Molluscicide,CMR,,0.54
2023,35132,Non,2190173,phosphate ferrique,10045-86-0,Molluscicide,Autre,,0.8748
2023,35132,Non,2190686,fluxapyroxad,907204-31-3,Fongicide,Santé A,,4.75
2023,35132,Non,2190686,mefentrifluconazole,1417782-03-6,Fongicide,Env A,,9.5
2023,35132,Non,2210324,tefluthrine,79538-32-2,Insecticide,Santé A,,0.80
2023,35132,Non,2210742,prothioconazole,178928-70-6,Fongicide,Env A,,0.625
2023,35132,Non,2210742,tebuconazole,107534-96-3,Fongicide,CMR,,0.625
2023,35132,Non,2210858,diflufenicanil,83164-33-4,Herbicide,Env A,,1
2023,35132,Non,2210858,flufenacet,142459-58-3,Herbicide,Env A,,2
2023,35132,Non,2219999,cyantraniliprole,736994-63-1,Insecticide,Env A,,0.70625
2023,35132,Non,2220688,clomazone,81777-89-1,Herbicide,Env A,,1.6
2023,35132,Non,2220688,mesotrione,104206-82-8,Herbicide,CMR,,3
2023,35132,Non,6400401,lenacile,2164-08-1,Herbicide,CMR,,0.8
2023,35132,Non,8400096,dicamba,1918-00-9,Herbicide,Env B,,2.88
2023,35132,Non,8800029,phenmediphame,13684-63-4,Herbicide,Env A,,0.8
2023,35132,Non,9000184,"2,4-mcpa",94-74-6,Herbicide,Env A,,1
2023,35132,Non,9000184,clopyralid,1702-17-6,Herbicide,Autre,,0.1
2023,35132,Non,9000184,fluroxypyr-meptyl,81406-37-3,Herbicide,Env A,,0.288
2023,35132,Non,9400052,clethodime,99129-21-2,Herbicide,Env B,,1.2
2023,35132,Non,9600229,fenpropidine,67306-00-7,Fongicide,Env A,,3.75
2023,35132,Non,9900251,dimethenamide-p (dmta-p),163515-14-8,Herbicide,Env A,,7.2
2023,35131,Non,2000046,ethofumesate,26225-79-6,Herbicide,Env A,,2.25
2023,35131,Non,2000046,metamitrone,41394-05-2,Herbicide,Env A,,5.25
2023,35131,Non,2000380,clethodime,99129-21-2,Herbicide,Env B,,0.84
2023,35131,Non,2020099,trifloxystrobine,141517-21-7,Fongicide,Santé A,,5.5
2023,35131,Non,2040146,tefluthrine,79538-32-2,Insecticide,Santé A,,1.768
2023,35131,Non,2050075,boscalid,188425-85-6,Fongicide,Env A,,1.25
2023,35131,Non,2060063,picolinafen,137641-05-5,Herbicide,Env A,,1.125
2023,35131,Non,2080026,nicosulfuron,111991-09-4,Herbicide,Env A,,0.9
2023,35131,Non,2080117,prosulfuron,94125-34-5,Herbicide,Env A,Substitution,0.45
2023,35131,Non,2080123,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.04
2023,35131,Non,2080125,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.14
2023,35131,Non,2080145,diflufenicanil,83164-33-4,Herbicide,Env A,,6
2023,35131,Non,2080145,flufenacet,142459-58-3,Herbicide,Env A,,12
2023,35131,Non,2090093,glyphosate,1071-83-6,Herbicide,Env A,,27
2023,35131,Non,2090111,cypermethrine,52315-07-8,Insecticide,Env A,,3.117
2023,35131,Non,2090118,flufenacet,142459-58-3,Herbicide,Env A,,0.6
2023,35131,Non,2090118,pendimethaline,40487-42-1,Herbicide,CMR,Substitution,3
2023,35131,Non,2090153,dicamba,1918-00-9,Herbicide,Env B,,3.6
2023,35131,Non,2090153,tritosulfuron,142469-14-5,Herbicide,Env A,,0.75
2023,35131,Non,2100026,cypermethrine,52315-07-8,Insecticide,Env A,,2
2023,35131,Non,2100028,fluroxypyr,69377-81-7,Herbicide,Env B,,5
2023,35131,Non,2100052,cyprodinil,121552-61-2,Fongicide,Env A,,4.5
2023,35131,Non,2100108,prothioconazole,178928-70-6,Fongicide,Env A,,1.875
2023,35131,Non,2100108,tebuconazole,107534-96-3,Fongicide,CMR,,1.875
2023,35131,Non,2100112,ethephon,16672-87-0,Régulateur de croissance,Santé A,,4.8
2023,35131,Non,2100138,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,1.2500
2023,35131,Non,2100138,pinoxaden,243973-20-8,Herbicide,CMR,,5.00
2023,35131,Non,2100140,clodinafop-propargyl,105512-06-9,Herbicide,Env A,,0.125
2023,35131,Non,2100140,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.03125
2023,35131,Non,2100140,pinoxaden,243973-20-8,Herbicide,CMR,,0.125
2023,35131,Non,2100232,aminopyralid,150114-71-9,Herbicide,Env A,,0.12
2023,35131,Non,2100234,diflufenicanil,83164-33-4,Herbicide,Env A,,4.2
2023,35131,Non,2100234,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.2625
2023,35131,Non,2100234,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.945
2023,35131,Non,2100234,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.315
2023,35131,Non,2110082,diflufenicanil,83164-33-4,Herbicide,Env A,,0.36
2023,35131,Non,2110082,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.036
2023,35131,Non,2110102,difenoconazole,119446-68-3,Fongicide,CMR,,0.86700
2023,35131,Non,2110102,fludioxonil,131341-86-1,Fongicide,Env A,,0.86700
2023,35131,Non,2110102,sedaxane,874967-67-6,Fongicide,CMR,,1.7340
2023,35131,Non,2110162,azoxystrobine,131860-33-8,Fongicide,Santé A,,1.25
2023,35131,Non,2110192,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.4
2023,35131,Non,2120041,zirame,137-30-4,Fongicide,Santé A,,2.52
2023,35131,Non,2120075,dimethenamide-p (dmta-p),163515-14-8,Herbicide,Env A,,4
2023,35131,Non,2120075,metazachlore,67129-08-2,Herbicide,CMR,,4
2023,35131,Non,2120075,quinmerac,90717-03-6,Herbicide,Env A,,2
2023,35131,Non,2120120,bentazone,25057-89-0,Herbicide,CMR,,2.4
2023,35131,Non,2120120,imazamox,114311-32-9,Herbicide,CMR,Substitution,0.112
2023,35131,Non,2130063,nicosulfuron,111991-09-4,Herbicide,Env A,,2.4
2023,35131,Non,2130068,diflufenicanil,83164-33-4,Herbicide,Env A,,3.0
2023,35131,Non,2130083,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,0.2
2023,35131,Non,2130140,diflufenicanil,83164-33-4,Herbicide,Env A,,1.2
2023,35131,Non,2130140,pendimethaline,40487-42-1,Herbicide,CMR,Substitution,12
2023,35131,Non,2130164,cyprosulfamide,221667-31-8,Autre usage – Coformulant / Phytoprotecteur / Synergiste,CMR,,0.225
2023,35131,Non,2130164,foramsulfuron,173159-57-4,Herbicide,CMR,,0.45
2023,35131,Non,2130164,thiencarbazone-methyl,317815-83-1,Herbicide,Env A,,0.15
2023,35131,Non,2130202,fluopyram,658066-35-4,Fongicide,Env A,,2.50
2023,35131,Non,2130202,prothioconazole,178928-70-6,Fongicide,Env A,,2.50
2023,35131,Non,2140257,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.03
2023,35131,Non,2140257,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.45
2023,35131,Non,2140257,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.15
2023,35131,Non,2140258,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.0375
2023,35131,Non,2140258,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.0375
2023,35131,Non,2150019,silthiofam,175217-20-6,Fongicide,Env A,,0.32375
2023,35131,Non,2150022,dicamba,1918-00-9,Herbicide,Env B,,4.8
2023,35131,Non,2150140,glyphosate,1071-83-6,Herbicide,Env A,,36.0
2023,35131,Non,2150483,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,0.64
2023,35131,Non,2150484,clopyralid,1702-17-6,Herbicide,Autre,,2.7
2023,35131,Non,2150484,florasulame,145701-23-1,Herbicide,Env A,,0.225
2023,35131,Non,2160226,phosphate ferrique,10045-86-0,Molluscicide,Autre,,0.968
2023,35131,Non,2160384,trinexapac-ethyl,95266-40-3,Régulateur de croissance,Env A,,1.5
2023,35131,Non,2160752,pyridate,55512-33-9,Herbicide,Env A,,6
2023,35131,Non,2160931,bixafen,581809-46-3,Fongicide,Env A,,6.695
2023,35131,Non,2160931,fluopyram,658066-35-4,Fongicide,Env A,,6.695
2023,35131,Non,2160931,prothioconazole,178928-70-6,Fongicide,Env A,,13.39
2023,35131,Non,2160936,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.384
2023,35131,Non,2160936,fluroxypyr-meptyl,81406-37-3,Herbicide,Env A,,12.896
2023,35131,Non,2160936,halauxifen-methyl,943831-98-9,Herbicide,Env A,,0.4
2023,35131,Non,2160937,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.090
2023,35131,Non,2160937,florasulame,145701-23-1,Herbicide,Env A,,0.075
2023,35131,Non,2160937,halauxifen-methyl,943831-98-9,Herbicide,Env A,,0.09375
2023,35131,Non,2160959,benzovindiflupyr,1072957-71-1,Fongicide,Santé A,Substitution,1.125
2023,35131,Non,2160959,prothioconazole,178928-70-6,Fongicide,Env A,,2.25
2023,35131,Non,2161101,fluxapyroxad,907204-31-3,Fongicide,Santé A,,1.5
2023,35131,Non,2161101,pyraclostrobine,175013-18-0,Fongicide,Santé A,,3
2023,35131,Non,2170238,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.06
2023,35131,Non,2170238,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.18
2023,35131,Non,2170238,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.06
2023,35131,Non,2170381,mesotrione,104206-82-8,Herbicide,CMR,,4.20
2023,35131,Non,2170381,terbuthylazine,5915-41-3,Herbicide,Env A,,19.80
2023,35131,Non,2170425,mesotrione,104206-82-8,Herbicide,CMR,,2.5
2023,35131,Non,2170933,prohexadione-calcium,127277-53-6,Régulateur de croissance,Env B,,0.75
2023,35131,Non,2170933,trinexapac-ethyl,95266-40-3,Régulateur de croissance,Env A,,1.125
2023,35131,Non,2180124,metalaxyl,57837-19-1,Fongicide,Env B,,0.0564
2023,35131,Non,2180124,prothioconazole,178928-70-6,Fongicide,Env A,,0.282
2023,35131,Non,2180672,bifenox,42576-02-3,Herbicide,Env A,,4.8
2023,35131,Non,2190062,halauxifen-methyl,943831-98-9,Herbicide,Env A,,0.04
2023,35131,Non,2190062,piclorame,1918-02-1,Herbicide,Env A,,0.192
2023,35131,Non,2190173,metaldehyde,108-62-3,Molluscicide,CMR,,0.36
2023,35131,Non,2190173,phosphate ferrique,10045-86-0,Molluscicide,Autre,,0.5832
2023,35131,Non,2190268,diflufenicanil,83164-33-4,Herbicide,Env A,,7
2023,35131,Non,2190509,mefentrifluconazole,1417782-03-6,Fongicide,Env A,,2
2023,35131,Non,2190634,azoxystrobine,131860-33-8,Fongicide,Santé A,,1
2023,35131,Non,2190883,prothioconazole,178928-70-6,Fongicide,Env A,,1
2023,35131,Non,2200066,fenpicoxamide,517875-34-2,Fongicide,Env A,,0.5
2023,35131,Non,2210036,clomazone,81777-89-1,Herbicide,Env A,,0.99
2023,35131,Non,2210036,metazachlore,67129-08-2,Herbicide,CMR,,7.5
2023,35131,Non,2210128,monopotassium phosphonate,13977-65-6,Fongicide,Autre,,15.1
2023,35135,Non,2000205,propoxycarbazone sodium,181274-15-7,Herbicide,Env A,,0.21
2023,35135,Non,2000301,foramsulfuron,173159-57-4,Herbicide,CMR,,0.45
2023,35135,Non,2000301,isoxadifen-ethyl,163520-33-0,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Env A,,0.45
2023,35135,Non,2010280,metconazole,125116-23-6,Fongicide,CMR,,1.8
2023,35135,Non,2010617,dimethenamide-p (dmta-p),163515-14-8,Herbicide,Env A,,7.2
2023,35135,Non,2030342,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,64.4
2023,35135,Non,2040146,tefluthrine,79538-32-2,Insecticide,Santé A,,0.372
2023,35135,Non,2060088,benoxacor,98730-04-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,3.2
2023,35135,Non,2060088,mesotrione,104206-82-8,Herbicide,CMR,,6.4
2023,35135,Non,2060088,s-metolachlore,87392-12-9,Herbicide,Env A,,64
2023,35135,Non,2060098,spinosad,168316-95-8,Insecticide,Env A,,0.048
2023,35135,Non,2060116,prothioconazole,178928-70-6,Fongicide,Env A,,5
2023,35135,Non,2070133,napropamide,15299-99-7,Herbicide,Env A,,13.5
2023,35135,Non,2070221,metazachlore,67129-08-2,Herbicide,CMR,,8
2023,35135,Non,2070221,quinmerac,90717-03-6,Herbicide,Env A,,2
2023,35135,Non,2080112,thirame,137-26-8,Fongicide,Env A,,0.264
2023,35135,Non,2080125,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.3
2023,35135,Non,2090041,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.225
2023,35135,Non,2090041,pyroxsulame,422556-08-9,Herbicide,Env A,,0.225
2023,35135,Non,2090101,nicosulfuron,111991-09-4,Herbicide,Env A,,0.8
2023,35135,Non,2090111,cypermethrine,52315-07-8,Insecticide,Env A,,0.741
2023,35135,Non,2090153,dicamba,1918-00-9,Herbicide,Env B,,3.6
2023,35135,Non,2090153,tritosulfuron,142469-14-5,Herbicide,Env A,,0.75
2023,35135,Non,2100037,boscalid,188425-85-6,Fongicide,Env A,,1
2023,35135,Non,2100037,dimoxystrobine,149961-52-4,Fongicide,CMR,,1
2023,35135,Non,2100112,ethephon,16672-87-0,Régulateur de croissance,Santé A,,4.8
2023,35135,Non,2100121,chlorantraniliprole,500008-45-7,Insecticide,Env A,,0.2
2023,35135,Non,2100140,clodinafop-propargyl,105512-06-9,Herbicide,Env A,,1.25
2023,35135,Non,2100140,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.3125
2023,35135,Non,2100140,pinoxaden,243973-20-8,Herbicide,CMR,,1.25
2023,35135,Non,2100151,pyraclostrobine,175013-18-0,Fongicide,Santé A,,4
2023,35135,Non,2100175,prothioconazole,178928-70-6,Fongicide,Env A,,0.054
2023,35135,Non,2100186,glyphosate,1071-83-6,Herbicide,Env A,,36
2023,35135,Non,2100234,diflufenicanil,83164-33-4,Herbicide,Env A,,3.6
2023,35135,Non,2100234,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.225
2023,35135,Non,2100234,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.81
2023,35135,Non,2100234,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.27
2023,35135,Non,2110102,difenoconazole,119446-68-3,Fongicide,CMR,,0.12925
2023,35135,Non,2110102,fludioxonil,131341-86-1,Fongicide,Env A,,0.12925
2023,35135,Non,2110102,sedaxane,874967-67-6,Fongicide,CMR,,0.2585
2023,35135,Non,2110104,clopyralid,1702-17-6,Herbicide,Autre,,0.8
2023,35135,Non,2110104,florasulame,145701-23-1,Herbicide,Env A,,0.025
2023,35135,Non,2110104,fluroxypyr-meptyl,81406-37-3,Herbicide,Env A,,1.44
