annee,code_postal_acheteur,achat_etranger,amm,substance,cas,fonction,classification,classification_mention,quantite_substance
2017,35000,Non,2080136,pyridate,55512-33-9,Herbicide,N Organique,,6.3
2017,35000,Non,2080145,diflufenicanil,83164-33-4,Herbicide,N Organique,,1
2017,35000,Non,2080145,flufenacet,142459-58-3,Herbicide,N Organique,,2
2017,35000,Non,2090001,proquinazid,189278-12-4,Fongicide,"T, T+, CMR",,0.012
2017,35000,Non,2090016,imazamox,114311-32-9,Herbicide,N Organique,,0.167
2017,35000,Non,2090016,pendimethaline,40487-42-1,Herbicide,N Organique,,2.5
2017,35000,Non,2090037,dicamba,1918-00-9,Herbicide,N Organique,,8.5
2017,35000,Non,2090037,prosulfuron,94125-34-5,Herbicide,N Organique,,0.85
2017,35000,Non,2090044,glyphosate,1071-83-6,Herbicide,N Organique,,0.11355
2017,35000,Non,2090050,cypermethrine,52315-07-8,Insecticide,N Organique,,1.92
2017,35000,Non,2090057,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,0.08325
2017,35000,Non,2090057,tribenuron-methyle,101200-48-0,Herbicide,N Organique,,0.1665
2017,35000,Non,2090080,sulcotrione,99105-77-8,Herbicide,"T, T+, CMR",,13.5
2017,35000,Non,2090116,glyphosate,1071-83-6,Herbicide,N Organique,,1.8
2017,35000,Non,2090123,acide pelargonique,112-05-0,Herbicide,Autre,,2.2404
2017,35000,Non,2090123,hydrazide maleique,123-33-1,Régulateur de croissance,Autre,,0.36
2017,35000,Non,2090126,cyazofamide,120116-88-3,Fongicide,N Organique,,0.0275
2017,35000,Non,2090126,phosphonate de disodium,13708-85-5,Fongicide,Autre,,0.275
2017,35000,Non,2090132,cuivre du sulfate tribasique,12527-76-3,Fongicide,N minéral,,0.18662
2017,35000,Non,2090132,zoxamide,156052-68-5,Fongicide,N Organique,,0.028
2017,35000,Non,2090160,glyphosate,1071-83-6,Herbicide,N Organique,,28.8
2017,35000,Non,2090164,glyphosate,1071-83-6,Herbicide,N Organique,,3.60
2017,35000,Non,2090170,cuivre de l'hydroxyde de cuivre,20427-59-2,Fongicide,"T, T+, CMR",,0.042
2017,35000,Non,2090200,huile de colza,8002-13-9,Insecticide,Autre,,0.004125
2017,35000,Non,2090200,pyrethrines,8003-34-7,Insecticide,N Organique,,0.000090
2017,35000,Non,2100009,thifensulfuron-methyle,79277-27-3,Herbicide,N Organique,,0.8991
2017,35000,Non,2100009,tribenuron-methyle,101200-48-0,Herbicide,N Organique,,0.4509
2017,35000,Non,2100018,tebuconazole,107534-96-3,Fongicide,"T, T+, CMR",,1.25
2017,35000,Non,2100026,cypermethrine,52315-07-8,Insecticide,N Organique,,0.5
2017,35000,Non,2100030,phosphate ferrique,10045-86-0,Molluscicide,Autre,,0.594
2017,35000,Non,2100037,boscalid,188425-85-6,Fongicide,N Organique,,2
2017,35000,Non,2100037,dimoxystrobine,149961-52-4,Fongicide,"T, T+, CMR",,2
2017,35000,Non,2100056,prothioconazole,178928-70-6,Fongicide,"T, T+, CMR",,0.8
2017,35000,Non,2100056,spiroxamine,118134-30-8,Fongicide,N Organique,,1.5
2017,35000,Non,2100057,prothioconazole,178928-70-6,Fongicide,"T, T+, CMR",,1.75
2017,35000,Non,2100057,trifloxystrobine,141517-21-7,Fongicide,N Organique,,0.88
2017,35000,Non,2100108,prothioconazole,178928-70-6,Fongicide,"T, T+, CMR",,2.5
2017,35000,Non,2100108,tebuconazole,107534-96-3,Fongicide,"T, T+, CMR",,2.5
2017,35000,Non,2100111,mesotrione,104206-82-8,Herbicide,N Organique,,10.530
2017,35000,Non,2100111,nicosulfuron,111991-09-4,Herbicide,N Organique,,4.212
2017,35000,Non,2100121,chlorantraniliprole,500008-45-7,Insecticide,N Organique,,3.2
2017,35000,Non,2100122,chlorantraniliprole,500008-45-7,Insecticide,N Organique,,4.2
2017,35000,Non,2100138,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.1875
2017,35000,Non,2100138,pinoxaden,243973-20-8,Herbicide,"T, T+, CMR",,0.75
2017,35000,Non,2100165,acetamipride,135410-20-7,Insecticide,N Organique,,0.001
2017,35000,Non,2100165,triticonazole,131983-72-7,Fongicide,N Organique,,0.003
2017,35000,Non,2100177,isoxadifen-ethyl,163520-33-0,Autre usage – Coformulant / Phytoprotecteur / Synergiste,N Organique,,1.7
2017,35000,Non,2100177,tembotrione,335104-84-2,Herbicide,"T, T+, CMR",,3.4
2017,35000,Non,2100181,fluopicolide,239110-15-7,Fongicide,N Organique,,0.0333
2017,35000,Non,2100181,fosetyl-aluminium,39148-24-8,Fongicide,Autre,,0.500025
2017,35000,Non,2100234,diflufenicanil,83164-33-4,Herbicide,N Organique,,0.6
2017,35000,Non,2100234,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,N Organique,,0.0375
2017,35000,Non,2100234,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.135
2017,35000,Non,2100234,mesosulfuron-methyl,208465-21-8,Herbicide,N Organique,,0.045
2017,35000,Non,2100235,fenoxaprop-p-ethyl,71283-80-2,Herbicide,N Organique,,0.32
2017,35000,Non,2100235,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,N Organique,,0.04
2017,35000,Non,2100235,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.12
2017,35000,Non,2110018,difenoconazole,119446-68-3,Fongicide,N Organique,,0.04625
2017,35000,Non,2110018,fludioxonil,131341-86-1,Fongicide,N Organique,,0.04625
2017,35000,Non,2110077,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.1725
2017,35000,Non,2110077,fenoxaprop-p-ethyl,71283-80-2,Herbicide,N Organique,,0.345
2017,35000,Non,2110102,difenoconazole,119446-68-3,Fongicide,N Organique,,0.025
2017,35000,Non,2110102,fludioxonil,131341-86-1,Fongicide,N Organique,,0.025
2017,35000,Non,2110102,sedaxane,874967-67-6,Fongicide,N Organique,,0.05
2017,35000,Non,2110105,azoxystrobine,131860-33-8,Fongicide,"T, T+, CMR",,3.0
2017,35000,Non,2110121,thiaclopride,111988-49-9,Insecticide,"T, T+, CMR",,0.5
2017,35000,Non,2110143,metribuzine,21087-64-9,Herbicide,N Organique,,2.4
2017,35000,Non,2110153,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,3
2017,35000,Non,2110153,ethephon,16672-87-0,Régulateur de croissance,"T, T+, CMR",,1.5
2017,35000,Non,2110198,glyphosate,1071-83-6,Herbicide,N Organique,,36.0
2017,35000,Non,2120018,glyphosate,1071-83-6,Herbicide,N Organique,,1.152
2017,35000,Non,2120048,aminopyralid,150114-71-9,Herbicide,N Organique,,0.60
2017,35000,Non,2120048,triclopyr,55335-06-3,Herbicide,N Organique,,4.80
2017,35000,Non,2120066,dichlorprop-p,15165-67-0,Herbicide,Autre,,12
2017,35000,Non,2120066,picolinafen,137641-05-5,Herbicide,N Organique,,0.4
2017,35000,Non,2120075,dimethenamide-p (dmta-p),163515-14-8,Herbicide,N Organique,,5
2017,35000,Non,2120075,metazachlore,67129-08-2,Herbicide,"T, T+, CMR",,5
2017,35000,Non,2120075,quinmerac,90717-03-6,Herbicide,N Organique,,2.5
2017,35000,Non,2120091,diflufenicanil,83164-33-4,Herbicide,N Organique,,1.8
2017,35000,Non,2120091,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,0.18
2017,35000,Non,2120120,bentazone,25057-89-0,Herbicide,N Organique,,45.6
2017,35000,Non,2120120,imazamox,114311-32-9,Herbicide,N Organique,,2.128
2017,35000,Non,2120133,fluroxypyr,69377-81-7,Herbicide,N Organique,,0.008
2017,35000,Non,2120133,triclopyr,55335-06-3,Herbicide,N Organique,,0.024
2017,35000,Non,2120157,acide pelargonique,112-05-0,Herbicide,Autre,,0.0612
2017,35000,Non,2120157,glyphosate,1071-83-6,Herbicide,N Organique,,0.0216
2017,35000,Non,2120205,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,1.040
2017,35000,Non,2120205,fluxapyroxad,907204-31-3,Fongicide,"T, T+, CMR",,1.040
2017,35000,Non,2120205,pyraclostrobine,175013-18-0,Fongicide,"T, T+, CMR",,1.665
2017,35000,Non,2130049,cyflufenamid,180409-60-3,Fongicide,N Organique,,0.006
2017,35000,Non,2130049,difenoconazole,119446-68-3,Fongicide,N Organique,,0.012
2017,35000,Non,2130082,metaldehyde,108-62-3,Molluscicide,Autre,,0.8
2017,35000,Non,2130105,metaldehyde,108-62-3,Molluscicide,Autre,,0.96
2017,35000,Non,2130140,diflufenicanil,83164-33-4,Herbicide,N Organique,,1.2
2017,35000,Non,2130140,pendimethaline,40487-42-1,Herbicide,N Organique,,12
2017,35000,Non,2130141,glyphosate,1071-83-6,Herbicide,N Organique,,0.36
2017,35000,Non,2130152,fluopyram,658066-35-4,Fongicide,N Organique,,0.0125
2017,35000,Non,2130152,trifloxystrobine,141517-21-7,Fongicide,N Organique,,0.0125
2017,35000,Non,2130153,acide acetique,64-19-7,Herbicide,Autre,,0.054
2017,35000,Non,2130202,fluopyram,658066-35-4,Fongicide,N Organique,,0.625
2017,35000,Non,2130202,prothioconazole,178928-70-6,Fongicide,"T, T+, CMR",,0.625
2017,35000,Non,2130266,bromuconazole,116255-48-2,Fongicide,N Organique,,1.67
2017,35000,Non,2130266,tebuconazole,107534-96-3,Fongicide,"T, T+, CMR",,1.07
2017,35000,Non,2140002,florasulame,145701-23-1,Herbicide,N Organique,,0.035
2017,35000,Non,2140160,bacillus pumilus souche qst 2808,,Fongicide,Autre,,0.1435
2017,35000,Non,2140166,acide decanoique,334-48-5,Herbicide - Antimousse,Autre,,0.01188
2017,35000,Non,2140166,acide octanoique,124-07-2,Herbicide - Antimousse,Autre,,0.01782
2017,35000,Non,2140167,acide decanoique,334-48-5,Herbicide - Antimousse,Autre,,0.01782
2017,35000,Non,2140167,acide octanoique,124-07-2,Herbicide - Antimousse,Autre,,0.02673
2017,35000,Non,2140257,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,N Organique,,0.08
2017,35000,Non,2140257,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,1.20
2017,35000,Non,2140257,mesosulfuron-methyl,208465-21-8,Herbicide,N Organique,,0.40
2017,35000,Non,2140258,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,N Organique,,0.0375
2017,35000,Non,2140258,mesosulfuron-methyl,208465-21-8,Herbicide,N Organique,,0.0375
2017,35000,Non,2140265,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,0.5
2017,35000,Non,2140265,folpel,133-07-3,Fongicide,"T, T+, CMR",,3.75
2017,35000,Non,2150098,azoxystrobine,131860-33-8,Fongicide,"T, T+, CMR",,7.07
2017,35000,Non,2150098,propiconazole,60207-90-1,Fongicide,N Organique,,6.12
2017,35000,Non,2150417,bacillus thuringiensis ssp kurstaki,68038-71-1,Insecticide,Autre,,0.0378
2017,35000,Non,2150484,clopyralid,1702-17-6,Herbicide,Autre,,0.3
2017,35000,Non,2150484,florasulame,145701-23-1,Herbicide,N Organique,,0.025
2017,35000,Non,2160814,diflufenicanil,83164-33-4,Herbicide,N Organique,,1
2017,35000,Non,2160931,bixafen,581809-46-3,Fongicide,N Organique,,1.235
2017,35000,Non,2160931,fluopyram,658066-35-4,Fongicide,N Organique,,1.235
2017,35000,Non,2160931,prothioconazole,178928-70-6,Fongicide,"T, T+, CMR",,2.47
2017,35000,Non,2170158,dimethenamide-p (dmta-p),163515-14-8,Herbicide,N Organique,,3.33
2017,35000,Non,2170158,quinmerac,90717-03-6,Herbicide,N Organique,,1.67
2017,35000,Non,7700078,diquat,85-00-7,Herbicide,"T, T+, CMR",,10
2017,35000,Non,7700706,"2,4-d",94-75-7,Herbicide,N Organique,,0.28
2017,35000,Non,7700706,dicamba,1918-00-9,Herbicide,N Organique,,0.04
2017,35000,Non,8100283,linuron,330-55-2,Herbicide,"T, T+, CMR",,2.25
2017,35000,Non,8100291,metazachlore,67129-08-2,Herbicide,"T, T+, CMR",,5
2017,35000,Non,8300243,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,2.5
2017,35000,Non,8400096,dicamba,1918-00-9,Herbicide,N Organique,,1.92
2017,35000,Non,8600243,aclonifen,74070-46-5,Herbicide,"T, T+, CMR",,24
2017,35000,Non,8600349,huile vegetale,,SA non phyto - Divers,Autre,,0.06
2017,35000,Non,8600349,resines (colophane),8050-09-7,SA non phyto - Divers,Autre,,0.16
2017,35000,Non,8700462,prosulfocarbe,52888-80-9,Herbicide,N Organique,,48
2017,35000,Non,8800199,propaquizafop,111479-05-1,Herbicide,N Organique,,0.5
2017,35000,Non,8800488,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,2.5
2017,35000,Non,8800504,butoxyde de piperonyle,51-03-6,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,2.925
2017,35000,Non,8800504,deltamethrine,52918-63-5,Insecticide,"T, T+, CMR",,0.325
2017,35000,Non,8800941,metaldehyde,108-62-3,Molluscicide,Autre,,1.056
2017,35000,Non,8900564,tau-fluvalinate,102851-06-9,Insecticide,N Organique,,0.24
2017,35000,Non,9000184,"2,4-mcpa",94-74-6,Herbicide,N Organique,,10
2017,35000,Non,9000184,clopyralid (sous forme de sel de monoethanolamine),57754-85-5,Herbicide,Autre,,1.0
2017,35000,Non,9000184,fluroxypyr,69377-81-7,Herbicide,N Organique,,2.0
2017,35000,Non,9000490,cycloxydime,101205-02-1,Herbicide,"T, T+, CMR",,5.15
2017,35000,Non,9000691,butoxyde de piperonyle,51-03-6,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,16
2017,35000,Non,9000691,pyrethrines,8003-34-7,Insecticide,N Organique,,2
2017,35000,Non,9100046,trinexapac-ethyl,95266-40-3,Régulateur de croissance,N Organique,,0.25
2017,35000,Non,9100156,diflubenzuron,35367-38-5,Insecticide,N Organique,,30
2017,35000,Non,9100231,metaldehyde,108-62-3,Molluscicide,Autre,,0.025
2017,35000,Non,9100296,"2,4-d",94-75-7,Herbicide,N Organique,,6
2017,35000,Non,9100418,nicosulfuron,111991-09-4,Herbicide,N Organique,,2.4
2017,35000,Non,9200392,"2,4-mcpa",94-74-6,Herbicide,N Organique,,0.4
2017,35000,Non,9200392,clopyralid (sous forme de sel de monoethanolamine),57754-85-5,Herbicide,Autre,,0.04
2017,35000,Non,9200392,fluroxypyr,69377-81-7,Herbicide,N Organique,,0.08
2017,35000,Non,9200461,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,1.725
2017,35000,Non,9200461,mepiquat-chlorure,24307-26-4,Régulateur de croissance,N Organique,,0.575
2017,35000,Non,9300189,fluroxypyr,69377-81-7,Herbicide,N Organique,,0.124
2017,35000,Non,9300189,triclopyr,55335-06-3,Herbicide,N Organique,,0.372
2017,35000,Non,9300309,zetacypermethrine,52315-07-8,Insecticide,"T, T+, CMR",,0.1
2017,35000,Non,9400109,"2,4-d",94-75-7,Herbicide,N Organique,,1.575
2017,35000,Non,9400109,dicamba,1918-00-9,Herbicide,N Organique,,0.225
2017,35000,Non,9400134,diflufenicanil,83164-33-4,Herbicide,N Organique,,0.5
2017,35000,Non,9400134,flurtamone,96525-23-4,Herbicide,N Organique,,1.25
2017,35000,Non,9400367,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,7.5
2017,35000,Non,9400367,cyproconazole,94361-06-5,Fongicide,"T, T+, CMR",,0.8
2017,35000,Non,9400389,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,1.875
2017,35000,Non,9400389,pyrimethanil,53112-28-0,Fongicide,N Organique,,0.75
2017,35000,Non,9500135,metaldehyde,108-62-3,Molluscicide,Autre,,2
2017,35000,Non,9500302,cuivre du sulfate de cuivre,8011-63-0,Fongicide,N minéral,,0.09
2017,35000,Non,9500323,phosphure d'aluminium,20859-73-8,Insecticide,"T, T+, CMR",,11.2
2017,35000,Non,9500568,cyprodinil,121552-61-2,Fongicide,N Organique,,30.375
2017,35000,Non,9500568,fludioxonil,131341-86-1,Fongicide,N Organique,,20.25
2017,35000,Non,9500581,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,4.5
2017,35000,Non,9500581,ethephon,16672-87-0,Régulateur de croissance,"T, T+, CMR",,2.25
2017,35000,Non,9500628,bentazone,25057-89-0,Herbicide,N Organique,,18.27
2017,35000,Non,9500649,folpel,133-07-3,Fongicide,"T, T+, CMR",,0.25
2017,35000,Non,9500649,fosetyl-aluminium,39148-24-8,Fongicide,Autre,,0.5
2017,35000,Non,9600093,azoxystrobine,131860-33-8,Fongicide,"T, T+, CMR",,1.25
2017,35000,Non,9600550,diflufenicanil,83164-33-4,Herbicide,N Organique,,0.4
2017,35000,Non,9600550,glyphosate,1071-83-6,Herbicide,N Organique,,2.5
2017,35000,Non,9700116,chlorothalonil,1897-45-6,Fongicide,"T, T+, CMR",,5
2017,35000,Non,9700332,azoxystrobine,131860-33-8,Fongicide,"T, T+, CMR",,7.5
2017,35000,Non,9800076,virus de la granulose,,Insecticide,Autre,,
2017,35000,Non,9800085,cycloxydime,101205-02-1,Herbicide,"T, T+, CMR",,2
2017,35000,Non,9800294,glyphosate,1071-83-6,Herbicide,N Organique,,7.2
2017,35000,Non,9800344,fludioxonil,131341-86-1,Fongicide,N Organique,,0.007
2017,35000,Non,9800344,metalaxyl-m,70630-17-0,Fongicide,Autre,,0.002716
2017,35000,Non,9800453,cyproconazole,94361-06-5,Fongicide,"T, T+, CMR",,0.4
2017,35000,Non,9800453,prochloraze,67747-09-5,Fongicide,N Organique,,1.5
2017,35000,Non,9900115,clethodime,99129-21-2,Herbicide,N Organique,,4.8
2017,35000,Non,9900189,coniothyrium minitans souche con/m/91-08,,Fongicide,Autre,,6
2017,35000,Non,9900206,picoxystrobine,117428-22-5,Fongicide,N Organique,,1.25
2017,35000,Non,9900262,flazasulfuron,104040-78-0,Herbicide,N Organique,,0.1
2017,35131,Non,1030003,polymere carboxyl sulfone cationique,8061-53-8,SA non phyto - Divers,Autre,,0.01968
2017,35131,Non,2000001,glyphosate,1071-83-6,Herbicide,N Organique,,0.648
2017,35131,Non,2000125,cuivre du sulfate de cuivre,8011-63-0,Fongicide,N minéral,,0.08
2017,35131,Non,2000201,silthiofam,175217-20-6,Fongicide,N Organique,,0.3
2017,35131,Non,2000299,clomazone,81777-89-1,Herbicide,N Organique,,2.16
2017,35131,Non,2000380,clethodime,99129-21-2,Herbicide,N Organique,,0.24
2017,35131,Non,2000510,fer sous forme de sulfate de fer,7720-78-7,Herbicide - Antimousse,Autre,,5.608
2017,35131,Non,2010025,desmediphame,13684-56-5,Herbicide,N Organique,,0.250
2017,35131,Non,2010025,ethofumesate,26225-79-6,Herbicide,N Organique,,1.510
2017,35131,Non,2010025,phenmediphame,13684-63-4,Herbicide,N Organique,,0.750
2017,35131,Non,2010030,mepiquat-chlorure,24307-26-4,Régulateur de croissance,N Organique,,15
2017,35131,Non,2010030,prohexadione-calcium,127277-53-6,Régulateur de croissance,N Organique,,2.5
2017,35131,Non,2010035,"2,4-mcpa",94-74-6,Herbicide,N Organique,,0.08
2017,35131,Non,2010035,dichlorprop-p,15165-67-0,Herbicide,Autre,,0.04
2017,35131,Non,2010035,mecoprop-p (mcpp-p),16484-77-8,Herbicide,N Organique,,0.04
2017,35131,Non,2020003,phosphate ferrique,10045-86-0,Molluscicide,Autre,,0.114048
2017,35131,Non,2020474,metazachlore,67129-08-2,Herbicide,"T, T+, CMR",,15
2017,35131,Non,2030125,deltamethrine,52918-63-5,Insecticide,"T, T+, CMR",,0.00120
2017,35131,Non,2030175,bacillus thuringiensis ssp kurstaki souche sa-11,68038-71-1,Insecticide,Autre,,
2017,35131,Non,2030323,fludioxonil,131341-86-1,Fongicide,N Organique,,0.5825
2017,35131,Non,2030466,soufre triture ventile,7704-34-9,Fongicide,Autre,,0.39
2017,35131,Non,2040199,metamitrone,41394-05-2,Herbicide,N Organique,,3.5
2017,35131,Non,2050146,diflufenicanil,83164-33-4,Herbicide,N Organique,,0.095
2017,35131,Non,2050146,glyphosate,1071-83-6,Herbicide,N Organique,,0.59375
2017,35131,Non,2060026,flazasulfuron,104040-78-0,Herbicide,N Organique,,0.0125
2017,35131,Non,2060063,picolinafen,137641-05-5,Herbicide,N Organique,,2.25
2017,35131,Non,2060118,fluoxastrobine,361377-29-9,Fongicide,"T, T+, CMR",,0.25
2017,35131,Non,2060118,prothioconazole,178928-70-6,Fongicide,"T, T+, CMR",,0.5
2017,35131,Non,2080018,acetamipride,135410-20-7,Insecticide,N Organique,,0.002
2017,35131,Non,2080026,nicosulfuron,111991-09-4,Herbicide,N Organique,,3.6
2017,35131,Non,2080112,thirame,137-26-8,Fongicide,N Organique,,3.8352
2017,35131,Non,2080117,prosulfuron,94125-34-5,Herbicide,N Organique,,0.1125
2017,35131,Non,2080124,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,0.048
2017,35131,Non,2080125,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,0.02
2017,35131,Non,2080145,diflufenicanil,83164-33-4,Herbicide,N Organique,,4
2017,35131,Non,2080145,flufenacet,142459-58-3,Herbicide,N Organique,,8
2017,35131,Non,2090028,metamitrone,41394-05-2,Herbicide,N Organique,,3.5
2017,35131,Non,2090037,dicamba,1918-00-9,Herbicide,N Organique,,6.9
2017,35131,Non,2090037,prosulfuron,94125-34-5,Herbicide,N Organique,,0.69
2017,35131,Non,2090069,bromoxynil,1689-84-5,Herbicide,"T, T+, CMR",,9.40
2017,35131,Non,2090092,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,1.125
2017,35131,Non,2090092,metconazole,125116-23-6,Fongicide,"T, T+, CMR",,0.825
2017,35131,Non,2090153,dicamba,1918-00-9,Herbicide,N Organique,,1.68
2017,35131,Non,2090153,tritosulfuron,142469-14-5,Herbicide,N Organique,,0.35
2017,35131,Non,2090160,glyphosate,1071-83-6,Herbicide,N Organique,,7.2
2017,35131,Non,2090164,glyphosate,1071-83-6,Herbicide,N Organique,,6.48
2017,35131,Non,2090199,huile de colza,8002-13-9,Insecticide,Autre,,0.784035
2017,35131,Non,2090199,pyrethrines,8003-34-7,Insecticide,N Organique,,0.004361
2017,35131,Non,2090200,huile de colza,8002-13-9,Insecticide,Autre,,0.004125
2017,35131,Non,2090200,pyrethrines,8003-34-7,Insecticide,N Organique,,0.000090
2017,35131,Non,2100009,thifensulfuron-methyle,79277-27-3,Herbicide,N Organique,,0.05994
2017,35131,Non,2100009,tribenuron-methyle,101200-48-0,Herbicide,N Organique,,0.03006
2017,35131,Non,2100052,cyprodinil,121552-61-2,Fongicide,N Organique,,3
2017,35131,Non,2100057,prothioconazole,178928-70-6,Fongicide,"T, T+, CMR",,3.5
2017,35131,Non,2100057,trifloxystrobine,141517-21-7,Fongicide,N Organique,,1.76
2017,35131,Non,2100083,"2,4-d",94-75-7,Herbicide,N Organique,,0.1575
2017,35131,Non,2100083,"2,4-mcpa",94-74-6,Herbicide,N Organique,,0.1575
2017,35131,Non,2100083,dicamba,1918-00-9,Herbicide,N Organique,,0.045
2017,35131,Non,2100083,mecoprop-p (mcpp-p),16484-77-8,Herbicide,N Organique,,0.0945
2017,35131,Non,2100111,mesotrione,104206-82-8,Herbicide,N Organique,,0.375
2017,35131,Non,2100111,nicosulfuron,111991-09-4,Herbicide,N Organique,,0.15
