annee,code_postal_acheteur,achat_etranger,amm,substance,cas,fonction,classification,classification_mention,quantite_substance
2014,35230,Non,2000301,isoxadifen-ethyl,163520-33-0,Autre usage – Coformulant / Phytoprotecteur / Synergiste,N Organique,,2.250
2014,35230,Non,2000332,pyraclostrobine,175013-18-0,Fongicide,"T, T+, CMR",,28.6
2014,35230,Non,2000380,clethodime,99129-21-2,Herbicide,N Organique,,2.04
2014,35230,Non,2000478,acide acetique,64-19-7,Herbicide,Autre,,1.944
2014,35230,Non,2000478,acide peracetique,79-21-0,SA non phyto - Désinfectant - Biocide,Autre,,0.586
2014,35230,Non,2000478,peroxyde d'hydrogene,7722-84-1,SA non phyto - Désinfectant - Biocide,Autre,,1.575
2014,35230,Non,2000500,glyphosate,1071-83-6,Herbicide,N Organique,,0.1232
2014,35230,Non,2000502,chlorpyriphos-methyl,5598-13-0,Insecticide,N Organique,,0.450
2014,35230,Non,2000536,1-dodecanol,112-53-8,Insecticide - Médiateur chimique,N Organique,,0.2907
2014,35230,Non,2000536,1-tetradecanol,112-72-1,Insecticide - Médiateur chimique,N Organique,,0.06745
2014,35230,Non,2000536,"e8,e10-dodecadiene-1-ol",33956-49-9,Insecticide - Médiateur chimique,N Organique,,0.4978
2014,35230,Non,2010019,quizalofop-p-ethyl,100646-51-3,Herbicide,N Organique,,0.75
2014,35230,Non,2010023,deltamethrine,52918-63-5,Insecticide,"T, T+, CMR",,0.180
2014,35230,Non,2010030,mepiquat-chlorure,24307-26-4,Régulateur de croissance,N Organique,,48
2014,35230,Non,2010030,prohexadione-calcium,127277-53-6,Régulateur de croissance,Autre,,8
2014,35230,Non,2010035,"2,4-mcpa",94-74-6,Herbicide,N Organique,,6.24
2014,35230,Non,2010035,dichlorprop-p,15165-67-0,Herbicide,Autre,,3.12
2014,35230,Non,2010035,mecoprop-p (mcpp-p),16484-77-8,Herbicide,N Organique,,3.12
2014,35230,Non,2010130,cuivre de l'oxyde cuivreux,1317-39-1,Fongicide,N minéral,,15
2014,35230,Non,2010132,pymetrozine,123312-89-0,Insecticide,N Organique,,2.5
2014,35230,Non,2010139,"2,4-d",94-75-7,Herbicide,N Organique,,5.6
2014,35230,Non,2010192,acide acetique,64-19-7,Herbicide,Autre,,69.984
2014,35230,Non,2010192,acide peracetique,79-21-0,SA non phyto - Désinfectant - Biocide,Autre,,21.096
2014,35230,Non,2010192,peroxyde d'hydrogene,7722-84-1,SA non phyto - Désinfectant - Biocide,Autre,,56.7
2014,35230,Non,2010239,florasulame,145701-23-1,Herbicide,N Organique,,0.025
2014,35230,Non,2010239,fluroxypyr,69377-81-7,Herbicide,N Organique,,2.5
2014,35230,Non,2010240,florasulame,145701-23-1,Herbicide,N Organique,,0.025
2014,35230,Non,2010240,fluroxypyr,69377-81-7,Herbicide,N Organique,,1
2014,35230,Non,2010280,metconazole,125116-23-6,Fongicide,N Organique,,2.25
2014,35230,Non,2010284,isoxaben,82558-50-7,Herbicide,N Organique,,0.09375
2014,35230,Non,2010289,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,6.9
2014,35230,Non,2010289,ethephon,16672-87-0,Régulateur de croissance,N Organique,,4.65
2014,35230,Non,2010289,mepiquat-chlorure,24307-26-4,Régulateur de croissance,N Organique,,2.25
2014,35230,Non,2010310,dicamba,1918-00-9,Herbicide,N Organique,,0.96
2014,35230,Non,2010319,"2,4-mcpa",94-74-6,Herbicide,N Organique,,0.5670
2014,35230,Non,2010319,dichlorprop-p,15165-67-0,Herbicide,Autre,,0.5670
2014,35230,Non,2010319,glyphosate,1071-83-6,Herbicide,N Organique,,0.756
2014,35230,Non,2010321,glyphosate,1071-83-6,Herbicide,N Organique,,0.0720
2014,35230,Non,2010326,metconazole,125116-23-6,Fongicide,N Organique,,4.05
2014,35230,Non,2010332,myclobutanil,88671-89-0,Fongicide,N Organique,,0.24
2014,35230,Non,2010351,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,N Organique,,0.09
2014,35230,Non,2010351,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.27
2014,35230,Non,2010351,mesosulfuron-methyl,208465-21-8,Herbicide,N Organique,,0.09
2014,35230,Non,2010410,soufre pour pulverisation (micronise),7704-34-9,Fongicide,Autre,,1.2
2014,35230,Non,2010419,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,N Organique,,0.1224
2014,35230,Non,2010419,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,1.836
2014,35230,Non,2010419,mesosulfuron-methyl,208465-21-8,Herbicide,N Organique,,0.612
2014,35230,Non,2010425,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,0.62
2014,35230,Non,2010427,quizalofop-p-ethyl,100646-51-3,Herbicide,N Organique,,1.8
2014,35230,Non,2010439,"2,4-d",94-75-7,Herbicide,N Organique,,0.03922
2014,35230,Non,2010439,"2,4-mcpa",94-74-6,Herbicide,N Organique,,0.07738
2014,35230,Non,2010493,glyphosate,1071-83-6,Herbicide,N Organique,,9.36
2014,35230,Non,2010499,prochloraze,67747-09-5,Fongicide,N Organique,,2.25
2014,35230,Non,2010509,cuivre du sulfate de cuivre,8011-63-0,Fongicide,N minéral,,0.24
2014,35230,Non,2010512,pyrimethanil,53112-28-0,Fongicide,N Organique,,0.048
2014,35230,Non,2010513,bacillus thuringiensis serotype 3a 3b,68038-71-1,Insecticide,Autre,,
2014,35230,Non,2010530,myclobutanil,88671-89-0,Fongicide,N Organique,,0.04275
2014,35230,Non,2010537,carfentrazone ethyl,128639-02-1,Herbicide,N Organique,,0.32
2014,35230,Non,2010612,glyphosate,1071-83-6,Herbicide,N Organique,,43.2
2014,35230,Non,2010632,prohexadione-calcium,127277-53-6,Régulateur de croissance,Autre,,1.4
2014,35230,Non,2020003,phosphate ferrique,10045-86-0,Molluscicide,Autre,,0.65241
2014,35230,Non,2020020,cycloxydime,101205-02-1,Herbicide,N Organique,,0.029
2014,35230,Non,2020049,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,N Organique,,0.216
2014,35230,Non,2020049,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,3.24
2014,35230,Non,2020049,mesosulfuron-methyl,208465-21-8,Herbicide,N Organique,,1.08
2014,35230,Non,2020065,metribuzine,21087-64-9,Herbicide,N Organique,,0.098
2014,35230,Non,2020069,tau-fluvalinate,102851-06-9,Insecticide,N Organique,,0.72
2014,35230,Non,2020099,trifloxystrobine,141517-21-7,Fongicide,N Organique,,16.6
2014,35230,Non,2020224,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,N Organique,,2.5584
2014,35230,Non,2020224,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,7.6752
2014,35230,Non,2020224,mesosulfuron-methyl,208465-21-8,Herbicide,N Organique,,2.5584
2014,35230,Non,2020241,bacillus thuringiensis sérotype h 7,68038-71-1,Insecticide,Autre,,
2014,35230,Non,2020344,methiocarbe,2032-65-7,Molluscicide,"T, T+, CMR",,8.4
2014,35230,Non,2020445,bifenox,42576-02-3,Herbicide,N Organique,,3.6
2014,35230,Non,2020445,ioxynil,1689-83-4,Herbicide,"T, T+, CMR",,1.104
2014,35230,Non,2020445,mecoprop-p (mcpp-p),16484-77-8,Herbicide,N Organique,,3.12
2014,35230,Non,2020474,metazachlore,67129-08-2,Herbicide,N Organique,,130.7
2014,35230,Non,2030019,chlorure d'alkyl dimethyl benzyl ammonium,68424-85-1,SA non phyto - Désinfectant - Biocide,Autre,,4.992
2014,35230,Non,2030019,chlorure de didecyl dimethyl ammonium,7173-51-5,SA non phyto - Désinfectant - Biocide,Autre,,1.248
2014,35230,Non,2030019,glutaraldehyde,111-30-8,SA non phyto - Désinfectant - Biocide,Autre,,9.36
2014,35230,Non,2030050,glyphosate,1071-83-6,Herbicide,N Organique,,0.54
2014,35230,Non,2030125,deltamethrine,52918-63-5,Insecticide,"T, T+, CMR",,0.21765
2014,35230,Non,2030273,lambda-cyhalothrine,91465-08-6,Insecticide,"T, T+, CMR",,0.00665
2014,35230,Non,2030273,pyrimicarbe,23103-98-2,Insecticide,"T, T+, CMR",,0.133
2014,35230,Non,2030292,oxyfluorfene,42874-03-3,Herbicide,N Organique,,0.1
2014,35230,Non,2030292,propyzamide,23950-58-5,Herbicide,N Organique,,0.28
2014,35230,Non,2030323,fludioxonil,131341-86-1,Fongicide,N Organique,,1.16375
2014,35230,Non,2030332,"2,4-d",94-75-7,Herbicide,N Organique,,31.3152
2014,35230,Non,2030332,dichlorprop-p,15165-67-0,Herbicide,Autre,,15.6576
2014,35230,Non,2030342,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,92
2014,35230,Non,2030342,chlorure de choline,67-48-1,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,64
2014,35230,Non,2040146,tefluthrine,79538-32-2,Insecticide,"T, T+, CMR",,0.662
2014,35230,Non,2040195,myclobutanil,88671-89-0,Fongicide,N Organique,,0.945
2014,35230,Non,2040310,prochloraze,67747-09-5,Fongicide,N Organique,,4.0065
2014,35230,Non,2040310,tebuconazole,107534-96-3,Fongicide,N Organique,,1.9875
2014,35230,Non,2040338,dicamba,1918-00-9,Herbicide,N Organique,,1.44
2014,35230,Non,2050046,flonicamide,158062-67-0,Insecticide,Autre,,5.5
2014,35230,Non,2050050,diflufenicanil,83164-33-4,Herbicide,N Organique,,0.116
2014,35230,Non,2050050,glyphosate,1071-83-6,Herbicide,N Organique,,0.725
2014,35230,Non,2050075,boscalid,188425-85-6,Fongicide,N Organique,,13.50
2014,35230,Non,2050145,diflufenicanil,83164-33-4,Herbicide,N Organique,,1.92
2014,35230,Non,2050145,glyphosate,1071-83-6,Herbicide,N Organique,,12
2014,35230,Non,2060045,huile vegetale,,SA non phyto - Divers,Autre,,9.415
2014,35230,Non,2060045,resines (colophane),8050-09-7,SA non phyto - Divers,Autre,,91.46
2014,35230,Non,2060050,metrafenone,220899-03-6,Fongicide,N Organique,,12.5
2014,35230,Non,2060064,virus de la granulose,,Insecticide,Autre,,1
2014,35230,Non,2060084,boscalid,188425-85-6,Fongicide,N Organique,,18.69
2014,35230,Non,2060084,pyraclostrobine,175013-18-0,Fongicide,"T, T+, CMR",,4.69
2014,35230,Non,2060088,benoxacor,98730-04-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,8.9
2014,35230,Non,2060088,mesotrione,104206-82-8,Herbicide,N Organique,,17.8
2014,35230,Non,2060088,s-metolachlore,87392-12-9,Herbicide,N Organique,,178
2014,35230,Non,2060091,diflufenicanil,83164-33-4,Herbicide,N Organique,,6.250
2014,35230,Non,2060091,isoproturon,34123-59-6,Herbicide,"T, T+, CMR",,50
2014,35230,Non,2060098,spinosad,168316-95-8,Insecticide,N Organique,,4.80
2014,35230,Non,2060113,bifenazate,149877-41-8,Insecticide - Acaricide,N Organique,,2.04
2014,35230,Non,2060114,cyproconazole,94361-06-5,Fongicide,N Organique,,20.864
2014,35230,Non,2060114,propiconazole,60207-90-1,Fongicide,N Organique,,32.6
2014,35230,Non,2060116,prothioconazole,178928-70-6,Fongicide,N Organique,,3.75
2014,35230,Non,2060120,boscalid,188425-85-6,Fongicide,N Organique,,18.64
2014,35230,Non,2060120,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,5.36
2014,35230,Non,2060127,prothioconazole,178928-70-6,Fongicide,N Organique,,1.139
2014,35230,Non,2060129,oxyfluorfene,42874-03-3,Herbicide,N Organique,,11.25
2014,35230,Non,2060129,pendimethaline,40487-42-1,Herbicide,N Organique,,57.5
2014,35230,Non,2060131,"2,4-d",94-75-7,Herbicide,N Organique,,6.1659
2014,35230,Non,2060131,triclopyr,55335-06-3,Herbicide,N Organique,,6.86868
2014,35230,Non,2060133,thiaclopride,111988-49-9,Insecticide,N Organique,,7.68
2014,35230,Non,2060134,captane,133-06-2,Fongicide,"T, T+, CMR",,200
2014,35230,Non,2060175,metaldehyde,108-62-3,Molluscicide,Autre,,14.85
2014,35230,Non,2060194,tefluthrine,79538-32-2,Insecticide,"T, T+, CMR",,2.16
2014,35230,Non,2070092,glyphosate,1071-83-6,Herbicide,N Organique,,14.4612
2014,35230,Non,2070107,fosetyl,15845-66-6,Fongicide,Autre,,23.87
2014,35230,Non,2070107,propamocarbe,24579-73-5,Fongicide,Autre,,40.81
2014,35230,Non,2070221,metazachlore,67129-08-2,Herbicide,N Organique,,16
2014,35230,Non,2070221,quinmerac,90717-03-6,Herbicide,N Organique,,4
2014,35230,Non,2080010,huile minerale paraffinique,8042-47-5,Insecticide - Acaricide,Autre,,48
2014,35230,Non,2080026,nicosulfuron,111991-09-4,Herbicide,N Organique,,19.92
2014,35230,Non,2080038,pyrethrines,8003-34-7,Insecticide,N Organique,,0.372
2014,35230,Non,2080053,diflufenicanil,83164-33-4,Herbicide,N Organique,,0.00145
2014,35230,Non,2080053,glyphosate,1071-83-6,Herbicide,N Organique,,0.024
2014,35230,Non,2080053,oxadiazon,19666-30-9,Herbicide,N Organique,,0.024
2014,35230,Non,2080054,acetamipride,135410-20-7,Insecticide,N Organique,,0.000090
2014,35230,Non,2080060,pyriproxyfene,95737-68-1,Insecticide,N Organique,,0.1
2014,35230,Non,2080070,boscalid,188425-85-6,Fongicide,N Organique,,1.26
2014,35230,Non,2080070,pyraclostrobine,175013-18-0,Fongicide,"T, T+, CMR",,0.64
2014,35230,Non,2080084,dithianon,3347-22-6,Fongicide,"T, T+, CMR",,18.2
2014,35230,Non,2080088,nicosulfuron,111991-09-4,Herbicide,N Organique,,2.48
2014,35230,Non,2080089,thiaclopride,111988-49-9,Insecticide,N Organique,,0.00405
2014,35230,Non,2080090,thiaclopride,111988-49-9,Insecticide,N Organique,,0.19215
2014,35230,Non,2080094,florasulame,145701-23-1,Herbicide,N Organique,,0.348
2014,35230,Non,2080094,isoxaben,82558-50-7,Herbicide,N Organique,,5.307
2014,35230,Non,2080098,mandipropamide,374726-62-2,Fongicide,N Organique,,0.0075
2014,35230,Non,2080101,acetamipride,135410-20-7,Insecticide,N Organique,,2.8
2014,35230,Non,2080103,thiophanate-methyl,23564-05-8,Fongicide,N Organique,,20
2014,35230,Non,2080107,bromoxynil octanoate,1689-99-2,Herbicide,"T, T+, CMR",,8.645
2014,35230,Non,2080107,diflufenicanil,83164-33-4,Herbicide,N Organique,,1.9
2014,35230,Non,2080107,ioxynil octanoate,3861-47-0,Herbicide,"T, T+, CMR",,4.7785
2014,35230,Non,2080112,thirame,137-26-8,Fongicide,N Organique,,46.3920
2014,35230,Non,2080117,prosulfuron,94125-34-5,Herbicide,N Organique,,11.0175
2014,35230,Non,2080129,meptyldinocap,131-72-6,Fongicide,N Organique,,0.7
2014,35230,Non,2080132,propiconazole,60207-90-1,Fongicide,N Organique,,0.000298
2014,35230,Non,2080133,glyphosate,1071-83-6,Herbicide,N Organique,,0.147
2014,35230,Non,2080145,diflufenicanil,83164-33-4,Herbicide,N Organique,,26.1
2014,35230,Non,2080145,flufenacet,142459-58-3,Herbicide,N Organique,,52.2
2014,35230,Non,2090005,iprodione,36734-19-7,Fongicide,N Organique,,3
2014,35230,Non,2090008,thirame,137-26-8,Fongicide,N Organique,,1.18326
2014,35230,Non,2090016,imazamox,114311-32-9,Herbicide,N Organique,,0.501
2014,35230,Non,2090016,pendimethaline,40487-42-1,Herbicide,N Organique,,7.5
2014,35230,Non,2090018,bromoxynil octanoate,1689-99-2,Herbicide,"T, T+, CMR",,10.854
2014,35230,Non,2090018,diflufenicanil,83164-33-4,Herbicide,N Organique,,2.412
2014,35230,Non,2090018,ioxynil octanoate,3861-47-0,Herbicide,"T, T+, CMR",,6.0570
2014,35230,Non,2090019,6-benzyladenine,1214-39-7,Régulateur de croissance,N Organique,,0.6
2014,35230,Non,2090024,sulcotrione,99105-77-8,Herbicide,N Organique,,15.9
2014,35230,Non,2090032,"2,4-d",94-75-7,Herbicide,N Organique,,0.0084
2014,35230,Non,2090032,"2,4-mcpa",94-74-6,Herbicide,N Organique,,0.0084
2014,35230,Non,2090032,dicamba,1918-00-9,Herbicide,N Organique,,0.0024
2014,35230,Non,2090032,mecoprop (mcpp),7085-19-0,Herbicide,N Organique,,0.00504
2014,35230,Non,2090036,glyphosate,1071-83-6,Herbicide,N Organique,,0.294
2014,35230,Non,2090037,dicamba,1918-00-9,Herbicide,N Organique,,26.5
2014,35230,Non,2090037,prosulfuron,94125-34-5,Herbicide,N Organique,,2.65
2014,35230,Non,2090038,beflubutamide,113614-08-7,Herbicide,N Organique,,14.025
2014,35230,Non,2090038,isoproturon,34123-59-6,Herbicide,"T, T+, CMR",,82.5
2014,35230,Non,2090041,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.9975
2014,35230,Non,2090041,pyroxsulame,422556-08-9,Herbicide,N Organique,,0.9975
2014,35230,Non,2090042,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.747885
2014,35230,Non,2090042,florasulame,145701-23-1,Herbicide,N Organique,,0.24966
2014,35230,Non,2090042,pyroxsulame,422556-08-9,Herbicide,N Organique,,0.747885
2014,35230,Non,2090050,cypermethrine,52315-07-8,Insecticide,N Organique,,0.864
2014,35230,Non,2090054,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,4.26855
2014,35230,Non,2090054,tribenuron-methyle,101200-48-0,Herbicide,N Organique,,4.26855
2014,35230,Non,2090055,6-benzyladenine,1214-39-7,Régulateur de croissance,N Organique,,1.2
2014,35230,Non,2090057,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,0.01665
2014,35230,Non,2090057,tribenuron-methyle,101200-48-0,Herbicide,N Organique,,0.0333
2014,35230,Non,2090060,deltamethrine,52918-63-5,Insecticide,"T, T+, CMR",,0.4
2014,35230,Non,2090060,thiaclopride,111988-49-9,Insecticide,N Organique,,4
2014,35230,Non,2090068,mepiquat-chlorure,24307-26-4,Régulateur de croissance,N Organique,,4.2
2014,35230,Non,2090068,metconazole,125116-23-6,Fongicide,N Organique,,0.6
2014,35230,Non,2090069,bromoxynil,1689-84-5,Herbicide,"T, T+, CMR",,2.35
2014,35230,Non,2090080,sulcotrione,99105-77-8,Herbicide,N Organique,,9
2014,35230,Non,2090090,thiamethoxam,153719-23-4,Insecticide,N Organique,,0.10
2014,35230,Non,2090091,thiamethoxam,153719-23-4,Insecticide,N Organique,,0.75
2014,35230,Non,2090092,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,14.625
2014,35230,Non,2090092,metconazole,125116-23-6,Fongicide,N Organique,,10.725
2014,35230,Non,2090094,thiophanate-methyl,23564-05-8,Fongicide,N Organique,,38.72
2014,35230,Non,2090096,pethoxamide,106700-29-2,Herbicide,N Organique,,21.6
2014,35230,Non,2090101,nicosulfuron,111991-09-4,Herbicide,N Organique,,0.6
2014,35230,Non,2090111,cypermethrine,52315-07-8,Insecticide,N Organique,,0.075
2014,35230,Non,2090113,dimethenamide-p (dmta-p),163515-14-8,Herbicide,N Organique,,14.875
2014,35230,Non,2090113,pendimethaline,40487-42-1,Herbicide,N Organique,,17.5
2014,35230,Non,2090115,glyphosate,1071-83-6,Herbicide,N Organique,,165.6
2014,35230,Non,2090127,huile essentielle d'orange douce,8028-48-6,Régulateur de croissance,N Organique,,0.6
2014,35230,Non,2090152,"2,4-mcpa",94-74-6,Herbicide,N Organique,,12.159801
2014,35230,Non,2090152,florasulame,145701-23-1,Herbicide,N Organique,,0.251343
2014,35230,Non,2090153,dicamba,1918-00-9,Herbicide,N Organique,,4.8
2014,35230,Non,2090153,tritosulfuron,142469-14-5,Herbicide,N Organique,,1.0
2014,35230,Non,2090159,tritosulfuron,142469-14-5,Herbicide,N Organique,,8.78934
2014,35230,Non,2090172,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,3.735
2014,35230,Non,2090172,metrafenone,220899-03-6,Fongicide,N Organique,,4.5
2014,35230,Non,2090173,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,4.0625
2014,35230,Non,2090173,fenpropimorphe,67564-91-4,Fongicide,N Organique,,13
2014,35230,Non,2090173,metrafenone,220899-03-6,Fongicide,N Organique,,4.875
2014,35230,Non,2090178,tebuconazole,107534-96-3,Fongicide,N Organique,,0.00075
2014,35230,Non,2090178,trifloxystrobine,141517-21-7,Fongicide,N Organique,,0.00075
2014,35230,Non,2090186,prosulfocarbe,52888-80-9,Herbicide,N Organique,,112
2014,35230,Non,2090199,huile de colza,8002-13-9,Insecticide,Autre,,3.46626
2014,35230,Non,2090199,pyrethrines,8003-34-7,Insecticide,N Organique,,0.019278
2014,35230,Non,2090200,huile de colza,8002-13-9,Insecticide,Autre,,0.177375
2014,35230,Non,2090200,pyrethrines,8003-34-7,Insecticide,N Organique,,0.00387
2014,35230,Non,2100001,glyphosate,1071-83-6,Herbicide,N Organique,,1.305
2014,35230,Non,2100001,pyraflufen-ethyl,129630-19-9,Herbicide,N Organique,,0.00855
2014,35230,Non,2100004,acetamipride,135410-20-7,Insecticide,N Organique,,0.0004
2014,35230,Non,2100004,triticonazole,131983-72-7,Fongicide,N Organique,,0.0012
2014,35230,Non,2100009,thifensulfuron-methyle,79277-27-3,Herbicide,N Organique,,1.27872
2014,35230,Non,2100009,tribenuron-methyle,101200-48-0,Herbicide,N Organique,,0.64128
2014,35230,Non,2100015,thifensulfuron-methyle,79277-27-3,Herbicide,N Organique,,2.59
2014,35230,Non,2100018,tebuconazole,107534-96-3,Fongicide,N Organique,,7.5
2014,35230,Non,2100025,spirodiclofen,148477-71-8,Insecticide - Acaricide,N Organique,,0.48
2014,35230,Non,2100026,cypermethrine,52315-07-8,Insecticide,N Organique,,6
2014,35230,Non,2100030,phosphate ferrique,10045-86-0,Molluscicide,Autre,,7.128
2014,35230,Non,2100037,boscalid,188425-85-6,Fongicide,N Organique,,8
2014,35230,Non,2100037,dimoxystrobine,149961-52-4,Fongicide,N Organique,,8
2014,35230,Non,2100040,epoxiconazole,133855-98-8,Fongicide,"T, T+, CMR",,2.5625
2014,35230,Non,2100040,pyraclostrobine,175013-18-0,Fongicide,"T, T+, CMR",,3.485
2014,35230,Non,2100056,prothioconazole,178928-70-6,Fongicide,N Organique,,15.2
2014,35230,Non,2100056,spiroxamine,118134-30-8,Fongicide,N Organique,,28.5
2014,35230,Non,2100057,prothioconazole,178928-70-6,Fongicide,N Organique,,24.500
2014,35230,Non,2100057,trifloxystrobine,141517-21-7,Fongicide,N Organique,,12.32
2014,35230,Non,2100058,captane,133-06-2,Fongicide,"T, T+, CMR",,7.2
2014,35230,Non,2100058,trifloxystrobine,141517-21-7,Fongicide,N Organique,,0.48
2014,35230,Non,2100064,clothianidine,210880-92-5,Insecticide,N Organique,,0.9
2014,35230,Non,2100067,daminozide,1596-84-5,Régulateur de croissance,Autre,,0.425
2014,35230,Non,2100069,metsulfuron-methyl,74223-64-6,Herbicide,N Organique,,0.035
2014,35230,Non,2100069,thifensulfuron-methyle,79277-27-3,Herbicide,N Organique,,0.34
2014,35230,Non,2100100,glyphosate,1071-83-6,Herbicide,N Organique,,62.28
2014,35230,Non,2100108,prothioconazole,178928-70-6,Fongicide,N Organique,,22.500
2014,35230,Non,2100108,tebuconazole,107534-96-3,Fongicide,N Organique,,22.500
2014,35230,Non,2100110,cyprodinil,121552-61-2,Fongicide,N Organique,,0.05075
2014,35230,Non,2100110,fludioxonil,131341-86-1,Fongicide,N Organique,,0.025375
2014,35230,Non,2100110,tebuconazole,107534-96-3,Fongicide,N Organique,,0.03045
2014,35230,Non,2100111,mesotrione,104206-82-8,Herbicide,N Organique,,6.525
2014,35230,Non,2100111,nicosulfuron,111991-09-4,Herbicide,N Organique,,2.61
2014,35230,Non,2100112,ethephon,16672-87-0,Régulateur de croissance,N Organique,,12
2014,35230,Non,2100121,chlorantraniliprole,500008-45-7,Insecticide,N Organique,,1.76
2014,35230,Non,2100122,chlorantraniliprole,500008-45-7,Insecticide,N Organique,,0.105
2014,35230,Non,2100138,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,1.7000
2014,35230,Non,2100138,pinoxaden,243973-20-8,Herbicide,N Organique,,6.80
2014,35230,Non,2100140,clodinafop-propargyl,105512-06-9,Herbicide,N Organique,,1.625
2014,35230,Non,2100140,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.40625
2014,35230,Non,2100140,pinoxaden,243973-20-8,Herbicide,N Organique,,1.625
2014,35230,Non,2100151,pyraclostrobine,175013-18-0,Fongicide,"T, T+, CMR",,5.4
2014,35230,Non,2100154,chlorpyriphos-ethyl,2921-88-2,Insecticide,"T, T+, CMR",,20
2014,35230,Non,2100154,cypermethrine,52315-07-8,Insecticide,N Organique,,2
2014,35230,Non,2100165,acetamipride,135410-20-7,Insecticide,N Organique,,0.012
2014,35230,Non,2100165,triticonazole,131983-72-7,Fongicide,N Organique,,0.036
2014,35230,Non,2100175,prothioconazole,178928-70-6,Fongicide,N Organique,,0.105
2014,35230,Non,2100185,clomazone,81777-89-1,Herbicide,N Organique,,0.333
2014,35230,Non,2100185,metazachlore,67129-08-2,Herbicide,N Organique,,2.5
2014,35230,Non,2100212,tebuconazole,107534-96-3,Fongicide,N Organique,,0.5
2014,35230,Non,2100212,trifloxystrobine,141517-21-7,Fongicide,N Organique,,0.25
2014,35230,Non,2100214,clomazone,81777-89-1,Herbicide,N Organique,,1.8
2014,35230,Non,2100234,diflufenicanil,83164-33-4,Herbicide,N Organique,,13.2
2014,35230,Non,2100234,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,N Organique,,0.8250
2014,35230,Non,2100234,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,2.970
2014,35230,Non,2100234,mesosulfuron-methyl,208465-21-8,Herbicide,N Organique,,0.990
2014,35230,Non,2100235,fenoxaprop-p-ethyl,71283-80-2,Herbicide,N Organique,,0.32
2014,35230,Non,2100235,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,N Organique,,0.04
2014,35230,Non,2100235,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.12
2014,35230,Non,2100244,napropamide,15299-99-7,Herbicide,N Organique,,20.25
2014,35230,Non,2110012,cyazofamide,120116-88-3,Fongicide,N Organique,,2.40
2014,35230,Non,2110013,bromoxynil,1689-84-5,Herbicide,"T, T+, CMR",,6.024
2014,35230,Non,2110018,difenoconazole,119446-68-3,Fongicide,N Organique,,0.0035
2014,35230,Non,2110018,fludioxonil,131341-86-1,Fongicide,N Organique,,0.0035
2014,35230,Non,2110059,bicarbonate de potassium,298-14-6,Fongicide,Autre,,17.00
2014,35230,Non,2110063,clopyralid,1702-17-6,Herbicide,Autre,,0.108
2014,35230,Non,2110073,indoxacarbe,173584-44-6,Insecticide,"T, T+, CMR",,0.15
2014,35230,Non,2110083,cuivre du sulfate de cuivre,7758-98-7,Fongicide,N minéral,,0.015938
2014,35230,Non,2110083,pyrethrines,8003-34-7,Insecticide,N Organique,,0.004688
2014,35230,Non,2110083,soufre,7704-34-9,Fongicide,Autre,,0.1125
2014,35230,Non,2110084,butoxyde de piperonyle,51-03-6,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.02295
2014,35230,Non,2110084,pyrethrines,8003-34-7,Insecticide,N Organique,,0.003188
2014,35230,Non,2110086,spirotetramat,203313-25-1,Insecticide,N Organique,,2
