annee,code_postal_acheteur,achat_etranger,amm,substance,cas,fonction,classification,classification_mention,quantite_substance
2020,35000,Non,2000018,soufre pour pulverisation (micronise),7704-34-9,Fongicide,Autre,,4.4
2020,35000,Non,2000122,metalaxyl-m,70630-17-0,Fongicide,Autre,,0.3392
2020,35000,Non,2000202,glyphosate,1071-83-6,Herbicide,Env A,,5.4
2020,35000,Non,2000369,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.08
2020,35000,Non,2010239,florasulame,145701-23-1,Herbicide,Env A,,0.015
2020,35000,Non,2010239,fluroxypyr,69377-81-7,Herbicide,Env B,,1.5
2020,35000,Non,2010280,metconazole,125116-23-6,Fongicide,CMR,,1.8
2020,35000,Non,2010513,bacillus thuringiensis ssp kurstaki,68038-71-1,Insecticide,Autre,,
2020,35000,Non,2020226,clethodime,99129-21-2,Herbicide,Env B,,0.72
2020,35000,Non,2030323,fludioxonil,131341-86-1,Fongicide,Env A,,0.355
2020,35000,Non,2050075,boscalid,188425-85-6,Fongicide,Env A,,1.25
2020,35000,Non,2060045,huile vegetale,,SA non phyto - Divers,Autre,,0.0175
2020,35000,Non,2060045,resines (colophane),8050-09-7,SA non phyto - Divers,Autre,,0.17
2020,35000,Non,2060050,metrafenone,220899-03-6,Fongicide,Env A,,0.025
2020,35000,Non,2060088,benoxacor,98730-04-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,4.8
2020,35000,Non,2060088,mesotrione,104206-82-8,Herbicide,Env A,,9.6
2020,35000,Non,2060088,s-metolachlore,87392-12-9,Herbicide,Env A,,96
2020,35000,Non,2060098,spinosad,168316-95-8,Insecticide,Env A,,10.32
2020,35000,Non,2060116,prothioconazole,178928-70-6,Fongicide,CMR,,5
2020,35000,Non,2080026,nicosulfuron,111991-09-4,Herbicide,Env A,,1.8
2020,35000,Non,2080112,thirame,137-26-8,Fongicide,Env A,,1.44
2020,35000,Non,2090016,imazamox,114311-32-9,Herbicide,Env A,Substitution,0.835
2020,35000,Non,2090016,pendimethaline,40487-42-1,Herbicide,Env A,Substitution,12.5
2020,35000,Non,2090037,dicamba,1918-00-9,Herbicide,Env B,,0.5
2020,35000,Non,2090037,prosulfuron,94125-34-5,Herbicide,Env A,Substitution,0.05
2020,35000,Non,2090041,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.225
2020,35000,Non,2090041,pyroxsulame,422556-08-9,Herbicide,Env A,,0.225
2020,35000,Non,2090050,cypermethrine,52315-07-8,Insecticide,Env A,,2.784
2020,35000,Non,2090054,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.03575
2020,35000,Non,2090054,tribenuron-methyle,101200-48-0,Herbicide,Env A,,0.03575
2020,35000,Non,2090093,glyphosate,1071-83-6,Herbicide,Env A,,18
2020,35000,Non,2090111,cypermethrine,52315-07-8,Insecticide,Env A,,2.25
2020,35000,Non,2090115,glyphosate,1071-83-6,Herbicide,Env A,,14.4
2020,35000,Non,2090126,cyazofamide,120116-88-3,Fongicide,Env A,,0.025
2020,35000,Non,2090126,phosphonate de disodium,13708-85-5,Fongicide,Autre,,0.25
2020,35000,Non,2090153,dicamba,1918-00-9,Herbicide,Env B,,2.4
2020,35000,Non,2090153,tritosulfuron,142469-14-5,Herbicide,Env A,,0.5
2020,35000,Non,2090160,glyphosate,1071-83-6,Herbicide,Env A,,36.0
2020,35000,Non,2090164,glyphosate,1071-83-6,Herbicide,Env A,,25.2
2020,35000,Non,2090186,prosulfocarbe,52888-80-9,Herbicide,Env A,,56
2020,35000,Non,2100009,thifensulfuron-methyle,79277-27-3,Herbicide,Env A,,0.1998
2020,35000,Non,2100009,tribenuron-methyle,101200-48-0,Herbicide,Env A,,0.1002
2020,35000,Non,2100015,thifensulfuron-methyle,79277-27-3,Herbicide,Env A,,0.045
2020,35000,Non,2100030,phosphate ferrique,10045-86-0,Molluscicide,Autre,,1.782
2020,35000,Non,2100037,boscalid,188425-85-6,Fongicide,Env A,,1
2020,35000,Non,2100037,dimoxystrobine,149961-52-4,Fongicide,CMR,,1
2020,35000,Non,2100108,prothioconazole,178928-70-6,Fongicide,CMR,,1.250
2020,35000,Non,2100108,tebuconazole,107534-96-3,Fongicide,CMR,,1.250
2020,35000,Non,2100111,mesotrione,104206-82-8,Herbicide,Env A,,1.50
2020,35000,Non,2100111,nicosulfuron,111991-09-4,Herbicide,Env A,,0.6
2020,35000,Non,2100121,chlorantraniliprole,500008-45-7,Insecticide,Env A,,4.2
2020,35000,Non,2100138,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.6250
2020,35000,Non,2100138,pinoxaden,243973-20-8,Herbicide,CMR,,2.50
2020,35000,Non,2100177,isoxadifen-ethyl,163520-33-0,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Env A,,1.825
2020,35000,Non,2100177,tembotrione,335104-84-2,Herbicide,CMR,,3.65
2020,35000,Non,2100181,fluopicolide,239110-15-7,Fongicide,Env A,,0.0333
2020,35000,Non,2100181,fosetyl-aluminium,39148-24-8,Fongicide,Autre,,0.500025
2020,35000,Non,2100186,glyphosate,1071-83-6,Herbicide,Env A,,14.4
2020,35000,Non,2100221,ametoctradine,865318-97-4,Fongicide,Env A,,0.12
2020,35000,Non,2100221,metirame,9006-42-2,Fongicide,Env A,,0.44
2020,35000,Non,2110059,bicarbonate de potassium,298-14-6,Fongicide,Autre,,0.425
2020,35000,Non,2110098,imazamox,114311-32-9,Herbicide,Env A,Substitution,1.05
2020,35000,Non,2110098,metazachlore,67129-08-2,Herbicide,CMR,,22.5
2020,35000,Non,2110102,difenoconazole,119446-68-3,Fongicide,Env A,,0.10275
2020,35000,Non,2110102,fludioxonil,131341-86-1,Fongicide,Env A,,0.10275
2020,35000,Non,2110102,sedaxane,874967-67-6,Fongicide,Env A,,0.2055
2020,35000,Non,2110105,azoxystrobine,131860-33-8,Fongicide,Santé A,,0.5
2020,35000,Non,2110148,bixafen,581809-46-3,Fongicide,Env A,,0.25
2020,35000,Non,2110167,tebuconazole,107534-96-3,Fongicide,CMR,,2.15
2020,35000,Non,2110178,bixafen,581809-46-3,Fongicide,Env A,,1.5
2020,35000,Non,2110178,prothioconazole,178928-70-6,Fongicide,CMR,,3
2020,35000,Non,2120048,aminopyralid,150114-71-9,Herbicide,Env A,,0.03
2020,35000,Non,2120048,triclopyr,55335-06-3,Herbicide,Env B,,0.24
2020,35000,Non,2120066,dichlorprop-p,15165-67-0,Herbicide,Autre,,6
2020,35000,Non,2120066,picolinafen,137641-05-5,Herbicide,Env A,,0.2
2020,35000,Non,2120075,dimethenamide-p (dmta-p),163515-14-8,Herbicide,Env A,,2
2020,35000,Non,2120075,metazachlore,67129-08-2,Herbicide,CMR,,2
2020,35000,Non,2120075,quinmerac,90717-03-6,Herbicide,Env B,,1
2020,35000,Non,2130049,cyflufenamid,180409-60-3,Fongicide,Env A,,0.009
2020,35000,Non,2130049,difenoconazole,119446-68-3,Fongicide,Env A,,0.018
2020,35000,Non,2130063,nicosulfuron,111991-09-4,Herbicide,Env A,,0.2
2020,35000,Non,2130140,diflufenicanil,83164-33-4,Herbicide,Env B,,1.2
2020,35000,Non,2130140,pendimethaline,40487-42-1,Herbicide,Env A,Substitution,12
2020,35000,Non,2130152,fluopyram,658066-35-4,Fongicide,Env A,,0.0125
2020,35000,Non,2130152,trifloxystrobine,141517-21-7,Fongicide,Env A,,0.0125
2020,35000,Non,2130253,"2,4-d",94-75-7,Herbicide,Env B,,19.2
2020,35000,Non,2130253,glyphosate,1071-83-6,Herbicide,Env A,,28.8
2020,35000,Non,2140098,aminopyralid,150114-71-9,Herbicide,Env A,,0.0527
2020,35000,Non,2140098,propyzamide,23950-58-5,Herbicide,CMR,Substitution,5
2020,35000,Non,2140252,phosphate ferrique,10045-86-0,Molluscicide,Autre,,0.03
2020,35000,Non,2140257,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.02
2020,35000,Non,2140257,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.30
2020,35000,Non,2140257,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.10
2020,35000,Non,2150028,metobromuron,3060-89-7,Herbicide,CMR,,7.5
2020,35000,Non,2150078,clomazone,81777-89-1,Herbicide,Env A,,0.12
2020,35000,Non,2150078,pethoxamide,106700-29-2,Herbicide,Env A,,2
2020,35000,Non,2150084,mesotrione,104206-82-8,Herbicide,Env A,,4
2020,35000,Non,2150125,diflufenicanil,83164-33-4,Herbicide,Env B,,2.8
2020,35000,Non,2150483,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,0.04
2020,35000,Non,2150785,mesotrione,104206-82-8,Herbicide,Env A,,0.5
2020,35000,Non,2150964,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,1.32
2020,35000,Non,2160064,fludioxonil,131341-86-1,Fongicide,Env A,,0.085
2020,35000,Non,2160064,tebuconazole,107534-96-3,Fongicide,CMR,,0.017
2020,35000,Non,2160226,phosphate ferrique,10045-86-0,Molluscicide,Autre,,2.420
2020,35000,Non,2160920,fluroxypyr,69377-81-7,Herbicide,Env B,,0.675
2020,35000,Non,2160920,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.025
2020,35000,Non,2160920,thifensulfuron-methyle,79277-27-3,Herbicide,Env A,,0.15
2020,35000,Non,2160931,bixafen,581809-46-3,Fongicide,Env A,,2.1125
2020,35000,Non,2160931,fluopyram,658066-35-4,Fongicide,Env A,,2.1125
2020,35000,Non,2160931,prothioconazole,178928-70-6,Fongicide,CMR,,4.225
2020,35000,Non,2160936,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.072
2020,35000,Non,2160936,fluroxypyr,69377-81-7,Herbicide,Env B,,1.68
2020,35000,Non,2160936,halauxifen-methyl,943831-98-9,Herbicide,Env A,,0.075
2020,35000,Non,2160937,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.054
2020,35000,Non,2160937,florasulame,145701-23-1,Herbicide,Env A,,0.045
2020,35000,Non,2160937,halauxifen-methyl,943831-98-9,Herbicide,Env A,,0.05625
2020,35000,Non,2160959,benzovindiflupyr,1072957-71-1,Fongicide,Santé A,Substitution,0.375
2020,35000,Non,2160959,prothioconazole,178928-70-6,Fongicide,CMR,,0.75
2020,35000,Non,2170230,azoxystrobine,131860-33-8,Fongicide,Santé A,,0.015
2020,35000,Non,2170230,fludioxonil,131341-86-1,Fongicide,Env A,,0.0375
2020,35000,Non,2170230,metalaxyl-m,70630-17-0,Fongicide,Autre,,0.029
2020,35000,Non,2170230,thiabendazole,148-79-8,Fongicide,Env A,,0.3
2020,35000,Non,2170237,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.045
2020,35000,Non,2170237,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.135
2020,35000,Non,2170237,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.045
2020,35000,Non,2170237,thiencarbazone-methyl,317815-83-1,Herbicide,CMR,,0.0375
2020,35000,Non,2170421,mesotrione,104206-82-8,Herbicide,Env A,,1
2020,35000,Non,2170429,fenpropidine,67306-00-7,Fongicide,Env A,,1.5
2020,35000,Non,2170429,prochloraze,67747-09-5,Fongicide,Env A,,2
2020,35000,Non,2170429,tebuconazole,107534-96-3,Fongicide,CMR,,1
2020,35000,Non,2170757,prochloraze,67747-09-5,Fongicide,Env A,,1.335
2020,35000,Non,2170757,tebuconazole,107534-96-3,Fongicide,CMR,,0.665
2020,35000,Non,2180124,metalaxyl,57837-19-1,Fongicide,Env B,,0.0336
2020,35000,Non,2180124,prothioconazole,178928-70-6,Fongicide,CMR,,0.168
2020,35000,Non,2180404,bacillus subtilis souche qst 713,68038-70-0,Fongicide,Autre,,
2020,35000,Non,2190173,metaldehyde,108-62-3,Molluscicide,Autre,,0.36
2020,35000,Non,2190173,phosphate ferrique,10045-86-0,Molluscicide,Autre,,0.5832
2020,35000,Non,7200313,alcools terpeniques,98-55-5,Autre usage – Adjuvant,Autre,,16.625
2020,35000,Non,8300063,soufre pour pulverisation (micronise),7704-34-9,Fongicide,Autre,,40
2020,35000,Non,8400096,dicamba,1918-00-9,Herbicide,Env B,,1.44
2020,35000,Non,8400528,isoxaben,82558-50-7,Herbicide,Env B,,0.625
2020,35000,Non,8700462,prosulfocarbe,52888-80-9,Herbicide,Env A,,16
2020,35000,Non,8800199,propaquizafop,111479-05-1,Herbicide,Env A,,0.5
2020,35000,Non,8800395,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,0.05
2020,35000,Non,8800395,pyrimicarbe,23103-98-2,Insecticide,CMR,,1
2020,35000,Non,8800504,butoxyde de piperonyle,51-03-6,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.225
2020,35000,Non,8800504,deltamethrine,52918-63-5,Insecticide,Santé A,,0.025
2020,35000,Non,9000184,"2,4-mcpa",94-74-6,Herbicide,Env A,,16
2020,35000,Non,9000184,clopyralid,1702-17-6,Herbicide,Autre,,1.6
2020,35000,Non,9000184,fluroxypyr,69377-81-7,Herbicide,Env B,,3.2
2020,35000,Non,9100296,"2,4-d",94-75-7,Herbicide,Env B,,12
2020,35000,Non,9100418,nicosulfuron,111991-09-4,Herbicide,Env A,,3.6
2020,35000,Non,9400008,triticonazole,131983-72-7,Fongicide,Env A,,0.252
2020,35000,Non,9500323,phosphure d'aluminium,20859-73-8,Insecticide,Santé A,,10.64
2020,35000,Non,9500595,"2,4-d",94-75-7,Herbicide,Env B,,0.15
2020,35000,Non,9500595,"2,4-mcpa",94-74-6,Herbicide,Env A,,0.175
2020,35000,Non,9500595,clopyralid,1702-17-6,Herbicide,Autre,,0.035
2020,35000,Non,9600093,azoxystrobine,131860-33-8,Fongicide,Santé A,,3.25
2020,35000,Non,9600550,diflufenicanil,83164-33-4,Herbicide,Env B,,0.32
2020,35000,Non,9600550,glyphosate,1071-83-6,Herbicide,Env A,,2
2020,35000,Non,9700401,cuivre de l'hydroxyde de cuivre,20427-59-2,Fongicide,Santé A,Substitution,49
2020,35000,Non,9800304,cuivre de l'hydroxyde de cuivre,20427-59-2,Fongicide,Santé A,Substitution,0.225
2020,35000,Non,9800336,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,0.4
2020,35000,Non,9800344,fludioxonil,131341-86-1,Fongicide,Env A,,0.004
2020,35000,Non,9800344,metalaxyl-m,70630-17-0,Fongicide,Autre,,0.001552
2020,35000,Non,9900115,clethodime,99129-21-2,Herbicide,Env B,,1.2
2020,35000,Non,9900251,dimethenamide-p (dmta-p),163515-14-8,Herbicide,Env A,,79.2
2020,35000,Non,9900340,pendimethaline,40487-42-1,Herbicide,Env A,Substitution,6.4
2020,35000,Non,9900340,picolinafen,137641-05-5,Herbicide,Env A,,0.32
2020,35000,Non,9900446,cymoxanil,57966-95-7,Fongicide,CMR,,0.003
2020,35000,Non,9900446,fludioxonil,131341-86-1,Fongicide,Env A,,0.0015
2020,35000,Non,9900446,metalaxyl-m,70630-17-0,Fongicide,Autre,,0.005088
2020,35131,Non,2000003,metazachlore,67129-08-2,Herbicide,CMR,,7.5
2020,35131,Non,2000380,clethodime,99129-21-2,Herbicide,Env B,,0.72
2020,35131,Non,2010025,desmediphame,13684-56-5,Herbicide,Env A,,0.125
2020,35131,Non,2010025,ethofumesate,26225-79-6,Herbicide,Env A,,0.755
2020,35131,Non,2010025,phenmediphame,13684-63-4,Herbicide,Env A,,0.375
2020,35131,Non,2010280,metconazole,125116-23-6,Fongicide,CMR,,0.45
2020,35131,Non,2020099,trifloxystrobine,141517-21-7,Fongicide,Env A,,4
2020,35131,Non,2030010,clomazone,81777-89-1,Herbicide,Env A,,1.08
2020,35131,Non,2040146,tefluthrine,79538-32-2,Insecticide,Santé A,,13.584
2020,35131,Non,2060063,picolinafen,137641-05-5,Herbicide,Env A,,1.5
2020,35131,Non,2080026,nicosulfuron,111991-09-4,Herbicide,Env A,,0.06
2020,35131,Non,2080094,florasulame,145701-23-1,Herbicide,Env A,,0.16
2020,35131,Non,2080094,isoxaben,82558-50-7,Herbicide,Env B,,2.44
2020,35131,Non,2080145,diflufenicanil,83164-33-4,Herbicide,Env B,,11
2020,35131,Non,2080145,flufenacet,142459-58-3,Herbicide,Env A,,22
2020,35131,Non,2090028,metamitrone,41394-05-2,Herbicide,Env A,,3.5
2020,35131,Non,2090050,cypermethrine,52315-07-8,Insecticide,Env A,,1.632
2020,35131,Non,2090069,bromoxynil,1689-84-5,Herbicide,CMR,,4.7
2020,35131,Non,2090101,nicosulfuron,111991-09-4,Herbicide,Env A,,0.4
2020,35131,Non,2090111,cypermethrine,52315-07-8,Insecticide,Env A,,0.546
2020,35131,Non,2090118,flufenacet,142459-58-3,Herbicide,Env A,,1.8
2020,35131,Non,2090118,pendimethaline,40487-42-1,Herbicide,Env A,Substitution,9
2020,35131,Non,2090153,dicamba,1918-00-9,Herbicide,Env B,,12.0
2020,35131,Non,2090153,tritosulfuron,142469-14-5,Herbicide,Env A,,2.50
2020,35131,Non,2090159,tritosulfuron,142469-14-5,Herbicide,Env A,,0.2499
2020,35131,Non,2100026,cypermethrine,52315-07-8,Insecticide,Env A,,0.5
2020,35131,Non,2100108,prothioconazole,178928-70-6,Fongicide,CMR,,1.25
2020,35131,Non,2100108,tebuconazole,107534-96-3,Fongicide,CMR,,1.25
2020,35131,Non,2100111,mesotrione,104206-82-8,Herbicide,Env A,,4.5
2020,35131,Non,2100111,nicosulfuron,111991-09-4,Herbicide,Env A,,1.8
2020,35131,Non,2100138,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.875
2020,35131,Non,2100138,pinoxaden,243973-20-8,Herbicide,CMR,,3.5
2020,35131,Non,2100151,pyraclostrobine,175013-18-0,Fongicide,Santé A,,2
2020,35131,Non,2100186,glyphosate,1071-83-6,Herbicide,Env A,,43.2
2020,35131,Non,2100234,diflufenicanil,83164-33-4,Herbicide,Env B,,6.0
2020,35131,Non,2100234,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.375
2020,35131,Non,2100234,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,1.35
2020,35131,Non,2100234,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.45
2020,35131,Non,2110018,difenoconazole,119446-68-3,Fongicide,Env A,,0.07875
2020,35131,Non,2110018,fludioxonil,131341-86-1,Fongicide,Env A,,0.07875
2020,35131,Non,2110020,nicosulfuron,111991-09-4,Herbicide,Env A,,0.72
2020,35131,Non,2110082,diflufenicanil,83164-33-4,Herbicide,Env B,,2.16
2020,35131,Non,2110082,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.216
2020,35131,Non,2110102,difenoconazole,119446-68-3,Fongicide,Env A,,0.21725
2020,35131,Non,2110102,fludioxonil,131341-86-1,Fongicide,Env A,,0.21725
2020,35131,Non,2110102,sedaxane,874967-67-6,Fongicide,Env A,,0.4345
2020,35131,Non,2110104,clopyralid,1702-17-6,Herbicide,Autre,,0.32
2020,35131,Non,2110104,florasulame,145701-23-1,Herbicide,Env A,,0.01
2020,35131,Non,2110104,fluroxypyr,69377-81-7,Herbicide,Env B,,0.4
2020,35131,Non,2110152,cypermethrine,52315-07-8,Insecticide,Env A,,0.08
2020,35131,Non,2110192,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.1
2020,35131,Non,2120034,glyphosate,1071-83-6,Herbicide,Env A,,9.6
2020,35131,Non,2120041,zirame,137-30-4,Fongicide,Santé A,,0.63
2020,35131,Non,2120194,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.10
2020,35131,Non,2130063,nicosulfuron,111991-09-4,Herbicide,Env A,,1.8
2020,35131,Non,2130068,diflufenicanil,83164-33-4,Herbicide,Env B,,0.5
2020,35131,Non,2130083,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,0.1
2020,35131,Non,2140258,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.3
2020,35131,Non,2140258,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.3
2020,35131,Non,2150140,glyphosate,1071-83-6,Herbicide,Env A,,50.4
2020,35131,Non,2150481,aclonifen,74070-46-5,Herbicide,CMR,,2.5
2020,35131,Non,2150481,clomazone,81777-89-1,Herbicide,Env A,,0.15
2020,35131,Non,2150483,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,1.04
2020,35131,Non,2150484,clopyralid,1702-17-6,Herbicide,Autre,,1.5
2020,35131,Non,2150484,florasulame,145701-23-1,Herbicide,Env A,,0.125
2020,35131,Non,2150785,mesotrione,104206-82-8,Herbicide,Env A,,2
2020,35131,Non,2150969,phosphate ferrique,10045-86-0,Molluscicide,Autre,,0.001614
2020,35131,Non,2160226,phosphate ferrique,10045-86-0,Molluscicide,Autre,,0.484
2020,35131,Non,2160248,dicamba,1918-00-9,Herbicide,Env B,,0.6
2020,35131,Non,2160248,mesotrione,104206-82-8,Herbicide,Env A,,0.25
2020,35131,Non,2160384,trinexapac-ethyl,95266-40-3,Régulateur de croissance,Env A,,2.5
2020,35131,Non,2160814,diflufenicanil,83164-33-4,Herbicide,Env B,,17
2020,35131,Non,2160920,fluroxypyr,69377-81-7,Herbicide,Env B,,8.775
2020,35131,Non,2160920,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.325
2020,35131,Non,2160920,thifensulfuron-methyle,79277-27-3,Herbicide,Env A,,1.95
2020,35131,Non,2160931,bixafen,581809-46-3,Fongicide,Env A,,2.6
2020,35131,Non,2160931,fluopyram,658066-35-4,Fongicide,Env A,,2.6
2020,35131,Non,2160931,prothioconazole,178928-70-6,Fongicide,CMR,,5.2
2020,35131,Non,2160936,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.216
2020,35131,Non,2160936,fluroxypyr,69377-81-7,Herbicide,Env B,,5.04
2020,35131,Non,2160936,halauxifen-methyl,943831-98-9,Herbicide,Env A,,0.225
2020,35131,Non,2160959,benzovindiflupyr,1072957-71-1,Fongicide,Santé A,Substitution,1.875
2020,35131,Non,2160959,prothioconazole,178928-70-6,Fongicide,CMR,,3.75
2020,35131,Non,2161101,fluxapyroxad,907204-31-3,Fongicide,CMR,,1.875
2020,35131,Non,2161101,pyraclostrobine,175013-18-0,Fongicide,Santé A,,3.75
2020,35131,Non,2170216,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.2
2020,35131,Non,2170216,diflufenicanil,83164-33-4,Herbicide,Env B,,0.8
2020,35131,Non,2170216,florasulame,145701-23-1,Herbicide,Env A,,0.04
2020,35131,Non,2170216,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.1
2020,35131,Non,2170230,azoxystrobine,131860-33-8,Fongicide,Santé A,,0.0045
2020,35131,Non,2170230,fludioxonil,131341-86-1,Fongicide,Env A,,0.01125
2020,35131,Non,2170230,metalaxyl-m,70630-17-0,Fongicide,Autre,,0.0087
2020,35131,Non,2170230,thiabendazole,148-79-8,Fongicide,Env A,,0.09
2020,35131,Non,2170381,mesotrione,104206-82-8,Herbicide,Env A,,4.20
2020,35131,Non,2170381,terbuthylazine,5915-41-3,Herbicide,Env A,,19.80
2020,35131,Non,2180124,metalaxyl,57837-19-1,Fongicide,Env B,,0.0498
2020,35131,Non,2180124,prothioconazole,178928-70-6,Fongicide,CMR,,0.249
2020,35131,Non,2190062,halauxifen-methyl,943831-98-9,Herbicide,Env A,,0.04
2020,35131,Non,2190062,piclorame,1918-02-1,Herbicide,Env A,,0.192
2020,35131,Non,2190173,metaldehyde,108-62-3,Molluscicide,Autre,,0.18
2020,35131,Non,2190173,phosphate ferrique,10045-86-0,Molluscicide,Autre,,0.2916
2020,35131,Non,2190686,fluxapyroxad,907204-31-3,Fongicide,CMR,,2.25
2020,35131,Non,2190686,mefentrifluconazole,1417782-03-6,Fongicide,Autre,,4.5
2020,35131,Non,8300429,alphamethrine,67375-30-8,Insecticide,Santé A,,0.5
2020,35131,Non,8700462,prosulfocarbe,52888-80-9,Herbicide,Env A,,216
2020,35131,Non,8800029,phenmediphame,13684-63-4,Herbicide,Env A,,0.8
2020,35131,Non,8900564,tau-fluvalinate,102851-06-9,Insecticide,Env A,,1.2
2020,35131,Non,8900681,pendimethaline,40487-42-1,Herbicide,Env A,Substitution,4
2020,35131,Non,9000069,ethofumesate,26225-79-6,Herbicide,Env A,,2.5
2020,35131,Non,9000753,metaldehyde,108-62-3,Molluscicide,Autre,,2
2020,35131,Non,9100296,"2,4-d",94-75-7,Herbicide,Env B,,6
2020,35131,Non,9100418,nicosulfuron,111991-09-4,Herbicide,Env A,,0.08
2020,35131,Non,9200073,triflusulfuron-methyl,126535-15-7,Herbicide,CMR,,0.15
2020,35131,Non,9400008,triticonazole,131983-72-7,Fongicide,Env A,,0.144
2020,35131,Non,9400085,etofenprox,80844-07-1,Insecticide,Santé A,,1.15
2020,35131,Non,9500361,metamitrone,41394-05-2,Herbicide,Env A,,3.5
2020,35131,Non,9800336,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,0.8
2020,35131,Non,9800344,fludioxonil,131341-86-1,Fongicide,Env A,,0.01425
2020,35131,Non,9800344,metalaxyl-m,70630-17-0,Fongicide,Autre,,0.005529
2020,35132,Non,2000380,clethodime,99129-21-2,Herbicide,Env B,,3.0
2020,35132,Non,2040146,tefluthrine,79538-32-2,Insecticide,Santé A,,0.36
2020,35132,Non,2060088,benoxacor,98730-04-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.6
2020,35132,Non,2060088,mesotrione,104206-82-8,Herbicide,Env A,,1.2
2020,35132,Non,2060088,s-metolachlore,87392-12-9,Herbicide,Env A,,12
2020,35132,Non,2080026,nicosulfuron,111991-09-4,Herbicide,Env A,,0.6
2020,35132,Non,2080117,prosulfuron,94125-34-5,Herbicide,Env A,Substitution,0.150
2020,35132,Non,2080145,diflufenicanil,83164-33-4,Herbicide,Env B,,1
2020,35132,Non,2080145,flufenacet,142459-58-3,Herbicide,Env A,,2
2020,35132,Non,2090050,cypermethrine,52315-07-8,Insecticide,Env A,,0.768
2020,35132,Non,2090071,bromoxynil,1689-84-5,Herbicide,CMR,,1.175
2020,35132,Non,2090093,glyphosate,1071-83-6,Herbicide,Env A,,36
2020,35132,Non,2090111,cypermethrine,52315-07-8,Insecticide,Env A,,1.95
2020,35132,Non,2090153,dicamba,1918-00-9,Herbicide,Env B,,19.2
2020,35132,Non,2090153,tritosulfuron,142469-14-5,Herbicide,Env A,,4.00
2020,35132,Non,2090159,tritosulfuron,142469-14-5,Herbicide,Env A,,0.4998
2020,35132,Non,2090186,prosulfocarbe,52888-80-9,Herbicide,Env A,,72
2020,35132,Non,2100009,thifensulfuron-methyle,79277-27-3,Herbicide,Env A,,0.666
2020,35132,Non,2100009,tribenuron-methyle,101200-48-0,Herbicide,Env A,,0.334
2020,35132,Non,2100030,phosphate ferrique,10045-86-0,Molluscicide,Autre,,2.970
2020,35132,Non,2100057,prothioconazole,178928-70-6,Fongicide,CMR,,0.875
2020,35132,Non,2100057,trifloxystrobine,141517-21-7,Fongicide,Env A,,0.44
2020,35132,Non,2100111,mesotrione,104206-82-8,Herbicide,Env A,,3
