annee,code_postal_acheteur,achat_etranger,amm,quantite_produit,conditionnement,eaj
2024,35132,Non,2000316,2,l,Non
2024,35132,Non,2010280,40,l,Non
2024,35132,Non,2030323,2.4,l,Non
2024,35132,Non,2040146,1.41,l,Non
2024,35132,Non,2060127,2.26,l,Non
2024,35132,Non,2080117,0.45,kg,Non
2024,35132,Non,2080123,0.2,kg,Non
2024,35132,Non,2080125,1,kg,Non
2024,35132,Non,2080145,30,l,Non
2024,35132,Non,2090016,70,l,Non
2024,35132,Non,2090093,60,l,Non
2024,35132,Non,2090101,15,l,Non
2024,35132,Non,2090111,0.42,l,Non
2024,35132,Non,2090112,40,l,Non
2024,35132,Non,2090153,4,kg,Non
2024,35132,Non,2100009,1.8,kg,Non
2024,35132,Non,2100030,40,kg,Non
2024,35132,Non,2100052,10,l,Non
2024,35132,Non,2100057,5,l,Non
2024,35132,Non,2100111,15,l,Non
2024,35132,Non,2100138,45,l,Non
2024,35132,Non,2110004,30,l,Non
2024,35132,Non,2110102,3.28,l,Non
2024,35132,Non,2110104,2,l,Non
2024,35132,Non,2110162,25,l,Non
2024,35132,Non,2110167,5,l,Non
2024,35132,Non,2120041,3.7,l,Non
2024,35132,Non,2120075,20,l,Non
2024,35132,Non,2120143,40,l,Non
2024,35132,Non,2120153,20,l,Non
2024,35132,Non,2130063,10,l,Non
2024,35132,Non,2130068,2,l,Non
2024,35132,Non,2130083,5,l,Non
2024,35132,Non,2130140,10,l,Non
2024,35132,Non,2130164,5,l,Non
2024,35132,Non,2130202,15,l,Non
2024,35132,Non,2140168,0.89,l,Non
2024,35132,Non,2140257,10,l,Non
2024,35132,Non,2150483,100,kg,Non
2024,35132,Non,2150964,260,kg,Non
2024,35132,Non,2160226,60,kg,Non
2024,35132,Non,2160931,5,l,Non
2024,35132,Non,2160936,2,l,Non
2024,35132,Non,2160937,18,l,Non
2024,35132,Non,2170208,9,kg,Non
2024,35132,Non,2170381,35,l,Non
2024,35132,Non,2170459,1.63,l,Non
2024,35132,Non,2171111,5,l,Non
2024,35132,Non,2180124,1.44,l,Non
2024,35132,Non,2180165,10,l,Non
2024,35132,Non,2190173,162,kg,Non
2024,35132,Non,2190634,15,l,Non
2024,35132,Non,2210013,75,l,Non
2024,35132,Non,2210192,40,l,Non
2024,35132,Non,2210324,0.25,l,Non
2024,35132,Non,2219999,2.21,l,Non
2024,35132,Non,2220443,80,l,Non
2024,35132,Non,2230414,5,l,Non
2024,35132,Non,2230520,10,l,Non
2024,35132,Non,8100006,3,l,Non
2024,35132,Non,8400096,12,l,Non
2024,35132,Non,8400528,20,l,Non
2024,35132,Non,8400574,5,l,Non
2024,35132,Non,9000259,0.48,kg,Non
2024,35132,Non,9100418,15,l,Non
2024,35132,Non,9500040,5,l,Non
2024,35132,Non,9800100,20,l,Non
2024,35132,Non,9800277,2,l,Non
2024,35132,Non,9900251,10,l,Non
2024,35135,Non,2000301,20,l,Non
2024,35135,Non,2000380,20,l,Non
2024,35135,Non,2010280,10,l,Non
2024,35135,Non,2010617,40,l,Non
2024,35135,Non,2020241,0.5,kg,Non
2024,35135,Non,2020474,5,l,Non
2024,35135,Non,2040146,5.47,l,Non
2024,35135,Non,2050075,5,kg,Non
2024,35135,Non,2060116,20,l,Non
2024,35135,Non,2080117,0.3,kg,Non
2024,35135,Non,2080125,2,kg,Non
2024,35135,Non,2080145,25,l,Non
2024,35135,Non,2090037,3,kg,Non
2024,35135,Non,2090101,30,l,Non
2024,35135,Non,2090117,30,l,Non
2024,35135,Non,2090159,2.07,kg,Non
2024,35135,Non,2100030,20,kg,Non
2024,35135,Non,2100108,5,l,Non
2024,35135,Non,2100138,25,l,Non
2024,35135,Non,2100140,40,l,Non
2024,35135,Non,2100215,20,l,Non
2024,35135,Non,2110102,9.02,l,Non
2024,35135,Non,2110104,3,l,Non
2024,35135,Non,2120041,2.63,l,Non
2024,35135,Non,2120143,20,l,Non
2024,35135,Non,2120153,10,l,Non
2024,35135,Non,2130068,7,l,Non
2024,35135,Non,2130083,1,l,Non
2024,35135,Non,2130091,15,l,Non
2024,35135,Non,2130164,10,l,Non
2024,35135,Non,2130251,1,l,Non
2024,35135,Non,2140082,10,l,Non
2024,35135,Non,2140098,10,l,Non
2024,35135,Non,2150078,15,l,Non
2024,35135,Non,2150140,280,l,Non
2024,35135,Non,2160226,20,kg,Non
2024,35135,Non,2160920,5,l,Non
2024,35135,Non,2160936,6,l,Non
2024,35135,Non,2160937,15,l,Non
2024,35135,Non,2170035,0.6,kg,Non
2024,35135,Non,2170238,4,kg,Non
2024,35135,Non,2170421,20,l,Non
2024,35135,Non,2170424,30,l,Non
2024,35135,Non,2171253,0.01,l,Non
2024,35135,Non,2180124,0.71,l,Non
2024,35135,Non,2190173,126,kg,Non
2024,35135,Non,2190214,30,l,Non
2024,35135,Non,2190594,0.02,l,Non
2024,35135,Non,2200066,40,l,Non
2024,35135,Non,2200067,0.4,kg,Oui
2024,35135,Non,8400096,5,l,Non
2024,35135,Non,8400255,0.3,kg,Non
2024,35135,Non,8700462,20,l,Non
2024,35135,Non,8800603,30,l,Non
2024,35135,Non,9000619,30,l,Non
2024,35135,Non,9100418,20,l,Non
2024,35135,Non,9900251,40,l,Non
2024,35136,Non,2000018,123.12,kg,Non
2024,35136,Non,2100114,3,kg,Non
2024,35136,Non,2160730,6.36,l,Non
2024,35136,Non,2180039,20,l,Non
2024,35136,Non,2180334,6,l,Non
2024,35136,Non,2190065,1,l,Non
2024,35136,Non,2200304,4,l,Non
2024,35136,Non,2220622,6,l,Non
2024,35150,Non,1030003,0.75,l,Oui
2024,35150,Non,2000003,145,l,Non
2024,35150,Non,2000018,220,kg,Non
2024,35150,Non,2000044,5,l,Non
2024,35150,Non,2000046,25,l,Non
2024,35150,Non,2000080,8,l,Non
2024,35150,Non,2000125,10.8,kg,Oui
2024,35150,Non,2000205,0.6,kg,Non
2024,35150,Non,2000299,7,l,Non
2024,35150,Non,2000301,425,l,Non
2024,35150,Oui,2000316,20,l,Non
2024,35150,Non,2000324,3,l,Non
2024,35150,Non,2000327,5,l,Non
2024,35150,Non,2000369,12.6,kg,Non
2024,35150,Non,2000380,141,l,Non
2024,35150,Non,2000517,15,l,Non
2024,35150,Non,2010023,16,l,Non
2024,35150,Non,2010030,95,l,Non
2024,35150,Oui,2010130,105,kg,Non
2024,35150,Non,2010239,255,l,Non
2024,35150,Non,2010240,70,l,Non
2024,35150,Non,2010280,395.03,l,Non
2024,35150,Non,2010513,28,kg,Non
2024,35150,Non,2010617,130,l,Non
2024,35150,Non,2020474,200,l,Non
2024,35150,Non,2030071,345,kg,Non
2024,35150,Non,2030255,130,l,Non
2024,35150,Non,2030323,37.61,l,Non
2024,35150,Non,2030342,520,l,Non
2024,35150,Non,2030460,140,kg,Non
2024,35150,Non,2040146,213.85,l,Non
2024,35150,Oui,2050046,10.0,kg,Non
2024,35150,Non,2050075,17.52,kg,Non
2024,35150,Non,2060002,26,l,Non
2024,35150,Non,2060045,5,kg,Non
2024,35150,Non,2060051,140.02,l,Non
2024,35150,Non,2060063,22.5,kg,Non
2024,35150,Non,2060088,25,l,Non
2024,35150,Non,2060098,2,l,Non
2024,35150,Non,2060116,21.06,l,Non
2024,35150,Non,2060127,40.50,l,Non
2024,35150,Non,2060131,15,l,Non
2024,35150,Non,2060134,36,kg,Non
2024,35150,Non,2060194,60,kg,Non
2024,35150,Oui,2070133,10,l,Non
2024,35150,Non,2070184,70,l,Non
2024,35150,Non,2070221,90,l,Non
2024,35150,Non,2080026,492,l,Non
2024,35150,Non,2080098,5,l,Non
2024,35150,Non,2080117,14.70,kg,Non
2024,35150,Non,2080123,35.4,kg,Non
2024,35150,Non,2080125,4.2,kg,Non
2024,35150,Non,2080145,295,l,Non
2024,35150,Non,2090016,460,l,Non
2024,35150,Non,2090019,30,l,Non
2024,35150,Non,2090037,27,kg,Non
2024,35150,Non,2090041,8.0,kg,Non
2024,35150,Non,2090042,9,kg,Non
2024,35150,Non,2090050,5664,kg,Non
2024,35150,Non,2090052,0.18,kg,Non
2024,35150,Non,2090054,3.38,kg,Non
2024,35150,Non,2090057,2.25,kg,Non
2024,35150,Non,2090064,5,l,Non
2024,35150,Non,2090068,95,l,Non
2024,35150,Non,2090080,10,l,Non
2024,35150,Non,2090093,180,l,Non
2024,35150,Non,2090095,35,l,Non
2024,35150,Non,2090101,670,l,Non
2024,35150,Non,2090111,146.08,l,Non
2024,35150,Non,2090112,45,l,Non
2024,35150,Non,2090113,470,l,Non
2024,35150,Non,2090117,985,l,Non
2024,35150,Non,2090118,3430,l,Non
2024,35150,Non,2090127,35,l,Non
2024,35150,Non,2090146,1.5,l,Oui
2024,35150,Non,2090153,104,kg,Non
2024,35150,Non,2090159,30.82,kg,Non
2024,35150,Oui,2090167,1,kg,Non
2024,35150,Non,2090186,160,l,Non
2024,35150,Non,2100009,11.04,kg,Non
2024,35150,Non,2100015,1.89,kg,Non
2024,35150,Non,2100026,24,l,Non
2024,35150,Non,2100028,5,l,Non
2024,35150,Non,2100030,2125,kg,Non
2024,35150,Non,2100038,50,kg,Non
2024,35150,Non,2100052,350,l,Non
2024,35150,Non,2100053,30,l,Non
2024,35150,Non,2100057,280,l,Non
2024,35150,Non,2100067,12.5,kg,Non
2024,35150,Non,2100108,465,l,Non
2024,35150,Non,2100111,250,l,Non
2024,35150,Non,2100112,385,l,Non
2024,35150,Non,2100121,55,l,Non
2024,35150,Non,2100138,1270,l,Non
2024,35150,Non,2100140,605,l,Non
2024,35150,Non,2100144,15,kg,Non
2024,35150,Non,2100151,487,l,Non
2024,35150,Non,2100175,2.14,l,Non
2024,35150,Non,2100186,480,l,Non
2024,35150,Non,2100215,190,l,Non
2024,35150,Non,2100231,42,kg,Non
2024,35150,Non,2100234,430,l,Non
2024,35150,Non,2100244,170,l,Non
2024,35150,Non,2110004,480,l,Non
2024,35150,Non,2110063,2.60,kg,Non
2024,35150,Non,2110082,0.6,kg,Non
2024,35150,Non,2110086,165,l,Non
2024,35150,Non,2110102,632.20,l,Non
2024,35150,Non,2110104,23,l,Non
2024,35150,Non,2110105,10,l,Non
2024,35150,Non,2110140,45,l,Non
2024,35150,Non,2110148,30,l,Non
2024,35150,Non,2110149,4.8,l,Oui
2024,35150,Non,2110150,0.5,l,Oui
2024,35150,Non,2110152,3,l,Non
2024,35150,Non,2110162,234,l,Non
2024,35150,Non,2110167,53,l,Non
2024,35150,Non,2110178,250,l,Non
2024,35150,Non,2110179,2.2,kg,Non
2024,35150,Non,2110181,35,l,Non
2024,35150,Non,2110192,6.8,kg,Non
2024,35150,Non,2120041,174.45,l,Non
2024,35150,Non,2120066,70,l,Non
2024,35150,Non,2120070,35,l,Non
2024,35150,Non,2120075,100,l,Non
2024,35150,Non,2120081,7,l,Non
2024,35150,Oui,2120087,33,kg,Non
2024,35150,Non,2120120,25,l,Non
2024,35150,Non,2120143,620,l,Non
2024,35150,Oui,2120148,10,l,Non
2024,35150,Non,2120153,490,l,Non
2024,35150,Non,2120160,35,l,Non
2024,35150,Non,2120177,33,kg,Non
2024,35150,Non,2120206,25,l,Non
2024,35150,Non,2120210,10,l,Non
2024,35150,Oui,2130023,100,kg,Non
2024,35150,Non,2130059,42,l,Non
2024,35150,Non,2130061,10,l,Non
2024,35150,Non,2130063,615,l,Non
2024,35150,Non,2130067,5,l,Non
2024,35150,Non,2130068,161,l,Non
2024,35150,Non,2130069,57,l,Non
2024,35150,Non,2130083,47,l,Non
2024,35150,Non,2130086,210,kg,Non
2024,35150,Non,2130091,124,l,Non
2024,35150,Oui,2130136,6,kg,Non
2024,35150,Non,2130164,290,l,Non
2024,35150,Non,2130187,50,l,Non
2024,35150,Non,2130202,177,l,Non
2024,35150,Non,2130247,130,l,Non
2024,35150,Non,2130249,20,l,Non
2024,35150,Non,2130251,111,l,Non
2024,35150,Non,2130266,45,l,Non
2024,35150,Non,2140002,2.8,l,Non
2024,35150,Non,2140042,6,l,Non
2024,35150,Non,2140051,4.73,l,Non
2024,35150,Non,2140078,40,l,Non
2024,35150,Non,2140082,114,l,Non
2024,35150,Non,2140084,60,l,Non
2024,35150,Non,2140090,5,l,Non
2024,35150,Non,2140098,105,l,Non
2024,35150,Non,2140121,19,l,Oui
2024,35150,Non,2140148,10,l,Non
2024,35150,Non,2140156,740,l,Non
2024,35150,Non,2140166,2,l,Oui
2024,35150,Non,2140167,1,l,Oui
2024,35150,Non,2140173,20,l,Non
2024,35150,Non,2140193,1,l,Oui
2024,35150,Non,2140238,2,l,Non
2024,35150,Non,2140252,0.4,kg,Oui
2024,35150,Non,2140257,190,l,Non
2024,35150,Non,2140258,315,l,Non
2024,35150,Non,2150008,1.5,kg,Non
2024,35150,Non,2150012,13,l,Non
2024,35150,Non,2150019,109.60,l,Non
2024,35150,Non,2150020,13.6,kg,Non
2024,35150,Non,2150022,258,l,Non
2024,35150,Non,2150028,250,l,Non
2024,35150,Non,2150104,1230,l,Non
2024,35150,Non,2150125,5.8,l,Non
2024,35150,Oui,2150140,9755,l,Non
2024,35150,Non,2150179,64,kg,Non
2024,35150,Non,2150232,5,l,Non
2024,35150,Oui,2150276,10,kg,Non
2024,35150,Non,2150417,0.37,l,Oui
2024,35150,Oui,2150451,5,l,Non
2024,35150,Non,2150483,500,kg,Non
2024,35150,Non,2150484,149,l,Non
2024,35150,Non,2150752,520,l,Non
2024,35150,Non,2150757,20,l,Non
2024,35150,Oui,2150768,15,kg,Non
2024,35150,Non,2150785,5,l,Non
2024,35150,Non,2150790,87.1,kg,Oui
2024,35150,Non,2150870,11,l,Non
2024,35150,Non,2150964,2540,kg,Non
2024,35150,Non,2160008,21,l,Non
2024,35150,Non,2160114,5,l,Non
2024,35150,Non,2160226,2340,kg,Non
2024,35150,Non,2160248,235,l,Non
2024,35150,Non,2160260,410,l,Non
2024,35150,Non,2160326,36,l,Non
2024,35150,Non,2160343,4,l,Non
2024,35150,Non,2160384,301,l,Non
2024,35150,Non,2160387,85,l,Non
2024,35150,Non,2160404,25,l,Non
2024,35150,Non,2160409,15,kg,Non
2024,35150,Non,2160475,175,kg,Non
2024,35150,Non,2160484,80.34,l,Non
2024,35150,Non,2160527,10,l,Non
2024,35150,Non,2160556,4,l,Non
2024,35150,Non,2160617,115,l,Non
2024,35150,Non,2160693,24,l,Non
2024,35150,Non,2160724,55,l,Non
2024,35150,Non,2160726,220,l,Non
2024,35150,Non,2160739,27,l,Non
2024,35150,Non,2160752,30,l,Non
2024,35150,Non,2160756,135,l,Non
2024,35150,Non,2160839,20,l,Non
2024,35150,Non,2160920,20,l,Non
2024,35150,Non,2160931,577.00,l,Non
2024,35150,Non,2160936,66,l,Non
2024,35150,Non,2160937,369,l,Non
2024,35150,Non,2160951,4,l,Non
2024,35150,Non,2160953,15,l,Non
2024,35150,Non,2160959,215,l,Non
2024,35150,Non,2160962,5,l,Non
2024,35150,Non,2161101,85,l,Non
2024,35150,Non,2170055,50,l,Non
2024,35150,Non,2170134,60,kg,Non
2024,35150,Non,2170158,15,l,Non
2024,35150,Oui,2170166,8,kg,Non
2024,35150,Non,2170208,6,kg,Non
2024,35150,Non,2170216,29,kg,Non
2024,35150,Non,2170237,64.4,kg,Non
2024,35150,Non,2170238,2,kg,Non
2024,35150,Non,2170263,45,l,Non
2024,35150,Non,2170361,295,l,Non
2024,35150,Non,2170381,375,l,Non
2024,35150,Oui,2170401,2,kg,Non
2024,35150,Oui,2170403,45,l,Non
2024,35150,Non,2170421,125,l,Non
2024,35150,Non,2170422,90,l,Non
2024,35150,Non,2170423,35,l,Non
2024,35150,Non,2170424,65,l,Non
2024,35150,Non,2170425,670,l,Non
2024,35150,Oui,2170462,100,l,Non
2024,35150,Non,2170687,180,kg,Non
2024,35150,Non,2170752,0.47,l,Non
2024,35150,Non,2170774,30,l,Non
2024,35150,Non,2170933,102,kg,Non
2024,35150,Non,2170977,2.25,l,Oui
2024,35150,Non,2170979,30,kg,Non
2024,35150,Non,2171025,40,l,Non
2024,35150,Non,2171035,35,l,Non
2024,35150,Non,2171054,50,l,Non
2024,35150,Non,2171111,20,l,Non
2024,35150,Non,2171134,30,l,Non
2024,35150,Non,2171141,185,l,Non
2024,35150,Non,2171193,5,l,Non
2024,35150,Oui,2171223,6,l,Non
2024,35150,Non,2171253,0.63,l,Non
2024,35150,Non,2171317,30,l,Non
2024,35150,Non,2180009,33,kg,Non
2024,35150,Non,2180122,1,kg,Non
2024,35150,Non,2180124,90.70,l,Non
2024,35150,Non,2180147,25,kg,Non
2024,35150,Non,2180165,60,l,Non
2024,35150,Non,2180189,2,kg,Non
2024,35150,Non,2180198,5,l,Non
2024,35150,Non,2180233,65,l,Non
2024,35150,Non,2180256,8,kg,Oui
2024,35150,Non,2180260,1200,kg,Non
2024,35150,Non,2180404,2,l,Non
2024,35150,Non,2180463,1420,kg,Non
2024,35150,Non,2180672,50,l,Non
2024,35150,Non,2180756,7.5,kg,Non
2024,35150,Non,2180766,0.08,l,Non
2024,35150,Non,2189993,1.92,kg,Oui
2024,35150,Non,2189996,5,l,Non
2024,35150,Non,2190010,10,kg,Non
2024,35150,Non,2190016,170,l,Non
2024,35150,Non,2190062,42,l,Non
2024,35150,Non,2190088,0.5,l,Oui
2024,35150,Non,2190097,30,l,Non
2024,35150,Non,2190149,15,l,Non
2024,35150,Non,2190173,2934,kg,Non
2024,35150,Non,2190214,465,l,Non
2024,35150,Non,2190215,19,l,Non
2024,35150,Non,2190249,7,l,Non
2024,35150,Non,2190268,58,l,Non
2024,35150,Non,2190321,165,l,Non
2024,35150,Non,2190395,5,l,Non
2024,35150,Non,2190509,85,l,Non
2024,35150,Non,2190559,12.80,l,Non
2024,35150,Non,2190594,8.47,l,Non
2024,35150,Non,2190608,16,l,Non
2024,35150,Non,2190634,65,l,Non
2024,35150,Non,2190686,915,l,Non
2024,35150,Non,2190687,44,kg,Non
2024,35150,Non,2190882,55,l,Non
2024,35150,Non,2190883,352,l,Non
2024,35150,Non,2190907,55,l,Non
2024,35150,Oui,2190962,30,l,Non
2024,35150,Non,2190971,15,l,Non
2024,35150,Non,2200066,200,l,Non
2024,35150,Non,2200078,0.06,l,Non
2024,35150,Non,2200101,1,l,Non
2024,35150,Non,2200123,15,l,Non
2024,35150,Non,2200272,55,l,Non
2024,35150,Non,2200518,215,l,Non
2024,35150,Non,2200532,40,l,Non
2024,35150,Oui,2200589,105,kg,Non
2024,35150,Non,2200700,10,l,Non
2024,35150,Non,2200753,110,l,Non
2024,35150,Non,2200754,5,l,Non
2024,35150,Non,2200756,300,l,Non
2024,35150,Non,2200891,230.02,l,Non
2024,35150,Non,2200904,75,l,Non
2024,35150,Non,2209999,25,kg,Non
2024,35150,Non,2210013,735.08,l,Non
2024,35150,Non,2210036,270,l,Non
2024,35150,Non,2210128,365,l,Non
2024,35150,Non,2210142,0.9,kg,Non
2024,35150,Non,2210165,470,kg,Non
2024,35150,Non,2210192,390,l,Non
2024,35150,Non,2210219,40,l,Non
2024,35150,Non,2210324,30.13,l,Non
2024,35150,Non,2210355,770,l,Non
2024,35150,Non,2210423,6,l,Non
2024,35150,Non,2210443,20,l,Non
2024,35150,Non,2210567,230,l,Non
2024,35150,Non,2210614,11,l,Non
2024,35150,Non,2210742,200,l,Non
2024,35150,Non,2210743,375,l,Non
2024,35150,Non,2210858,675,l,Non
2024,35150,Non,2210930,120,l,Non
2024,35150,Non,2211018,100,l,Non
2024,35150,Non,2219999,9.77,l,Non
2024,35150,Non,2220049,145,l,Non
2024,35150,Non,2220109,155,l,Non
2024,35150,Non,2220146,1210,l,Non
2024,35150,Non,2220155,95,l,Non
2024,35150,Non,2220183,5,l,Non
2024,35150,Non,2220259,20,l,Non
2024,35150,Non,2220261,40,l,Non
2024,35150,Non,2220268,285,kg,Non
2024,35150,Non,2220272,50,l,Non
2024,35150,Non,2220277,20,l,Non
2024,35150,Non,2220290,1215,kg,Non
2024,35150,Non,2220298,240,l,Non
2024,35150,Non,2220443,20,l,Non
2024,35150,Non,2220638,95,l,Non
2024,35150,Non,2220688,25,l,Non
2024,35150,Non,2220690,14,l,Non
2024,35150,Non,2220987,180,kg,Non
2024,35150,Non,2221039,100,l,Non
2024,35150,Non,2230008,9,l,Non
2024,35150,Non,2230160,40,l,Non
2024,35150,Non,2230225,15,l,Non
2024,35150,Non,2230414,75.02,l,Non
2024,35150,Non,2230520,80,l,Non
2024,35150,Non,2230742,1,l,Non
2024,35150,Non,2240039,50,l,Non
2024,35150,Non,5100219,350,kg,Non
2024,35150,Non,6400401,1,kg,Non
2024,35150,Non,7200313,165,l,Non
2024,35150,Non,7400755,30,kg,Non
2024,35150,Non,7500716,120,kg,Non
2024,35150,Non,7600008,42,l,Non
2024,35150,Non,7800132,5,l,Non
2024,35150,Non,7900753,41,l,Non
2024,35150,Non,8000084,10,l,Non
2024,35150,Non,8100006,68,l,Non
2024,35150,Non,8100345,0.09,kg,Non
2024,35150,Non,8200538,25,l,Non
2024,35150,Non,8300025,45,l,Non
2024,35150,Non,8300063,50,l,Non
2024,35150,Non,8400096,124,l,Non
2024,35150,Non,8400528,68,l,Non
2024,35150,Non,8400574,505,l,Non
2024,35150,Non,8600243,10,l,Non
2024,35150,Non,8700002,670,l,Non
2024,35150,Non,8700196,3,l,Non
2024,35150,Non,8700462,1305,l,Non
2024,35150,Non,8800029,65,l,Non
2024,35150,Non,8800199,40,l,Non
2024,35150,Non,8800395,10,l,Non
2024,35150,Non,8800504,33,l,Non
2024,35150,Non,8900564,46,l,Non
2024,35150,Non,8900681,5,l,Non
2024,35150,Non,9000069,50,l,Non
2024,35150,Non,9000163,2,kg,Non
2024,35150,Non,9000184,60,l,Non
