annee,code_postal_acheteur,achat_etranger,amm,quantite_produit,conditionnement,eaj
2014,35000,Non,2000018,4,kg,Non
2014,35000,Non,2000071,43,kg,Oui
2014,35000,Non,2000125,10,kg,Oui
2014,35000,Non,2000276,10,l,Non
2014,35000,Non,2000299,4,l,Non
2014,35000,Non,2000333,50,l,Non
2014,35000,Non,2000391,5,l,Non
2014,35000,Non,2000424,3,l,Oui
2014,35000,Non,2000510,2,kg,Oui
2014,35000,Non,2010023,5,l,Non
2014,35000,Non,2010035,281,l,Oui
2014,35000,Non,2010139,10,l,Non
2014,35000,Non,2010239,10,l,Non
2014,35000,Non,2010240,20,l,Non
2014,35000,Non,2010280,20,l,Non
2014,35000,Non,2010282,10,l,Non
2014,35000,Non,2010321,2,l,Oui
2014,35000,Non,2010410,1,kg,Oui
2014,35000,Non,2010425,0.2,kg,Non
2014,35000,Non,2010439,2,l,Oui
2014,35000,Non,2010493,5,kg,Oui
2014,35000,Non,2010612,20,l,Oui
2014,35000,Non,2020003,28,kg,Oui
2014,35000,Non,2020047,115,l,Oui
2014,35000,Non,2020048,20,l,Oui
2014,35000,Non,2020049,16,kg,Non
2014,35000,Non,2020224,5,kg,Non
2014,35000,Non,2020238,12,l,Oui
2014,35000,Non,2020448,3,l,Oui
2014,35000,Non,2030019,600,l,Non
2014,35000,Non,2030056,25,kg,Non
2014,35000,Non,2030125,10,l,Oui
2014,35000,Non,2030247,10,l,Non
2014,35000,Non,2030273,3,l,Oui
2014,35000,Non,2030321,32,l,Oui
2014,35000,Non,2030323,0.45,l,Non
2014,35000,Non,2040201,10,l,Non
2014,35000,Non,2050033,4,kg,Non
2014,35000,Non,2050075,30,kg,Non
2014,35000,Non,2050136,284,kg,Non
2014,35000,Non,2050145,3,l,Oui
2014,35000,Non,2050146,19.4,l,Oui
2014,35000,Non,2060026,2,kg,Non
2014,35000,Non,2060050,0.05,l,Non
2014,35000,Non,2060084,35,kg,Non
2014,35000,Non,2060088,300,l,Non
2014,35000,Non,2060091,10,l,Non
2014,35000,Non,2060127,6.5,l,Non
2014,35000,Non,2060131,11,l,Oui
2014,35000,Non,2060137,10,l,Non
2014,35000,Non,2060175,280,kg,Oui
2014,35000,Non,2060194,10,kg,Non
2014,35000,Non,2080018,1,l,Oui
2014,35000,Non,2080053,1,l,Oui
2014,35000,Non,2080089,2,l,Oui
2014,35000,Non,2080090,3,l,Oui
2014,35000,Non,2080101,10,kg,Non
2014,35000,Non,2080102,20,l,Non
2014,35000,Non,2080103,80,l,Non
2014,35000,Non,2080112,1.34,l,Non
2014,35000,Non,2080117,0.29,kg,Non
2014,35000,Non,2080133,1,l,Oui
2014,35000,Non,2090018,35,l,Non
2014,35000,Non,2090024,70,l,Non
2014,35000,Non,2090037,1,kg,Non
2014,35000,Non,2090041,6,kg,Non
2014,35000,Non,2090044,7.25,l,Oui
2014,35000,Non,2090050,96,kg,Non
2014,35000,Non,2090054,6,kg,Non
2014,35000,Non,2090057,4,kg,Non
2014,35000,Non,2090060,57.5,l,Non
2014,35000,Non,2090064,25,l,Non
2014,35000,Non,2090070,8,kg,Non
2014,35000,Non,2090079,2,l,Oui
2014,35000,Non,2090092,70,l,Non
2014,35000,Non,2090123,70,l,Non
2014,35000,Non,2090132,1.4,l,Non
2014,35000,Non,2090138,10,kg,Non
2014,35000,Non,2090164,10,l,Oui
2014,35000,Non,2090172,5,l,Non
2014,35000,Non,2090176,2,l,Oui
2014,35000,Non,2090178,2,l,Oui
2014,35000,Non,2100004,1,l,Oui
2014,35000,Non,2100037,20,l,Non
2014,35000,Non,2100052,5,l,Non
2014,35000,Non,2100056,15,l,Non
2014,35000,Non,2100057,5,l,Non
2014,35000,Non,2100078,1,l,Oui
2014,35000,Non,2100100,13,l,Oui
2014,35000,Non,2100102,20,l,Non
2014,35000,Non,2100111,15,l,Non
2014,35000,Non,2100112,5,l,Non
2014,35000,Non,2100121,2.91,l,Non
2014,35000,Non,2100122,3,kg,Non
2014,35000,Non,2100138,25,l,Non
2014,35000,Non,2100140,20,l,Non
2014,35000,Non,2100177,12,kg,Non
2014,35000,Non,2100181,1,kg,Non
2014,35000,Non,2100215,5,l,Non
2014,35000,Non,2100220,1,l,Oui
2014,35000,Non,2100221,0.6,kg,Non
2014,35000,Non,2110084,1,l,Oui
2014,35000,Non,2110102,0.68,l,Non
2014,35000,Non,2110121,3.01,l,Non
2014,35000,Non,2110143,1,l,Non
2014,35000,Non,2110177,20,l,Non
2014,35000,Non,2110178,10,l,Non
2014,35000,Non,2110180,2,kg,Oui
2014,35000,Non,2120008,25,l,Oui
2014,35000,Non,2120015,1,l,Oui
2014,35000,Non,2120018,1,l,Oui
2014,35000,Non,2120034,5,l,Non
2014,35000,Non,2120048,15,l,Non
2014,35000,Non,2120066,10,l,Non
2014,35000,Non,2120070,5,l,Non
2014,35000,Non,2120120,40,l,Non
2014,35000,Non,2120126,15,l,Non
2014,35000,Non,2120157,1,l,Oui
2014,35000,Non,2120205,27,l,Non
2014,35000,Non,2130049,0.1,l,Non
2014,35000,Non,2130063,5,l,Non
2014,35000,Non,2130084,24,kg,Non
2014,35000,Non,2130088,1,kg,Oui
2014,35000,Non,2130151,1,kg,Oui
2014,35000,Non,2130152,0.1,l,Non
2014,35000,Non,6500402,20,l,Non
2014,35000,Non,7700078,65,l,Non
2014,35000,Non,7900323,10,l,Non
2014,35000,Non,8300243,20,l,Non
2014,35000,Non,8400055,31,l,Non
2014,35000,Non,8400098,1,l,Oui
2014,35000,Non,8400255,0.4,kg,Non
2014,35000,Non,8500351,3,kg,Oui
2014,35000,Non,8500493,78,l,Non
2014,35000,Non,8600243,40,l,Oui
2014,35000,Non,8600349,1,kg,Oui
2014,35000,Non,8700020,10,l,Non
2014,35000,Non,8700111,1,kg,Oui
2014,35000,Non,8700240,15,l,Non
2014,35000,Non,8800006,70,l,Non
2014,35000,Non,8800035,20,l,Non
2014,35000,Non,8800395,35.2,l,Non
2014,35000,Non,8800504,19,l,Non
2014,35000,Non,8800519,2,kg,Oui
2014,35000,Non,8800841,30.5,l,Oui
2014,35000,Non,8800939,140,l,Non
2014,35000,Non,8820680,24,kg,Oui
2014,35000,Non,9000069,15,l,Non
2014,35000,Non,9000163,0.2,kg,Non
2014,35000,Non,9000259,0.24,kg,Non
2014,35000,Non,9000490,120,l,Non
2014,35000,Non,9000691,80,l,Non
2014,35000,Non,9100065,385,l,Non
2014,35000,Non,9100156,160,l,Non
2014,35000,Non,9100231,24,kg,Oui
2014,35000,Non,9100418,150,l,Non
2014,35000,Non,9100505,10,l,Non
2014,35000,Non,9100525,2,kg,Oui
2014,35000,Non,9200091,14.13,l,Non
2014,35000,Non,9200135,3,kg,Oui
2014,35000,Non,9200392,28,l,Non
2014,35000,Non,9200482,2,kg,Oui
2014,35000,Non,9200548,6,l,Non
2014,35000,Non,9300241,4,l,Oui
2014,35000,Non,9300396,20,l,Non
2014,35000,Non,9300504,5,l,Non
2014,35000,Non,9300557,19.15,l,Non
2014,35000,Non,9400039,2,l,Oui
2014,35000,Non,9400109,175,kg,Oui
2014,35000,Non,9400134,1,l,Non
2014,35000,Non,9400212,20,l,Non
2014,35000,Non,9400354,20,l,Non
2014,35000,Non,9420113,6,kg,Oui
2014,35000,Non,9500002,12,l,Oui
2014,35000,Non,9500011,15,l,Non
2014,35000,Non,9500135,4,kg,Oui
2014,35000,Non,9500148,1,kg,Oui
2014,35000,Non,9500150,2,l,Oui
2014,35000,Non,9500161,1,l,Oui
2014,35000,Non,9500269,150,kg,Oui
2014,35000,Non,9500364,4,l,Oui
2014,35000,Non,9500414,1,l,Oui
2014,35000,Non,9500484,1,l,Oui
2014,35000,Non,9500568,40,kg,Oui
2014,35000,Non,9500581,10,l,Non
2014,35000,Non,9500628,63,kg,Non
2014,35000,Non,9600001,0.8,kg,Non
2014,35000,Non,9600093,95,l,Non
2014,35000,Non,9600103,39.2,kg,Non
2014,35000,Non,9600197,25,kg,Non
2014,35000,Non,9600293,5,l,Non
2014,35000,Non,9600398,0.6,kg,Non
2014,35000,Non,9600550,85,l,Non
2014,35000,Non,9700332,23.2,l,Oui
2014,35000,Non,9700521,2,l,Oui
2014,35000,Non,9700552,3,l,Oui
2014,35000,Non,9800018,15,l,Non
2014,35000,Non,9800107,2.5,l,Oui
2014,35000,Non,9800144,1.41,kg,Non
2014,35000,Non,9800182,80,l,Non
2014,35000,Non,9800215,1,kg,Oui
2014,35000,Non,9800244,0.4,kg,Oui
2014,35000,Non,9800259,80,l,Non
2014,35000,Non,9800294,140,l,Non
2014,35000,Non,9800321,0.2,l,Oui
2014,35000,Non,9800336,3,l,Non
2014,35000,Non,9800344,2.32,l,Non
2014,35000,Non,9800420,0.2,l,Non
2014,35000,Non,9800432,1,l,Oui
2014,35000,Non,9800514,2.8,kg,Non
2014,35000,Non,9800524,1,l,Oui
2014,35000,Non,9900037,0.19,kg,Non
2014,35000,Non,9900047,60,l,Non
2014,35000,Non,9900119,1,kg,Oui
2014,35000,Non,9900138,10,l,Non
2014,35000,Non,9900200,5,l,Oui
2014,35000,Non,9900201,20,l,Non
2014,35000,Non,9900206,5,l,Non
2014,35000,Non,9900251,10,l,Non
2014,35000,Non,9900257,17,kg,Oui
2014,35000,Non,9900262,4.4,kg,Non
2014,35000,Non,9900371,4,kg,Oui
2014,35131,Non,2000299,2,l,Non
2014,35131,Non,2000380,2,l,Non
2014,35131,Non,2000502,0.5,l,Non
2014,35131,Non,2010025,5,l,Non
2014,35131,Non,2010030,35,l,Non
2014,35131,Non,2010289,30,l,Non
2014,35131,Non,2010415,80,l,Non
2014,35131,Non,2010419,3.6,kg,Non
2014,35131,Non,2010425,0.3,kg,Non
2014,35131,Non,2010495,30,kg,Non
2014,35131,Non,2020049,2.4,kg,Non
2014,35131,Non,2020062,5,l,Non
2014,35131,Non,2020224,6,kg,Non
2014,35131,Non,2020445,20,l,Non
2014,35131,Non,2020474,10,l,Non
2014,35131,Non,2040141,5,l,Non
2014,35131,Non,2040199,10,kg,Non
2014,35131,Non,2040310,70,l,Non
2014,35131,Non,2050146,0.8,l,Oui
2014,35131,Non,2060091,30,l,Non
2014,35131,Non,2060118,5,l,Non
2014,35131,Non,2060127,2.98,l,Non
2014,35131,Non,2060194,36,kg,Non
2014,35131,Non,2080026,52,l,Non
2014,35131,Non,2080094,10,kg,Non
2014,35131,Non,2080112,2.25,l,Non
2014,35131,Non,2080145,5,l,Non
2014,35131,Non,2090037,11,kg,Non
2014,35131,Non,2090041,1,kg,Non
2014,35131,Non,2090054,3,kg,Non
2014,35131,Non,2090057,16.3,kg,Non
2014,35131,Non,2090092,25,l,Non
2014,35131,Non,2090093,20,l,Non
2014,35131,Non,2090111,0.8,l,Non
2014,35131,Non,2090153,2,kg,Non
2014,35131,Non,2090160,60,l,Non
2014,35131,Non,2090172,15,l,Non
2014,35131,Non,2090173,5,l,Non
2014,35131,Non,2100037,5,l,Non
2014,35131,Non,2100056,25,l,Non
2014,35131,Non,2100057,25,l,Non
2014,35131,Non,2100108,45,l,Non
2014,35131,Non,2100111,5,l,Non
2014,35131,Non,2100138,40,l,Non
2014,35131,Non,2100140,45,l,Non
2014,35131,Non,2100235,5,l,Non
2014,35131,Non,2110102,0.8,l,Non
2014,35131,Non,2110121,6.13,l,Non
2014,35131,Non,2110170,20,l,Non
2014,35131,Non,2110198,20,l,Oui
2014,35131,Non,2120048,9,l,Non
2014,35131,Non,2120066,40,l,Non
2014,35131,Non,2120070,15,l,Non
2014,35131,Non,2120205,180,l,Non
2014,35131,Non,2130068,2,l,Non
2014,35131,Non,2130087,40,kg,Non
2014,35131,Non,8200307,20,l,Non
2014,35131,Non,8400096,1,l,Non
2014,35131,Non,8500493,95,l,Non
2014,35131,Non,8700012,5,l,Non
2014,35131,Non,8700462,110,l,Non
2014,35131,Non,9000259,1,kg,Non
2014,35131,Non,9000753,20,kg,Non
2014,35131,Non,9000833,10,l,Non
2014,35131,Non,9200091,5.45,l,Non
2014,35131,Non,9200494,12,l,Non
2014,35131,Non,9400008,1.36,l,Non
2014,35131,Non,9500159,5,l,Oui
2014,35131,Non,9500581,15,l,Non
2014,35131,Non,9600197,2,kg,Non
2014,35131,Non,9600538,10,l,Non
2014,35131,Non,9800098,2,kg,Non
2014,35131,Non,9800277,0.5,l,Non
2014,35131,Non,9800336,1,l,Non
2014,35131,Non,9800343,5,l,Non
2014,35131,Non,9800344,0.67,l,Non
2014,35131,Non,9900016,15,l,Non
2014,35131,Non,9900047,60,l,Non
2014,35132,Non,2000299,2,l,Non
2014,35132,Non,2010326,55,l,Non
2014,35132,Non,2010415,20,l,Non
2014,35132,Non,2010499,5,l,Non
2014,35132,Non,2020049,3,kg,Non
2014,35132,Non,2020224,2.4,kg,Non
2014,35132,Non,2020241,0.5,kg,Non
2014,35132,Non,2020445,10,l,Non
2014,35132,Non,2020456,5,l,Non
2014,35132,Non,2030323,8,l,Non
2014,35132,Non,2050075,2.5,kg,Non
2014,35132,Non,2060115,5,l,Non
2014,35132,Non,2060127,5.54,l,Non
2014,35132,Non,2080026,14,l,Non
2014,35132,Non,2080094,1.5,kg,Non
2014,35132,Non,2080112,1.84,l,Non
2014,35132,Non,2080117,2.35,kg,Non
2014,35132,Non,2090009,45,l,Non
2014,35132,Non,2090057,9.35,kg,Non
2014,35132,Non,2090068,10,l,Non
2014,35132,Non,2090092,15,l,Non
2014,35132,Non,2090159,0.35,kg,Non
2014,35132,Non,2090160,20,l,Non
2014,35132,Non,2100057,40,l,Non
2014,35132,Non,2100111,35,l,Non
2014,35132,Non,2100138,25,l,Non
2014,35132,Non,2100234,15,l,Non
2014,35132,Non,2110095,5,l,Non
2014,35132,Non,2110102,1.29,l,Non
2014,35132,Non,2110121,15.75,l,Non
2014,35132,Non,2110177,40,l,Non
2014,35132,Non,2110198,40,l,Oui
2014,35132,Non,2120034,120,l,Non
2014,35132,Non,2120048,6,l,Non
2014,35132,Non,2120070,25,l,Non
2014,35132,Non,2120075,20,l,Non
2014,35132,Non,2120205,40,l,Non
2014,35132,Non,6500402,10,l,Non
2014,35132,Non,8300270,25,l,Non
2014,35132,Non,8400255,0.3,kg,Non
2014,35132,Non,8500493,40,l,Non
2014,35132,Non,8700012,15,l,Non
2014,35132,Non,8700462,20,l,Non
2014,35132,Non,8900681,20,l,Non
2014,35132,Non,9200091,7.3,l,Non
2014,35132,Non,9200494,9.6,l,Non
2014,35132,Non,9400067,5,kg,Non
2014,35132,Non,9600093,10,l,Non
2014,35132,Non,9800344,0.86,l,Non
2014,35132,Non,9800413,15,l,Non
2014,35132,Non,9900047,5,l,Non
2014,35132,Non,9900078,5,l,Non
2014,35135,Non,2000299,1,l,Non
2014,35135,Non,2000424,3,l,Oui
2014,35135,Non,2010498,25,l,Non
2014,35135,Non,2020474,5,l,Non
2014,35135,Non,2030056,200,kg,Non
2014,35135,Non,2060114,20,l,Non
2014,35135,Non,2060115,10,l,Non
2014,35135,Non,2080112,0.69,l,Non
2014,35135,Non,2090018,30,l,Non
2014,35135,Non,2090037,6,kg,Non
2014,35135,Non,2090041,3,kg,Non
2014,35135,Non,2090057,0.45,kg,Non
2014,35135,Non,2090069,5,l,Non
2014,35135,Non,2090092,40,l,Non
2014,35135,Non,2090101,30,l,Non
2014,35135,Non,2090164,1,l,Oui
2014,35135,Non,2100015,0.09,kg,Non
2014,35135,Non,2100026,8,l,Non
2014,35135,Non,2100030,40,kg,Non
2014,35135,Non,2100037,10,l,Non
2014,35135,Non,2100108,25,l,Non
2014,35135,Non,2100140,30,l,Non
2014,35135,Non,2110018,0.7,l,Non
2014,35135,Non,2110121,1.88,l,Non
2014,35135,Non,2120048,4,l,Non
2014,35135,Non,2120205,30,l,Non
2014,35135,Non,6500402,40,l,Non
2014,35135,Non,7400815,160,l,Non
2014,35135,Non,8400096,20,l,Non
2014,35135,Non,8400574,10,l,Non
2014,35135,Non,8500493,90,l,Non
2014,35135,Non,9000833,20,l,Non
2014,35135,Non,9100418,15,l,Non
2014,35135,Non,9400354,300,l,Non
2014,35135,Non,9500581,15,l,Non
2014,35135,Non,9800343,15,l,Non
2014,35135,Non,9800344,0.21,l,Non
2014,35135,Non,9900016,20,l,Non
2014,35135,Non,9900047,25,l,Non
2014,35135,Non,9900269,180,l,Non
2014,35135,Non,9900412,20,l,Non
2014,35135,Non,9900414,0.5,kg,Non
2014,35136,Non,2000125,0.7,kg,Oui
2014,35136,Non,2010326,5,l,Non
2014,35136,Non,2020049,2,kg,Non
2014,35136,Non,2060127,1.73,l,Non
2014,35136,Non,2080103,8,l,Non
2014,35136,Non,2080112,1.47,l,Non
2014,35136,Non,2090024,10,l,Non
2014,35136,Non,2090041,6,kg,Non
2014,35136,Non,2090159,2,kg,Non
2014,35136,Non,2100114,8,kg,Non
2014,35136,Non,2110018,0.9,l,Non
2014,35136,Non,2110121,4,l,Non
2014,35136,Non,2110154,60,l,Non
2014,35136,Non,2110178,10,l,Non
2014,35136,Non,2130054,15,l,Non
2014,35136,Non,2130063,10,l,Non
2014,35136,Non,7900323,130,l,Non
2014,35136,Non,8700012,10,l,Non
2014,35136,Non,9200091,3.45,l,Non
2014,35136,Non,9600550,5,l,Non
2014,35136,Non,9700136,4,l,Non
2014,35136,Non,9800344,0.44,l,Non
2014,35136,Non,9900201,10,l,Non
2014,35136,Non,9900446,1.5,kg,Non
2014,35150,Non,2000017,0.03,l,Oui
2014,35150,Non,2000018,320,kg,Non
2014,35150,Non,2000079,10,l,Non
2014,35150,Non,2000080,3,l,Non
2014,35150,Non,2000097,72,kg,Non
2014,35150,Non,2000125,2.1,kg,Oui
2014,35150,Non,2000201,25.45,l,Non
2014,35150,Non,2000299,107.3,l,Non
2014,35150,Non,2000301,875,l,Non
2014,35150,Non,2000305,5,l,Non
2014,35150,Non,2000332,114.4,l,Non
2014,35150,Non,2000341,20,kg,Non
2014,35150,Non,2000380,32,l,Non
2014,35150,Non,2000442,25,kg,Non
2014,35150,Non,2000502,30.5,l,Non
2014,35150,Non,2000536,2,kg,Non
2014,35150,Non,2010019,16,l,Non
2014,35150,Non,2010023,61,l,Non
2014,35150,Non,2010025,20,l,Non
2014,35150,Non,2010030,165,l,Non
2014,35150,Non,2010047,10,l,Non
2014,35150,Non,2010130,60,kg,Non
2014,35150,Non,2010132,3,kg,Non
2014,35150,Non,2010239,578,l,Non
2014,35150,Non,2010240,335,l,Non
2014,35150,Non,2010280,245,l,Non
2014,35150,Non,2010282,40,l,Non
2014,35150,Non,2010284,0.05,l,Oui
2014,35150,Non,2010289,525,l,Non
2014,35150,Non,2010326,30,l,Non
2014,35150,Non,2010351,22.8,kg,Non
2014,35150,Non,2010415,140,l,Non
2014,35150,Non,2010419,54,kg,Non
2014,35150,Non,2010425,2.7,kg,Non
2014,35150,Non,2010427,115,l,Non
2014,35150,Non,2010499,40,l,Non
2014,35150,Non,2010537,0.4,kg,Non
2014,35150,Non,2010612,140,l,Oui
2014,35150,Non,2020049,198.8,kg,Non
2014,35150,Non,2020065,0.02,kg,Oui
2014,35150,Non,2020069,3,l,Non
2014,35150,Non,2020099,33.2,l,Non
2014,35150,Non,2020224,332.88,kg,Non
2014,35150,Non,2020269,100,l,Non
2014,35150,Non,2020293,60,l,Non
2014,35150,Non,2020344,15,kg,Non
2014,35150,Non,2020440,10,l,Non
2014,35150,Non,2020445,120,l,Non
2014,35150,Non,2020456,30,l,Non
2014,35150,Non,2020474,246.4,l,Non
2014,35150,Non,2030019,90,l,Non
2014,35150,Non,2030056,50,kg,Non
2014,35150,Non,2030125,0.03,l,Oui
2014,35150,Non,2030247,4,l,Non
2014,35150,Non,2030265,180,l,Non
2014,35150,Non,2030321,12,l,Oui
2014,35150,Non,2030323,193.63,l,Non
2014,35150,Non,2030342,760,l,Non
2014,35150,Non,2030446,5,l,Non
2014,35150,Non,2030466,4,kg,Oui
2014,35150,Non,2040142,20,l,Non
2014,35150,Non,2040146,46.30,l,Non
2014,35150,Non,2040195,3,l,Non
2014,35150,Non,2040199,3,kg,Non
2014,35150,Non,2040201,5,l,Non
2014,35150,Non,2040310,680,l,Non
2014,35150,Non,2040338,32,l,Non
2014,35150,Non,2040348,1,kg,Non
2014,35150,Non,2050075,120.0,kg,Non
2014,35150,Non,2050145,2.01,l,Oui
2014,35150,Non,2050146,1.6,l,Oui
2014,35150,Non,2060002,12,l,Non
2014,35150,Non,2060084,1,kg,Non
2014,35150,Non,2060088,870,l,Non
2014,35150,Non,2060091,300,l,Non
2014,35150,Non,2060098,2,l,Non
2014,35150,Non,2060113,2,l,Non
2014,35150,Non,2060114,367.4,l,Non
2014,35150,Non,2060115,10,l,Non
2014,35150,Non,2060116,95,l,Non
2014,35150,Non,2060118,65,l,Non
2014,35150,Non,2060120,92,l,Non
2014,35150,Non,2060127,275.80,l,Non
2014,35150,Non,2060131,48.1,l,Oui
2014,35150,Non,2060134,30,kg,Non
2014,35150,Non,2060175,2512.44,kg,Oui
2014,35150,Non,2060194,1162,kg,Non
2014,35150,Non,2070092,100,l,Non
2014,35150,Non,2070107,35,l,Non
2014,35150,Non,2070221,100,l,Non
2014,35150,Non,2080026,483,l,Non
2014,35150,Non,2080039,10,l,Non
2014,35150,Non,2080059,1,kg,Non
2014,35150,Non,2080070,10,kg,Non
2014,35150,Non,2080088,157,l,Non
2014,35150,Non,2080094,18.7,kg,Non
2014,35150,Non,2080101,15,kg,Non
2014,35150,Non,2080103,25,l,Non
2014,35150,Non,2080107,350,l,Non
2014,35150,Non,2080112,171.30,l,Non
2014,35150,Non,2080117,31.88,kg,Non
2014,35150,Non,2080136,8,kg,Non
2014,35150,Non,2080145,265.5,l,Non
2014,35150,Non,2090008,3.07,l,Non
2014,35150,Non,2090016,210,l,Non
2014,35150,Non,2090018,255,l,Non
2014,35150,Non,2090019,5,l,Non
2014,35150,Non,2090024,423,l,Non
2014,35150,Non,2090033,0.8,l,Oui
2014,35150,Non,2090037,84,kg,Non
2014,35150,Non,2090038,830,l,Non
2014,35150,Non,2090041,70.8,kg,Non
2014,35150,Non,2090042,28.4,kg,Non
2014,35150,Non,2090050,636,kg,Non
2014,35150,Non,2090053,90,l,Non
2014,35150,Non,2090054,177.85,kg,Non
2014,35150,Non,2090057,47.20,kg,Non
2014,35150,Non,2090060,125,l,Non
2014,35150,Non,2090068,220,l,Non
2014,35150,Non,2090069,140,l,Non
2014,35150,Non,2090071,5,l,Non
2014,35150,Non,2090080,55,l,Non
2014,35150,Non,2090090,88,l,Non
2014,35150,Non,2090091,9,kg,Non
2014,35150,Non,2090092,1040,l,Non
2014,35150,Non,2090093,640,l,Non
2014,35150,Non,2090094,35,kg,Non
2014,35150,Non,2090096,36,l,Non
2014,35150,Non,2090101,335.7,l,Non
2014,35150,Non,2090103,200,kg,Non
2014,35150,Non,2090111,0.2,l,Non
2014,35150,Non,2090112,55,l,Non
2014,35150,Non,2090113,640,l,Non
2014,35150,Non,2090115,880,l,Non
2014,35150,Non,2090118,40,l,Non
2014,35150,Non,2090153,8,kg,Non
2014,35150,Non,2090159,17.51,kg,Non
2014,35150,Non,2090160,1320,l,Non
2014,35150,Non,2090172,15,l,Non
2014,35150,Non,2090173,40,l,Non
2014,35150,Non,2090186,380,l,Non
2014,35150,Non,2090188,200,l,Non
2014,35150,Non,2100001,15,l,Non
2014,35150,Non,2100009,16.58,kg,Non
2014,35150,Non,2100015,5.81,kg,Non
2014,35150,Non,2100018,120,l,Non
2014,35150,Non,2100026,7,l,Non
2014,35150,Non,2100030,40,kg,Non
2014,35150,Non,2100036,2,kg,Non
2014,35150,Non,2100037,133,l,Non
2014,35150,Non,2100040,73,l,Non
2014,35150,Non,2100052,50,l,Non
2014,35150,Non,2100056,367,l,Non
2014,35150,Non,2100057,495,l,Non
2014,35150,Non,2100069,10,kg,Non
2014,35150,Non,2100083,1.8,l,Oui
2014,35150,Non,2100108,835,l,Non
2014,35150,Non,2100110,3.24,l,Non
2014,35150,Non,2100111,70,l,Non
2014,35150,Non,2100112,230,l,Non
2014,35150,Non,2100138,521,l,Non
2014,35150,Non,2100140,470,l,Non
2014,35150,Non,2100151,90,l,Non
2014,35150,Non,2100154,130,l,Non
2014,35150,Non,2100175,0.81,l,Non
2014,35150,Non,2100182,40,l,Non
2014,35150,Non,2100183,5,l,Non
2014,35150,Non,2100211,15,l,Non
2014,35150,Non,2100214,14,l,Non
2014,35150,Non,2100231,50,kg,Non
2014,35150,Non,2100234,275,l,Non
2014,35150,Non,2100235,40,l,Non
2014,35150,Non,2100244,55,l,Non
2014,35150,Non,2100245,35,l,Non
2014,35150,Non,2110013,20,l,Non
2014,35150,Non,2110018,38.33,l,Non
2014,35150,Non,2110063,5,kg,Non
2014,35150,Non,2110073,12,l,Non
2014,35150,Non,2110077,25,l,Non
2014,35150,Non,2110078,15,l,Non
2014,35150,Non,2110084,0.75,l,Oui
2014,35150,Non,2110086,50,l,Non
2014,35150,Non,2110095,185,l,Non
2014,35150,Non,2110096,145,l,Non
2014,35150,Non,2110102,103.61,l,Non
2014,35150,Non,2110105,34,l,Non
2014,35150,Non,2110109,340,l,Non
2014,35150,Non,2110115,5,l,Non
2014,35150,Non,2110121,265.94,l,Non
2014,35150,Non,2110143,1,l,Non
2014,35150,Non,2110147,1,kg,Non
2014,35150,Non,2110153,415,l,Non
2014,35150,Non,2110162,450,l,Non
2014,35150,Non,2110170,697.2,l,Non
2014,35150,Non,2110177,250,l,Non
2014,35150,Non,2110178,116,l,Non
2014,35150,Non,2110181,306,l,Non
2014,35150,Non,2110194,5,l,Non
2014,35150,Non,2110198,240,l,Oui
2014,35150,Non,2120018,1.6,l,Oui
2014,35150,Non,2120034,800,l,Non
2014,35150,Non,2120048,85,l,Non
2014,35150,Non,2120059,40,l,Non
2014,35150,Non,2120066,1030,l,Non
2014,35150,Non,2120070,562,l,Non
2014,35150,Non,2120075,671,l,Non
2014,35150,Non,2120093,5,l,Non
2014,35150,Non,2120120,30,l,Non
2014,35150,Non,2120154,50,l,Non
2014,35150,Non,2120159,2.58,l,Non
2014,35150,Non,2120194,0.3,kg,Non
2014,35150,Non,2120205,1410,l,Non
2014,35150,Non,2120210,81,l,Non
2014,35150,Non,2130013,1,l,Non
2014,35150,Non,2130032,150,l,Non
2014,35150,Non,2130063,265,l,Non
2014,35150,Non,2130068,51.4,l,Non
2014,35150,Non,2130075,240,kg,Non
2014,35150,Non,2130083,2,l,Non
2014,35150,Non,2130084,60,kg,Non
2014,35150,Non,2130087,760,kg,Non
2014,35150,Non,2130092,1,l,Non
2014,35150,Non,2130151,0.15,kg,Oui
2014,35150,Non,2130155,25,l,Non
2014,35150,Non,2130164,10,l,Non
2014,35150,Non,2130251,1,l,Non
2014,35150,Non,6000067,100,l,Non
2014,35150,Non,6500402,110,l,Non
2014,35150,Non,6600357,12,l,Non
2014,35150,Non,6800258,5,kg,Non
2014,35150,Non,7000022,10,l,Non
2014,35150,Non,7300221,190,l,Non
2014,35150,Non,7400755,15,kg,Non
2014,35150,Non,7400815,450,l,Non
2014,35150,Non,7500071,50,kg,Non
2014,35150,Non,7500540,18,kg,Oui
2014,35150,Non,7500569,2,kg,Non
2014,35150,Non,7500589,31,kg,Non
2014,35150,Non,7500716,40,kg,Non
2014,35150,Non,7600008,3,l,Non
2014,35150,Non,7800132,10,l,Non
2014,35150,Non,8100006,3,l,Non
2014,35150,Non,8100164,9,l,Non
2014,35150,Non,8100345,0.03,kg,Non
2014,35150,Non,8200216,49.2,l,Non
2014,35150,Non,8200307,470,l,Non
2014,35150,Non,8200538,5,l,Non
2014,35150,Non,8200575,25,l,Non
2014,35150,Non,8300025,10,l,Oui
2014,35150,Non,8300243,135,l,Non
2014,35150,Non,8300429,15,l,Non
2014,35150,Non,8400055,95,l,Non
