annee,code_postal_acheteur,achat_etranger,amm,substance,cas,fonction,classification,classification_mention,quantite_substance
2019,35000,Non,2100234,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.945
2019,35000,Non,2100234,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.315
2019,35000,Non,2110059,bicarbonate de potassium,298-14-6,Fongicide,Autre,,1.7
2019,35000,Non,2110078,chlorpyriphos-methyl,5598-13-0,Insecticide,Env A,,2
2019,35000,Non,2110078,cypermethrine,52315-07-8,Insecticide,Env A,,0.2
2019,35000,Non,2110096,chlorothalonil,1897-45-6,Fongicide,CMR,,2.5
2019,35000,Non,2110102,difenoconazole,119446-68-3,Fongicide,Env A,,0.19725
2019,35000,Non,2110102,fludioxonil,131341-86-1,Fongicide,Env A,,0.19725
2019,35000,Non,2110102,sedaxane,874967-67-6,Fongicide,Env A,,0.3945
2019,35000,Non,2110104,clopyralid,1702-17-6,Herbicide,Autre,,0.4
2019,35000,Non,2110104,florasulame,145701-23-1,Herbicide,Env A,,0.0125
2019,35000,Non,2110104,fluroxypyr,69377-81-7,Herbicide,Env B,,0.5
2019,35000,Non,2110105,azoxystrobine,131860-33-8,Fongicide,Santé A,,4.50
2019,35000,Non,2110115,cypermethrine,52315-07-8,Insecticide,Env A,,1.5
2019,35000,Non,2110148,bixafen,581809-46-3,Fongicide,Env A,,0.125
2019,35000,Non,2110167,tebuconazole,107534-96-3,Fongicide,CMR,,2.15
2019,35000,Non,2110178,bixafen,581809-46-3,Fongicide,Env A,,0.75
2019,35000,Non,2110178,prothioconazole,178928-70-6,Fongicide,CMR,,1.5
2019,35000,Non,2120066,dichlorprop-p,15165-67-0,Herbicide,Autre,,6
2019,35000,Non,2120066,picolinafen,137641-05-5,Herbicide,Env A,,0.2
2019,35000,Non,2120117,"2,4-d",94-75-7,Herbicide,Env B,,0.29
2019,35000,Non,2120117,triclopyr,55335-06-3,Herbicide,Env B,,0.3235
2019,35000,Non,2120159,thirame,137-26-8,Fongicide,Env A,,0.143088
2019,35000,Non,2130049,cyflufenamid,180409-60-3,Fongicide,Env A,,0.0039
2019,35000,Non,2130049,difenoconazole,119446-68-3,Fongicide,Env A,,0.0078
2019,35000,Non,2130069,diflufenicanil,83164-33-4,Herbicide,Env B,,1
2019,35000,Non,2130075,metaldehyde,108-62-3,Molluscicide,Autre,,1.6
2019,35000,Non,2130083,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,0.1
2019,35000,Non,2130087,metaldehyde,108-62-3,Molluscicide,Autre,,0.8
2019,35000,Non,2130152,fluopyram,658066-35-4,Fongicide,Env A,,0.0125
2019,35000,Non,2130152,trifloxystrobine,141517-21-7,Fongicide,Env A,,0.0125
2019,35000,Non,2130249,pendimethaline,40487-42-1,Herbicide,Env A,Substitution,8
2019,35000,Non,2140257,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.04
2019,35000,Non,2140257,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.6
2019,35000,Non,2140257,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.2
2019,35000,Non,2150023,bentazone,25057-89-0,Herbicide,Env B,,55.2
2019,35000,Non,2150028,metobromuron,3060-89-7,Herbicide,CMR,,7.5
2019,35000,Non,2150078,clomazone,81777-89-1,Herbicide,Env A,,0.24
2019,35000,Non,2150078,pethoxamide,106700-29-2,Herbicide,Env A,,4
2019,35000,Non,2150084,mesotrione,104206-82-8,Herbicide,Env A,,4
2019,35000,Non,2150417,bacillus thuringiensis ssp kurstaki,68038-71-1,Insecticide,Autre,,0.0108
2019,35000,Non,2150483,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,0.04
2019,35000,Non,2150964,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,0.88
2019,35000,Non,2160324,imazamox,114311-32-9,Herbicide,Env A,Substitution,0.3892
2019,35000,Non,2160324,quinmerac,90717-03-6,Herbicide,Env B,,2.78
2019,35000,Non,2160384,trinexapac-ethyl,95266-40-3,Régulateur de croissance,Env A,,0.5
2019,35000,Non,2160477,dicamba,1918-00-9,Herbicide,Env B,,2.4
2019,35000,Non,2160556,clomazone,81777-89-1,Herbicide,Env A,,0.72
2019,35000,Non,2160608,huile de colza,8002-13-9,Insecticide,Autre,,0.8253
2019,35000,Non,2160608,pyrethres naturels,8003-34-7,Insecticide,Env A,,0.00459
2019,35000,Non,2160920,fluroxypyr,69377-81-7,Herbicide,Env B,,0.675
2019,35000,Non,2160920,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.025
2019,35000,Non,2160920,thifensulfuron-methyle,79277-27-3,Herbicide,Env A,,0.15
2019,35000,Non,2160931,bixafen,581809-46-3,Fongicide,Env A,,2.77875
2019,35000,Non,2160931,fluopyram,658066-35-4,Fongicide,Env A,,2.77875
2019,35000,Non,2160931,prothioconazole,178928-70-6,Fongicide,CMR,,5.5575
2019,35000,Non,2160936,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.024
2019,35000,Non,2160936,fluroxypyr,69377-81-7,Herbicide,Env B,,0.56
2019,35000,Non,2160936,halauxifen-methyl,943831-98-9,Herbicide,Env A,,0.025
2019,35000,Non,2160959,benzovindiflupyr,1072957-71-1,Fongicide,Santé A,Substitution,1.125
2019,35000,Non,2160959,prothioconazole,178928-70-6,Fongicide,CMR,,2.25
2019,35000,Non,2170230,azoxystrobine,131860-33-8,Fongicide,Santé A,,0.015
2019,35000,Non,2170230,fludioxonil,131341-86-1,Fongicide,Env A,,0.0375
2019,35000,Non,2170230,metalaxyl-m,70630-17-0,Fongicide,Autre,,0.029
2019,35000,Non,2170230,thiabendazole,148-79-8,Fongicide,Env A,,0.3
2019,35000,Non,2170381,mesotrione,104206-82-8,Herbicide,Env A,,1.05
2019,35000,Non,2170381,terbuthylazine,5915-41-3,Herbicide,Env A,,4.95
2019,35000,Non,2170697,phosphure de zinc,1314-84-7,Rodenticide - Taupicide,Santé A,,0.006
2019,35000,Non,2170757,prochloraze,67747-09-5,Fongicide,Env A,,1.335
2019,35000,Non,2170757,tebuconazole,107534-96-3,Fongicide,CMR,,0.665
2019,35000,Non,7700078,diquat,85-00-7,Herbicide,Santé A,,16
2019,35000,Non,8300063,soufre pour pulverisation (micronise),7704-34-9,Fongicide,Autre,,96
2019,35000,Non,8300243,chlorothalonil,1897-45-6,Fongicide,CMR,,30
2019,35000,Non,8400096,dicamba,1918-00-9,Herbicide,Env B,,2.88
2019,35000,Non,8400574,propyzamide,23950-58-5,Herbicide,CMR,,6
2019,35000,Non,8600243,aclonifen,74070-46-5,Herbicide,CMR,,42
2019,35000,Non,8700020,flurochloridone,61213-25-0,Herbicide,CMR,,5
2019,35000,Non,8800395,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,0.2
2019,35000,Non,8800395,pyrimicarbe,23103-98-2,Insecticide,CMR,,4
2019,35000,Non,8800504,butoxyde de piperonyle,51-03-6,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,4.95
2019,35000,Non,8800504,deltamethrine,52918-63-5,Insecticide,Santé A,,0.55
2019,35000,Non,8800841,difenoconazole,119446-68-3,Fongicide,Env A,,0.01
2019,35000,Non,9000184,"2,4-mcpa",94-74-6,Herbicide,Env A,,9
2019,35000,Non,9000184,clopyralid,1702-17-6,Herbicide,Autre,,0.9
2019,35000,Non,9000184,fluroxypyr,69377-81-7,Herbicide,Env B,,1.8
2019,35000,Non,9000490,cycloxydime,101205-02-1,Herbicide,CMR,,1
2019,35000,Non,9000691,butoxyde de piperonyle,51-03-6,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,13.92
2019,35000,Non,9000691,pyrethrines,8003-34-7,Insecticide,Env A,,1.74
2019,35000,Non,9000833,metazachlore,67129-08-2,Herbicide,CMR,,8
2019,35000,Non,9000833,quinmerac,90717-03-6,Herbicide,Env B,,2
2019,35000,Non,9100046,trinexapac-ethyl,95266-40-3,Régulateur de croissance,Env A,,1.75
2019,35000,Non,9100418,nicosulfuron,111991-09-4,Herbicide,Env A,,2.4
2019,35000,Non,9200159,pyrimethanil,53112-28-0,Fongicide,Env A,,6
2019,35000,Non,9200548,thirame,137-26-8,Fongicide,Env A,,1.8528
2019,35000,Non,9300396,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,4.6
2019,35000,Non,9300396,chlorure de choline,67-48-1,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,3.2
2019,35000,Non,9400008,triticonazole,131983-72-7,Fongicide,Env A,,0.168
2019,35000,Non,9400109,"2,4-d",94-75-7,Herbicide,Env B,,0.175
2019,35000,Non,9400109,dicamba,1918-00-9,Herbicide,Env B,,0.025
2019,35000,Non,9500040,quizalofop-p-ethyl,100646-51-3,Herbicide,Env A,,0.25
2019,35000,Non,9500147,soufre pour pulverisation (micronise),7704-34-9,Fongicide,Autre,,0.32
2019,35000,Non,9500323,phosphure d'aluminium,20859-73-8,Insecticide,Santé A,,22.4
2019,35000,Non,9500568,cyprodinil,121552-61-2,Fongicide,Env A,,15
2019,35000,Non,9500568,fludioxonil,131341-86-1,Fongicide,Env A,,10
2019,35000,Non,9500628,bentazone,25057-89-0,Herbicide,Env B,,18.27
2019,35000,Non,9600093,azoxystrobine,131860-33-8,Fongicide,Santé A,,5
2019,35000,Non,9600103,dimethomorphe,110488-70-5,Fongicide,Env A,,5.4
2019,35000,Non,9600103,mancozebe,8018-01-7,Fongicide,CMR,,36
2019,35000,Non,9600370,"2,4-mcpa",94-74-6,Herbicide,Env A,,1.75
2019,35000,Non,9600370,clopyralid (sous forme de sel de monoethanolamine),57754-85-5,Herbicide,Autre,,0.175
2019,35000,Non,9600390,glyphosate,1071-83-6,Herbicide,Env A,,50.4
2019,35000,Non,9700401,cuivre de l'hydroxyde de cuivre,20427-59-2,Fongicide,Santé A,,0.07
2019,35000,Non,9800018,clomazone,81777-89-1,Herbicide,Env A,,1.5
2019,35000,Non,9800018,dimethachlore,50563-36-5,Herbicide,Env A,,9.375
2019,35000,Non,9800018,napropamide,15299-99-7,Herbicide,Env A,,9.375
2019,35000,Non,9800235,glyphosate,1071-83-6,Herbicide,Env A,,1.8
2019,35000,Non,9800259,benoxacor,98730-04-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,2.7
2019,35000,Non,9800259,s-metolachlore,87392-12-9,Herbicide,Env A,,54.9
2019,35000,Non,9800262,flazasulfuron,104040-78-0,Herbicide,Env A,,0.025
2019,35000,Non,9800336,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,0.2
2019,35000,Non,9800344,fludioxonil,131341-86-1,Fongicide,Env A,,0.03225
2019,35000,Non,9800344,metalaxyl-m,70630-17-0,Fongicide,Autre,,0.012513
2019,35000,Non,9800477,bentazone,25057-89-0,Herbicide,Env B,,8
2019,35000,Non,9800477,dicamba,1918-00-9,Herbicide,Env B,,2.25
2019,35000,Non,9900047,mesotrione,104206-82-8,Herbicide,Env A,,8
2019,35000,Non,9900115,clethodime,99129-21-2,Herbicide,Env B,,7.92
2019,35000,Non,9900242,mancozebe,8018-01-7,Fongicide,CMR,,22.5
2019,35000,Non,9900251,dimethenamide-p (dmta-p),163515-14-8,Herbicide,Env A,,36.0
2019,35160,Non,2000003,metazachlore,67129-08-2,Herbicide,CMR,,5
2019,35160,Non,2000044,fluazifop-p-butyl,79241-46-6,Herbicide,CMR,,0.625
2019,35160,Non,2000046,ethofumesate,26225-79-6,Herbicide,Env A,,1.5
2019,35160,Non,2000046,metamitrone,41394-05-2,Herbicide,Env A,,3.5
2019,35160,Non,2000201,silthiofam,175217-20-6,Fongicide,Env A,,0.33625
2019,35160,Non,2000299,clomazone,81777-89-1,Herbicide,Env A,,0.72
2019,35160,Non,2000369,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.30
2019,35160,Non,2000380,clethodime,99129-21-2,Herbicide,Env B,,0.72
2019,35160,Non,2010025,desmediphame,13684-56-5,Herbicide,Env A,,0.125
2019,35160,Non,2010025,ethofumesate,26225-79-6,Herbicide,Env A,,0.755
2019,35160,Non,2010025,phenmediphame,13684-63-4,Herbicide,Env A,,0.375
2019,35160,Non,2010030,mepiquat-chlorure,24307-26-4,Régulateur de croissance,Env B,,6
2019,35160,Non,2010030,prohexadione-calcium,127277-53-6,Régulateur de croissance,Env B,,1
2019,35160,Non,2010239,florasulame,145701-23-1,Herbicide,Env A,,0.02
2019,35160,Non,2010239,fluroxypyr,69377-81-7,Herbicide,Env B,,2
2019,35160,Non,2010280,metconazole,125116-23-6,Fongicide,CMR,,3.15
2019,35160,Non,2010282,cypermethrine,52315-07-8,Insecticide,Env A,,0.5
2019,35160,Non,2010326,metconazole,125116-23-6,Fongicide,CMR,,0.594
2019,35160,Non,2010349,desmediphame,13684-56-5,Herbicide,Env A,,0.71
2019,35160,Non,2010349,ethofumesate,26225-79-6,Herbicide,Env A,,1.12
2019,35160,Non,2010349,phenmediphame,13684-63-4,Herbicide,Env A,,0.91
2019,35160,Non,2010617,dimethenamide-p (dmta-p),163515-14-8,Herbicide,Env A,,14.4
2019,35160,Non,2020099,trifloxystrobine,141517-21-7,Fongicide,Env A,,1.5
2019,35160,Non,2030255,tebuconazole,107534-96-3,Fongicide,CMR,,8.75
2019,35160,Non,2030323,fludioxonil,131341-86-1,Fongicide,Env A,,1.19150
2019,35160,Non,2030342,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,36.8
2019,35160,Non,2040146,tefluthrine,79538-32-2,Insecticide,Santé A,,30.510
2019,35160,Non,2050075,boscalid,188425-85-6,Fongicide,Env A,,5
2019,35160,Non,2060026,flazasulfuron,104040-78-0,Herbicide,Env A,,0.025
2019,35160,Non,2060051,metrafenone,220899-03-6,Fongicide,Env A,,3
2019,35160,Non,2060088,benoxacor,98730-04-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,3.6
2019,35160,Non,2060088,mesotrione,104206-82-8,Herbicide,Env A,,7.2
2019,35160,Non,2060088,s-metolachlore,87392-12-9,Herbicide,Env A,,72
2019,35160,Non,2060115,azoxystrobine,131860-33-8,Fongicide,Santé A,,1
2019,35160,Non,2060115,cyproconazole,94361-06-5,Fongicide,CMR,Exclusion,0.4
2019,35160,Non,2060118,fluoxastrobine,361377-29-9,Fongicide,CMR,,1
2019,35160,Non,2060118,prothioconazole,178928-70-6,Fongicide,CMR,,2
2019,35160,Non,2060127,prothioconazole,178928-70-6,Fongicide,CMR,,0.125
2019,35160,Non,2060131,"2,4-d",94-75-7,Herbicide,Env B,,0.465
2019,35160,Non,2060131,triclopyr,55335-06-3,Herbicide,Env B,,0.518
2019,35160,Non,2060194,tefluthrine,79538-32-2,Insecticide,Santé A,,3.06
2019,35160,Non,2080026,nicosulfuron,111991-09-4,Herbicide,Env A,,3.54
2019,35160,Non,2080094,florasulame,145701-23-1,Herbicide,Env A,,0.02
2019,35160,Non,2080094,isoxaben,82558-50-7,Herbicide,Env B,,0.305
2019,35160,Non,2080103,thiophanate-methyl,23564-05-8,Fongicide,CMR,,10
2019,35160,Non,2080112,thirame,137-26-8,Fongicide,Env A,,15.2304
2019,35160,Non,2080123,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.24
2019,35160,Non,2080125,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.26
2019,35160,Non,2080145,diflufenicanil,83164-33-4,Herbicide,Env B,,14
2019,35160,Non,2080145,flufenacet,142459-58-3,Herbicide,Env A,,28
2019,35160,Non,2080147,difenoconazole,119446-68-3,Fongicide,Env A,,1.25
2019,35160,Non,2080147,paclobutrazol,76738-62-0,Régulateur de croissance,CMR,,0.625
2019,35160,Non,2090008,thirame,137-26-8,Fongicide,Env A,,4.10410
2019,35160,Non,2090016,imazamox,114311-32-9,Herbicide,Env A,Substitution,0.167
2019,35160,Non,2090016,pendimethaline,40487-42-1,Herbicide,Env A,Substitution,2.5
2019,35160,Non,2090028,metamitrone,41394-05-2,Herbicide,Env A,,3.5
2019,35160,Non,2090037,dicamba,1918-00-9,Herbicide,Env B,,1.9
2019,35160,Non,2090037,prosulfuron,94125-34-5,Herbicide,Env A,Substitution,0.19
2019,35160,Non,2090039,ethofumesate,26225-79-6,Herbicide,Env A,,2.5
2019,35160,Non,2090042,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.07513
2019,35160,Non,2090042,florasulame,145701-23-1,Herbicide,Env A,,0.02508
2019,35160,Non,2090042,pyroxsulame,422556-08-9,Herbicide,Env A,,0.07513
2019,35160,Non,2090050,cypermethrine,52315-07-8,Insecticide,Env A,,23.712
2019,35160,Non,2090057,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.24975
2019,35160,Non,2090057,tribenuron-methyle,101200-48-0,Herbicide,Env A,,0.4995
2019,35160,Non,2090069,bromoxynil,1689-84-5,Herbicide,CMR,,14.10
2019,35160,Non,2090071,bromoxynil,1689-84-5,Herbicide,CMR,,2.35
2019,35160,Non,2090101,nicosulfuron,111991-09-4,Herbicide,Env A,,2.8
2019,35160,Non,2090111,cypermethrine,52315-07-8,Insecticide,Env A,,6.273
2019,35160,Non,2090116,glyphosate,1071-83-6,Herbicide,Env A,,7.2
2019,35160,Non,2090118,flufenacet,142459-58-3,Herbicide,Env A,,16.2
2019,35160,Non,2090118,pendimethaline,40487-42-1,Herbicide,Env A,Substitution,81
2019,35160,Non,2090153,dicamba,1918-00-9,Herbicide,Env B,,19.2
2019,35160,Non,2090153,tritosulfuron,142469-14-5,Herbicide,Env A,,4.00
2019,35160,Non,2090159,tritosulfuron,142469-14-5,Herbicide,Env A,,8.32524
2019,35160,Non,2090160,glyphosate,1071-83-6,Herbicide,Env A,,162.0
2019,35160,Non,2090164,glyphosate,1071-83-6,Herbicide,Env A,,3.6
2019,35160,Non,2090171,dimoxystrobine,149961-52-4,Fongicide,CMR,,1.33
2019,35160,Non,2090171,epoxiconazole,133855-98-8,Fongicide,CMR,Exclusion,0.5
2019,35160,Non,2100009,thifensulfuron-methyle,79277-27-3,Herbicide,Env A,,0.35964
2019,35160,Non,2100009,tribenuron-methyle,101200-48-0,Herbicide,Env A,,0.18036
2019,35160,Non,2100015,thifensulfuron-methyle,79277-27-3,Herbicide,Env A,,0.090
2019,35160,Non,2100030,phosphate ferrique,10045-86-0,Molluscicide,Autre,,2.376
2019,35160,Non,2100051,ipconazole,125225-28-7,Fongicide,CMR,Exclusion,0.03195
2019,35160,Non,2100052,cyprodinil,121552-61-2,Fongicide,Env A,,3.0
2019,35160,Non,2100053,fluroxypyr,69377-81-7,Herbicide,Env B,,6
2019,35160,Non,2100056,prothioconazole,178928-70-6,Fongicide,CMR,,3.2
2019,35160,Non,2100056,spiroxamine,118134-30-8,Fongicide,CMR,,6
2019,35160,Non,2100069,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.112
2019,35160,Non,2100069,thifensulfuron-methyle,79277-27-3,Herbicide,Env A,,1.088
2019,35160,Non,2100108,prothioconazole,178928-70-6,Fongicide,CMR,,17.50
2019,35160,Non,2100108,tebuconazole,107534-96-3,Fongicide,CMR,,17.50
2019,35160,Non,2100111,mesotrione,104206-82-8,Herbicide,Env A,,5.625
2019,35160,Non,2100111,nicosulfuron,111991-09-4,Herbicide,Env A,,2.25
2019,35160,Non,2100121,chlorantraniliprole,500008-45-7,Insecticide,Env A,,10.2
2019,35160,Non,2100138,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,4.6250
2019,35160,Non,2100138,pinoxaden,243973-20-8,Herbicide,CMR,,18.50
2019,35160,Non,2100140,clodinafop-propargyl,105512-06-9,Herbicide,Env A,,3.375
2019,35160,Non,2100140,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.84375
2019,35160,Non,2100140,pinoxaden,243973-20-8,Herbicide,CMR,,3.375
2019,35160,Non,2100175,prothioconazole,178928-70-6,Fongicide,CMR,,0.402
2019,35160,Non,2100179,azoxystrobine,131860-33-8,Fongicide,Santé A,,8.4
2019,35160,Non,2100179,chlorothalonil,1897-45-6,Fongicide,CMR,,42
2019,35160,Non,2100191,diflufenicanil,83164-33-4,Herbicide,Env B,,3
2019,35160,Non,2100191,flufenacet,142459-58-3,Herbicide,Env A,,6
2019,35160,Non,2100211,prothioconazole,178928-70-6,Fongicide,CMR,,1.875
2019,35160,Non,2100211,tebuconazole,107534-96-3,Fongicide,CMR,,1.875
2019,35160,Non,2100215,pendimethaline,40487-42-1,Herbicide,Env A,Substitution,4
2019,35160,Non,2110013,bromoxynil,1689-84-5,Herbicide,CMR,,6.8272
2019,35160,Non,2110018,difenoconazole,119446-68-3,Fongicide,Env A,,0.40175
2019,35160,Non,2110018,fludioxonil,131341-86-1,Fongicide,Env A,,0.40175
2019,35160,Non,2110073,indoxacarbe,173584-44-6,Insecticide,Santé A,,0.6
2019,35160,Non,2110078,chlorpyriphos-methyl,5598-13-0,Insecticide,Env A,,2
2019,35160,Non,2110078,cypermethrine,52315-07-8,Insecticide,Env A,,0.2
2019,35160,Non,2110082,diflufenicanil,83164-33-4,Herbicide,Env B,,0.36
2019,35160,Non,2110082,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.036
2019,35160,Non,2110092,thifensulfuron-methyle,79277-27-3,Herbicide,Env A,,0.06
2019,35160,Non,2110092,tribenuron-methyle,101200-48-0,Herbicide,Env A,,0.06
2019,35160,Non,2110096,chlorothalonil,1897-45-6,Fongicide,CMR,,7.5
2019,35160,Non,2110102,difenoconazole,119446-68-3,Fongicide,Env A,,0.82725
2019,35160,Non,2110102,fludioxonil,131341-86-1,Fongicide,Env A,,0.82725
2019,35160,Non,2110102,sedaxane,874967-67-6,Fongicide,Env A,,1.6545
2019,35160,Non,2110103,tribenuron-methyle,101200-48-0,Herbicide,Env A,,0.075
2019,35160,Non,2110104,clopyralid,1702-17-6,Herbicide,Autre,,2.16
2019,35160,Non,2110104,florasulame,145701-23-1,Herbicide,Env A,,0.0675
2019,35160,Non,2110104,fluroxypyr,69377-81-7,Herbicide,Env B,,2.7
