id_election,id_brut_miom,code_departement,libelle_departement,code_canton,libelle_canton,code_commune,libelle_commune,code_circonscription,libelle_circonscription,code_bv,inscrits,abstentions,votants,blancs,nuls,exprimes,ratio_abstentions_inscrits,ratio_votants_inscrits,ratio_blancs_inscrits,ratio_blancs_votants,ratio_nuls_inscrits,ratio_nuls_votants,ratio_exprimes_inscrits,ratio_exprimes_votants
1999_euro_t1,35238_0121,35,Ille-et-Vilaine,,,35238,Rennes,,,0121,833,396,437,,5,432,47.540000915527344,52.459999084472656,,,0.6000000238418579,1.1399999856948853,51.86000061035156,98.86000061035156
1999_euro_t1,35238_0122,35,Ille-et-Vilaine,,,35238,Rennes,,,0122,818,369,449,,11,438,45.11000061035156,54.88999938964844,,,1.340000033378601,2.450000047683716,53.54999923706055,97.55000305175781
1999_euro_t1,35238_0141,35,Ille-et-Vilaine,,,35238,Rennes,,,0141,1378,679,699,,19,680,49.27000045776367,50.72999954223633,,,1.3799999952316284,2.7200000286102295,49.349998474121094,97.27999877929688
1999_euro_t1,35238_0142,35,Ille-et-Vilaine,,,35238,Rennes,,,0142,1076,561,515,,17,498,52.13999938964844,47.86000061035156,,,1.5800000429153442,3.299999952316284,46.279998779296875,96.69999694824219
1999_euro_t1,35238_0143,35,Ille-et-Vilaine,,,35238,Rennes,,,0143,1399,665,734,,14,720,47.529998779296875,52.470001220703125,,,1.0,1.909999966621399,51.470001220703125,98.08999633789062
1999_euro_t1,35238_0144,35,Ille-et-Vilaine,,,35238,Rennes,,,0144,1125,567,558,,16,542,50.400001525878906,49.599998474121094,,,1.4199999570846558,2.869999885559082,48.18000030517578,97.12999725341797
1999_euro_t1,35238_0145,35,Ille-et-Vilaine,,,35238,Rennes,,,0145,1125,735,390,,21,369,65.33000183105469,34.66999816894531,,,1.8700000047683716,5.380000114440918,32.79999923706055,94.62000274658203
1999_euro_t1,35238_0146,35,Ille-et-Vilaine,,,35238,Rennes,,,0146,1209,699,510,,26,484,57.81999969482422,42.18000030517578,,,2.1500000953674316,5.099999904632568,40.029998779296875,94.9000015258789
1999_euro_t1,35238_0147,35,Ille-et-Vilaine,,,35238,Rennes,,,0147,1181,725,456,,24,432,61.38999938964844,38.61000061035156,,,2.0299999713897705,5.260000228881836,36.58000183105469,94.73999786376953
1999_euro_t1,35238_0151,35,Ille-et-Vilaine,,,35238,Rennes,,,0151,1091,479,612,,23,589,43.900001525878906,56.099998474121094,,,2.109999895095825,3.759999990463257,53.9900016784668,96.23999786376953
1999_euro_t1,35238_0152,35,Ille-et-Vilaine,,,35238,Rennes,,,0152,1132,524,608,,24,584,46.290000915527344,53.709999084472656,,,2.119999885559082,3.950000047683716,51.59000015258789,96.05000305175781
1999_euro_t1,35238_0171,35,Ille-et-Vilaine,,,35238,Rennes,,,0171,1223,668,555,,23,532,54.619998931884766,45.380001068115234,,,1.8799999952316284,4.139999866485596,43.5,95.86000061035156
1999_euro_t1,35238_0172,35,Ille-et-Vilaine,,,35238,Rennes,,,0172,1206,599,607,,12,595,49.66999816894531,50.33000183105469,,,1.0,1.9800000190734863,49.34000015258789,98.0199966430664
1999_euro_t1,35238_0173,35,Ille-et-Vilaine,,,35238,Rennes,,,0173,1472,690,782,,24,758,46.880001068115234,53.119998931884766,,,1.6299999952316284,3.069999933242798,51.4900016784668,96.93000030517578
1999_euro_t1,35238_0181,35,Ille-et-Vilaine,,,35238,Rennes,,,0181,919,504,415,,4,411,54.84000015258789,45.15999984741211,,,0.4399999976158142,0.9599999785423279,44.720001220703125,99.04000091552734
1999_euro_t1,35238_0182,35,Ille-et-Vilaine,,,35238,Rennes,,,0182,1093,513,580,,18,562,46.939998626708984,53.060001373291016,,,1.649999976158142,3.0999999046325684,51.41999816894531,96.9000015258789
1999_euro_t1,35238_0183,35,Ille-et-Vilaine,,,35238,Rennes,,,0183,1058,581,477,,22,455,54.90999984741211,45.09000015258789,,,2.0799999237060547,4.610000133514404,43.0099983215332,95.38999938964844
1999_euro_t1,35238_0191,35,Ille-et-Vilaine,,,35238,Rennes,,,0191,984,523,461,,11,450,53.150001525878906,46.849998474121094,,,1.1200000047683716,2.390000104904175,45.72999954223633,97.61000061035156
1999_euro_t1,35238_0192,35,Ille-et-Vilaine,,,35238,Rennes,,,0192,949,436,513,,14,499,45.939998626708984,54.060001373291016,,,1.4800000190734863,2.7300000190734863,52.58000183105469,97.2699966430664
1999_euro_t1,35238_0211,35,Ille-et-Vilaine,,,35238,Rennes,,,0211,1033,572,461,,15,446,55.369998931884766,44.630001068115234,,,1.4500000476837158,3.25,43.18000030517578,96.75
1999_euro_t1,35238_0212,35,Ille-et-Vilaine,,,35238,Rennes,,,0212,1076,538,538,,15,523,50.0,50.0,,,1.3899999856948853,2.7899999618530273,48.61000061035156,97.20999908447266
1999_euro_t1,35238_0213,35,Ille-et-Vilaine,,,35238,Rennes,,,0213,989,501,488,,14,474,50.65999984741211,49.34000015258789,,,1.4199999570846558,2.869999885559082,47.93000030517578,97.12999725341797
1999_euro_t1,35238_0214,35,Ille-et-Vilaine,,,35238,Rennes,,,0214,1062,572,490,,22,468,53.86000061035156,46.13999938964844,,,2.069999933242798,4.489999771118164,44.06999969482422,95.51000213623047
1999_euro_t1,35238_0215,35,Ille-et-Vilaine,,,35238,Rennes,,,0215,983,513,470,,12,458,52.189998626708984,47.810001373291016,,,1.2200000286102295,2.549999952316284,46.59000015258789,97.44999694824219
1999_euro_t1,35238_0221,35,Ille-et-Vilaine,,,35238,Rennes,,,0221,943,471,472,,26,446,49.95000076293945,50.04999923706055,,,2.759999990463257,5.510000228881836,47.29999923706055,94.48999786376953
