date_mesure,geocode_commune,libelle_commune,classe_distance,mode_transport,numerateur,denominateur,valeur
2022-01-01T00:00:00.000,35055,Chantepie,50km et plus,Deux-roues motorisé,0.0,72.46234733627256,0.0
2022-01-01T00:00:00.000,35055,Chantepie,5-10km,Pas de transport,0.0,2350.012159247172,0.0
2022-01-01T00:00:00.000,35047,Bruz,2-5km,Deux-roues motorisé,31.90030912144533,1875.6381034670885,1.7007710102752813
2022-01-01T00:00:00.000,35066,Chartres-de-Bretagne,Moins de 2km,Deux-roues motorisé,0.0,811.8067354168319,0.0
2022-01-01T00:00:00.000,35216,Parthenay-de-Bretagne,2-5km,Vélo,0.0,15.00350498608093,0.0
2022-01-01T00:00:00.000,35039,Brécé,5-10km,Vélo,0.0,79.60622502316687,0.0
2022-01-01T00:00:00.000,35210,Pacé,5-10km,Pas de transport,0.0,690.395794663177,0.0
2022-01-01T00:00:00.000,35081,Clayes,2-5km,Pas de transport,0.0,15.636490262640919,0.0
2022-01-01T00:00:00.000,35353,Vezin-le-Coquet,10-20km,Deux-roues motorisé,9.97796143250688,424.0633608815424,2.3529411764705883
2022-01-01T00:00:00.000,35065,La Chapelle-Thouarault,2-5km,Voiture,30.25538835470716,30.25538835470716,100.0
2022-01-01T00:00:00.000,35353,Vezin-le-Coquet,50km et plus,Marche,0.0,39.91184573002752,0.0
2022-01-01T00:00:00.000,35088,Corps-Nuds,50km et plus,Vélo,0.0,24.140894826013337,0.0
2022-01-01T00:00:00.000,35190,Monthault,Moins de 2km,Deux-roues motorisé,0.0,31.09127479913385,0.0
2022-01-01T00:00:00.000,35351,Le Verger,Moins de 2km,Deux-roues motorisé,0.0,79.58361107660559,0.0
2022-01-01T00:00:00.000,35352,Vern-sur-Seiche,Moins de 2km,Deux-roues motorisé,0.0,268.03152868527917,0.0
2022-01-01T00:00:00.000,35055,Chantepie,Moins de 2km,Deux-roues motorisé,0.0,421.9853691238384,0.0
2022-01-01T00:00:00.000,35196,Mordelles,5-10km,Voiture,371.1532467532468,386.20000000000005,96.1038961038961
2022-01-01T00:00:00.000,35039,Brécé,20-50km,Transports en commun,0.0,136.43689538312935,0.0
2022-01-01T00:00:00.000,35208,Orgères,2-5km,Voiture,145.97728300639233,160.7506616836703,90.80975560377509
2022-01-01T00:00:00.000,35240,Le Rheu,20-50km,Deux-roues motorisé,0.0,214.77475117862758,0.0
2022-01-01T00:00:00.000,35240,Le Rheu,Moins de 2km,Marche,174.83237297014145,519.470927187009,33.6558532576361
2022-01-01T00:00:00.000,35058,La Chapelle-Chaussée,Moins de 2km,Transports en commun,0.0,68.34790389530481,0.0
2022-01-01T00:00:00.000,35230,Poilley,10-20km,Voiture,78.82638650602308,78.82638650602308,100.0
2022-01-01T00:00:00.000,35066,Chartres-de-Bretagne,Moins de 2km,Transports en commun,0.0,811.8067354168319,0.0
2022-01-01T00:00:00.000,35240,Le Rheu,10-20km,Voiture,2017.888947092719,2407.480356207439,83.81746259693465
2022-01-01T00:00:00.000,35059,La Chapelle-des-Fougeretz,2-5km,Vélo,0.0,90.2230136342887,0.0
2022-01-01T00:00:00.000,35310,Saint-Sauveur-des-Landes,20-50km,Deux-roues motorisé,0.0,187.19949429984763,0.0
2022-01-01T00:00:00.000,35120,Gévezé,Moins de 2km,Transports en commun,0.0,297.69818171849886,0.0
2022-01-01T00:00:00.000,35047,Bruz,20-50km,Marche,0.0,524.0788834102989,0.0
2022-01-01T00:00:00.000,35055,Chantepie,Moins de 2km,Marche,168.902779088869,421.9853691238384,40.02574293975149
2022-01-01T00:00:00.000,35216,Parthenay-de-Bretagne,Moins de 2km,Deux-roues motorisé,0.0,80.83926799067218,0.0
2022-01-01T00:00:00.000,35334,Thorigné-Fouillard,10-20km,Pas de transport,0.0,1928.0502297619141,0.0
2022-01-01T00:00:00.000,35352,Vern-sur-Seiche,10-20km,Pas de transport,0.0,2123.212320233767,0.0
2022-01-01T00:00:00.000,35120,Gévezé,Moins de 2km,Deux-roues motorisé,0.0,297.69818171849886,0.0
2022-01-01T00:00:00.000,35001,Acigné,20-50km,Pas de transport,0.0,310.2727272727271,0.0
2022-01-01T00:00:00.000,35135,Irodouër,20-50km,Transports en commun,61.985161557054404,640.3455740743688,9.67995470986976
2022-01-01T00:00:00.000,35150,Lécousse,Moins de 2km,Deux-roues motorisé,0.0,289.9955802248314,0.0
2022-01-01T00:00:00.000,35200,Moutiers,50km et plus,Vélo,0.0,38.92473118279568,0.0
2022-01-01T00:00:00.000,35210,Pacé,5-10km,Vélo,10.356922026948801,690.395794663177,1.5001426872829704
2022-01-01T00:00:00.000,35139,Laillé,20-50km,Voiture,1022.1392238538896,1042.467990625936,98.04993851563344
2022-01-01T00:00:00.000,35240,Le Rheu,10-20km,Pas de transport,0.0,2407.480356207439,0.0
2022-01-01T00:00:00.000,35230,Poilley,50km et plus,Marche,0.0,32.18820219061106,0.0
2022-01-01T00:00:00.000,35088,Corps-Nuds,10-20km,Deux-roues motorisé,4.90778660998019,781.7656762707351,0.6277823085546369
2022-01-01T00:00:00.000,35204,Nouvoitou,5-10km,Transports en commun,4.79230033375574,99.52396055249483,4.815222693260884
2022-01-01T00:00:00.000,35206,Noyal-Châtillon-sur-Seiche,10-20km,Voiture,1783.8840158078688,2133.5312867660987,83.61180484546782
2022-01-01T00:00:00.000,35238,Rennes,2-5km,Marche,152.60416958914058,51407.23521144834,0.29685348562599956
2022-01-01T00:00:00.000,35315,Saint-Sulpice-la-Forêt,Moins de 2km,Voiture,25.032154340836,70.0900321543408,35.714285714285715
2022-01-01T00:00:00.000,35353,Vezin-le-Coquet,5-10km,Transports en commun,144.68044077134977,1357.0137741046824,10.661678129745267
2022-01-01T00:00:00.000,35189,Montgermont,50km et plus,Vélo,0.0,5.48432180135979,0.0
2022-01-01T00:00:00.000,35310,Saint-Sauveur-des-Landes,Moins de 2km,Voiture,26.10173728252858,83.51031236549828,31.255705484957968
2022-01-01T00:00:00.000,35315,Saint-Sulpice-la-Forêt,Moins de 2km,Pas de transport,40.0514469453376,70.0900321543408,57.142857142857146
2022-01-01T00:00:00.000,35055,Chantepie,10-20km,Marche,0.0,805.7419435082991,0.0
2022-01-01T00:00:00.000,35190,Monthault,50km et plus,Voiture,5.23882620408996,5.23882620408996,100.0
2022-01-01T00:00:00.000,35230,Poilley,50km et plus,Deux-roues motorisé,0.0,32.18820219061106,0.0
2022-01-01T00:00:00.000,35240,Le Rheu,50km et plus,Transports en commun,4.99476165531692,149.85332634887376,3.333100290138777
2022-01-01T00:00:00.000,35353,Vezin-le-Coquet,Moins de 2km,Vélo,4.98898071625344,139.69146005509634,3.571428571428571
2022-01-01T00:00:00.000,35059,La Chapelle-des-Fougeretz,20-50km,Pas de transport,0.0,154.66176017011924,0.0
2022-01-01T00:00:00.000,35051,Cesson-Sévigné,2-5km,Vélo,424.72193572765684,2366.6966235335976,17.94577012973997
2022-01-01T00:00:00.000,35032,Bourgbarré,50km et plus,Deux-roues motorisé,0.0,42.64387996796482,0.0
2022-01-01T00:00:00.000,35245,Romillé,20-50km,Pas de transport,0.0,1038.8035579713937,0.0
2022-01-01T00:00:00.000,35139,Laillé,Moins de 2km,Pas de transport,79.93148480730657,115.41749633256217,69.25421824867284
2022-01-01T00:00:00.000,35208,Orgères,5-10km,Pas de transport,0.0,218.2599981452596,0.0
2022-01-01T00:00:00.000,35189,Montgermont,2-5km,Deux-roues motorisé,5.25409768567202,152.08598476599047,3.4546889338661426
2022-01-01T00:00:00.000,35001,Acigné,Moins de 2km,Vélo,45.03958944281523,315.2771260997065,14.285714285714292
2022-01-01T00:00:00.000,35351,Le Verger,5-10km,Voiture,74.52158851519684,89.43140060347028,83.32821359425866
2022-01-01T00:00:00.000,35088,Corps-Nuds,50km et plus,Marche,0.0,24.140894826013337,0.0
2022-01-01T00:00:00.000,35275,Saint-Gilles,5-10km,Vélo,4.8139656991021,264.2483936377253,1.8217577911568565
2022-01-01T00:00:00.000,35055,Chantepie,2-5km,Marche,0.0,659.0853177093825,0.0
2022-01-01T00:00:00.000,35132,Hirel,20-50km,Pas de transport,0.0,54.43856781718204,0.0
2022-01-01T00:00:00.000,35088,Corps-Nuds,Moins de 2km,Voiture,0.0,162.8506895610298,0.0
2022-01-01T00:00:00.000,35190,Monthault,5-10km,Transports en commun,0.0,30.0534497106018,0.0
2022-01-01T00:00:00.000,35352,Vern-sur-Seiche,Moins de 2km,Vélo,25.27751438516205,268.03152868527917,9.430798872487399
2022-01-01T00:00:00.000,35315,Saint-Sulpice-la-Forêt,2-5km,Voiture,5.0064308681672,5.0064308681672,100.0
2022-01-01T00:00:00.000,35024,Betton,Moins de 2km,Deux-roues motorisé,10.4472974955196,409.2801086045773,2.552603284615811
2022-01-01T00:00:00.000,35120,Gévezé,2-5km,Deux-roues motorisé,0.0,16.74713091704269,0.0
2022-01-01T00:00:00.000,35047,Bruz,10-20km,Marche,0.0,4028.864985329478,0.0
2022-01-01T00:00:00.000,35058,La Chapelle-Chaussée,Moins de 2km,Voiture,33.68097098994629,68.34790389530481,49.27871824941221
2022-01-01T00:00:00.000,35136,Janzé,2-5km,Vélo,5.00950118764846,756.4346793349173,0.6622516556291391
2022-01-01T00:00:00.000,35334,Thorigné-Fouillard,20-50km,Marche,0.0,431.2453328979788,0.0
2022-01-01T00:00:00.000,35065,La Chapelle-Thouarault,20-50km,Transports en commun,0.0,211.94477193944442,0.0
2022-01-01T00:00:00.000,35245,Romillé,50km et plus,Marche,0.0,35.32590949307104,0.0
2022-01-01T00:00:00.000,35351,Le Verger,Moins de 2km,Marche,5.02695821594062,79.58361107660559,6.316574666487262
2022-01-01T00:00:00.000,35170,Mecé,50km et plus,Voiture,9.86273801655364,9.86273801655364,100.0
2022-01-01T00:00:00.000,35120,Gévezé,5-10km,Vélo,0.0,406.0363070754026,0.0
2022-01-01T00:00:00.000,35132,Hirel,2-5km,Vélo,0.0,35.8558325314023,0.0
2022-01-01T00:00:00.000,35230,Poilley,20-50km,Marche,0.0,19.25817050664222,0.0
2022-01-01T00:00:00.000,35196,Mordelles,50km et plus,Transports en commun,5.01558441558442,120.37402597402607,4.166666666666667
2022-01-01T00:00:00.000,35088,Corps-Nuds,Moins de 2km,Deux-roues motorisé,0.0,162.8506895610298,0.0
2022-01-01T00:00:00.000,35245,Romillé,50km et plus,Pas de transport,0.0,35.32590949307104,0.0
2022-01-01T00:00:00.000,35088,Corps-Nuds,50km et plus,Deux-roues motorisé,0.0,24.140894826013337,0.0
2022-01-01T00:00:00.000,35120,Gévezé,Moins de 2km,Pas de transport,125.0616760912101,297.69818171849886,42.009553222420244
2022-01-01T00:00:00.000,35204,Nouvoitou,50km et plus,Deux-roues motorisé,0.0,9.27285714845865,0.0
2022-01-01T00:00:00.000,35278,Saint-Grégoire,Moins de 2km,Marche,106.64526046811537,218.94711149300073,48.70822900603765
2022-01-01T00:00:00.000,35131,L'Hermitage,5-10km,Vélo,0.0,284.51611559230906,0.0
2022-01-01T00:00:00.000,35281,Saint-Jacques-de-la-Lande,2-5km,Voiture,585.3165595709248,1582.4966153385608,36.98690751674699
2022-01-01T00:00:00.000,35334,Thorigné-Fouillard,2-5km,Vélo,0.0,40.40403925871572,0.0
2022-01-01T00:00:00.000,35039,Brécé,20-50km,Marche,0.0,136.43689538312935,0.0
2022-01-01T00:00:00.000,35310,Saint-Sauveur-des-Landes,20-50km,Transports en commun,5.17254121138589,187.19949429984763,2.7631170857228646
2022-01-01T00:00:00.000,35281,Saint-Jacques-de-la-Lande,Moins de 2km,Vélo,0.0,442.19893906697973,0.0
2022-01-01T00:00:00.000,35132,Hirel,Moins de 2km,Transports en commun,0.0,80.13340540585592,0.0
2022-01-01T00:00:00.000,35131,L'Hermitage,20-50km,Transports en commun,5.01189508295561,204.8982993068857,2.446040352657619
2022-01-01T00:00:00.000,35039,Brécé,10-20km,Pas de transport,0.0,545.4372887314687,0.0
2022-01-01T00:00:00.000,35235,Rannée,50km et plus,Deux-roues motorisé,0.0,9.25150323158261,0.0
2022-01-01T00:00:00.000,35139,Laillé,2-5km,Marche,0.0,285.5614387260758,0.0
2022-01-01T00:00:00.000,35131,L'Hermitage,2-5km,Transports en commun,0.0,20.30842359478745,0.0
2022-01-01T00:00:00.000,35206,Noyal-Châtillon-sur-Seiche,5-10km,Deux-roues motorisé,33.70770478799242,512.4227321835407,6.578104887024981
2022-01-01T00:00:00.000,35120,Gévezé,Moins de 2km,Voiture,151.2902119121692,297.69818171849886,50.819998643870825
2022-01-01T00:00:00.000,35200,Moutiers,50km et plus,Deux-roues motorisé,0.0,38.92473118279568,0.0
2022-01-01T00:00:00.000,35170,Mecé,10-20km,Deux-roues motorisé,0.0,34.55204413834973,0.0
2022-01-01T00:00:00.000,35250,Saint-Armel,10-20km,Pas de transport,0.0,658.4949930622812,0.0
2022-01-01T00:00:00.000,35059,La Chapelle-des-Fougeretz,50km et plus,Deux-roues motorisé,0.0,54.636860220920774,0.0
2022-01-01T00:00:00.000,35190,Monthault,20-50km,Voiture,24.64326727970092,24.64326727970092,100.0
2022-01-01T00:00:00.000,35208,Orgères,10-20km,Deux-roues motorisé,4.85779765982155,1404.1383843895783,0.34596288470052633
2022-01-01T00:00:00.000,35047,Bruz,5-10km,Marche,12.48867634131708,1009.0926592748251,1.2376144278258796
2022-01-01T00:00:00.000,35266,Saint-Erblon,Moins de 2km,Voiture,99.84615682556577,173.9344017428037,57.40449032803068
2022-01-01T00:00:00.000,35051,Cesson-Sévigné,Moins de 2km,Transports en commun,0.0,587.34409105209,0.0
2022-01-01T00:00:00.000,35088,Corps-Nuds,2-5km,Voiture,123.30933593650231,132.59662689697691,92.99583166041583
2022-01-01T00:00:00.000,35204,Nouvoitou,5-10km,Voiture,94.73166021873908,99.52396055249483,95.18477730673912
2022-01-01T00:00:00.000,35189,Montgermont,Moins de 2km,Pas de transport,16.2227412883916,157.7062212917563,10.286684415816133
2022-01-01T00:00:00.000,35240,Le Rheu,2-5km,Voiture,694.2928234677843,729.2561550550028,95.20561721078907
2022-01-01T00:00:00.000,35132,Hirel,Moins de 2km,Vélo,0.0,80.13340540585592,0.0
2022-01-01T00:00:00.000,35150,Lécousse,10-20km,Voiture,97.77684212603202,102.67895137715198,95.22578952611823
2022-01-01T00:00:00.000,35189,Montgermont,20-50km,Pas de transport,0.0,127.94016188685448,0.0
2022-01-01T00:00:00.000,35066,Chartres-de-Bretagne,20-50km,Deux-roues motorisé,4.79476588578453,239.16937770056828,2.004757436709732
2022-01-01T00:00:00.000,35047,Bruz,20-50km,Voiture,487.06791432802356,524.0788834102989,92.93790109583567
2022-01-01T00:00:00.000,35065,La Chapelle-Thouarault,20-50km,Deux-roues motorisé,0.0,211.94477193944442,0.0
2022-01-01T00:00:00.000,35315,Saint-Sulpice-la-Forêt,5-10km,Deux-roues motorisé,0.0,60.0771704180064,0.0
2022-01-01T00:00:00.000,35352,Vern-sur-Seiche,2-5km,Transports en commun,0.0,432.19125535630934,0.0
2022-01-01T00:00:00.000,35139,Laillé,5-10km,Pas de transport,0.0,309.4153881822534,0.0
2022-01-01T00:00:00.000,35245,Romillé,20-50km,Transports en commun,123.90910816210264,1038.8035579713937,11.92805966164344
2022-01-01T00:00:00.000,35180,Miniac-sous-Bécherel,2-5km,Deux-roues motorisé,0.0,46.678233234767,0.0
2022-01-01T00:00:00.000,35275,Saint-Gilles,50km et plus,Voiture,63.99744927041181,63.99744927041181,100.0
2022-01-01T00:00:00.000,35039,Brécé,50km et plus,Vélo,0.0,5.55619858437703,0.0
2022-01-01T00:00:00.000,35206,Noyal-Châtillon-sur-Seiche,Moins de 2km,Vélo,48.06169687480904,258.24923415533914,18.610586409677218
2022-01-01T00:00:00.000,35275,Saint-Gilles,2-5km,Voiture,0.0,9.97603291522906,0.0
2022-01-01T00:00:00.000,35238,Rennes,10-20km,Pas de transport,0.0,7196.143595165497,0.0
2022-01-01T00:00:00.000,35266,Saint-Erblon,5-10km,Pas de transport,0.0,343.4941312008794,0.0
2022-01-01T00:00:00.000,35230,Poilley,Moins de 2km,Deux-roues motorisé,4.46254315385766,63.44091685011492,7.034171912112863
2022-01-01T00:00:00.000,35139,Laillé,5-10km,Deux-roues motorisé,10.16438338602322,309.4153881822534,3.2850284033178543
2022-01-01T00:00:00.000,35080,Cintré,20-50km,Pas de transport,0.0,235.68572893336753,0.0
2022-01-01T00:00:00.000,35278,Saint-Grégoire,50km et plus,Pas de transport,0.0,151.8199222064533,0.0
2022-01-01T00:00:00.000,35079,Chevaigné,50km et plus,Marche,0.0,35.27559419338138,0.0
2022-01-01T00:00:00.000,35275,Saint-Gilles,2-5km,Transports en commun,0.0,9.97603291522906,0.0
2022-01-01T00:00:00.000,35200,Moutiers,20-50km,Deux-roues motorisé,4.86559139784946,111.90860215053759,4.3478260869565215
2022-01-01T00:00:00.000,35275,Saint-Gilles,50km et plus,Marche,0.0,63.99744927041181,0.0
2022-01-01T00:00:00.000,35047,Bruz,Moins de 2km,Transports en commun,0.0,738.0614413563928,0.0
2022-01-01T00:00:00.000,35353,Vezin-le-Coquet,2-5km,Voiture,94.79063360881537,109.7575757575757,86.36363636363636
2022-01-01T00:00:00.000,35139,Laillé,Moins de 2km,Vélo,0.0,115.41749633256217,0.0
2022-01-01T00:00:00.000,35208,Orgères,20-50km,Pas de transport,0.0,472.10459921139,0.0
2022-01-01T00:00:00.000,35039,Brécé,2-5km,Marche,0.0,165.45652354796815,0.0
2022-01-01T00:00:00.000,35059,La Chapelle-des-Fougeretz,20-50km,Transports en commun,9.93968172872667,154.66176017011924,6.426722234244314
2022-01-01T00:00:00.000,35250,Saint-Armel,50km et plus,Marche,0.0,10.75108174974928,0.0
2022-01-01T00:00:00.000,35144,Langan,2-5km,Transports en commun,0.0,5.00971156595717,0.0
2022-01-01T00:00:00.000,35065,La Chapelle-Thouarault,5-10km,Vélo,0.0,156.44398495101382,0.0
2022-01-01T00:00:00.000,35032,Bourgbarré,20-50km,Transports en commun,9.299313856012681,348.25567094652484,2.6702548247780302
2022-01-01T00:00:00.000,35139,Laillé,20-50km,Deux-roues motorisé,20.32876677204644,1042.467990625936,1.950061484366566
2022-01-01T00:00:00.000,35032,Bourgbarré,10-20km,Pas de transport,0.0,1377.8845390532904,0.0
2022-01-01T00:00:00.000,35352,Vern-sur-Seiche,50km et plus,Deux-roues motorisé,0.0,93.4382893351592,0.0
2022-01-01T00:00:00.000,35058,La Chapelle-Chaussée,50km et plus,Transports en commun,0.0,14.874231493438339,0.0
2022-01-01T00:00:00.000,35206,Noyal-Châtillon-sur-Seiche,10-20km,Vélo,4.88785416117394,2133.5312867660987,0.22909690574928046
2022-01-01T00:00:00.000,35204,Nouvoitou,2-5km,Pas de transport,0.0,230.4540677807285,0.0
2022-01-01T00:00:00.000,35180,Miniac-sous-Bécherel,5-10km,Vélo,0.0,21.11984666022564,0.0
2022-01-01T00:00:00.000,35065,La Chapelle-Thouarault,20-50km,Pas de transport,0.0,211.94477193944442,0.0
2022-01-01T00:00:00.000,35120,Gévezé,10-20km,Transports en commun,115.31581496901038,1411.9711375214947,8.16700936050507
2022-01-01T00:00:00.000,35278,Saint-Grégoire,10-20km,Marche,0.0,487.7158671143852,0.0
2022-01-01T00:00:00.000,35353,Vezin-le-Coquet,2-5km,Transports en commun,0.0,109.7575757575757,0.0
2022-01-01T00:00:00.000,35196,Mordelles,10-20km,Transports en commun,260.8103896103896,1790.5480519480525,14.565953107297913
2022-01-01T00:00:00.000,35144,Langan,20-50km,Pas de transport,0.0,240.90064686586763,0.0
2022-01-01T00:00:00.000,35250,Saint-Armel,10-20km,Vélo,0.0,658.4949930622812,0.0
2022-01-01T00:00:00.000,35066,Chartres-de-Bretagne,2-5km,Transports en commun,62.28270048547475,478.7367025775229,13.009802705776288
2022-01-01T00:00:00.000,35204,Nouvoitou,20-50km,Vélo,0.0,162.6801321608611,0.0
2022-01-01T00:00:00.000,35160,Loutehel,Moins de 2km,Voiture,4.95105697804636,9.39514884675161,52.69801531412881
2022-01-01T00:00:00.000,35315,Saint-Sulpice-la-Forêt,20-50km,Pas de transport,0.0,135.1736334405144,0.0
2022-01-01T00:00:00.000,35051,Cesson-Sévigné,50km et plus,Marche,0.0,194.5242227583823,0.0
2022-01-01T00:00:00.000,35076,Chavagne,50km et plus,Voiture,51.237186011939656,51.237186011939656,100.0
2022-01-01T00:00:00.000,35066,Chartres-de-Bretagne,2-5km,Vélo,28.61965855076586,478.7367025775229,5.97816260935862
2022-01-01T00:00:00.000,35144,Langan,Moins de 2km,Transports en commun,0.0,72.1815472259693,0.0
2022-01-01T00:00:00.000,35047,Bruz,10-20km,Pas de transport,0.0,4028.864985329478,0.0
2022-01-01T00:00:00.000,35120,Gévezé,20-50km,Voiture,482.4492975944542,520.9155940510702,92.61563737083193
2022-01-01T00:00:00.000,35059,La Chapelle-des-Fougeretz,2-5km,Voiture,80.07618404128819,90.2230136342887,88.75361264906333
2022-01-01T00:00:00.000,35238,Rennes,20-50km,Transports en commun,572.3394247261074,4216.09980882739,13.575091925665069
2022-01-01T00:00:00.000,35208,Orgères,50km et plus,Voiture,67.85385501978396,67.85385501978396,100.0
2022-01-01T00:00:00.000,35238,Rennes,2-5km,Vélo,12610.576069363133,51407.23521144834,24.530741669909474
2022-01-01T00:00:00.000,35066,Chartres-de-Bretagne,10-20km,Transports en commun,272.38908112970023,1935.9813098879492,14.069819772457699
2022-01-01T00:00:00.000,35047,Bruz,5-10km,Voiture,896.6979143504589,1009.0926592748251,88.86180135279771
2022-01-01T00:00:00.000,35200,Moutiers,50km et plus,Transports en commun,4.86559139784946,38.92473118279568,12.5
2022-01-01T00:00:00.000,35200,Moutiers,10-20km,Vélo,0.0,43.79032258064514,0.0
2022-01-01T00:00:00.000,35139,Laillé,10-20km,Deux-roues motorisé,20.31076876329064,469.19843000929234,4.328822831501885
2022-01-01T00:00:00.000,35150,Lécousse,10-20km,Vélo,0.0,102.67895137715198,0.0
2022-01-01T00:00:00.000,35334,Thorigné-Fouillard,5-10km,Marche,0.0,788.1736028801823,0.0
2022-01-01T00:00:00.000,35144,Langan,10-20km,Marche,0.0,134.90072352740017,0.0
2022-01-01T00:00:00.000,35180,Miniac-sous-Bécherel,5-10km,Voiture,21.11984666022564,21.11984666022564,100.0
2022-01-01T00:00:00.000,35278,Saint-Grégoire,2-5km,Vélo,89.92147645429371,866.1156530425352,10.38215579390731
2022-01-01T00:00:00.000,35216,Parthenay-de-Bretagne,Moins de 2km,Pas de transport,25.03214761241587,80.83926799067218,30.96533186731015
2022-01-01T00:00:00.000,35363,Pont-Péan,50km et plus,Voiture,64.27147326598902,74.17999557144364,86.64259517795251
2022-01-01T00:00:00.000,35131,L'Hermitage,10-20km,Deux-roues motorisé,10.25088020607429,949.130618151674,1.0800283975704774
2022-01-01T00:00:00.000,35334,Thorigné-Fouillard,2-5km,Marche,0.0,40.40403925871572,0.0
2022-01-01T00:00:00.000,35051,Cesson-Sévigné,Moins de 2km,Marche,326.38979343677727,587.34409105209,55.57045663848019
2022-01-01T00:00:00.000,35189,Montgermont,50km et plus,Voiture,5.48432180135979,5.48432180135979,99.99999999999999
2022-01-01T00:00:00.000,35058,La Chapelle-Chaussée,20-50km,Deux-roues motorisé,0.0,358.2945898718806,0.0
2022-01-01T00:00:00.000,35047,Bruz,2-5km,Vélo,265.42006089902833,1875.6381034670885,14.150920713777534
2022-01-01T00:00:00.000,35081,Clayes,20-50km,Pas de transport,0.0,73.54419675362827,0.0
2022-01-01T00:00:00.000,35076,Chavagne,Moins de 2km,Voiture,160.12685247282008,340.02045343891183,47.0933000804284
2022-01-01T00:00:00.000,35216,Parthenay-de-Bretagne,20-50km,Pas de transport,0.0,95.8381523341032,0.0
2022-01-01T00:00:00.000,35150,Lécousse,5-10km,Vélo,5.29096917467924,185.8242236272182,2.8472978772097273
2022-01-01T00:00:00.000,35210,Pacé,50km et plus,Voiture,177.45534588360297,182.61126965355035,97.17655773396177
2022-01-01T00:00:00.000,35120,Gévezé,2-5km,Vélo,16.74713091704269,16.74713091704269,100.0
2022-01-01T00:00:00.000,35240,Le Rheu,Moins de 2km,Transports en commun,0.0,519.470927187009,0.0
2022-01-01T00:00:00.000,35235,Rannée,5-10km,Vélo,0.0,9.3881677863663,0.0
2022-01-01T00:00:00.000,35190,Monthault,20-50km,Marche,0.0,24.64326727970092,0.0
2022-01-01T00:00:00.000,35240,Le Rheu,5-10km,Marche,0.0,679.3242535358827,0.0
2022-01-01T00:00:00.000,35353,Vezin-le-Coquet,20-50km,Deux-roues motorisé,0.0,149.66942148760322,0.0
2022-01-01T00:00:00.000,35334,Thorigné-Fouillard,10-20km,Transports en commun,219.56268307534546,1928.0502297619141,11.387809284536026
2022-01-01T00:00:00.000,35047,Bruz,5-10km,Pas de transport,0.0,1009.0926592748251,0.0
2022-01-01T00:00:00.000,35196,Mordelles,10-20km,Marche,0.0,1790.5480519480525,0.0
2022-01-01T00:00:00.000,35351,Le Verger,20-50km,Pas de transport,0.0,397.289652064548,0.0
2022-01-01T00:00:00.000,35065,La Chapelle-Thouarault,10-20km,Transports en commun,85.91717456623732,453.4575841750155,18.94712483915076
2022-01-01T00:00:00.000,35278,Saint-Grégoire,Moins de 2km,Voiture,0.0,218.94711149300073,0.0
2022-01-01T00:00:00.000,35136,Janzé,10-20km,Marche,0.0,661.2541567695966,0.0
2022-01-01T00:00:00.000,35204,Nouvoitou,50km et plus,Transports en commun,4.58523346027476,9.27285714845865,49.44790356267836
2022-01-01T00:00:00.000,35144,Langan,2-5km,Pas de transport,0.0,5.00971156595717,0.0
2022-01-01T00:00:00.000,35144,Langan,10-20km,Pas de transport,0.0,134.90072352740017,0.0
2022-01-01T00:00:00.000,35150,Lécousse,2-5km,Vélo,20.77501677515768,423.29198366899953,4.907963669683635
2022-01-01T00:00:00.000,35238,Rennes,5-10km,Transports en commun,3501.320878031283,12891.190257549188,27.16057096419689
2022-01-01T00:00:00.000,35024,Betton,10-20km,Vélo,166.9822097595396,3291.8712603188505,5.0725619732578995
2022-01-01T00:00:00.000,35235,Rannée,5-10km,Marche,0.0,9.3881677863663,0.0
2022-01-01T00:00:00.000,35024,Betton,50km et plus,Marche,0.0,127.92425598512101,0.0
2022-01-01T00:00:00.000,35055,Chantepie,5-10km,Voiture,1701.7534717441135,2350.012159247172,72.41466666663
2022-01-01T00:00:00.000,35196,Mordelles,5-10km,Transports en commun,5.01558441558442,386.20000000000005,1.2987012987012996
2022-01-01T00:00:00.000,35088,Corps-Nuds,50km et plus,Transports en commun,0.0,24.140894826013337,0.0
2022-01-01T00:00:00.000,35200,Moutiers,Moins de 2km,Transports en commun,0.0,111.90860215053758,0.0
2022-01-01T00:00:00.000,35351,Le Verger,10-20km,Voiture,127.53118643352964,132.75013593296015,96.06859197337009
2022-01-01T00:00:00.000,35076,Chavagne,20-50km,Voiture,217.46078227015107,240.2545749705243,90.51264988266314
2022-01-01T00:00:00.000,35088,Corps-Nuds,10-20km,Vélo,9.95322583290395,781.7656762707351,1.273172529188532
2022-01-01T00:00:00.000,35047,Bruz,2-5km,Pas de transport,0.0,1875.6381034670885,0.0
2022-01-01T00:00:00.000,35076,Chavagne,20-50km,Marche,0.0,240.2545749705243,0.0
2022-01-01T00:00:00.000,35079,Chevaigné,50km et plus,Voiture,35.27559419338138,35.27559419338138,100.0
2022-01-01T00:00:00.000,35081,Clayes,5-10km,Deux-roues motorisé,0.0,31.49142409573227,0.0
2022-01-01T00:00:00.000,35334,Thorigné-Fouillard,Moins de 2km,Transports en commun,0.0,488.4991897233301,0.0
2022-01-01T00:00:00.000,35065,La Chapelle-Thouarault,10-20km,Vélo,0.0,453.4575841750155,0.0
